,GENE,GSM769226,GSM769227,GSM769228,GSM769229,GSM769230,GSM769231,GSM769232,GSM769233
5273,SO2402,-1.801491145,-2.222839752,-2.932637376,-2.19154794,-4.039142466,-2.521069144,-2.704534356,-3.722777091
5274,SO2403,-2.56552171,-2.021881237,-4.779618954,-3.937100573,-4.126599341,-2.883229939,-3.121896595,-3.001978235
5275,SO2403,-2.926944109,-3.376221333,-3.297977447,,-4.214243752,-3.123865796,-3.377279337,-3.504503699
5276,SO2404,-1.275060904,-1.662460873,-0.664760367,-1.376918635,-2.697300991,-1.612665415,-1.148307334,-1.192865825
5277,SO2404,-0.966528103,-1.894793538,0.222175079,-2.246677896,-2.039962741,-1.284383222,-2.040134933,-1.187227822
5278,SO2404F,-0.536016655,-2.772304241,-4.536891609,-2.788496903,-4.344673394,-2.443704446,-2.834986017,-3.110698391
5279,SO2404F,-2.982681828,-3.563414669,-3.860924098,-2.407541615,-1.555631555,-0.778478876,-3.657757881,-2.64066351
5280,SO2405,-0.013893042,-1.068786368,-2.133092906,,-0.997779403,-0.986554545,-3.992123804,-1.642508453
5281,SO2405,-0.60405823,-1.708841386,-3.288515645,-1.13193668,-2.337085218,-3.902545949,-1.668098191,-5.788256431
5282,SO2406,-2.231016743,-2.67834482,-3.896570253,,-2.910816162,-3.150995746,-2.389844167,-4.517624314
5283,SO2406,-1.944664,-3.21560725,-3.946633435,-2.808959188,-3.651394076,-2.255936382,-1.655941182,-2.202692392
5284,SO2407,-1.236703388,-0.874024602,-1.660427318,-1.483818561,-1.597017806,-1.25813421,-2.149263141,-1.235103791
5285,SO2407,-0.150198504,-0.918660652,-1.292007778,-0.439513715,-2.476831472,-0.613765031,-1.265945442,-2.249895721
5286,SO2408,-0.354022811,-1.525261916,-1.648717798,-1.235560729,-1.410999163,-1.44213981,-0.874870953,-0.605061434
5287,SO2408,-0.768833476,0.066527715,-0.843111579,3.833036891,-1.682729047,0.203189645,-1.557262008,-2.02716499
5288,SO2409,-1.301797969,-1.237334914,-6.572540802,,-2.435357645,-2.989607966,-1.990322927,-3.129675438
5289,SO2409,-1.490256987,-1.5806568,-2.774900161,-1.918523288,-2.715231461,-0.219914426,-1.482310095,-2.807611477
5290,SO2410,-2.82865542,-4.687329363,,,-4.010366993,-2.39934614,-2.461035786,-6.422714419
5291,SO2410,-2.924260812,-1.249489885,,-2.464798657,-3.17487284,-2.629861799,-2.132937376,-2.476418709
5292,SO2411,-2.015141367,-2.980507005,-3.59132944,-3.756563254,-4.296659349,-3.490623145,-4.131334349,-3.662943942
5293,SO2411,-2.549139472,-2.699135318,-2.754847331,-2.708753872,-4.108235653,-2.264821892,-2.849787567,-4.127833501
5294,SO2412,0.454431732,-1.907380695,-2.562131469,-1.487611069,-1.831074783,-0.021684404,0.076917351,-0.214208634
5295,SO2412,2.044842623,-0.911965048,-1.6012483,7.286428529,-1.958071228,-1.175192936,-0.191877929,
5296,SO2412F,1.251555871,2.335245709,-0.445721411,1.736203085,-0.610725435,,4.481143863,1.361317858
5297,SO2412F,-2.84839108,2.059108251,0.541460506,2.819224185,2.343236619,-0.560550561,1.333897363,-3.632270985
5298,SO2413,-1.226996641,-1.022466815,-0.998466524,-1.053236438,-2.571626953,-1.821260577,-1.787686398,-2.582300877
5299,SO2413,-0.976655292,-1.164978674,-1.388218553,-2.58604394,-2.297277814,-2.214794894,-2.775438508,-2.280502497
5300,SO2414,-0.906681524,-1.994058366,-3.33113125,-2.918355984,-2.268358454,-2.275211022,-1.355552924,-1.647574443
5301,SO2414,-1.63581556,-1.976428858,-2.573590791,-0.792689289,-2.335242148,-1.387867149,-1.455110388,-3.776697487
5302,SO2415,-2.094699318,-2.480562319,-2.223915054,-2.027057793,-5.199770716,-2.626019945,-2.000756381,-2.524523146
5303,SO2415,-1.722247337,-2.488450868,-2.640349784,-3.019856895,-3.470433699,-2.897535983,-3.916027369,-2.148288669
5304,SO2416,-1.575708288,-1.992950958,-2.801449755,-1.624377269,-3.687691411,-2.513526197,-2.466623285,-1.973137274
5305,SO2416,-2.06521876,-2.656932849,-2.447958713,-3.783267921,-4.620062693,-2.75706204,-2.106785319,-2.504163753
5306,SO2417,-1.762170793,-1.93803932,-2.02578691,-1.412680266,-2.591455159,-1.858472832,-1.761602788,-1.811333211
5307,SO2417,-1.384732331,-1.549718448,-1.292292289,-3.235449985,-1.932607715,-1.953729577,0.140043479,-1.306833222
5308,SO2419,-1.794048188,-2.393802545,,-1.66124236,-2.147325821,-1.479196105,-1.253030635,-0.918082625
5309,SO2419,-2.972668015,-3.109180644,-3.043536121,,-3.02360477,-1.218381047,-2.045295881,-1.074567207
5310,SO2420,-3.555600209,-3.34160319,-3.109653417,-2.703864882,-5.07138647,-2.263012508,-1.846982851,-2.337121945
5311,SO2420,-2.173012267,-3.330072247,-3.898642539,,-2.424589372,-2.534517926,-2.251289967,-1.877285835
5312,SO2421,-1.097262705,-1.46868133,-1.778111886,-1.149612576,-2.454532783,-1.132162433,-1.434255458,-1.028187783
5313,SO2421,-1.832335166,-1.693721032,-1.566383058,-1.410769491,-3.338081434,-1.93865618,-1.563397498,-1.555300585
5314,SO2422,-1.563078956,-3.048678981,-8.281182681,-3.174806821,-2.923237355,-1.65597559,-1.442893618,-2.01560722
5315,SO2422,-2.743066043,-2.123555769,-3.708564258,,-3.430018102,-2.356875105,-1.579188295,-2.991171205
5316,SO2423,-1.879132031,-2.206615971,-1.955653948,-1.961803402,-1.328586723,-2.036670438,-1.617458162,-1.508875855
5317,SO2423,-1.772620123,-2.413112073,-2.708650809,-2.345957276,-2.170696889,-2.225769465,-1.889268945,-1.569264463
5318,SO2424,-1.466874907,-1.91498684,-2.640253448,-1.829324071,-3.084836622,-1.724964656,-1.390067538,-0.954008601
5319,SO2424,-2.556052899,-2.424163142,-1.989707089,-2.810611954,-3.761437896,-2.041140523,-1.395089563,-1.584458351
5320,SO2425,0.048310952,-0.155469719,-0.546104025,1.256645301,-1.756487107,-0.588053327,-0.526096306,-1.793821498
5321,SO2425,-0.202727636,-0.389571614,-1.010414292,-0.216630587,-1.276079889,0.018063331,-0.624134354,-0.420126412
5322,SO2426,-2.063676645,-3.010857179,-1.700821243,-2.921568539,-1.147286137,-0.95888233,-0.658469687,0.529884817
5323,SO2426,-1.215682631,-2.562828046,-2.23273503,,-1.543336658,-1.284112079,-1.293899436,0.743872368
5324,SO2426F,0.042326303,-0.262336769,0.024081251,-0.14968761,-0.934143636,0.127427766,0.34705834,-0.133896596
5325,SO2426F,0.29321798,-0.30930665,-0.714863366,-1.212600424,-0.668156044,0.020987041,-0.214179744,0.572797798
5326,SO2427,-1.946238879,-2.009443099,-2.266390514,-3.654891409,-6.534113592,-4.519965904,-3.943386583,-4.426152253
5327,SO2427,-1.372273296,-1.981918045,-2.715786478,-1.92529208,-5.167125677,-3.917249196,-3.785111639,-3.203900213
5328,SO2429,-1.595715878,-2.21429273,-2.607774584,-2.612492898,-2.548100811,-2.777083914,-2.275875561,-1.424524144
5329,SO2429,-1.886539291,-2.410093951,-2.170845173,-1.488109757,-2.77470566,-2.23558275,-1.737426623,-1.960713303
5330,SO2430,-0.782563886,-1.353165652,-2.022242237,-2.149288162,-2.841995246,-1.624282425,-1.012750663,-1.133889967
5331,SO2430,-1.540205671,-1.541671612,-1.315824232,-2.200531117,-5.377150877,-2.207720901,-2.194815285,-2.012324367
5332,SO2431,-1.723718625,-2.251872564,-2.249354498,-3.36606238,-4.275872003,-3.210756865,-3.281331349,-3.342470578
5333,SO2431,-1.804018879,-2.19485333,-2.082183762,-3.064142448,-4.512570488,-2.2435526,-5.086533846,-3.436512349
5334,SO2432,-2.142964011,-2.234124556,-4.778286678,-0.809544345,-5.630095664,-4.905107979,-1.811384925,-2.656060378
5335,SO2432,-2.064059035,-2.417764776,-2.82976387,1.610330903,-5.947846258,,-4.153741867,-7.201289636
5336,SO2433,-2.915830407,-4.058590508,-4.603658512,-4.376031934,-4.178260003,-3.073760456,-3.753382057,-3.100745548
5337,SO2433,-3.285858569,-3.994258003,-5.572381057,-3.53374428,-3.704113824,-2.353748924,-3.226348587,-4.155146395
5338,SO2434,0.091070798,-0.889702268,-3.920785162,-2.403894889,-1.046119051,0.132935754,0.474514912,-0.687967394
5339,SO2434,-2.171259796,-0.962017342,-5.220690871,,-3.887424245,-0.712124105,-0.536281963,-3.036504246
5340,SO2435,-3.23933647,-2.795365008,-2.460572657,-1.873112809,-1.070197763,-1.44510777,-1.990325835,-4.790104297
5341,SO2435,-2.90540715,-2.811648972,-3.536342988,-2.99518206,-2.901294956,-1.837187115,-2.185995823,-1.318469372
5342,SO2436,-2.243714349,-3.476813517,-4.624781994,-3.568250572,-4.216063729,-2.742764653,-2.467769824,-3.057790501
5343,SO2436,-2.359660781,-3.089232581,-3.676203635,,-4.005503305,-1.908051903,-2.990961956,-4.082009308
5344,SO2437,-3.195427271,-3.815613319,-3.0008829,-4.066359565,-4.141220227,-2.452968792,-2.86212816,-5.728683326
5345,SO2437,-4.26327324,-4.017662655,-12.73224401,,-4.465827036,-4.022184358,-4.087704599,-5.034138489
5346,SO2438,-0.756321427,-0.623233371,-1.570452096,-0.383840443,-2.93219786,-0.917923449,-0.503373058,-2.117786867
5347,SO2438,-0.611485953,-0.864151243,-1.964715134,-2.05154455,-1.831995949,-1.266450967,-0.942996782,-1.065997799
5348,SO2439,1.203568848,0.442659647,0.892846762,1.00544119,-0.002186955,2.100763823,1.541302043,0.86049779
5349,SO2439,1.297858658,0.6195069,0.203698297,-0.127790035,0.623543626,1.185045733,0.441396705,0.987917777
5350,SO2440,-0.360198217,-0.870278935,-1.81078321,-3.490379921,-1.199528946,-0.442347222,-0.878830041,-1.133074234
5351,SO2440,-0.274950329,-0.105772924,0.10142167,-0.093501198,-2.120751226,-0.294189769,-0.693652908,-0.658631553
5352,SO2441,0.74828393,-0.186257947,-0.801614603,-0.829905602,-1.981901726,0.270209231,-0.383301458,-0.569219433
5353,SO2441,0.187373819,0.144485075,-0.583473765,3.138055901,-1.41663465,-1.005713877,-0.368643723,-1.425473923
5354,SO2442,-0.307680347,,,2.44379623,-5.075654114,-1.153851284,-2.345905966,3.878369404
5355,SO2442,0.119593347,-0.205855605,-2.690877589,3.152153023,,-0.269623291,-0.137000919,
5356,SO2442F,0.625711049,0.466526758,1.459661751,,,0.459217252,2.179485878,1.000412414
5357,SO2442F,1.430730466,-0.190233898,-0.294094229,,-1.164267856,-2.937360551,,0.593749885
5358,SO2443,0.057978149,-1.857375916,-2.143245126,-0.664764319,-0.53364599,-5.671432142,0.922281841,-0.123970453
5359,SO2443,-2.531750257,2.768169248,-0.186792682,1.808059262,,-1.192890281,-2.422707498,0.478829387
5360,SO2444,-2.000508889,-0.798560364,,-2.129237059,-1.512230989,-1.546791746,-5.015693068,-4.205127945
5361,SO2444,,,,-3.731167054,,-3.174325599,-3.267269932,-1.434500616
5362,SO2445,,,,,,,-6.75017905,
5363,SO2445,-3.170302537,,-1.17610469,,-2.071666372,-1.220793954,,
5364,SO2446,-2.61905334,-5.62853266,-6.692589933,-1.960567153,-1.008669695,0.451544108,0.72171066,0.841321175
5365,SO2446,-2.134715806,-2.834937017,,-4.282456601,-0.181953323,0.425558339,0.239013094,0.697380633
5366,SO2447,-0.894853786,-1.811122466,-8.12185329,-2.100173014,-1.66533757,-0.807192994,-1.144136174,-0.323277446
5367,SO2447,-0.84066633,-2.136981186,-2.411672958,,-4.109162309,-1.860023423,-0.379156943,
5368,SO2448,-1.873110317,-1.948372698,-1.221104074,-1.84180341,-1.796311453,-0.935789876,-0.494373184,-1.028917923
5369,SO2448,-1.43866761,-1.639762993,-2.306095666,-2.354350083,-0.30780534,-1.795776218,-1.296799267,-1.11021889
5370,SO2449,-1.150495965,-2.740988464,,-2.007874463,-2.753142446,-1.55305934,-1.773728795,-1.08961202
5371,SO2449,,-2.986541625,-7.132062255,-0.392015714,-4.725907358,-2.998520516,-2.276813211,-2.015912183
5372,SO2450,-2.44159519,-1.806031237,-1.093175394,-0.954758335,,,-1.1080949,-3.161247502
5373,SO2450,-3.009248694,-1.306508413,,,1.872162949,0.352819943,,-4.321180703
5374,SO2451,-3.737296443,,,-3.612477926,-6.123906016,-11.62631073,-3.403044733,-2.448857412
5375,SO2451,,-3.009392849,,,-5.826891493,-11.37793729,-3.812470778,-3.844602569
5376,SO2452,-1.019704323,-4.174012921,-4.463923896,-0.317639215,-2.429047291,,-1.704500325,-4.854871694
5377,SO2452,2.679030865,-4.022033354,,,1.4298715,,-4.783906355,-3.081605256
5378,SO2453,-0.656616257,-0.543481316,-1.107151434,-1.162149361,-0.408347154,-1.115439614,1.569460103,-3.274475527
5379,SO2453,-0.460825987,-1.324195094,-0.703656879,-2.580980604,-2.972889704,-1.169375288,-0.080318155,-2.575920253
5380,SO2454,-5.726321422,-0.565362279,-3.909724806,0.197944982,-2.057836696,-0.913030223,,
5381,SO2454,-1.405745146,-5.666576938,,,-1.469888601,-6.205071847,-0.493708966,-1.762687727
5382,SO2455,-0.981495519,-0.660043309,-2.786217591,,-2.189478162,-4.246238528,-2.492405163,-1.972060658
5383,SO2455,-0.852672878,-0.698688228,-1.622803819,-1.138489058,1.887932881,-0.980278436,-0.708994853,-1.872953859
5384,SO2456,-0.30523794,-1.930188348,-0.867368334,-5.301079543,-0.898954792,-1.802364456,-1.608470299,
5385,SO2456,-0.760936109,-0.905905993,-4.690097267,1.701722774,-2.965861032,0.238290326,-0.234081572,
5386,SO2456F,-0.867722174,-0.574511773,-1.264470552,,-3.069535471,-1.533454211,-1.980726729,-2.339130619
5387,SO2456F,-0.78207083,0.535480907,-3.072810767,-1.301366738,-1.913648431,-1.104550654,-0.941755788,-0.902464133
5388,SO2457,-1.499339954,-1.741246768,-2.547636058,-2.502278704,-1.981294099,-1.608094121,-1.15388182,-2.957418806
5389,SO2457,-1.598692549,-1.436000272,-2.444134755,,-3.494274293,-1.989085996,-3.081326349,-4.008321474
5390,SO2457F,0.470159493,-0.415508655,0.436189157,-1.156903419,,,-1.256637041,-1.404539801
5391,SO2457F,-0.452324651,1.088413792,2.223888965,0.265022032,0.59629943,1.171196991,1.459539523,-2.614291973
5392,SO2458,-0.510767704,0.182804679,-0.668676038,1.069104167,-2.955291403,-3.15150467,-0.883708789,-0.388112297
5393,SO2458,0.964090963,-0.387323502,-2.12371201,0.662413847,-2.062437729,-1.374915239,0.097134586,-0.182600014
5394,SO2459,-1.931192618,-1.889091072,-6.950012103,,,-0.229038016,,
5395,SO2459,-2.835628206,2.174186333,-2.298809714,1.764682527,,,-4.030893403,
5396,SO2460,,-1.443369846,,1.171724328,1.256953454,0.97443877,2.941329911,1.225805493
5397,SO2460,-3.201678039,-5.171187019,,-4.173055271,1.939963791,1.925492739,2.268868664,2.196764301
5398,SO2461,-2.120322258,-1.511108575,-0.949926467,-3.798707991,-0.810153527,-0.679345971,-0.837554359,
5399,SO2461,-1.86504307,-1.603576761,-4.812352426,,-1.517119094,-4.48746623,-2.32315196,-2.620728614
5400,SO2464,1.265697788,0.251385636,-0.654135493,-0.667954891,-0.57337698,-0.507073872,0.43254863,0.231230506
5401,SO2464,1.630279148,-0.746536212,-3.397043382,,0.00485574,-1.704796513,0.731810976,-1.066596589
5402,SO2464F,,-5.026700789,-6.8191654,-4.820087856,-1.488766131,,0.140078678,1.897631787
5403,SO2464F,0.063521551,-3.132230266,-1.330210623,,-2.302507721,-6.999214361,-2.916947662,2.307857326
5404,SO2464F,1.052662856,1.876596786,-1.499099075,-1.196245099,1.662905278,0.388084651,0.665329287,-0.048842385
5405,SO2464F,0.57778686,0.365310546,-0.704206496,2.20278023,-0.922846091,-0.123288599,1.206190445,-3.607799253
5406,SO2465,-0.226186416,-0.057820953,-2.269415955,-5.106301895,-1.080675377,0.578812748,-1.934737542,-1.508575467
5407,SO2465,-0.116868741,-0.745692779,-0.997623989,-0.993548837,-1.748615065,0.624174362,-0.255950145,-1.389779879
5408,SO2466,-0.991079057,-0.836145095,-0.035286639,-5.908762768,-0.761710478,-1.400313844,0.35449105,0.606037366
5409,SO2466,-1.331620456,-0.561653998,-2.189531513,-0.203186302,-0.252008086,-1.538251652,-0.88918097,-2.55729948
5410,SO2466F,,1.436305876,1.191924247,1.767343656,-0.726624137,,-3.539088991,0.804636997
5411,SO2466F,-1.61285606,-1.571874741,-2.939922075,-0.288109894,-2.133862215,-0.052707844,-0.128308758,7.793458203
5412,SO2467,-0.989443697,1.590956575,-1.268933652,,-2.57658131,-4.020412289,-2.798720045,-0.221836634
5413,SO2467,-0.465496973,-3.863634052,-3.837839191,-0.501145653,,0.168173288,-0.730036977,-1.320523541
5414,SO2468,-4.383842345,-0.67602428,-0.994437522,2.610949078,-1.295087386,-0.619958409,-0.084620383,-0.053262675
5415,SO2468,0.087782229,-0.744783402,,0.363547818,-0.034627126,-0.763119853,0.363471384,-0.644346098
5416,SO2468F,2.975901796,-0.68676469,,0.442418554,,3.174073765,,1.441600033
5417,SO2468F,3.464710297,2.928763754,0.405446238,2.991189262,,0.771524507,,-1.170776477
5418,SO2469,-0.689538315,-0.440292621,,-0.883996223,-4.540028047,-2.889955112,-1.987702205,-1.337799433
5419,SO2469,-1.509283799,-2.690783162,-2.232265889,,-6.357517596,-2.263424411,-2.350979201,-3.079787053
5420,SO2470,-3.084386904,-2.343616015,-2.807863146,-2.241429402,-4.09730013,-2.258126296,-2.085898103,-1.882681086
5421,SO2470,-2.077190328,-2.655246077,-3.575573829,-3.840311544,-2.315141468,-2.187604545,-2.323762716,-2.47311486
5422,SO2471,-1.868680684,-3.075819191,-4.250697359,-3.497851404,-3.127676132,-2.501647807,-2.515809018,-1.814676369
5423,SO2471,-2.66997773,-3.49527728,-3.670902642,-3.174439494,-5.951306003,-2.866576809,-2.220514912,-1.580709124
5424,SO2472,-3.274288745,-3.561833566,-4.409052441,-3.37766275,-5.323541392,-2.963906444,-2.058318665,-3.243612457
5425,SO2472,-2.939016809,-3.767257394,-7.723154881,-6.708140639,-3.734439763,-4.169661477,-3.428818106,-2.912911899
5426,SO2473,-2.549647574,-3.317570326,-6.479179004,-4.597185138,,-3.318313752,-4.142387538,-2.612929503
5427,SO2473,-6.750199553,-3.938296823,-5.587410975,,-9.487217474,-3.999686485,-3.340278096,-4.608073126
5428,SO2474,-2.968492622,-3.416871579,-2.942245456,-2.598054525,-3.858716754,-3.059050979,-2.551175041,-2.936884358
5429,SO2474,-2.821999678,-3.223769892,-3.512903652,-3.552282625,-3.385562063,-2.672329554,-3.101311601,-2.538431719
5430,SO2475,-0.266238769,-1.280362977,,10.78246328,-2.852731325,1.856019074,-0.281091504,-10.39122063
5431,SO2475,0.177003109,-1.520554248,-1.686072075,-3.050661131,,2.270188888,-0.187863147,-0.96107712
5432,SO2475F,-0.331625571,-1.833124944,-3.503644612,2.921503088,-3.0120021,-0.230601096,0.575363959,-1.667704653
5433,SO2475F,0.108301434,-1.843503343,2.719520233,-1.838011591,-1.120446697,1.357462973,6.113660966,-0.778512715
5434,SO2476,-4.005895875,-4.623205251,-5.054700596,-4.24017237,-4.791416622,-3.232205489,-3.932073383,-3.794671258
5435,SO2476,-4.339061213,-4.498214725,-3.969588971,-3.609857102,-5.932769176,-3.965725857,-3.269407046,-2.45994578
5436,SO2476F,-0.822191706,-1.024377437,-0.996833106,-0.72709852,-1.547084392,-0.871917444,-0.362901054,-0.363539987
5437,SO2476F,-0.411138176,-1.243799929,-1.415714898,-2.682819032,-1.403570636,-0.606059793,-0.905231056,0.10058322
5438,SO2477,-1.287267742,-1.37634383,-1.327892282,-2.041816076,-5.700153838,-2.934027719,-2.913780976,-2.953316374
5439,SO2477,-0.921036941,-1.293645629,-1.913409923,-1.681297725,-4.140603921,-3.232147141,-2.78237302,-2.617046939
5440,SO2478,-3.976542217,-5.552436356,,-4.408688838,-3.85078926,-4.206776435,-6.160993509,-2.995555486
5441,SO2478,-4.884795026,-4.83867756,,-5.428834564,-7.590338286,-3.146650374,-3.391491332,
5442,SO2479,-6.437635756,-4.145812192,,,-7.495923009,-6.512808733,-3.680670305,-9.300370026
5443,SO2479,,-5.124449788,,-0.984184837,-7.269143642,,,-1.55974247
5444,SO2480,-2.546144602,-0.177608119,-3.59437355,,-1.427219476,0.442462254,-1.119866905,-4.707107161
5445,SO2480,0.579824362,-0.958913184,,,-0.226047943,1.361198935,-3.244127029,-4.742041688
5446,SO2481,-4.399126989,,,,-7.067090366,-4.325311977,-6.491507653,
5447,SO2481,-2.273035623,-5.282818289,,,-4.603165611,,-7.552278726,-8.827917807
5448,SO2481F,-2.24727245,-3.381160873,-5.395704319,,-5.150466345,-3.306898565,-3.132530213,-3.327157304
5449,SO2481F,-3.314577207,-2.902866629,-5.658309503,,,-4.250804724,-6.482967175,
5450,SO2482,,-2.326266751,-3.52043371,,-3.365507407,1.287297451,,-3.78725154
5451,SO2482,-2.486629565,-3.244466827,-3.825977665,1.758911276,2.816517898,-1.897219691,-1.132305596,0.249826724
5452,SO2482F,1.515346867,-3.621509377,1.958790661,0.610740979,-0.777708569,,-3.664095297,1.4755034
5453,SO2482F,8.775770031,-1.384312387,3.467110198,0.311370242,0.76120631,,,0.31941418
5454,SO2483,-3.061699709,-3.344213908,,-4.512807445,-7.092424583,-6.148558427,-3.779766288,
5455,SO2483,-3.231226286,-3.75503417,-6.612574803,-5.75206444,,,-4.570311868,-4.336484901
5456,SO2484,-0.601574959,-0.904169716,-2.525502235,-1.669351923,-2.393218468,-1.62443964,-1.034778639,-1.100274968
5457,SO2484,-1.060742987,-0.868801582,-1.07998148,-6.191515718,-3.090583849,-1.125896297,-1.311215518,-2.051112385
5458,SO2485,-0.753926245,-1.496395671,-1.827983073,-2.02579527,-1.685632673,-0.89714798,-1.60898621,-1.469941226
5459,SO2485,-0.909310853,-1.105149883,-0.546847133,-1.068242827,-1.713519541,-0.305420448,-0.835215772,-1.85061714
5460,SO2486,-0.867438742,-0.728994257,-0.900232874,,-2.502028154,-1.660175477,-0.971877812,-2.490166445
5461,SO2486,-0.106022683,-0.83762004,-1.697774157,-0.664264564,-1.809706941,-0.675100529,-0.399678924,-0.845732274
5462,SO2487,-1.307593511,-1.110704729,-1.572867349,-1.87949075,-2.720305851,-2.03646383,-2.406184372,-2.197869655
5463,SO2487,-0.435731999,-0.827397972,-0.130099212,-0.864517812,-4.100585102,-0.405681661,-1.257719978,-2.67936153
5464,SO2488,-1.020362024,-0.955455124,-1.312001947,,-2.73795365,-1.214009959,-0.409143684,-2.484188022
5465,SO2488,-0.564821225,-1.420153354,-1.94601197,-1.172827502,-1.97034349,-1.568436553,-0.674657509,-1.695294246
5466,SO2489,-2.315533017,-2.70377857,-1.863006311,-3.239073727,-3.020860107,-1.50929917,-2.05715462,-2.4710132
5467,SO2489,-2.662187798,-3.033343156,-3.624137175,-5.586053696,-3.391736539,-1.956741543,-1.784272986,-2.427365646
5468,SO2490,-2.299220359,-2.826041015,-3.221869916,-3.351823048,-2.747207302,-2.238572692,-2.944048478,-2.210383846
5469,SO2490,-2.517485858,-2.297388717,-2.042824242,-2.096525727,-3.554322598,-1.280073493,-2.042996395,-2.68454433
5470,SO2491,0.372603906,-0.568075394,-0.98152134,-0.658274901,-1.353530354,-0.13570509,-0.177941103,-1.227579709
5471,SO2491,-0.26316298,-0.547049709,-0.600929131,-1.49083167,-2.482740406,-0.997073249,-0.951682644,-2.198082001
5472,SO2492,-0.658427306,-1.052906275,-1.960613591,-0.729821971,-3.06429616,-1.377322894,-0.58394572,-1.07488064
5473,SO2492,-0.795507998,-0.879118846,-3.046597441,,-3.070119414,-2.227485727,-2.545583482,-1.013535024
5474,SO2493,-1.364464094,-2.267826242,-1.983179652,-1.838867829,-2.522207742,-1.635329663,-1.419010449,-1.729321353
5475,SO2493,-1.930783638,-1.557030242,-2.4038961,-1.257189125,-3.476560116,-1.754905784,-1.803143324,-1.430306309
5476,SO2494,-4.561430614,-3.527397802,-5.461980779,-5.559158494,-1.989290877,-2.929572926,-3.777365518,-2.346065872
5477,SO2494,-3.759248796,-5.591522609,-3.464788188,-2.520405105,-4.958738556,-2.58262197,-2.376057833,-3.163984789
5478,SO2494F,-2.125308817,-3.899257125,-5.038454011,-12.34617853,-5.013303435,-4.066596516,-4.469347209,-2.651172372
5479,SO2494F,-2.719318471,-2.738340757,-4.305478209,-2.815472241,-4.543155801,-3.969268665,-1.915443127,-2.100289443
5480,SO2495,-0.763356667,-0.395072115,-1.365870397,-0.904651823,-2.948343262,-2.347239643,-1.040679932,-0.405717135
5481,SO2495,-0.42068257,-0.82115418,-1.3551715,-1.114200387,-2.121231071,-1.771500058,-1.262871137,-0.02251768
5482,SO2496,0.625405192,-1.790211772,-1.962986605,0.629752598,1.222277304,1.516660773,0.639857223,-2.223197773
5483,SO2496,-1.858843862,-1.368827126,,0.910704788,-1.206490283,-0.27767761,-1.767364617,-2.106725388
5484,SO2497,-1.773805789,-2.150587078,-2.909520248,-2.837331392,-2.906566488,-2.089893362,-2.246509733,-2.049397433
5485,SO2497,-1.881251791,-2.009622128,-2.360561275,-1.697086948,-3.06021414,-2.380805384,-2.156768074,-1.358744831
5486,SO2498,,,,,,,-1.781492084,-0.797206274
5487,SO2498,-3.148638899,-6.949669299,,-1.833238021,,,-3.039737768,0.556793046
5488,SO2498F,-0.765755302,-1.246231633,-2.54740577,-0.954823452,-3.258691759,-1.624957793,-0.92792576,-1.148944437
5489,SO2498F,-1.360348785,-1.823579717,-2.626134042,-5.551124129,-2.455692993,-1.264237277,-1.845409322,-1.187567128
5490,SO2499,0.456992002,0.182626771,-0.945825337,-1.457220437,-1.113623041,-0.639103326,-1.117884869,0.058040734
5491,SO2499,0.440294288,0.240132395,-0.342032598,0.436529148,-1.690406521,-0.525771764,-0.117050754,0.217681435
5492,SO2499F,-0.073347602,-0.266145987,-0.064738857,-0.70744875,-1.337924172,-0.831994985,-0.78147293,-0.210799746
5493,SO2499F,-0.193584602,0.142189507,-0.354318633,-0.40802332,-1.946224011,-0.809536657,-0.325667015,0.328223206
5494,SO2500,-0.809384673,-1.839556416,-2.12174808,-5.545081584,-1.705010766,-0.257868443,-1.254206813,-0.494751295
5495,SO2500,-0.702619579,-1.631754256,-2.28053143,-1.585771991,-1.470755217,-1.552692891,-0.061702822,-0.070456749
5496,SO2501,-3.209860079,-3.311880302,-4.711252704,-2.629800268,-3.014114401,-3.241153185,-0.3936823,-1.731850544
5497,SO2501,-2.271545924,-6.767958783,-3.547418269,-2.767233015,-3.236604536,-2.475642451,-1.981835627,-1.052697896
5498,SO2502,0.223905394,-0.267334946,-0.698594166,-0.914361165,-1.953045416,0.057939796,-1.361776955,-0.701511381
5499,SO2502,0.870652835,-2.319385809,-2.442768603,2.729811291,-0.208829564,-2.582841188,-0.367435563,-0.37892879
5500,SO2502F,-0.13960339,-1.444967145,-0.840018978,,1.843367298,-0.480618316,-3.609211699,2.166621864
5501,SO2502F,-2.590521685,-1.870668891,,-2.439858261,,-0.512666538,,0.053190513
5502,SO2503,-2.552648448,-4.237555819,-4.475560554,,-3.491376001,-2.099531005,-2.259786658,-2.657391002
5503,SO2503,-4.397947693,-3.064855061,-4.462514027,-2.969450298,-6.688764589,-2.87596278,-2.633873482,-1.052830697
5504,SO2504,-1.019421733,-2.283847783,-3.362841075,,-1.8234383,-1.417899616,-3.261223718,0.354283325
5505,SO2504,-0.349941512,-1.055419296,-3.194560198,-0.264124495,,-0.442801513,-0.784558595,-2.704199439
5506,SO2506,-0.903033477,-1.7413455,-2.891950263,-3.989103162,-3.107103378,-1.148262134,-2.173649615,-2.245177979
5507,SO2506,-1.487247827,-1.927384344,-2.770735178,-2.569759863,-3.301173813,-1.196803651,-2.046078735,-1.725626067
