,index,ORF,GSM87832,GSM88468,GSM88469,GSM88470,GSM88471,GSM88472,GSM88473,GSM88474,GSM88475,GSM88476,GSM88477,GSM88478,GSM88479,GSM88482,GSM88537,GSM88538,GSM88539,GSM88540,GSM88541,GSM88542
733,10069,SO0328,,-0.114035243,,0.164786278,,,-0.399730246,0.572404647,-0.53951953,,0.613531653,0.678071905,,,,0.5360529,,,-0.680382066,0.201633861
734,8173,SO0328F,0.108357178,-0.02620507,0.084064265,0.022900402,0.289244285,-0.272297327,0.915329676,0.541019153,0.480265122,0.537047519,0.052415894,-0.030619235,-0.055891201,-0.244685096,0.964953053,0.384049807,0.87892148,-0.121863233,0.482332021,-0.231074664
735,2413,SO0328F,0.108357178,-0.02620507,0.084064265,0.022900402,0.289244285,-0.272297327,0.915329676,0.541019153,0.480265122,0.537047519,0.052415894,-0.030619235,0.125651102,-0.244685096,0.964953053,0.384049807,0.87892148,-0.121863233,0.482332021,-0.231074664
736,11053,SO0329,-0.305788392,-0.078563669,0.209141398,-0.008682243,,,0.101650076,-0.373327247,0.171206827,0.224040274,0.066261442,0.048236186,0.160920188,-0.274040765,,-0.057391664,0.0,-0.142417045,-0.117161344,-0.246395464
737,5293,SO0329,-0.305788392,-0.078563669,0.209141398,-0.008682243,,,0.101650076,-0.373327247,0.171206827,0.224040274,0.066261442,0.048236186,,-0.274040765,0.40599236,-0.057391664,0.0,-0.142417045,-0.117161344,-0.246395464
738,2645,SO0330,-0.164884385,-0.013043037,-0.13606155,0.162210036,-0.395928676,-0.046921047,0.025737561,0.283329168,-0.12973393,-0.106249498,0.342554745,0.327687364,-0.043943348,0.312665174,-0.321928095,0.632268215,-0.510457064,0.401630467,-0.506352666,0.484395963
739,8405,SO0330,-0.164884385,-0.013043037,-0.13606155,0.162210036,-0.395928676,-0.046921047,0.025737561,0.283329168,-0.12973393,-0.106249498,0.342554745,0.327687364,-0.209227962,0.312665174,-0.321928095,0.632268215,-0.510457064,0.401630467,-0.506352666,0.484395963
740,5525,SO0331,-0.03948829,0.158337027,0.066261442,0.029982866,,,0.571434116,,0.343692069,0.212880566,0.141432791,0.227741076,-0.241270432,-0.10780329,0.669933836,0.243669081,0.647084213,-0.121863233,0.204140717,-0.103146927
741,11285,SO0331,-0.03948829,0.158337027,0.066261442,0.029982866,0.386259141,-0.121863233,0.571434116,0.051024003,0.343692069,0.212880566,0.141432791,0.227741076,-0.077041036,-0.10780329,0.669933836,0.243669081,0.647084213,-0.121863233,0.204140717,-0.103146927
742,2625,SO0332,0.212880566,0.214124805,0.196607044,0.219091058,-0.008682243,0.10433666,0.358396262,0.429749851,0.115033243,0.096261853,0.402722177,0.283329168,-0.081613766,0.259423152,0.425459305,1.034919984,-0.227692025,0.443606651,-0.217591435,0.651683181
743,8385,SO0332,0.212880566,0.214124805,0.196607044,0.219091058,-0.008682243,0.10433666,0.358396262,0.429749851,0.115033243,0.096261853,0.402722177,0.283329168,-0.212567535,0.259423152,0.425459305,1.034919984,-0.227692025,0.443606651,-0.217591435,0.651683181
744,11265,SO0333,-0.432454552,-0.364013496,0.526068812,0.510961919,0.074505436,0.171206827,-0.775959726,-0.785875195,-0.309359421,-0.226003675,-0.117161344,-0.01449957,0.316145742,0.119024103,-0.123433941,0.093560176,-0.698997744,-0.392137097,-0.488026018,-0.147202107
745,5505,SO0333,-0.432454552,-0.364013496,0.526068812,0.510961919,0.074505436,0.171206827,-0.775959726,-0.785875195,-0.309359421,-0.226003675,-0.117161344,-0.01449957,-0.046921047,0.119024103,-0.123433941,0.093560176,-0.698997744,-0.392137097,-0.488026018,-0.147202107
746,2417,SO0334,-0.260151897,-0.279283757,0.843983844,0.772307975,0.154453593,0.141432791,-0.343732465,-0.641603738,-0.512513651,-0.399730246,-0.307572802,-0.298672743,-0.126580497,0.116364757,0.813114191,0.339137385,-0.541617996,-0.465938398,0.041242982,-0.226003675
747,8177,SO0334,-0.260151897,-0.279283757,0.843983844,0.772307975,0.154453593,0.141432791,-0.343732465,-0.641603738,-0.512513651,-0.399730246,-0.307572802,-0.298672743,-0.064917477,0.116364757,0.813114191,0.339137385,-0.541617996,-0.465938398,0.041242982,-0.226003675
748,5297,SO0335,-0.275786313,-0.212567535,0.47612242,0.493647334,0.404903122,0.185232254,0.102993993,-0.364013496,-0.093879047,-0.13289427,-0.50021788,-0.465938398,-0.459972731,-0.02180437,0.788268083,0.259423152,0.200378798,-0.584241333,0.260627908,-0.300448367
749,11057,SO0335,-0.275786313,-0.212567535,0.47612242,0.493647334,0.404903122,0.185232254,0.102993993,-0.364013496,-0.093879047,-0.13289427,-0.50021788,-0.465938398,-0.351074441,-0.02180437,0.788268083,0.259423152,0.200378798,-0.584241333,0.260627908,-0.300448367
750,8365,SO0336,0.025737561,0.186500558,0.887525271,0.992768431,0.10701825,0.387362541,0.176322773,0.517023672,-0.619270551,-0.481968507,-0.083141235,-0.179514657,-0.454031631,0.341416524,0.491596594,0.951587795,-0.471928835,0.583037624,0.010063683,0.635986504
751,2605,SO0336,0.025737561,0.186500558,0.887525271,0.992768431,0.10701825,0.387362541,0.176322773,0.517023672,-0.619270551,-0.481968507,-0.083141235,-0.179514657,-0.027674958,0.341416524,0.491596594,0.951587795,-0.471928835,0.583037624,0.010063683,0.635986504
752,5485,SO0337,0.240008965,0.200378798,0.828631582,0.696884091,0.275007047,0.244887059,0.378511623,-0.103146927,-0.023269779,0.031395196,-0.249822294,-0.03948829,-0.020340448,-0.008682243,1.074505436,0.498761466,0.358396262,-0.270555993,0.324234562,0.117695043
753,11245,SO0337,0.240008965,0.200378798,0.828631582,0.696884091,0.275007047,0.244887059,0.378511623,-0.103146927,-0.023269779,0.031395196,-0.249822294,-0.03948829,,-0.008682243,1.074505436,0.498761466,0.358396262,-0.270555993,0.324234562,0.117695043
754,2397,SO0338,0.376290383,0.574343754,0.860764203,1.029982866,0.321928095,0.136191386,0.134878054,0.164786278,0.069014678,-0.145605322,-0.036525876,-0.001443417,-0.081613766,0.027154052,1.155749233,0.860764203,0.154453593,0.056583528,0.468843943,0.102993993
755,8157,SO0338,0.376290383,0.574343754,0.860764203,1.029982866,0.321928095,0.136191386,0.134878054,0.164786278,0.069014678,-0.145605322,-0.036525876,-0.001443417,-0.015957574,0.027154052,1.155749233,0.860764203,0.154453593,0.056583528,0.468843943,0.102993993
756,2609,SO0339,0.582074221,0.320773477,0.638768944,0.498761466,,,0.765534746,-0.015957574,-0.03209363,-0.069451881,-0.089267338,0.012926174,-0.246395464,-0.244685096,0.98622888,0.592636429,0.263034406,-0.112474729,0.35952117,0.031395196
757,8369,SO0339,0.582074221,0.320773477,0.638768944,0.498761466,,,0.765534746,,-0.03209363,-0.069451881,-0.089267338,0.012926174,-0.215914857,-0.244685096,0.98622888,0.592636429,0.263034406,-0.112474729,0.35952117,0.031395196
758,5489,SO0340,-0.428565884,-0.254977851,-0.66428809,-0.336427665,-0.192645078,0.089498151,-0.349235441,-0.011587974,-0.117161344,-0.10159814,0.348232419,0.372952098,0.126972856,0.182692298,-1.083141235,-0.256700472,-0.224317298,0.501821265,-1.110915901,0.182692298
759,11249,SO0340,-0.428565884,-0.254977851,-0.66428809,-0.336427665,-0.192645078,0.089498151,-0.349235441,-0.011587974,-0.117161344,-0.10159814,0.348232419,0.372952098,-0.131313235,0.182692298,-1.083141235,-0.256700472,-0.224317298,0.501821265,-1.110915901,0.182692298
760,7701,SO0341,0.190298792,0.344828497,0.011495639,0.334568276,-0.248107862,0.310340121,-0.083141235,0.502839758,-0.210896782,-0.067938829,0.50589093,0.492622329,-0.291592017,0.299830762,0.378511623,0.965691949,-0.552156356,0.487486349,-0.242976753,0.718087584
761,1941,SO0341,0.190298792,0.344828497,0.011495639,0.334568276,-0.248107862,0.310340121,-0.083141235,0.502839758,-0.210896782,-0.067938829,0.50589093,0.492622329,0.27857955,0.299830762,0.378511623,0.965691949,-0.552156356,0.487486349,-0.242976753,0.718087584
762,10581,SO0342,-0.347398782,-0.448114897,-0.323732592,-0.226003675,-0.166502663,0.063502942,-0.365871442,-0.181149439,-0.940644722,-0.823677227,-0.153606979,-0.140825544,0.380729449,-0.106249498,-1.040971781,-0.222632891,-0.614845103,0.164786278,-0.637109357,0.328836464
763,4821,SO0342,-0.347398782,-0.448114897,-0.323732592,-0.226003675,-0.166502663,0.063502942,-0.365871442,-0.181149439,-0.940644722,-0.823677227,-0.153606979,-0.140825544,0.007195501,-0.106249498,-1.040971781,-0.222632891,-0.614845103,0.164786278,-0.637109357,0.328836464
764,1921,SO0343,-0.244685096,-0.369594529,-0.358453971,-0.407363571,-0.147202107,0.129612738,-0.529072743,-0.086201035,-0.703689439,-0.76121314,-0.312939312,-0.229382353,-0.069451881,0.142740172,-0.974262439,-0.452056689,-0.562772261,0.532067552,-0.682695932,0.23388806
765,7681,SO0343,-0.244685096,-0.369594529,-0.358453971,-0.407363571,-0.147202107,0.129612738,-0.529072743,-0.086201035,-0.703689439,-0.76121314,-0.312939312,-0.229382353,,0.142740172,-0.974262439,-0.452056689,-0.562772261,0.532067552,-0.682695932,0.23388806
766,4801,SO0344,-0.907792562,-0.960159735,-0.541617996,-0.432454552,-0.378944497,-0.15682011,-0.498178735,-0.40927823,-0.717856771,-0.749038426,-0.373327247,-0.340075442,,-0.256700472,-0.734563104,-0.708396442,-0.469929258,0.138814469,-0.775959726,-0.189351252
767,10561,SO0344,-0.907792562,-0.960159735,-0.541617996,-0.432454552,-0.378944497,-0.15682011,-0.498178735,-0.40927823,-0.717856771,-0.749038426,-0.373327247,-0.340075442,0.066261442,-0.256700472,-0.734563104,-0.708396442,-0.469929258,0.138814469,-0.775959726,-0.189351252
768,7685,SO0345,-0.496142467,-0.526992432,-0.785875195,-0.957355663,-0.158429363,-0.446148032,-0.678071905,-0.459972731,-0.628162383,-0.678071905,-0.349235441,-0.496142467,0.432959407,-0.179514657,-1.080087911,-0.926865295,-0.219269964,-0.029146346,-0.444183845,-0.347398782
769,1925,SO0345,-0.496142467,-0.526992432,-0.785875195,-0.957355663,-0.158429363,-0.446148032,-0.678071905,-0.459972731,-0.628162383,-0.678071905,-0.349235441,-0.496142467,0.160920188,-0.179514657,-1.080087911,-0.926865295,-0.219269964,-0.029146346,-0.444183845,-0.347398782
770,4805,SO0346,-0.727379545,-0.426625474,-0.081613766,-0.336427665,,,-0.232768963,0.074505436,-0.522840789,-0.380821784,-0.229382353,-0.061902439,-0.805912948,0.002882509,-0.614845103,-0.467932448,,-0.093879047,-0.367731785,-0.311148256
771,10565,SO0346,-0.727379545,-0.426625474,-0.081613766,-0.336427665,,,-0.232768963,0.074505436,-0.522840789,-0.380821784,-0.229382353,-0.061902439,0.014355293,0.002882509,-0.614845103,-0.467932448,,-0.093879047,-0.367731785,-0.311148256
772,7665,SO0347,-0.153606979,-0.239566125,0.089498151,0.149259365,0.101650076,-0.226003675,0.350497247,0.564622052,0.473007568,0.435095152,0.03562391,0.163498732,-0.171368418,-0.131313235,0.909965067,0.45206823,0.941106311,0.366252264,0.333423734,-0.16326792
773,1905,SO0347,-0.153606979,-0.239566125,0.089498151,0.149259365,0.101650076,-0.226003675,0.350497247,0.564622052,0.473007568,0.435095152,0.03562391,0.163498732,-1.241270432,-0.131313235,0.909965067,0.45206823,0.941106311,0.366252264,0.333423734,-0.16326792
774,10545,SO0348,-0.330973234,-0.190997225,0.210388864,0.150559677,0.137503524,0.034215715,-0.171368418,0.073134705,0.169925001,0.263034406,0.494671612,0.626672753,-0.274040765,0.177598929,0.761285273,0.600269754,0.265436896,0.547943311,-0.12973393,0.275007047
775,4785,SO0348,-0.330973234,-0.190997225,0.210388864,0.150559677,0.137503524,0.034215715,-0.171368418,0.073134705,0.169925001,0.263034406,0.494671612,0.626672753,0.075874867,0.177598929,0.761285273,0.600269754,0.265436896,0.547943311,-0.12973393,0.275007047
776,1885,SO0349,,,,-0.123433941,,,,0.0,,,-0.320125852,0.0,0.259423152,-0.144010303,,,,0.0,0.049630768,-0.140825544
777,7645,SO0349,,,,-0.123433941,,,,0.0,,,-0.320125852,0.0,0.025737561,-0.144010303,,,,0.0,0.049630768,-0.140825544
778,4765,SO0350,-0.520769439,-0.545824107,-0.867752202,-0.696657606,-0.190997225,-0.286304185,-0.430508908,-0.277533976,-0.662003536,-0.506352666,-0.204233052,-0.209227962,-0.828793173,-0.115597447,-0.968604804,-0.788364747,-0.36215794,0.062121712,-0.720231578,-0.386468347
779,10525,SO0350,-0.520769439,-0.545824107,-0.867752202,-0.696657606,-0.190997225,-0.286304185,-0.430508908,-0.277533976,-0.662003536,-0.506352666,-0.204233052,-0.209227962,,-0.115597447,-0.968604804,-0.788364747,-0.36215794,0.062121712,-0.720231578,-0.386468347
780,1889,SO0351,-0.125006361,-0.081613766,-0.184424571,-0.210896782,,,-0.668868078,-0.274040765,-0.358453971,-0.436353731,-0.407363571,-0.50021788,,-0.10780329,-0.479954976,-0.746615764,-0.340075442,-0.01887801,-0.314732593,-0.512513651
781,7649,SO0351,-0.125006361,-0.081613766,-0.184424571,-0.210896782,,,-0.668868078,-0.274040765,-0.358453971,-0.436353731,-0.407363571,-0.50021788,0.125651102,-0.10780329,-0.479954976,-0.746615764,-0.340075442,-0.01887801,-0.314732593,-0.512513651
782,10529,SO0352,,,,-0.418889825,,,-0.263611599,-0.174621396,,-0.590744853,0.124328135,0.079975377,0.807354922,0.32998465,,-0.010134377,,0.0,-0.556393349,-0.199255376
783,4769,SO0352,,,,-0.418889825,,,-0.263611599,-0.174621396,,-0.590744853,0.124328135,0.079975377,0.093560176,0.32998465,-0.808437349,-0.010134377,,0.0,-0.556393349,-0.199255376
784,6618,SO0353,,,,-0.371459681,,,0.236339539,0.137503524,,,0.263034406,,0.112366523,-0.058893689,0.0,-0.286304185,,-0.160040413,,0.255802837
785,858,SO0353,,,,-0.371459681,,0.265436896,0.236339539,,,,,,,-0.058893689,0.0,-0.286304185,,-0.160040413,,0.255802837
786,9498,SO0354,-0.169744676,-0.038006323,0.029982866,0.045442971,0.025737561,0.020057652,-0.184424571,-0.123433941,-0.506352666,-0.373327247,0.108357178,0.020057652,0.205392513,-0.204233052,-0.63039393,0.063502942,-0.307572802,0.471967788,-0.533242384,0.064882852
787,3738,SO0354,-0.169744676,-0.038006323,0.029982866,0.045442971,0.025737561,0.020057652,-0.184424571,-0.123433941,-0.506352666,-0.373327247,0.108357178,0.020057652,-0.150400989,-0.204233052,-0.63039393,0.063502942,-0.307572802,0.471967788,-0.533242384,0.064882852
788,6622,SO0355,-0.160040413,-0.070966521,-0.227692025,-0.013043037,-0.364013496,0.060739158,-0.354759487,-0.390245038,-0.150400989,-0.312939312,0.021479727,-0.117161344,0.343692069,-0.070966521,0.660837368,0.777367109,0.282143229,0.769771739,-0.040971781,0.342554745
789,862,SO0355,-0.160040413,-0.070966521,-0.227692025,-0.013043037,-0.364013496,0.060739158,-0.354759487,-0.390245038,-0.150400989,-0.312939312,0.021479727,-0.117161344,-0.17299399,-0.070966521,0.660837368,0.777367109,0.282143229,0.769771739,-0.040971781,0.342554745
790,9502,SO0357,0.046840254,0.094911647,-0.117161344,0.052415894,-0.19759996,-0.100051014,-0.275786313,-0.001443417,-0.321928095,-0.295128036,0.325386415,0.384049807,0.133563526,0.142740172,-0.628162383,0.567545448,-0.545824107,0.489542936,-0.573466862,0.49978212
791,3742,SO0357,0.046840254,0.094911647,-0.117161344,0.052415894,-0.19759996,-0.100051014,-0.275786313,-0.001443417,-0.321928095,-0.295128036,0.325386415,0.384049807,0.004321606,0.142740172,-0.628162383,0.567545448,-0.545824107,0.489542936,-0.573466862,0.49978212
792,842,SO0358,0.393965276,0.49978212,0.189033824,0.402722177,0.025737561,0.10701825,0.469885976,,0.688851744,0.605020153,0.458382004,0.358396262,0.0,0.066261442,0.665392771,0.392866916,0.142740172,-0.55851652,0.272620455,-0.204233052
793,6602,SO0358,0.393965276,0.49978212,0.189033824,0.402722177,0.025737561,0.10701825,0.469885976,0.230203013,0.688851744,0.605020153,0.458382004,0.358396262,,0.066261442,0.665392771,0.392866916,0.142740172,-0.55851652,0.272620455,-0.204233052
794,3722,SO0359,0.089498151,0.248534836,0.024319679,0.201633861,-0.080087911,0.177598929,0.202887833,0.718087584,-0.054392297,-0.166502663,0.567545448,0.685267407,0.096261853,0.240008965,-0.260151897,0.534061602,-0.160040413,0.790772038,-0.242976753,0.80240004
795,9482,SO0359,0.089498151,0.248534836,0.024319679,0.201633861,-0.080087911,0.177598929,0.202887833,0.718087584,-0.054392297,-0.166502663,0.567545448,0.685267407,-0.232768963,0.240008965,-0.260151897,0.534061602,-0.160040413,0.790772038,-0.242976753,0.80240004
796,319,SO0360,0.142740172,0.13093087,0.166072676,0.192825404,0.201633861,0.011495639,-0.081613766,-0.377069649,0.663572335,0.59454855,-0.061902439,0.03562391,,0.03562391,0.515005916,-0.052894948,0.396159489,-0.477944251,0.397255346,-0.360304767
797,6079,SO0360,0.142740172,0.13093087,0.166072676,0.192825404,0.201633861,0.011495639,-0.081613766,-0.377069649,0.663572335,0.59454855,-0.061902439,0.03562391,-0.145605322,0.03562391,0.515005916,-0.052894948,0.396159489,-0.477944251,0.397255346,-0.360304767
798,8137,SO0360F,0.12035194,0.166072676,0.215367972,0.153156788,0.037030731,0.070389328,-0.153606979,-0.217591435,0.260627908,0.194087052,0.044044333,0.081339627,0.504874589,0.243669081,0.210388864,0.020057652,-0.051399153,-0.263611599,-0.083141235,-0.106249498
799,2377,SO0360F,0.12035194,0.166072676,0.215367972,0.153156788,0.037030731,0.070389328,-0.153606979,-0.217591435,0.260627908,0.194087052,0.044044333,0.081339627,0.209141398,0.243669081,0.210388864,0.020057652,-0.051399153,-0.263611599,-0.083141235,-0.106249498
800,6582,SO0361,0.113700499,0.137503524,0.361768359,0.180147861,0.164786278,0.137503524,0.128293401,0.194087052,0.503857533,0.376290383,0.532067552,0.295135249,,0.211635253,0.8623522,0.790772038,0.134878054,-0.040971781,0.368489001,0.189033824
801,822,SO0361,0.113700499,0.137503524,0.361768359,0.180147861,0.164786278,0.137503524,0.128293401,,0.503857533,0.376290383,0.532067552,0.295135249,0.564622052,0.211635253,0.8623522,0.790772038,0.134878054,-0.040971781,0.368489001,0.189033824
802,9462,SO0362,0.053806444,-0.300448367,-0.364013496,-0.081613766,-0.189351252,-0.046921047,-0.174621396,0.249748715,-0.369594529,-0.504304837,0.100304906,0.212880566,-0.241270432,0.002882509,-0.751465164,0.409255147,-0.475936324,0.357270476,-0.60823228,0.133563526
803,3702,SO0362,0.053806444,-0.300448367,-0.364013496,-0.081613766,-0.189351252,-0.046921047,-0.174621396,0.249748715,-0.369594529,-0.504304837,0.100304906,0.212880566,0.333423734,0.002882509,-0.751465164,0.409255147,-0.475936324,0.357270476,-0.60823228,0.133563526
804,826,SO0363,0.084064265,-0.001443417,0.141432791,0.134878054,0.001441974,0.244887059,0.40599236,,0.415758667,0.332278283,0.64800518,0.479230561,,0.464668267,0.46571332,0.745882689,0.272620455,0.214124805,0.168642036,0.404903122
805,6586,SO0363,0.084064265,-0.001443417,0.141432791,0.134878054,0.001441974,0.244887059,0.40599236,0.608809243,0.415758667,0.332278283,0.64800518,0.479230561,-0.042456799,0.464668267,0.46571332,0.745882689,0.272620455,0.214124805,0.168642036,0.404903122
806,9466,SO0364,0.839153387,0.301002256,0.360645202,0.305678743,0.096261853,0.077242999,0.551885103,0.244887059,0.295135249,0.314986485,0.32308179,0.388465097,-0.052894948,0.24610401,0.632268215,0.567545448,0.605968359,0.488515009,-0.128156351,0.049630768
807,3706,SO0364,0.839153387,0.301002256,0.360645202,0.305678743,0.096261853,0.077242999,0.551885103,0.244887059,0.295135249,0.314986485,0.32308179,0.388465097,-0.268816758,0.24610401,0.632268215,0.567545448,0.605968359,0.488515009,-0.128156351,0.049630768
808,6566,SO0365,-0.049904906,0.269033146,-0.1376478,-0.160040413,,0.237563718,0.192825404,0.734655433,-0.120294234,-0.090802937,0.150559677,0.102993993,1.378511623,-0.104697379,-0.377069649,0.25821739,-0.195946441,0.292781749,-0.438307279,0.055195654
809,806,SO0365,-0.049904906,0.269033146,-0.1376478,-0.160040413,,0.237563718,0.192825404,,-0.120294234,-0.090802937,0.150559677,0.102993993,,-0.104697379,-0.377069649,0.25821739,-0.195946441,0.292781749,-0.438307279,0.055195654
810,9446,SO0366,-0.090802937,-0.02620507,0.197865391,-0.336427665,0.126972856,0.082702589,-0.093879047,-0.089267338,-0.190997225,-0.253257284,0.048236186,0.194087052,0.25821739,-0.048412205,0.298658316,0.579180148,-0.36215794,0.485426827,-0.498178735,0.321928095
811,3686,SO0366,-0.090802937,-0.02620507,0.197865391,-0.336427665,0.126972856,0.082702589,-0.093879047,-0.089267338,-0.190997225,-0.253257284,0.048236186,0.194087052,-0.074000581,-0.048412205,0.298658316,0.579180148,-0.36215794,0.485426827,-0.498178735,0.321928095
812,138,SO0367,,,,-0.140825544,,,0.240008965,0.012926174,,0.117695043,-0.552156356,,,-0.217591435,,-0.386468347,,,-0.011587974,-0.260151897
813,5898,SO0367,,,,-0.140825544,,,0.240008965,0.012926174,,0.117695043,-0.552156356,-0.077041036,-0.498178735,-0.217591435,,-0.386468347,,,-0.011587974,-0.260151897
814,8778,SO0368,,,-0.104697379,-0.577766999,,,-0.694321257,-1.064917477,-0.452056689,-0.284545873,-0.422752464,-0.652901329,0.260627908,-0.496142467,-0.488026018,-1.035046947,-0.160040413,-0.354759487,0.052415894,-0.74178261
815,3018,SO0368,,-1.161653263,-0.104697379,-0.577766999,,,-0.694321257,,-0.452056689,-0.284545873,-0.422752464,-0.652901329,0.015782997,-0.496142467,-0.488026018,-1.035046947,-0.160040413,-0.354759487,0.052415894,-0.74178261
816,142,SO0369,0.067638717,-0.042456799,-0.19759996,-0.367731785,,,-0.340075442,-0.54793177,-0.09696173,-0.080087911,-0.413115187,-0.575615328,,-0.16326792,-0.029146346,-0.625934282,-0.428565884,-0.325539348,0.180147861,-0.40354186
817,5902,SO0369,0.067638717,-0.042456799,-0.19759996,-0.367731785,,,-0.340075442,-0.54793177,-0.09696173,-0.080087911,-0.413115187,-0.575615328,-0.217591435,-0.16326792,-0.029146346,-0.625934282,-0.428565884,-0.325539348,0.180147861,-0.40354186
818,8782,SO0370,-0.321928095,-0.821126042,-0.055891201,-0.529072743,0.010063683,-0.422752464,-0.02180437,-0.10159814,0.151858817,0.224040274,0.057970069,-0.19759996,0.0,-0.277533976,0.45206823,-0.024736678,0.285698126,-0.573466862,0.177598929,-0.424687669
819,3022,SO0370,-0.321928095,-0.821126042,-0.055891201,-0.529072743,0.010063683,-0.422752464,-0.02180437,-0.10159814,0.151858817,0.224040274,0.057970069,-0.19759996,0.33571191,-0.277533976,0.45206823,-0.024736678,0.285698126,-0.573466862,0.177598929,-0.424687669
820,122,SO0371,-0.02180437,0.180147861,0.171206827,0.088141597,,,0.059355278,-0.356605547,0.584962501,0.381837084,0.038436182,,,0.008630305,0.534061602,0.169925001,0.137503524,-0.698997744,0.435095152,-0.36215794
821,5882,SO0371,-0.02180437,0.180147861,0.171206827,0.088141597,,,0.059355278,-0.356605547,0.584962501,0.381837084,0.038436182,-0.086201035,-0.365871442,0.008630305,0.534061602,0.169925001,0.137503524,-0.698997744,0.435095152,-0.36215794
822,8762,SO0372,0.164786278,0.291603558,0.283329168,0.15704371,0.202887833,0.082702589,0.420078116,0.371837617,0.03562391,0.086783766,0.088141597,0.105678078,,-0.114035243,0.351628329,-0.226003675,-0.06340917,0.09085343,0.38294387,-0.241270432
823,3002,SO0372,0.164786278,0.291603558,0.283329168,0.15704371,0.202887833,0.082702589,0.420078116,0.371837617,0.03562391,0.086783766,0.088141597,0.105678078,-0.140825544,-0.114035243,0.351628329,-0.226003675,-0.06340917,0.09085343,0.38294387,-0.241270432
824,102,SO0373,0.352758525,0.212880566,0.014355293,-0.242976753,-0.179514657,-0.051399153,-0.158429363,-0.401634795,0.733788169,0.524063676,-0.049904906,0.10433666,,-0.145605322,0.3021728,-0.083141235,-0.144010303,-0.577766999,0.23511432,-0.390245038
825,5862,SO0373,0.352758525,0.212880566,0.014355293,-0.242976753,-0.179514657,-0.051399153,-0.158429363,-0.401634795,0.733788169,0.524063676,-0.049904906,0.10433666,0.159629186,-0.145605322,0.3021728,-0.083141235,-0.144010303,-0.577766999,0.23511432,-0.390245038
826,1038,SO0376F,-0.229382353,-0.671163536,0.804053559,0.759581973,-0.147202107,-0.13606155,-0.948975997,-1.049904906,-0.467932448,-0.434402824,-1.020340448,-1.098505545,,-0.852042119,-0.089267338,-0.590744853,-0.277533976,-1.325539348,0.008630305,-0.650634722
827,6798,SO0376F,-0.229382353,-0.671163536,0.804053559,0.759581973,-0.147202107,-0.13606155,-0.948975997,-1.049904906,-0.467932448,-0.434402824,-1.020340448,-1.098505545,0.216610069,-0.852042119,-0.089267338,-0.590744853,-0.277533976,-1.325539348,0.008630305,-0.650634722
828,3923,SO0377,0.0,-0.15682011,0.186500558,0.092207438,-0.005782353,-0.286304185,-0.701341684,-1.307572802,0.021479727,-0.295128036,-0.314732593,-0.174621396,,-0.189351252,-0.50021788,-0.619270551,-0.828793173,-0.573466862,-0.369594529,-0.422752464
829,9683,SO0377,0.0,-0.15682011,0.186500558,0.092207438,-0.005782353,-0.286304185,-0.701341684,-1.307572802,,-0.295128036,-0.314732593,-0.174621396,-0.038006323,-0.189351252,-0.50021788,-0.619270551,-0.828793173,-0.573466862,-0.369594529,-0.422752464
830,5257,SO0377F,-0.30222618,-0.454031631,-0.03209363,0.112366523,-0.120294234,-0.142417045,-0.878321443,-0.77102743,-0.45600928,-0.436353731,0.028569152,0.153156788,0.334568276,0.202887833,-0.634867407,-0.114035243,-0.502259911,-0.23786383,-0.61705613,-0.040971781
831,11017,SO0377F,-0.30222618,-0.454031631,-0.03209363,0.112366523,-0.120294234,-0.142417045,-0.878321443,-0.77102743,-0.45600928,-0.436353731,0.028569152,0.153156788,0.112366523,0.202887833,-0.634867407,-0.114035243,-0.502259911,-0.23786383,-0.61705613,-0.040971781
832,8742,SO0379,0.119024103,-0.055891201,0.444667067,0.310340121,0.241230036,-0.078563669,-0.655171503,-0.623709617,-0.168122759,0.053806444,-0.270555993,-0.486004021,-0.02620507,-0.15521265,0.183962835,-0.30222618,-0.161653263,-0.839079812,0.018634174,-0.727379545
833,2982,SO0379,0.119024103,-0.055891201,0.444667067,0.310340121,0.241230036,-0.078563669,-0.655171503,-0.623709617,-0.168122759,0.053806444,-0.270555993,-0.486004021,-0.126580497,-0.15521265,0.183962835,-0.30222618,-0.161653263,-0.839079812,0.018634174,-0.727379545
834,5866,SO0380,,,-0.13289427,-0.450084446,,,-0.371459681,-0.126580497,0.129612738,-0.06039728,-0.477944251,-0.746615764,,-0.55851652,-0.144010303,-0.373327247,0.159629186,-0.729770093,-0.058893689,-0.606034724
835,106,SO0380,,-0.744197163,,-0.450084446,,,-0.371459681,-0.126580497,0.129612738,-0.06039728,-0.477944251,,,-0.55851652,-0.144010303,-0.373327247,0.159629186,,-0.058893689,-0.606034724
836,8746,SO0381,0.077242999,-0.074000581,-0.181149439,-0.153606979,0.129612738,-0.274040765,-0.030619235,-0.181149439,0.028569152,0.111031312,-0.220950447,-0.078563669,0.384049807,-0.048412205,0.042644337,-0.311148256,0.117695043,0.025737561,0.060739158,-0.490050854
837,2986,SO0381,0.077242999,-0.074000581,-0.181149439,-0.153606979,0.129612738,-0.274040765,-0.030619235,-0.181149439,0.028569152,0.111031312,-0.220950447,-0.078563669,-0.430508908,-0.048412205,0.042644337,-0.311148256,0.117695043,0.025737561,0.060739158,-0.490050854
