,index,ORF,GSM197317,GSM197321,GSM197323,GSM197324,GSM197325,GSM197327,GSM197328,GSM197329
1239,4404,SO0557,-0.210148698,0.094314545,0.249712826,0.069354369,-0.264775214,-0.194111721,-0.423541418,-0.882172644
1240,7288,SO0558,-0.891582727,-0.577004102,-0.088149054,-0.765066452,-0.707787405,-0.437343557,-0.643518691,-0.976253156
1241,1528,SO0558,-0.977902665,-0.601835055,-0.326410026,-0.730827263,-0.693385874,-0.684804275,-0.607739047,-1.107790108
1242,10168,SO0559,-0.084900625,-0.065110605,0.358397645,0.003042123,-0.709344753,-0.498018063,-0.632527933,-1.061227338
1243,4408,SO0559,-0.60160869,-0.256700779,0.096846559,-0.366877383,-0.712346329,-0.856414124,-0.861565301,-1.639436854
1244,8061,SO0560,0.695539802,0.904922537,0.800167083,0.765631863,-0.522950822,-0.320734124,-0.634882049,-0.536957615
1245,2301,SO0560,0.558719002,0.832365092,0.828929859,0.943671893,-0.634055286,-0.85020089,-1.117373063,-1.326782739
1246,8041,SO0561,-0.067253457,0.524842322,0.396785954,0.358726891,-0.441578504,-0.480246527,-0.687783576,-0.89697507
1247,2281,SO0561,-0.080015379,0.208666648,-0.032254224,0.210865538,-0.661228017,-0.479647984,-1.03583939,-1.140263628
1248,10921,SO0562,0.454695168,0.698808489,0.890587108,0.587312417,0.952789278,0.467424207,0.356909819,0.124866493
1249,5161,SO0562,0.186461787,0.489105092,0.702501267,0.60388294,0.217328447,0.447883326,0.216204424,0.094757549
1250,7170,SO0563,0.099980155,-0.162847439,-0.1195099,-0.420192277,-0.921084726,-0.587923785,0.276427515,-0.076987233
1251,1410,SO0563,-0.42957023,1.470730812,-0.012399455,-0.039501498,-0.221707307,-0.354217112,0.555861126,-0.301562468
1252,1320,SO0563F,-0.502926926,0.088247801,0.545105067,-0.431626772,-0.251967021,-0.662025079,-0.097023117,-0.25973314
1253,7080,SO0563F,0.300632014,0.495423628,0.782858052,0.531967924,-0.201800815,-0.0613243,0.031950439,-0.145946343
1254,2285,SO0564,0.892179429,1.309460707,1.021636938,1.064276859,1.358235612,1.18542772,0.623514588,0.177601076
1255,8045,SO0564,0.951706085,1.307720813,1.209861827,1.152956818,1.100465922,1.192874395,1.059785741,1.134416127
1256,10925,SO0565,0.779534924,1.178188457,0.954591211,0.912466062,1.333792616,1.177916133,0.872769224,1.20718194
1257,5165,SO0565,0.499803651,1.104725412,0.758679372,0.992366074,1.010428065,0.989661975,0.898139671,0.35168782
1258,8025,SO0566,0.415768647,0.748604355,1.009852971,0.520667597,0.65045893,0.587912307,0.481145208,0.694319708
1259,2265,SO0566,0.38417681,0.814306143,0.838377962,0.305282858,0.394213465,0.43950049,0.149343674,-0.323840898
1260,5145,SO0567,-0.026026951,0.162686894,0.418567012,0.08242914,-0.106284143,-0.341291444,-0.179977989,-0.702539868
1261,10905,SO0567,0.033260343,0.329202064,0.38078837,0.53827347,0.020986604,0.169935101,0.078669618,-0.084348232
1262,2245,SO0568,-0.691296856,-0.327641408,-0.183598685,-0.355530593,-0.502637758,-0.557884024,-0.662848371,-1.367720225
1263,8005,SO0568,-0.716340274,-0.223915772,0.012487984,-0.2656736,-0.503538034,-0.797955259,-0.631132888,-0.999742739
1264,10885,SO0569,1.333234049,1.637471747,1.561273694,1.60994516,0.809888857,0.789213232,0.585481203,0.711558959
1265,5125,SO0569,1.108370766,1.534620052,1.195567252,1.254614128,0.692578086,0.789306938,0.387991891,0.410763513
1266,2249,SO0570,0.564838912,1.069361283,1.26823086,0.688430009,0.462692037,0.398307216,0.218583114,0.016225258
1267,8009,SO0570,0.535599382,1.157775,1.326343345,0.883929898,0.535444911,0.637807203,0.690263101,0.596069162
1268,4200,SO0571,0.125533588,0.353351115,0.35539654,0.12804316,-0.009291309,0.308470692,-0.197641388,-0.128791348
1269,9960,SO0571,-0.037469209,0.37350448,0.576562489,0.467746204,0.05655855,0.444247441,0.310930297,0.145770223
1270,5129,SO0572,0.875675652,1.318559093,1.315277324,0.954207677,0.794136319,0.737976391,0.628713738,0.68171499
1271,10889,SO0572,0.949393486,1.163399774,1.180276785,0.896592539,0.388432954,0.960980158,0.798229048,0.96995024
1272,1581,SO0573,0.260146268,0.454103573,0.108285776,0.203347227,-0.695439785,-0.641744753,-0.876941311,-1.065580907
1273,7341,SO0573,0.044325984,0.907989259,0.431915085,0.4323122,-0.469678336,-0.461982555,-0.641178314,-1.413620218
1274,4290,SO0574,-0.81925078,-0.359337434,0.201822651,-0.383919934,-0.348093902,-0.21337906,0.960250056,-0.296786756
1275,10050,SO0574,-0.257301748,-0.443690271,-0.284801509,-0.237323694,-0.591628196,-0.33398682,-0.132873986,0.157061389
1276,7084,SO0574F,1.790730441,1.814973495,1.52040773,1.160428648,0.91156875,0.362815315,0.539245704,-0.001533713
1277,1324,SO0574F,0.796697625,1.044307602,0.958957589,0.875745412,-0.133726027,-0.071893788,-0.442022842,0.012480415
1278,10221,SO0575,0.197039214,0.306626897,-0.14559165,0.385683821,0.207496568,-0.084564353,-0.098930605,0.042252867
1279,4461,SO0575,-0.275692552,0.157233915,-0.122630384,0.103807065,-0.149237814,-0.011904718,-0.134399622,-0.734308258
1280,1561,SO0576,0.161238992,0.56450488,0.250044913,0.66470373,-1.317962994,-0.994391338,-0.882150703,-1.577472135
1281,7321,SO0576,0.216927007,0.822254948,0.393104802,0.512427925,-0.667858493,-0.738271207,-0.689446764,-1.563939936
1282,10201,SO0577,0.234160494,0.414047084,0.031336159,0.430288948,-0.433691198,-0.506911658,-0.865355441,-1.328166468
1283,4441,SO0577,-0.130179258,0.083096502,0.110592757,0.180513105,-1.006112696,-0.746541721,-0.972427297,-1.636954498
1284,7325,SO0578,0.509791128,0.74876765,0.644396157,0.73225879,-0.29304777,-0.386245628,-0.560062905,-1.400432821
1285,1565,SO0578,0.180358065,0.633593613,0.375028386,0.62178022,-0.466354138,-0.49305198,-0.466966555,-0.958403869
1286,4445,SO0579,-0.031295513,0.507018801,0.211097891,0.128981584,0.085190794,-0.377010539,-0.298241557,-0.595344922
1287,10205,SO0579,0.522760427,0.643987488,0.473810539,0.355820792,-0.082125284,0.549339646,-0.11084646,0.157796987
1288,7174,SO0580,-0.202033268,-0.023341975,-0.059072018,-0.665268516,-0.434741016,-0.127219737,-0.300440708,-0.1522761
1289,1414,SO0580,-0.326736285,-0.006338616,0.071240635,-1.186073882,-0.505116964,-0.715745989,-0.229448976,-0.537110618
1290,7305,SO0581,-0.348061383,0.611225453,-0.126004709,-0.058543479,-0.568967176,-0.51706951,-0.764841038,-0.976855362
1291,1545,SO0581,-0.601370037,-0.936046866,0.068343988,-0.186832333,-0.942989229,-0.839100497,-0.977119274,-1.500171356
1292,10185,SO0582,0.032793206,0.334740725,0.536685609,0.24810696,-0.007401223,0.067000198,-0.257000205,-0.038741504
1293,4425,SO0582,-0.248281587,0.177343703,0.21611604,0.122603904,-0.106244616,-0.482014554,-0.28014006,-1.007700064
1294,4204,SO0583,0.137951705,0.648266481,0.346417893,0.962649987,-0.402067125,-0.489503939,-0.433095603,-0.933373109
1295,9964,SO0583,0.495111456,1.169169748,0.177257621,0.830869227,-0.399446779,-1.018091488,-0.814143378,-0.267510759
1296,7285,SO0584,0.838282953,0.889042838,0.562500452,0.687018409,-0.198359095,-0.03185158,0.022146477,-1.002798104
1297,1525,SO0584,0.136706279,0.898060004,0.539080555,0.422013013,-0.267447669,0.019655071,-0.325540428,-0.573554695
1298,10165,SO0585,0.183186356,0.214490947,0.002456088,0.296268872,-0.860399335,-0.852301333,-0.884904981,-1.085163653
1299,4405,SO0585,0.010188135,0.14167851,-0.095935935,0.168456614,-1.01190662,-1.133245482,-1.330832404,-1.874205926
1300,7289,SO0586,-0.404386687,0.007335913,0.07406511,0.19905867,-0.623395469,-0.275181437,-0.894283387,-2.018081699
1301,1529,SO0586,-0.303010456,-0.029551653,-0.045244537,-0.093245792,-0.882757178,-0.72941395,-0.674029184,-0.832596861
1302,4409,SO0587,-0.362276929,0.048379186,-0.312164092,-0.246641746,-0.920508657,-0.865941025,-1.119099992,-1.357167764
1303,10169,SO0587,-0.023355367,0.196445479,-0.093407962,0.026189407,-0.647325732,-0.718312728,-1.008181142,-1.006596169
1304,1134,SO0588,-0.005257644,0.447990562,-0.2363445,0.102352181,-0.286782216,-0.734288495,-1.010735416,-0.906107422
1305,6894,SO0588,0.157125963,0.269151388,0.154915812,0.009102441,-0.832557293,-0.452401611,-0.599008836,-1.236125544
1306,1138,SO0589,-0.093560432,0.592814502,0.417869752,0.277291962,0.171351487,0.462863884,-0.619665141,-0.225178139
1307,6898,SO0589,0.010002883,1.307338433,0.495214453,-0.094661165,0.145320143,0.018732513,-0.297582826,-0.267203896
1308,4018,SO0590,0.074283657,0.256181349,0.319476008,0.291869242,-0.312751804,-0.273043237,-0.120182359,-0.667180788
1309,9778,SO0590,-0.041044687,0.504296905,0.401352887,0.410345507,-0.125121104,0.120836792,-0.149516077,0.030716096
1310,6878,SO0591,0.067219724,-0.133795442,0.303521772,-0.064125301,-0.772094,-0.167195357,0.206323515,-0.65467875
1311,1118,SO0591,-0.147776486,-0.05618217,0.10557459,-0.288732694,-0.456126417,-0.251164309,-0.038005711,-0.443147703
1312,3998,SO0592,-0.133593574,-0.040028348,-0.263007854,-0.320525838,-1.111093517,-0.654704071,-0.606319381,-0.690307383
1313,9758,SO0592,-0.421992683,0.055590415,0.123670364,-0.187260549,-0.726198184,-0.267511895,-0.282242722,-0.885076974
1314,10054,SO0593,0.047438601,0.964371987,0.250975959,0.42865574,-0.296468718,-0.238433331,-0.024752424,0.037909789
1315,4294,SO0593,-0.006039723,0.227241236,-0.176825244,0.141433275,-0.454791657,-0.105282362,0.594412008,-0.205299684
1316,6396,SO0593F,-0.108057662,0.243465419,-0.215379324,-0.094145648,-0.223252509,0.175634395,-0.901120344,-0.495846211
1317,636,SO0593F,-0.556328456,-0.523141792,-0.456307488,0.163178003,-0.412311114,-0.880711041,-0.788115034,-0.444348529
1318,1394,SO0594,-0.460390216,-0.339621917,-0.209610261,0.108233165,-0.284845578,-0.288820392,0.371267895,0.111640192
1319,7154,SO0594,-0.187406869,-0.000632301,-0.005679373,-0.099795015,-0.498761947,-0.338781878,-0.071169228,0.306464212
1320,1098,SO0594F,-0.270008243,0.117133969,-0.458547798,-0.285744065,-0.022265611,0.120473249,-0.054857952,-0.582153994
1321,6858,SO0594F,0.246721915,-0.203658391,-0.318281046,-0.444594704,-0.321348609,-0.796772258,-0.069401499,0.006828672
1322,3978,SO0595,0.101338558,-0.028810607,-0.481292037,-0.092806692,-0.780894898,-0.724705094,-1.102640879,-1.169000328
1323,9738,SO0595,-0.398942581,0.182952706,-0.212560499,0.1772797,-0.498638878,-0.592765434,-0.774144252,-0.702901409
1324,10034,SO0597,0.045042957,-0.157356848,-0.828670804,0.254195684,-0.790652247,-0.252510539,0.474126733,0.018509919
1325,4274,SO0597,-0.284054711,-0.05325479,-0.060813439,-0.11916755,-0.036024631,-0.309030333,0.685116973,-0.067946514
1326,6862,SO0597F,-0.383879563,-0.220899609,-0.066670316,-0.415372815,-0.361963916,-0.18784738,-0.372836077,-0.510176457
1327,1102,SO0597F,-0.4363004,-0.159796665,0.137458209,-0.144847626,-0.334494728,-0.542892256,-0.517906884,-0.257462489
1328,7496,SO0598,0.138005983,0.516303617,0.477828178,0.501540825,-0.390319826,-0.259412267,-0.311004313,-0.619393215
1329,1736,SO0598,0.283886208,0.421434606,0.305046849,0.377548273,-0.498582804,-0.624369191,-0.558987813,-0.729755733
1330,1374,SO0599,0.430175702,0.631012157,-0.70190642,0.709659006,-0.68178383,-0.351536517,-0.062147403,-1.014410166
1331,7134,SO0599,0.80624359,0.575186692,-0.238661176,0.898576972,-0.440464106,-0.660599399,-0.223729627,-0.222233284
1332,8617,SO0599F,-0.374838789,0.179852421,-0.107962732,0.171267956,-0.086318891,-0.233988514,0.50758319,0.221191021
1333,2857,SO0599F,-0.630144294,-0.321891534,-0.047528873,-0.497837306,-0.180807766,0.104103723,-0.134993554,-0.216773513
1334,3982,SO0599F,-0.48670883,-0.438046536,-0.201033337,0.235226656,-0.450052556,-0.069185659,-0.257404936,-0.03825345
1335,9742,SO0599F,-0.874534413,0.0071143,-0.648070026,0.419395164,-0.498896943,0.066475031,0.264836635,-0.089182941
1336,5390,SO0600,0.671536847,0.810492983,0.879767459,0.714440033,-0.292155283,-0.172100642,-0.24027038,-0.529719408
1337,11150,SO0600,0.896661898,1.071547973,1.137612744,1.180650841,-0.204880773,0.152248587,-0.056241957,-0.222794753
1338,1082,SO0601,0.293948083,0.834767004,0.611068281,0.333638421,-0.191150095,0.038685253,-0.19465788,-0.824667335
1339,6842,SO0601,0.800036672,0.72620151,1.014621678,0.542281697,-0.428317901,-0.418663538,-0.23424071,-0.675250506
1340,9722,SO0602,-0.467429988,0.413043521,0.658200703,0.520996251,-0.025273406,0.07860442,0.018784601,0.223084249
1341,3962,SO0602,-0.707379458,0.462003368,0.581878108,0.10253278,-0.32198947,-0.242609799,-0.273233091,-0.640216515
1342,414,SO0603,-0.016880583,0.31152999,0.27197864,-0.169104809,-0.322206038,-0.274174206,-0.325715192,-0.644539148
1343,6174,SO0603,-0.041239031,0.442294169,0.6747038,0.378709782,-0.279766758,-0.175001242,-0.261885666,-0.2541173
1344,3294,SO0604,0.301719275,0.275772545,0.78504961,0.367848926,-0.225996045,-0.183853707,-0.081940409,-0.624402675
1345,9054,SO0604,0.183058066,0.54378431,0.847654697,0.330865731,0.004339039,0.214593916,-0.02649812,-0.436539369
1346,418,SO0605,-0.482626912,0.044671925,0.311884684,-0.050820452,-0.305585075,-0.266329316,-0.560007864,-1.018841818
1347,6178,SO0605,-0.483557014,-0.019222244,0.409868463,0.004793374,-0.241672161,-0.199134574,-0.440579459,-0.785305045
1348,9276,SO0606,-0.05994269,0.280449655,0.144187336,-0.118130065,-0.250034801,-0.232278029,-0.353291625,-0.557608957
1349,3516,SO0606,-0.269519839,-0.21468408,0.150413825,-0.226674929,-0.276445796,-0.550413268,-0.621512207,-0.892094736
1350,6400,SO0607,-0.619332522,-0.034742082,-0.229211075,0.109919561,-0.073844021,-0.44362337,-0.432310083,-0.637666356
1351,640,SO0607,-0.769595732,-0.254017704,-0.351818486,-0.242458584,0.065259003,-0.003686483,-0.812653164,-0.376819002
1352,3298,SO0608,-1.110050584,-0.937989164,-0.632521671,-0.697110224,-0.203980715,-0.139212656,-0.089623484,-0.662130577
1353,9058,SO0608,-1.061164182,-0.557425955,-0.261742171,-0.816750618,0.036181863,0.017120574,-0.089774596,-0.294070817
1354,6158,SO0609,-0.789996849,-0.508095998,-0.589057807,-0.486232592,-0.458712398,-0.257988095,-0.377125393,-0.827879041
1355,398,SO0609,-0.856082267,-0.393470255,-0.560740663,-0.802776029,-0.417847244,-0.350931423,-0.626588526,-0.864298013
1356,4254,SO0610,-0.408294829,-0.24624057,0.168585822,-0.402229789,-0.061929859,0.121369521,0.19505441,-0.7114773
1357,10014,SO0610,-0.602093976,-0.069685311,-0.295578412,0.169196938,0.201145159,0.285071752,-0.099555206,-0.487032575
1358,6441,SO0610F,-0.198032687,-0.589296338,-0.547680449,0.166769039,-0.057308343,0.08275249,-0.732611078,-0.301081591
1359,9038,SO0610F,-0.523959271,-0.259730277,-0.580894044,-0.958740825,-0.740419794,-0.109593668,-0.005992983,-1.024679451
1360,681,SO0610F,-0.415208849,-0.490598759,-0.091547901,-0.17293924,0.033678336,-0.002255756,-0.453790083,0.120203135
1361,3278,SO0610F,-0.655919941,-0.447340332,-1.082931966,-0.165356664,-0.820717005,-0.506427374,-0.232149465,-0.517302544
1362,6138,SO0611,-0.720209001,-0.316720911,-0.138794863,-0.48959892,-0.487609513,-0.372202287,-0.621854909,-1.129260675
1363,378,SO0611,-0.911837281,-0.501104084,-0.145336577,-0.6848428,-0.594276562,-0.660750978,-0.608333945,-1.248104239
1364,9280,SO0612,-0.257595855,-0.097481994,0.154247432,-0.127169077,-0.713882018,-0.653729596,-0.691075402,-0.936668789
1365,3520,SO0612,-0.419148118,-0.141807358,-0.209131626,-0.217886569,-0.980081327,-0.98701111,-1.129062044,-1.520046961
1366,3258,SO0613,-0.724700548,-0.431664155,0.422724324,-0.839600177,-0.400732981,-0.668821028,-0.920105067,-0.674240225
1367,9018,SO0613,-0.108788327,0.009427186,0.360742968,-0.371307959,-0.211075793,0.180760205,-0.663189788,-1.92479002
1368,6142,SO0614,-0.051687096,0.395202963,0.412385116,0.385041602,1.27713055,1.689615167,1.265477954,1.128929686
1369,382,SO0614,-0.081996226,0.246865522,0.176541421,0.167778593,1.174804145,1.343503186,0.932557395,0.256297158
1370,3262,SO0615,-0.333082416,0.075681755,-0.074776663,-0.2719571,0.287752942,0.208735567,-0.050893449,-0.952807601
1371,9022,SO0615,-0.42981332,0.094210675,-0.01684397,0.004231542,0.180762596,-0.063240258,0.157037254,-0.496693629
1372,6122,SO0616,0.474751064,0.733696098,0.866849439,0.490290149,0.110906171,0.534496336,0.259662497,-0.157587082
1373,362,SO0616,0.321362597,0.48301379,0.516933248,-0.040573738,0.404702651,0.304454352,0.330463881,-0.029372933
1374,11132,SO0617,0.285391999,0.33781543,0.245628256,0.606900828,0.324458757,0.738557989,0.83927733,0.607355368
1375,5372,SO0617,0.196740129,0.149906657,-0.048938148,0.328389004,0.569338933,0.441720657,0.460577575,0.902837181
1376,9002,SO0617F,-0.470801947,0.148366747,0.0202099,0.018153277,0.105648972,-0.024723496,-0.633609744,-0.634014118
1377,3242,SO0617F,0.140386354,0.272618782,0.147810699,0.113685443,0.01396873,0.018049945,-0.79160538,-0.452600141
1378,6895,SO0618,1.288334916,1.240293339,1.432393816,1.328114659,0.898441726,1.321331919,1.177504243,1.572368502
1379,1135,SO0618,1.091318727,1.337000956,1.86247624,1.15330543,1.139940083,1.017401652,0.8762131,0.814194376
1380,9775,SO0619,0.633834341,1.151387358,0.991345254,1.943885575,1.102002019,1.167988977,1.150555075,1.254441498
1381,4015,SO0619,0.301857093,1.971932922,2.223685026,0.909212309,1.035599716,0.862627018,0.970581947,0.846535285
1382,1139,SO0620,0.452602948,0.798351772,1.164870196,0.172280576,0.663926868,-0.054348451,0.673716202,0.433735421
1383,6899,SO0620,0.773119964,1.064310416,1.75809332,-0.030312848,-0.046209082,0.49789645,0.485599514,0.517834003
1384,4019,SO0621,-0.09613281,0.461571984,0.721701976,0.203682148,-0.390087046,-0.303490307,-0.223292634,-0.595843913
1385,9779,SO0621,0.098073719,0.353495656,0.365297492,0.163892195,-0.313769275,-0.070592453,-0.021787843,0.006160227
1386,1119,SO0622,-0.428395516,-0.297536961,0.056919455,-0.19877544,-0.221551415,-0.254699353,0.02732188,-0.528918121
1387,6879,SO0622,-0.534351199,0.140508609,0.107821546,-0.329746215,-0.975166321,-0.495785529,-0.329623597,-0.243794019
1388,6380,SO0623,0.092450464,-0.435714135,0.214628241,0.06917778,0.071068472,-0.080622214,-0.165711682,-0.077145726
1389,620,SO0623,-0.170284843,-0.403871327,-0.348962366,0.047008059,-0.441026686,0.132759506,-0.211108328,-0.369221895
1390,9759,SO0624,-0.865307662,-0.016014379,-0.038783504,0.071569031,-0.805032282,-0.536684962,-0.593864675,-0.321971265
1391,3999,SO0624,-0.256329272,-0.075414414,-0.228708214,0.052990154,-0.883194178,-0.832083146,-0.735574487,-2.078262361
1392,1099,SO0625,-0.162649376,0.115693186,0.025228422,0.063316576,-0.505287511,-0.442880407,-0.410556618,-1.045038003
1393,6859,SO0625,-0.253097683,0.262646972,-0.019765445,0.131667663,-0.779753846,-0.366213175,-0.581306487,-0.753472876
1394,1378,SO0626,0.482100061,1.078342875,0.714858881,0.476915872,-0.631156333,-0.478324893,0.113593358,-0.021404216
1395,7138,SO0626,0.535880888,0.987824512,0.897595256,0.645029523,-0.136651751,-0.140395955,-0.210431379,0.07222191
1396,3979,SO0626F,-0.589502695,-0.308439332,-0.500406543,-0.349569677,0.171815484,-0.289950073,0.384134643,-0.281892274
1397,9739,SO0626F,-0.618805956,-0.540869444,-0.431731529,-0.608145309,-0.109135746,-0.006673639,0.375619562,0.328138079
1398,6863,SO0627,-0.219172681,0.500253742,0.055480445,0.398528674,-0.36979931,-0.444876767,-0.399668722,-0.560643776
1399,1103,SO0627,-0.064657537,0.260604965,0.352264068,-0.234411946,-0.192075477,-0.454408767,-0.266105043,-0.455586812
1400,9743,SO0628,-0.197126938,-0.010917365,0.068108099,-0.207114487,-0.407151942,-0.132795752,0.198139863,0.279953719
1401,3983,SO0628,-0.293553846,0.237211467,0.143206966,-0.059628411,-0.192112254,0.003493478,0.491130397,-0.824230666
1402,4258,SO0629,-0.388226734,0.176152308,0.02036581,0.110949626,0.392486461,0.268088519,0.960323295,0.412255616
1403,10018,SO0629,-0.40770635,0.270610823,0.131674154,0.063363728,0.483393618,0.566888071,0.168072617,0.799230885
1404,11096,SO0630,0.374381624,0.591185893,0.482279892,0.668941229,0.10026493,0.095475293,0.402306977,0.094442846
1405,5336,SO0630,0.374331558,0.29408233,0.172428628,0.260247957,0.048889332,-0.271202694,-0.188033556,-0.558543686
1406,1083,SO0630F,-0.21908732,-0.653170305,-0.598820865,-0.0127465,-0.135123561,-0.133747507,0.209225665,-0.144083083
1407,6843,SO0630F,-0.226313423,-0.211581549,-0.149070816,-0.098066676,-0.29218524,-0.234090803,0.225379672,-0.246400592
1408,3500,SO0631,-0.50420561,-0.273197594,-0.402787191,-0.167270446,-0.051045425,-0.021942165,-0.900832481,-0.496158051
1409,9260,SO0631,-0.542146186,-0.322705319,-0.618433853,-0.308917517,-0.542958716,0.188970249,-0.538307644,-0.178734717
1410,3963,SO0632,0.164446761,0.597836957,0.412759521,0.415623331,-0.04586389,-0.25266036,-0.41717783,-0.843440432
1411,9723,SO0632,0.166704869,0.802181818,0.442215805,0.638407237,-0.176162041,0.018696072,-0.294576206,-0.102669328
1412,415,SO0633,-0.307991781,-0.16643646,-0.000306809,-0.135665014,-0.239151498,-0.343555357,-0.28050277,-0.837175769
1413,6175,SO0633,-0.000327812,-0.044816932,-0.283225872,-0.273993447,-0.164758654,-0.298073061,-0.43046053,-1.076343902
1414,6360,SO0634F,0.035504364,0.666635178,0.335239554,0.267094124,-0.066508174,-0.143282135,-0.385137615,-0.344931848
1415,600,SO0634F,-0.142057684,-0.137466799,-0.130313983,0.365237866,0.102420101,-0.030686439,-0.283051016,-0.509219133
1416,6470,SO0635,0.076670838,-0.073496477,-0.123730116,-0.098149013,0.111461905,0.238615549,-0.622125697,-0.529211435
1417,710,SO0635,-0.097921024,-0.194406515,-0.289041625,-0.166920153,-0.157223522,-0.291268835,-0.703782436,-0.715376494
1418,6830,SO0635F,-0.268055751,-0.04952249,-0.259216336,-0.195616006,-1.035027161,-0.993972826,-0.958393592,-1.145522759
1419,1070,SO0635F,-0.77578575,-0.068174793,-0.304928966,-0.368654896,-1.222335557,-1.044341077,-1.158934953,-1.429986537
1420,3295,SO0635F,-0.692900964,-0.621135868,-0.56356256,-0.579996722,0.072598166,-0.517762916,-0.585593768,-0.740655768
1421,9055,SO0635F,-0.203563979,-0.622207313,-0.25607527,-0.46719862,0.087425666,-0.51426977,-0.667419534,-0.649873767
1422,6179,SO0636,0.152398431,0.06226654,0.122609581,-0.230459763,-0.524216287,-0.537537392,-0.644893629,-1.235812498
1423,419,SO0636,-0.351274083,-0.120904224,-0.285662206,-0.322491003,-0.713453278,-0.470108088,-0.561645935,-1.016810194
1424,6159,SO0637,-0.147397226,-0.030127506,0.108321849,-0.128155236,-0.479525026,-0.574459889,-0.694264992,-0.938755958
1425,399,SO0637,-0.378895117,-0.129977557,-0.01751246,-0.198082522,-0.445143234,-0.66884216,-0.622199196,-0.773800912
1426,9350,SO0638,0.468962959,0.041815274,0.580520826,-0.003672799,0.197533274,0.095881987,-0.264036692,-0.334516401
1427,3590,SO0638,-0.568164581,-0.133301879,-0.004935975,0.019146332,0.184532922,-0.005705079,-0.596300317,-1.018167571
1428,3279,SO0638F,-0.359364758,-0.304881123,-0.538766786,-0.708821067,-0.216743478,-0.128672107,-0.640644051,-0.329092613
1429,9039,SO0638F,-0.459500114,-0.425648679,-0.263110759,-0.097507669,-0.322842215,-0.497220714,-0.095884421,-0.638117987
1430,379,SO0639,1.6181446,2.163530123,1.760346962,1.420898221,-0.006334952,-0.423710442,-0.324931488,-0.246518487
1431,6139,SO0639,1.478506316,2.019363384,2.07603696,1.576307246,0.012837029,0.068308191,-0.230585695,-0.88739
1432,3259,SO0640,-0.174436873,-0.001859621,-0.164220033,-0.036163705,-0.186319796,-0.432850657,-0.781808775,-1.207324376
1433,9019,SO0640,-0.189929005,0.061516404,-0.056614692,0.196926149,-0.300496921,-0.18708821,-0.546605201,-0.740000649
1434,6143,SO0641,-0.307667782,0.079166298,0.278113879,0.21317163,-0.137339285,0.014273824,-0.434704779,-0.744128051
1435,383,SO0641,-0.083786575,0.260065319,0.096287868,-0.07785479,-0.313158769,-0.308065562,-0.355226231,-1.031962896
1436,6450,SO0642,-0.391854282,-0.491600847,-0.016122051,-1.325221731,-0.256015189,-0.498877792,-0.618818125,-0.621567108
1437,690,SO0642,-0.276553315,-0.38454523,-0.477012048,-0.320422982,0.07956609,-0.446178557,-0.505301013,-0.415444676
1438,3263,SO0642F,-0.290963149,-0.891418329,0.15830829,-0.535575567,0.108726088,-0.187733677,-0.956327934,-0.863520532
1439,9023,SO0642F,-0.299624272,-0.892591702,-0.016356778,-0.62964959,-0.221140355,-0.411419893,-0.504229897,-0.713960332
1440,6123,SO0643,0.124803644,0.308129378,-0.380471181,0.626726793,-0.359634692,-0.47025951,-0.839234066,-0.987386649
1441,363,SO0643,0.077603804,0.15732946,-0.567058772,0.265693119,-0.266229572,-0.543236841,-1.011618217,-0.986337537
1442,9003,SO0644,0.01558149,0.713777812,0.061943255,0.130590402,-0.299882124,0.078283623,-0.385534483,-0.561666763
1443,3243,SO0644,-0.134280757,0.119150113,-0.387661249,-0.039519631,-0.607086746,-0.313703171,-0.419692457,-1.169084172
1444,6896,SO0645,0.08538036,0.410566009,-0.235228919,-0.173545832,-0.329639961,-1.067860257,-0.089561146,-0.22997699
1445,1136,SO0645,-0.176573344,0.277239793,-0.752901431,0.124553128,-0.877293573,-0.341272135,0.313490306,-0.910557293
1446,4016,SO0646,-0.093450716,0.4123789,0.17101007,-0.370927614,-0.479799794,-0.459716953,-0.112835332,-0.628983846
1447,9776,SO0646,-0.35235804,0.214100336,0.027811996,-0.043981221,-0.573360003,-0.550632186,0.434495006,-0.311086395
1448,6876,SO0647,-0.31064644,-0.361990741,-0.490323623,-0.264097051,-0.756834846,-0.035714512,-0.282677873,-0.797512193
1449,1116,SO0647,-0.035814451,-0.387706771,-0.569596127,-0.389258745,-0.178969183,-0.252562336,-0.167790686,-0.405296105
1450,3996,SO0648,-0.052132335,0.638765693,-0.208956595,0.463283478,-0.613143721,-0.394985845,-0.10662895,-0.644567934
1451,9756,SO0648,-0.014276361,0.343121354,-0.115424582,-0.0399434,-0.26179903,-0.145483147,0.099756221,-0.292356569
1452,1120,SO0649,-0.260516609,-0.077229495,-0.392086092,0.156078839,-0.157480544,-0.44090281,0.135774944,-0.12346535
1453,6880,SO0649,-0.32972317,0.081248205,-0.152178345,-0.045050081,-0.158999501,-0.535450139,0.289824263,-0.438014438
1454,9760,SO0650,-0.702074288,-0.216547118,-0.282472483,-0.099013457,-0.479078057,-0.238594522,0.653545156,0.385781863
1455,4000,SO0650,-0.571922147,-0.043134388,-0.449950755,-0.273015238,0.234479606,-0.212266073,0.462220027,-0.664166453
1456,1100,SO0651,-0.739954632,0.451561168,-0.03198876,-0.061085708,-0.330644764,-0.202419708,0.905405542,-0.022448523
