,index,ORF,GSM525509,GSM525510,GSM525511,GSM525512,GSM525513,GSM525514
7213,11865,SO_2608,2338.0,2188.0,3653.33,3210.67,4304.67,3256.0
7214,1818,SO_2609,1576.0,1646.67,1686.67,1832.0,2355.33,2885.33
7215,4857,SO_2609,3069.33,1797.33,2740.67,1049.33,1706.67,1346.67
7216,9934,SO_2609,2524.67,1960.0,3198.67,4914.67,3358.67,4473.33
7217,945,SO_2610,51.33,54.0,99.33,1244.0,135.0,634.67
7218,6245,SO_2610,4473.33,4902.67,3692.0,1390.67,1822.67,1712.0
7219,11450,SO_2610,733.33,649.33,786.67,532.0,693.33,653.33
7220,9935,SO_2611,338.67,281.33,676.67,149.33,856.0,608.0
7221,751,SO_2611,51.33,444.0,112.67,538.67,104.67,378.67
7222,4419,SO_2611,933.33,896.67,1125.33,1517.33,1308.67,2122.67
7223,3548,SO_2612,1080.0,1138.67,1073.33,2316.0,1224.0,2144.0
7224,503,SO_2612,2770.67,2993.33,1606.67,2721.33,3709.33,3621.33
7225,8415,SO_2612,1976.0,2400.0,1648.0,3282.67,1872.0,2660.0
7226,10875,SO_2613,4434.67,5200.0,4053.33,8137.33,7208.0,5372.0
7227,1988,SO_2613,716.0,744.0,1524.0,934.67,597.33,881.33
7228,7329,SO_2613,4635.33,5153.33,4945.33,3825.33,4394.67,5417.33
7229,11784,SO_2614,16784.0,13410.67,19026.0,24610.67,31128.0,23221.33
7230,5425,SO_2614,850.0,678.67,1061.33,588.0,941.33,620.0
7231,2722,SO_2614,4192.0,4785.33,5750.67,2160.0,3594.67,3784.0
7232,11541,SO_2615,51.33,297.33,99.33,182.0,91.33,149.33
7233,6569,SO_2615,9220.0,9863.33,8418.0,20746.67,20230.67,25704.0
7234,2927,SO_2615,7658.67,6647.33,11784.0,14852.0,19029.33,20071.33
7235,9636,SO_2616,5096.0,5153.33,4960.0,11375.33,13584.67,15017.33
7236,1309,SO_2616,604.0,557.33,570.67,1244.0,1054.67,908.67
7237,4600,SO_2616,51.33,9.33,218.67,149.33,36.67,99.33
7238,3683,SO_2617,3806.67,3843.33,3345.33,7459.33,6753.33,8682.0
7239,8396,SO_2617,1026.67,896.67,2123.33,1192.67,838.0,1421.33
7240,62,SO_2617,7914.67,6923.33,7736.0,9884.0,8058.67,7408.0
7241,1013,SO_2618,5461.33,6553.33,6160.0,15825.33,8200.67,9140.67
7242,8474,SO_2618,11375.33,14177.33,16014.67,8852.0,19020.67,14260.0
7243,5050,SO_2618,25161.33,12768.0,19291.33,18730.0,23840.67,24856.0
7244,7232,SO_2619,513.33,458.67,714.0,437.33,704.0,406.67
7245,1750,SO_2619,916.67,649.33,738.67,662.67,760.0,766.67
7246,11097,SO_2619,5066.67,5558.67,10138.67,10611.33,10057.33,11082.67
7247,12929,SO_2620,35312.0,30076.0,34624.0,33334.67,32340.0,35278.67
7248,9162,SO_2620,733.33,317.33,750.67,1234.67,913.33,1377.33
7249,6200,SO_2620,2357.33,1521.33,2205.33,969.33,1406.67,1202.67
7250,6201,SO_2621,15697.33,14611.33,22405.33,15722.0,13229.33,13497.33
7251,12169,SO_2621,1437.33,2560.0,2520.67,570.67,1036.0,676.0
7252,1507,SO_2621,51.33,54.0,10.0,10.0,10.0,10.0
7253,7061,SO_2622,3690.67,3685.33,3320.0,2350.67,2834.67,2636.0
7254,9936,SO_2622,7848.67,8100.67,9793.33,16746.0,10774.67,9660.0
7255,1751,SO_2622,6953.33,11756.0,6150.67,3437.33,7654.0,6793.33
7256,12017,SO_2623,22744.0,15140.0,23098.0,15784.0,33246.67,19450.67
7257,6819,SO_2623,14242.0,16600.0,11997.33,16311.33,14816.0,21973.33
7258,1566,SO_2623,634.67,520.0,604.0,301.33,388.0,516.0
7259,7941,SO_2624,2373.33,3256.0,1838.67,1296.0,1365.33,1524.0
7260,11542,SO_2624,51.33,54.0,10.0,64.67,14.67,195.33
7261,4730,SO_2624,136.33,54.0,10.0,10.0,10.0,11.0
7262,572,SO_2625,10986.0,16719.33,14657.33,19312.0,19394.67,19588.67
7263,10624,SO_2625,16560.67,16406.67,14793.33,15286.67,29744.0,18444.0
7264,4205,SO_2625,36961.33,31531.33,22350.67,16008.0,16641.33,17058.67
7265,6694,SO_2626,17826.0,24561.33,17970.67,13492.0,13410.67,19761.33
7266,2140,SO_2626,1612.67,1773.33,2940.0,1914.67,2316.0,4612.0
7267,12104,SO_2626,382.67,557.33,700.0,2054.67,2346.0,3818.67
7268,4479,SO_2627,1190.67,1646.67,1254.67,1721.33,1094.67,1416.0
7269,9937,SO_2627,3772.0,3436.0,3806.67,19494.67,12887.33,18826.67
7270,1630,SO_2627,1470.67,2109.33,1324.0,2333.33,2168.0,3670.67
7271,12170,SO_2628,51.33,444.0,228.67,1832.0,2444.67,2857.33
7272,3684,SO_2628,2161.33,2345.33,1335.33,980.0,662.67,629.33
7273,4950,SO_2629,668.0,678.67,413.33,721.33,396.0,693.33
7274,1371,SO_2629,1576.0,1646.67,1889.33,1872.0,1381.33,1622.0
7275,10142,SO_2629,9728.67,12648.0,10960.67,14977.33,13873.33,17137.33
7276,12724,SO_2631,882.67,1258.67,2237.33,1390.67,3320.0,4112.0
7277,3549,SO_2631,1560.0,1154.67,1925.33,1832.0,1430.67,877.33
7278,6114,SO_2631,40592.67,30649.33,28144.0,17010.67,25895.33,20662.67
7279,8356,SO_2632,23588.0,29377.33,22858.67,27879.33,21674.67,25628.0
7280,13091,SO_2632,35402.67,29172.67,33640.67,26570.67,23886.0,27610.0
7281,3445,SO_2632,9142.67,7522.67,6014.0,2485.33,4149.33,4773.33
7282,6202,SO_2633,20481.33,27182.67,15801.33,17468.67,10030.0,15801.33
7283,10876,SO_2633,16784.0,19916.67,22974.67,5794.67,11181.33,7954.0
7284,2618,SO_2633,3820.0,2871.33,1925.33,2522.67,2029.33,2046.67
7285,9637,SO_2634,733.33,970.67,852.0,870.67,849.33,870.67
7286,4731,SO_2634,38344.67,38881.33,48117.33,32408.0,50705.33,36778.67
7287,9058,SO_2634,51.33,54.0,166.67,124.67,150.67,180.0
7288,6783,SO_2635,11420.67,9186.67,7537.33,1438.0,2625.33,2045.33
7289,12671,SO_2635,966.67,970.67,649.33,1182.67,881.33,1166.67
7290,2270,SO_2635,3010.67,2897.33,1301.33,1576.0,1657.33,1334.67
7291,13203,SO_2636,1894.67,1224.0,1889.33,1445.33,2100.0,1178.67
7292,4480,SO_2636,5328.0,7270.0,4174.67,4893.33,4000.0,4168.67
7293,7857,SO_2636,3501.33,2577.33,5390.67,7630.67,5964.67,8121.33
7294,6993,SO_2637,11214.0,7301.33,11162.67,12778.67,10702.67,11385.33
7295,3218,SO_2637,21758.67,15103.33,24561.33,11865.33,18297.33,13933.33
7296,13204,SO_2637,3028.0,3973.33,2764.0,3276.0,2316.0,2392.0
7297,13334,SO_2638,444.0,990.67,834.67,1865.33,941.33,1924.0
7298,2723,SO_2638,51.33,54.0,140.0,10.0,74.0,185.33
7299,6820,SO_2638,1154.67,1208.0,2096.0,786.67,597.33,818.67
7300,9199,SO_2639,1712.0,1346.67,2214.0,437.33,888.0,761.33
7301,12825,SO_2639,12303.33,9929.33,16350.67,20218.67,20486.67,22118.67
7302,2619,SO_2639,4056.67,6381.33,6294.0,4586.67,3634.67,5913.33
7303,7429,SO_2640,51.33,54.0,10.0,10.0,10.0,10.0
7304,4420,SO_2640,1254.67,2188.0,1497.33,880.0,2337.33,1094.67
7305,244,SO_2640,898.67,1048.0,797.33,71.33,532.0,613.33
7306,9938,SO_2641,17025.33,10185.33,12916.0,9530.67,13634.67,10397.33
7307,1441,SO_2642,245.33,297.33,173.33,886.67,274.67,252.0
7308,7143,SO_2642,4178.67,4309.33,3461.33,473.33,578.67,510.0
7309,4312,SO_2642,6564.67,6831.33,7943.33,5964.67,7708.0,7262.67
7310,5300,SO_2643,4584.0,5032.0,4322.67,7139.33,5930.67,7970.0
7311,7727,SO_2643,4868.67,5814.67,6270.67,6704.0,6612.0,7912.0
7312,13385,SO_2643,6880.67,7440.0,9821.33,10422.0,8794.67,7468.67
7313,3843,SO_2644,866.67,1292.0,852.0,862.67,721.33,604.0
7314,13295,SO_2644,949.33,834.67,1241.33,1120.67,1245.33,865.33
7315,6744,SO_2644,3164.67,3042.67,3518.67,3226.67,2843.33,3565.33
7316,10995,SO_2645,733.33,1048.0,890.67,848.0,713.33,908.67
7317,1083,SO_2645,58692.0,61760.0,64319.33,56653.33,54153.33,56678.67
7318,5246,SO_2645,51.33,54.0,10.0,43.33,22.0,79.33
7319,2667,SO_2646,1225.33,1120.0,624.0,818.67,780.0,778.67
7320,13151,SO_2646,192.0,317.33,317.33,597.33,828.0,541.33
7321,7192,SO_2646,202.67,396.0,456.0,721.33,264.67,382.0
7322,11277,SO_2647,46166.67,44597.33,39082.67,26399.33,41468.0,34788.0
7323,3964,SO_2647,24344.67,16804.67,20516.0,21222.67,24984.0,18160.0
7324,822,SO_2647,13086.0,15714.67,10522.67,13632.0,7440.0,9757.33
7325,2884,SO_2648,898.67,1273.33,558.67,669.33,588.0,552.0
7326,5929,SO_2648,1241.33,1646.67,1065.33,1952.67,1609.33,3180.67
7327,11543,SO_2648,3501.33,2786.67,2229.33,2992.0,5245.33,5572.0
7328,684,SO_2649,5139.33,7984.67,6748.0,5384.0,4720.0,6002.67
7329,9325,SO_2649,11177.33,15034.67,12516.0,18992.0,14565.33,15226.0
7330,6060,SO_2649,262.67,9.33,296.0,104.67,150.67,473.33
7331,12171,SO_2650,17486.67,20005.33,14930.67,6299.33,9156.67,10374.67
7332,8791,SO_2650,150.67,218.67,76.67,83.33,206.67,173.33
7333,3604,SO_2650,29133.33,33893.33,27145.33,36146.67,31711.33,45112.0
7334,11698,SO_2651,414.67,317.33,334.67,366.67,488.67,338.67
7335,1372,SO_2652,3772.0,3174.67,3396.0,1065.33,1609.33,1346.67
7336,5930,SO_2652,3574.0,4546.67,3282.67,2822.67,2564.0,5900.67
7337,11196,SO_2652,51.33,54.0,18.0,605.33,497.33,427.33
7338,625,SO_2653,3249.33,4122.67,3512.0,1226.67,3447.33,2994.67
7339,4020,SO_2653,2045.33,2930.67,4296.67,1858.67,4433.33,3512.0
7340,10143,SO_2653,2174.67,2310.0,2420.0,797.33,1454.67,1944.67
7341,10144,SO_2654,3789.33,2993.33,3895.33,4353.33,2684.67,3167.33
7342,8151,SO_2654,1392.0,1328.0,1009.33,2710.67,2748.0,1898.67
7343,9256,SO_2654,51.33,54.0,10.0,10.0,10.0,10.0
7344,2620,SO_2655,803.33,744.0,662.67,546.67,677.33,592.0
7345,9939,SO_2655,51.33,189.33,112.67,293.33,160.0,166.67
7346,6617,SO_2655,1270.67,1960.0,1842.67,2461.33,3184.0,2166.67
7347,6863,SO_2656,10213.33,7869.33,9313.33,14126.67,8332.0,7138.67
7348,11360,SO_2656,493.33,649.33,1026.67,546.67,922.67,761.33
7349,3056,SO_2656,5932.67,6568.0,9702.0,7545.33,5970.67,5965.33
7350,11785,SO_2657,12833.33,7613.33,14605.33,25090.67,25241.33,17226.67
7351,1508,SO_2657,8676.0,7270.0,13261.33,19907.33,13012.0,11590.0
7352,4601,SO_2657,51.33,54.0,8.0,10.0,10.0,10.0
7353,6945,SO_2658,218.67,396.0,202.67,166.67,245.33,258.67
7354,12930,SO_2658,32117.33,27266.67,28832.0,24134.67,26204.0,34209.33
7355,2332,SO_2658,356.0,266.0,252.0,463.33,737.33,624.0
7356,6821,SO_2659,4122.67,4170.67,5383.33,2970.67,6904.0,7390.67
7357,10498,SO_2659,2431.33,3242.67,3002.0,9648.0,2970.67,5862.67
7358,2621,SO_2659,1596.0,3622.67,3229.33,13974.67,4844.0,9924.0
7359,1014,SO_2660,59686.67,51660.0,55612.67,42405.33,53374.67,43374.67
7360,5799,SO_2660,1328.0,1797.33,1406.67,750.67,812.0,742.67
7361,10996,SO_2660,218.67,608.0,329.33,43.33,349.33,276.0
7362,3640,SO_2661,13338.67,12303.33,11186.67,12534.67,12600.67,14306.0
7363,9638,SO_2661,461.33,473.33,308.0,43.33,329.33,185.33
7364,626,SO_2661,136.33,281.33,329.33,119.33,56.67,79.33
7365,2271,SO_2662,3501.33,3396.67,3282.67,8801.33,23725.33,23640.0
7366,5051,SO_2662,12434.67,10931.33,13476.0,6237.33,8757.33,8182.67
7367,12507,SO_2662,35142.67,28147.33,38177.33,38494.67,42593.33,46914.67
7368,10499,SO_2663,1746.67,1773.33,1212.0,692.0,628.67,613.33
7369,7330,SO_2663,1576.0,2474.67,2609.33,5964.67,4413.33,5029.33
7370,1752,SO_2663,803.33,744.0,801.33,366.67,838.0,797.33
7371,13386,SO_2664,51.33,54.0,35.33,91.33,10.0,15.67
7372,8372,SO_2664,24984.0,23704.67,28717.33,18153.33,25078.0,22813.33
7373,3741,SO_2664,51.33,54.0,10.0,10.0,42.0,10.0
7374,7826,SO_2665,4205.33,2950.67,2506.67,1782.67,1346.67,1172.0
7375,3057,SO_2665,2161.33,2577.33,2289.33,3192.0,2048.0,2205.33
7376,11938,SO_2665,280.0,317.33,381.33,561.33,480.0,604.0
7377,6428,SO_2666,20064.0,13426.67,12680.0,11301.33,9684.0,12317.33
7378,2333,SO_2666,9574.67,8286.67,3870.67,4365.33,4544.0,7426.67
7379,12321,SO_2666,292.67,54.0,60.67,57.33,179.33,308.0
7380,13296,SO_2667,653.33,866.67,669.33,482.67,406.67,510.0
7381,5195,SO_2667,2474.67,2722.0,2298.67,2268.67,2205.33,2916.0
7382,8322,SO_2667,7891.33,7917.33,4960.0,5105.33,4444.0,3090.67
7383,2622,SO_2668,51.33,54.0,10.0,99.33,10.0,10.0
7384,12616,SO_2668,51.33,54.0,71.33,538.67,104.67,161.33
7385,5629,SO_2668,3592.0,2327.33,4242.67,2513.33,3157.33,2104.0
7386,10745,SO_2669,461.33,412.0,506.0,206.67,414.67,456.0
7387,1154,SO_2669,3249.33,3012.0,3709.33,5750.67,4130.67,3850.67
7388,4640,SO_2669,1308.67,1445.33,2088.0,2528.0,2444.67,3365.33
7389,13387,SO_2670,2814.0,3612.0,3701.33,1977.33,1917.33,2893.33
7390,9427,SO_2670,22692.0,26181.33,25634.0,26105.33,19916.67,18918.67
7391,3641,SO_2670,604.0,577.33,413.33,525.33,560.0,761.33
7392,7529,SO_2671,1810.67,1925.33,2489.33,3526.67,7406.0,5630.67
7393,3685,SO_2671,2112.0,2525.33,3164.0,1731.33,4000.0,4688.67
7394,11866,SO_2671,28458.0,37174.67,22620.0,46609.33,39245.33,36466.67
7395,7827,SO_2672,31817.33,35633.33,38840.0,42670.67,33128.0,34977.33
7396,11699,SO_2672,2880.0,2427.33,3518.67,2121.33,4962.0,4502.0
7397,2395,SO_2672,322.67,281.33,308.0,406.67,414.67,195.33
7398,8956,SO_2673,12858.67,13086.67,15583.33,15700.67,9929.33,20821.33
7399,9940,SO_2673,192.0,9.33,308.0,233.33,245.33,362.67
7400,5196,SO_2673,1826.0,1412.0,1631.33,1428.0,1894.67,1670.0
7401,4262,SO_2674,1778.67,2376.0,3505.33,6954.67,3879.33,6918.67
7402,1015,SO_2674,9628.0,8351.33,12844.0,26720.0,17562.67,19750.67
7403,10145,SO_2674,61374.67,61454.67,41657.33,53208.0,57988.0,55712.0
7404,12617,SO_2675,1254.67,778.67,1254.67,897.33,1044.0,604.0
7405,3796,SO_2675,1044.0,1100.0,823.33,880.0,1084.0,1008.0
7406,6994,SO_2675,43594.67,48398.67,38682.67,49873.33,47468.0,58281.33
7407,13388,SO_2676,51.33,233.33,118.0,83.33,150.67,156.0
7408,6650,SO_2676,532.0,489.33,334.67,378.67,228.0,301.33
7409,3058,SO_2676,7365.33,8616.0,8358.0,9681.33,7788.67,11049.33
7410,12565,SO_2677,6170.67,8024.0,8224.0,8478.67,7266.67,7313.33
7411,8641,SO_2677,1420.0,1537.33,1816.0,2421.33,1154.67,2159.33
7412,2574,SO_2677,1080.0,1925.33,1196.67,2110.67,1094.67,1630.67
7413,444,SO_2678,51.33,54.0,64.67,425.33,160.0,202.67
7414,3550,SO_2678,1894.67,1974.67,2096.0,676.67,1317.33,1084.0
7415,9639,SO_2678,2148.0,2149.33,2154.67,2326.0,2149.33,3000.0
7416,3320,SO_2679,9757.33,6982.67,7792.0,4872.0,7818.67,8085.33
7417,8461,SO_2679,51.33,281.33,629.33,378.67,760.0,500.0
7418,9640,SO_2679,2237.33,2327.33,2970.67,9774.67,11552.0,8628.67
7419,7787,SO_2680,15078.0,16355.33,13982.67,14106.67,14337.33,14030.0
7420,3500,SO_2680,2752.0,4062.67,1950.67,3251.33,2904.0,2782.67
7421,12826,SO_2680,280.0,473.33,604.0,538.67,1013.33,698.67
7422,12508,SO_2681,31374.0,35216.67,28960.0,38280.0,28313.33,22085.33
7423,5197,SO_2681,1044.0,1258.67,744.0,649.33,613.33,629.33
7424,2396,SO_2681,6965.33,6862.0,5724.0,4572.67,5790.0,7451.33
7425,7193,SO_2682,136.33,281.33,214.67,473.33,168.0,338.67
7426,10877,SO_2682,1837.33,1853.33,2025.33,654.67,713.33,1154.67
7427,2073,SO_2682,3129.33,4182.67,3002.0,6848.0,3140.0,4255.33
7428,13016,SO_2683,47878.67,47556.0,55612.67,52314.67,47681.33,47214.0
7429,6570,SO_2683,30049.33,25216.0,44773.33,13314.67,18440.67,17593.33
7430,3116,SO_2683,3085.33,3211.33,4938.67,2359.33,3796.67,4025.33
7431,8152,SO_2684,36020.0,43170.67,35393.33,41105.33,44597.33,51006.67
7432,1567,SO_2684,178.67,218.67,140.0,43.33,28.67,118.0
7433,12241,SO_2684,51.33,54.0,10.0,51.33,14.67,161.33
7434,8397,SO_2685,58941.33,50012.0,59185.33,42593.33,53971.33,46853.33
7435,4858,SO_2685,150.67,160.0,126.0,8.33,99.33,60.67
7436,12775,SO_2685,218.67,160.0,329.33,532.0,570.67,588.0
7437,10625,SO_2686,18909.33,21334.0,17025.33,13937.33,19655.33,17562.67
7438,1155,SO_2686,44041.33,39366.67,32582.67,16044.0,21954.0,23284.67
7439,4602,SO_2686,51.33,54.0,366.67,642.67,704.0,301.33
7440,12776,SO_2687,2488.0,2258.67,2982.67,2740.0,2529.33,2265.33
7441,6784,SO_2687,136.33,54.0,164.0,149.33,91.33,180.0
7442,3797,SO_2687,202.67,160.0,456.0,36.67,264.67,142.67
7443,9088,SO_2688,15722.0,13777.33,23844.0,16298.67,12887.33,16416.0
7444,9641,SO_2688,22969.33,23983.33,23458.67,41468.0,29270.67,49972.67
7445,3174,SO_2688,9.33,54.0,396.0,104.67,135.0,236.0
7446,12322,SO_2689,5173.33,3596.0,5065.33,4852.0,4388.0,4121.33
7447,5973,SO_2689,20510.67,21690.67,29328.0,21018.67,16525.33,23744.67
7448,1631,SO_2689,1328.0,1172.0,1438.67,998.67,1245.33,1480.0
7449,3686,SO_2690,2161.33,2278.0,2604.0,2870.67,3461.33,2741.33
7450,6695,SO_2690,3896.0,4198.67,3536.0,6225.33,4664.0,4620.67
7451,11098,SO_2690,716.0,473.33,721.33,158.67,274.67,127.33
7452,9642,SO_2691,22532.0,32350.0,27562.67,31396.0,27510.67,29954.67
7453,1686,SO_2691,4122.67,7098.67,5765.33,5641.33,3806.67,3717.33
7454,4603,SO_2691,1630.67,2028.0,1524.0,8056.0,3896.0,5391.33
7455,141,SO_2692,697.33,954.67,532.0,886.67,378.67,482.67
7456,3742,SO_2692,7658.67,7746.67,5050.67,1454.0,4114.67,2325.33
7457,5931,SO_2693,1524.0,1942.67,1746.67,1576.0,1839.33,2794.67
7458,12442,SO_2693,3922.67,3324.0,3201.33,2662.67,3712.0,2522.67
7459,1819,SO_2693,12640.67,11133.33,12664.67,4322.67,11392.0,6410.67
7460,310,SO_2694,3636.0,5249.33,5426.0,2173.33,5469.33,3704.0
7461,9643,SO_2694,5296.0,6119.33,7008.0,2485.33,6640.0,4922.67
7462,3798,SO_2694,8124.0,4572.0,8172.67,1610.67,2337.33,3384.0
7463,4641,SO_2695,51.33,54.0,35.33,10.0,10.0,10.0
7464,9221,SO_2695,13354.67,15900.0,13696.0,3437.33,6092.67,5537.33
7465,12443,SO_2695,653.33,629.33,561.33,133.67,414.67,378.67
7466,2724,SO_2696,1138.67,538.67,578.67,570.67,958.67,742.67
7467,13092,SO_2696,2710.67,4597.33,3326.67,2682.67,2748.0,3045.33
7468,5842,SO_2697,3269.33,2930.67,4968.67,2277.33,4161.33,3978.67
7469,1753,SO_2697,4597.33,5537.33,5368.67,4657.33,4486.0,9290.67
7470,11544,SO_2697,429.33,954.67,456.0,848.0,838.0,758.67
7471,3267,SO_2698,20144.0,20085.33,21078.67,20764.0,25106.67,20809.33
7472,9236,SO_2698,1524.0,1120.0,2590.67,4128.0,4149.33,2131.33
7473,10344,SO_2698,19096.0,16048.0,21385.33,16860.0,12667.33,16150.67
7474,9941,SO_2699,17390.67,15076.0,21650.67,3226.67,5433.33,7974.67
7475,2514,SO_2699,1541.33,664.0,774.67,613.33,508.0,406.67
7476,6571,SO_2699,3366.67,2970.67,4022.67,597.33,1974.67,1494.67
7477,8825,SO_2700,444.0,365.33,704.0,1016.0,797.33,1172.0
7478,10878,SO_2700,1420.0,1692.0,1925.33,3192.0,2672.0,2149.33
7479,4021,SO_2700,1080.0,1816.0,1449.33,2213.33,3083.33,3502.0
7480,311,SO_2701,7305.33,4417.33,7153.33,3338.67,5870.67,5014.0
7481,5843,SO_2701,1746.67,1364.0,2405.33,1517.33,1756.67,2237.33
7482,10146,SO_2701,5997.33,3380.0,8129.33,11510.67,8896.67,9774.67
7483,6618,SO_2702,10836.0,12411.33,13837.33,16360.0,17002.0,10782.0
7484,1820,SO_2702,733.33,428.0,642.67,1137.33,1013.33,1073.33
7485,11278,SO_2702,280.0,317.33,166.67,293.33,179.33,142.67
7486,6515,SO_2703,202.67,160.0,152.0,64.67,99.33,345.33
7487,2397,SO_2703,2288.0,1138.67,1858.67,578.67,737.33,462.67
7488,12242,SO_2703,682.67,694.67,721.33,99.33,236.0,48.67
7489,1442,SO_2704,51.33,54.0,26.67,922.67,186.67,338.67
7490,9444,SO_2704,27008.0,28637.33,30186.67,32224.0,25471.33,20956.67
7491,5198,SO_2704,7788.0,7628.67,9060.67,8997.33,19597.33,24174.67
7492,2074,SO_2705,2010.67,1412.0,2337.33,952.0,1617.33,1033.33
7493,5480,SO_2705,51.33,54.0,79.33,10.0,28.67,149.33
7494,11279,SO_2705,1810.67,2241.33,1958.67,2025.33,1726.67,2149.33
7495,4604,SO_2706,10965.33,12386.67,16446.67,13974.67,15576.67,10973.33
7496,13246,SO_2706,12786.0,8100.67,13757.33,10952.67,8824.67,8133.33
7497,8266,SO_2706,513.33,176.0,424.0,406.67,2361.33,3290.0
7498,10997,SO_2707,382.67,473.33,296.0,119.33,264.67,72.67
7499,8117,SO_2707,202.67,281.33,408.0,43.33,228.0,136.33
7500,1310,SO_2707,178.67,54.0,47.33,64.67,104.67,10.0
7501,1821,SO_2708,3198.67,2138.67,5602.67,4208.0,5169.33,3850.67
7502,9644,SO_2708,36592.0,35728.0,39589.33,33000.0,38997.33,30813.33
7503,4797,SO_2708,51.33,266.0,149.33,200.67,126.0,218.67
7504,10147,SO_2709,9684.0,14148.0,8104.0,21033.33,11948.0,15757.33
7505,382,SO_2709,51.33,54.0,95.33,328.0,396.0,388.0
7506,4605,SO_2710,866.67,990.67,1196.67,4057.33,1574.67,5770.0
7507,7144,SO_2710,27853.33,32204.0,32013.33,38997.33,34970.0,29578.67
7508,10148,SO_2710,898.67,1012.67,778.67,206.67,48.67,112.67
7509,9942,SO_2711,51.33,54.0,145.33,463.33,312.0,382.0
7510,7194,SO_2711,51.33,189.33,56.67,166.67,74.0,11.0
7511,3501,SO_2711,6858.67,6009.33,4356.67,2522.67,2816.67,1924.0
7512,1879,SO_2712,4082.0,4798.67,6378.67,8448.67,7313.33,4930.67
7513,6018,SO_2712,1270.67,881.33,1074.67,2149.33,2612.0,1110.67
7514,11451,SO_2712,561.33,592.0,566.67,173.33,281.33,236.0
7515,752,SO_2713,6453.33,6129.33,9072.67,8698.0,8987.33,5718.67
7516,9645,SO_2713,29224.0,32882.67,30056.67,37420.0,29669.33,34590.67
7517,5752,SO_2713,1648.0,2612.0,1789.33,3174.67,1502.67,2022.67
7518,12931,SO_2714,47572.0,44817.33,47100.0,50450.67,38642.67,40066.67
7519,2334,SO_2714,2196.0,2310.0,1383.33,2160.0,1726.67,2033.33
7520,5301,SO_2714,2024.0,1816.0,2045.33,1270.67,1154.67,1190.67
7521,4112,SO_2715,1044.0,1100.0,662.67,1026.67,605.33,846.67
7522,1260,SO_2715,14914.67,14620.0,15750.67,4208.0,5514.67,4827.33
7523,11361,SO_2715,1894.67,1208.0,2237.33,445.33,969.33,810.67
7524,2725,SO_2716,2414.67,3823.33,2166.67,2844.0,2258.67,1848.0
7525,13335,SO_2716,2524.67,2188.0,3614.67,3397.33,4238.67,3409.33
7526,3844,SO_2717,31128.0,22243.33,28774.67,18795.33,22302.0,16242.67
7527,7683,SO_2717,5932.67,4613.33,5356.0,6420.67,5598.67,7515.33
7528,685,SO_2717,18858.67,14207.33,19566.67,158.67,292.0,180.0
7529,9200,SO_2718,232.0,248.0,349.33,934.67,578.67,778.67
7530,4365,SO_2718,4056.67,5173.33,3421.33,5476.0,6422.67,6697.33
7531,7828,SO_2718,3501.33,2662.67,3118.67,1942.67,3267.33,3542.0
7532,7090,SO_2719,4997.33,2786.67,3134.67,1416.0,1858.67,1430.67
7533,2928,SO_2719,2373.33,1666.0,1889.33,710.67,1646.67,1212.0
7534,12672,SO_2719,51.33,54.0,10.0,10.0,14.67,10.0
7535,5052,SO_2720,322.67,218.67,64.67,244.0,74.0,161.33
7536,504,SO_2720,218.67,233.33,252.0,425.33,338.67,166.67
7537,10746,SO_2720,5724.0,6362.0,9640.0,1809.33,4324.0,4368.0
7538,12018,SO_2721,64414.67,63977.33,62265.33,60389.33,63600.0,58281.33
7539,3687,SO_2721,2560.0,3062.67,2172.0,1631.33,1997.33,1958.67
7540,8209,SO_2721,3269.33,3661.33,3030.67,2398.67,2158.67,2660.0
7541,6946,SO_2722,1289.33,2222.0,2834.67,4628.0,7139.33,10140.67
7542,10879,SO_2722,1173.33,726.67,1154.67,2398.67,888.0,693.33
7543,4068,SO_2722,24134.67,17732.0,24773.33,38197.33,33084.0,22634.67
7544,13093,SO_2723,588.0,866.67,710.67,492.67,628.67,669.33
7545,6745,SO_2723,280.0,396.0,424.0,133.67,372.0,236.0
7546,2929,SO_2723,1630.67,1506.67,1652.0,2893.33,2761.33,2609.33
7547,2272,SO_2724,1308.67,1328.0,1026.67,1074.67,988.67,728.0
7548,7145,SO_2724,19978.67,27596.0,22118.67,18969.33,28880.0,28346.67
7549,12725,SO_2724,493.33,489.33,449.33,721.33,329.33,462.67
7550,4685,SO_2725,38840.0,43416.0,40730.67,35072.0,46442.67,54314.67
7551,11099,SO_2725,1880.0,1925.33,1973.33,1858.67,2800.0,2366.67
7552,8267,SO_2725,13582.67,12735.33,10281.33,18895.33,22938.67,20248.0
7553,8118,SO_2726,8856.0,8286.67,9976.0,21758.67,17806.67,12962.67
7554,13297,SO_2726,8450.67,7316.0,9440.0,5312.0,6457.33,4112.0
7555,5630,SO_2726,1406.67,1960.0,1705.33,2612.0,1328.0,1224.0
7556,11362,SO_2727,3380.0,3933.33,3198.67,2110.67,2398.67,3009.33
7557,4908,SO_2727,6669.33,6046.67,6364.0,4792.0,4998.0,5936.67
7558,1311,SO_2727,5609.33,6661.33,4714.67,3263.33,3863.33,4488.0
7559,11939,SO_2728,1154.67,1412.0,958.0,880.0,856.0,786.67
7560,1373,SO_2728,1524.0,1853.33,1188.0,1896.67,1865.33,1352.0
