,GENE,GSM282000,GSM282001,GSM282002
5142,SO2338,0.93687693,0.536221138,0.394222139
5143,SO2338,0.731720679,0.833733797,0.632684255
5144,SO2339,0.757470572,0.716731674,0.351025579
5145,SO2339,0.572030361,0.53643236,0.417811677
5146,SO2340,-0.004736062,0.204406899,-0.120393699
5147,SO2340,0.217277678,-0.079231447,-0.327074134
5148,SO2341,-0.067488821,-0.040664487,-0.25739775
5149,SO2341,0.14466519,0.013650114,-0.051011876
5150,SO2342,0.240180655,0.285632538,-0.12476542
5151,SO2342,0.292091738,0.31916153,-0.128394569
5152,SO2343,-0.12665978,-0.394752059,-1.344062772
5153,SO2343,-0.000391843,-0.666296302,-1.467353737
5154,SO2345,0.419397243,0.254642994,0.128036943
5155,SO2345,0.492619284,0.447798229,0.14171082
5156,SO2346,0.078526855,0.024825985,-0.255981087
5157,SO2346,-0.216385923,-0.011672743,-0.714372174
5158,SO2347,2.059824448,1.777806931,1.46012188
5159,SO2347,2.007581008,1.825473094,1.793337331
5160,SO2348,0.444254267,-0.072153388,0.020700025
5161,SO2348,0.581839652,0.754745612,-0.255053557
5162,SO2349,-1.042816439,-0.538031916,-1.094559866
5163,SO2349,-0.686989501,-0.232184143,-1.48060208
5164,SO2350,2.068974804,1.737352851,1.503779316
5165,SO2350,1.200891734,2.063756627,1.793075954
5166,SO2351,0.084317463,0.312419551,-0.01475764
5167,SO2351,0.318092034,0.079155607,0.01914001
5168,SO2352,0.944917793,0.802444116,0.329075809
5169,SO2352,0.858881197,1.069405407,0.248312052
5170,SO2353,0.374598198,0.142705438,0.093103335
5171,SO2353,0.6036181,0.513002923,-0.027556823
5172,SO2354,-0.080902799,0.196496592,-0.500060258
5173,SO2354,0.143685621,0.088489828,-0.231656248
5174,SO2355,-0.026662646,0.083006307,-0.252492785
5175,SO2355,-0.05622101,0.317522474,-0.254838386
5176,SO2356,0.303724622,0.168320919,-0.20427442
5177,SO2356,0.133707869,0.159456348,-0.081268446
5178,SO2357,0.574964316,0.571707706,0.126104023
5179,SO2357,0.37605478,0.629792542,-0.738736438
5180,SO2358,-0.075361818,-0.739697875,-0.827584186
5181,SO2358,-0.13332801,-0.345851708,-0.782689462
5182,SO2359,1.077330916,1.169527316,0.695627571
5183,SO2359,0.995615186,0.937511686,0.626784058
5184,SO2360,0.580557752,0.527628533,0.037828322
5185,SO2360,0.664751247,0.479744187,-0.183703221
5186,SO2361,0.521982844,0.838841506,0.264133949
5187,SO2361,0.828052623,0.75094765,0.264109375
5188,SO2362,0.029835742,0.052636577,-0.629875589
5189,SO2362,0.109552279,-0.369245572,-0.804217294
5190,SO2363,0.928670762,0.928850128,0.67371339
5191,SO2363,1.155867498,0.901819685,0.736648622
5192,SO2364,0.906973678,1.060234658,0.663086236
5193,SO2364,1.192631097,1.006840794,0.917013878
5194,SO2364F,1.732800727,1.506808758,1.397712993
5195,SO2364F,1.556590349,1.700820288,0.992035359
5196,SO2365,-1.025583333,-0.566486424,-1.339199802
5197,SO2365,-0.932140686,-0.707257233,-1.620724169
5198,SO2366,-0.703273148,-0.828199085,-1.330677843
5199,SO2366,-0.616629279,-0.61518246,-1.109135902
5200,SO2367,0.299540109,0.4276723,-0.440342267
5201,SO2367,0.10024231,0.415775637,-0.326552584
5202,SO2370,-0.282537045,-0.372339433,-0.553605113
5203,SO2370,-0.134643569,-0.165011431,-0.731257757
5204,SO2371,-0.837971465,-0.768869057,-1.235195036
5205,SO2371,-0.629896455,-0.962139484,-1.430900202
5206,SO2372,-1.587498158,-0.992363788,-1.384972973
5207,SO2372,-0.929319442,-0.852922771,-1.555722929
5208,SO2372F,-0.998426678,-1.339741246,-1.642315951
5209,SO2372F,-0.811753321,-0.870484291,-1.674870823
5210,SO2373,0.222353604,0.306926575,0.114975612
5211,SO2373,-0.15405393,0.048013105,0.028171039
5212,SO2373F,0.026255412,0.15735613,0.060604799
5213,SO2373F,0.664849684,0.435805555,0.070850544
5214,SO2374,-0.225783416,0.061103761,-0.456465318
5215,SO2374,-0.097096465,-0.667510963,-0.976033463
5216,SO2375,-0.205959532,-0.036230607,-0.283565806
5217,SO2375,0.202820583,-0.256189528,-0.221130485
5218,SO2376,-0.270748902,-0.07640858,-0.466113095
5219,SO2376,-0.516331516,-0.422948644,-0.568712927
5220,SO2377,0.004467533,-0.117807332,-0.654620473
5221,SO2377,-0.240097824,-0.064715252,-0.487722478
5222,SO2378,0.355120936,0.368918631,-0.014798205
5223,SO2378,0.40125818,0.273292627,0.003465774
5224,SO2379,0.184792822,0.226281323,-0.020794851
5225,SO2379,0.19787896,0.167750609,-0.157433985
5226,SO2380,1.110744819,1.155619582,0.377765275
5227,SO2380,0.889664286,1.016398186,0.598781092
5228,SO2380F,1.506940045,1.237944044,0.83700136
5229,SO2380F,1.01143238,0.945686958,0.549862848
5230,SO2381,0.062121799,0.347530432,-0.739073757
5231,SO2381,0.132107309,-0.45111073,-0.985480991
5232,SO2382,-0.489521353,-0.626538036,-1.492530899
5233,SO2382,-0.582656902,-0.83229128,-1.803888103
5234,SO2383,0.035436458,0.157390618,-0.727132364
5235,SO2383,-0.454423626,-0.109118896,-1.082327023
5236,SO2384,0.401880143,0.480286592,-0.068355048
5237,SO2384,0.381037197,0.440972499,-0.066766291
5238,SO2385,-0.596607959,-0.548020643,-0.849215815
5239,SO2385,-0.212371439,-0.422315176,-0.594595819
5240,SO2387,0.266189328,0.546482293,-0.040489644
5241,SO2387,0.16949387,0.672114453,-0.38007158
5242,SO2388,0.554441709,0.228106701,-0.096447951
5243,SO2388,0.344548557,0.103029577,-0.170205404
5244,SO2389,-0.394539342,-0.676369808,-0.757965787
5245,SO2389,-0.09356171,-0.108427416,0.018560746
5246,SO2389F,-0.542942978,-0.355678523,-1.694183743
5247,SO2389F,-0.557559158,-0.673012892,-1.841995744
5248,SO2390,-0.116439198,-0.667435599,-0.305154771
5249,SO2390,0.201305506,0.207245291,-0.263544305
5250,SO2390F,0.239717096,-0.197316708,-0.551442748
5251,SO2390F,0.381543167,-0.677909154,-0.509989965
5252,SO2391,1.338463197,1.319072713,0.76459475
5253,SO2391,1.350319543,1.241121818,0.954230619
5254,SO2393,-0.316947361,0.192850821,-0.768943362
5255,SO2393,-0.353250776,-0.083622769,-0.614347339
5256,SO2394,0.115242786,-0.015858272,-0.333478307
5257,SO2394,0.110376392,0.131066421,-0.131927667
5258,SO2395,0.273555047,0.482390767,0.143516694
5259,SO2395,0.253816963,0.496172714,0.085427193
5260,SO2396,0.48464627,0.369620127,0.207474912
5261,SO2396,0.571390696,0.564808648,0.279690884
5262,SO2397,0.315335047,0.203823899,-0.573945604
5263,SO2397,0.19792735,0.177887456,-0.20790493
5264,SO2398,0.757931967,0.445237788,-0.454240168
5265,SO2398,0.659103188,0.683226257,0.217248916
5266,SO2399,0.66379612,0.895501106,0.412008871
5267,SO2399,0.853904295,0.822645942,0.035549541
5268,SO2400,0.075256169,0.071248765,-0.247346461
5269,SO2400,0.139215458,0.045927844,-0.44156438
5270,SO2401,0.133307336,0.150052547,-0.129606737
5271,SO2401,0.132289974,0.144890384,-0.04368444
5272,SO2402,0.651603801,0.40334296,-0.013409558
5273,SO2402,0.727502875,0.714732571,0.441687896
5274,SO2403,0.326056339,0.443495925,0.224557002
5275,SO2403,0.260662146,0.411329929,0.189965917
5276,SO2404,0.701917142,0.64937546,0.176561695
5277,SO2404,0.846477055,0.693579696,0.460886782
5278,SO2404F,0.075766457,0.498009139,-0.702575744
5279,SO2404F,-0.088733345,-0.024573488,-0.416823064
5280,SO2405,-0.175213571,0.152596877,-0.520480278
5281,SO2405,-0.745340803,0.047232006,-0.378083827
5282,SO2406,-0.779640636,0.40141549,0.031716695
5283,SO2406,0.22160354,0.364586432,-0.096690785
5284,SO2407,0.15563355,0.357788262,-0.219108579
5285,SO2407,0.246775537,0.161044871,-0.191249377
5286,SO2408,0.217182044,-0.042121568,-0.450708365
5287,SO2408,-0.322757884,0.151055342,-0.660600026
5288,SO2409,-0.101403812,-0.121228338,-0.52829839
5289,SO2409,-0.070082627,0.055774614,-0.216153252
5290,SO2410,0.566056009,0.968283711,0.847223199
5291,SO2410,1.032416139,1.128300558,0.598556791
5292,SO2411,0.260772821,-0.056912141,-0.243867308
5293,SO2411,0.625538991,0.332794929,0.080498682
5294,SO2412,-0.72755771,-0.773218003,-1.234677659
5295,SO2412,-0.587340629,-0.845793166,-1.695407631
5296,SO2412F,-1.208330804,-0.805373141,-1.826410743
5297,SO2412F,-2.09408836,-0.896445732,-1.618915916
5298,SO2413,0.532206427,0.598629423,0.396105789
5299,SO2413,0.480999733,0.622023128,0.069317616
5300,SO2414,0.663034394,0.968607779,0.271187987
5301,SO2414,0.661658304,0.855874688,0.542964727
5302,SO2415,0.209445884,0.399914635,-0.028855304
5303,SO2415,0.460394489,0.408636907,-0.108504289
5304,SO2416,1.379454134,1.414672539,0.814449398
5305,SO2416,1.137742332,1.296692711,1.111557661
5306,SO2417,0.672619828,1.044087149,-0.064654162
5307,SO2417,0.767583082,0.730940851,-0.180221626
5308,SO2419,0.587036492,0.425023366,-0.242977193
5309,SO2419,0.38144609,0.378948042,-0.262970844
5310,SO2420,0.596335364,0.220000361,-0.317707132
5311,SO2420,0.347427754,0.365096965,-0.090073057
5312,SO2421,-0.742929878,-0.584136841,-0.918882252
5313,SO2421,-0.688093292,-0.540566318,-0.718568575
5314,SO2422,-0.261948043,-0.217645788,-0.537693672
5315,SO2422,-0.285032634,-0.150957113,-0.412726138
5316,SO2423,-0.245215233,-0.289800019,-0.379544894
5317,SO2423,-0.261809876,-0.446639587,-0.849226499
5318,SO2424,0.204116094,0.309308633,-0.045568452
5319,SO2424,0.227992041,0.274249329,-0.031433998
5320,SO2425,-0.921779995,-0.193919181,-0.908449588
5321,SO2425,-0.735375469,-0.438310842,-0.586476344
5322,SO2426,0.171771134,0.299329633,-0.151839971
5323,SO2426,-0.042152328,-0.057483495,-0.162682443
5324,SO2426F,0.045095183,0.063811592,-0.856375663
5325,SO2426F,0.111158666,0.02812835,-0.341841546
5326,SO2427,0.19980969,0.191488546,-0.055949982
5327,SO2427,0.206455056,0.363273458,-0.119179297
5328,SO2429,0.283201865,0.263398614,-0.122087984
5329,SO2429,0.232156729,0.034263322,-0.169066833
5330,SO2430,0.053800372,0.040151057,-0.451971381
5331,SO2430,0.131542311,0.101335699,-0.213588749
5332,SO2431,-0.180994912,-0.120865057,-0.455310183
5333,SO2431,-0.053092505,0.140072145,-0.237887822
5334,SO2432,0.202898294,0.25912261,-0.00557771
5335,SO2432,0.028407868,0.210662157,0.047105915
5336,SO2433,0.458714731,0.356755177,0.327611096
5337,SO2433,0.961178021,0.682484854,0.462303304
5338,SO2434,1.1455585,1.052952972,0.14891901
5339,SO2434,0.738683533,0.936546746,1.077373089
5340,SO2435,0.287304229,0.505485292,-0.009608536
5341,SO2435,0.278765177,0.285485525,-0.103738539
5342,SO2436,0.887139004,1.140513339,0.513083275
5343,SO2436,0.826022835,0.954332762,0.58687
5344,SO2437,1.227737426,1.235030285,0.844653912
5345,SO2437,1.022147168,1.317173944,0.803715201
5346,SO2438,0.418101968,-0.006029558,-0.214777549
5347,SO2438,0.11386414,0.36092124,0.144286782
5348,SO2439,-0.156178925,0.142306712,-0.058496167
5349,SO2439,-0.024822006,-0.013699337,0.012094351
5350,SO2440,1.997997607,1.895562427,1.509414102
5351,SO2440,2.35803816,2.069748457,1.962283984
5352,SO2441,1.230215813,1.18888323,0.87151785
5353,SO2441,1.884183299,1.226168457,1.011208263
5354,SO2442,1.005258948,1.167606213,0.89342918
5355,SO2442,0.979217849,1.286042814,0.895853585
5356,SO2442F,0.86653761,1.081553996,0.005616729
5357,SO2442F,0.660265506,0.463022511,0.435904356
5358,SO2443,2.349508529,2.40585522,1.779639387
5359,SO2443,2.171978292,2.413523608,2.023022643
5360,SO2444,2.576720648,2.374687183,2.16737471
5361,SO2444,2.484993429,2.483961247,2.097053369
5362,SO2445,3.310880538,2.874315479,2.865878762
5363,SO2445,3.011510212,3.173618019,2.604770083
5364,SO2446,0.525503292,0.077058491,-0.73493754
5365,SO2446,0.370398434,0.48728908,-0.052632514
5366,SO2447,-0.024619387,-0.003365148,-0.50367884
5367,SO2447,-0.104908324,-0.122571899,-0.359724973
5368,SO2448,-0.248946465,-0.050884441,-0.46369865
5369,SO2448,-0.111820158,-0.176985961,-0.529969507
5370,SO2449,0.364409323,0.382467585,-0.39687633
5371,SO2449,0.359869511,0.381642407,-0.109826835
5372,SO2450,0.149385859,0.084576429,-1.131275417
5373,SO2450,0.018198593,0.276219383,-0.594679298
5374,SO2451,1.078330436,1.345218966,0.468321652
5375,SO2451,1.183373726,1.405484749,0.811741945
5376,SO2452,-0.324205554,-0.62641132,-2.016809537
5377,SO2452,-0.798183618,-0.578604133,-1.273547354
5378,SO2453,-0.304758354,-0.07100521,-0.298933869
5379,SO2453,-0.254975923,-0.246055852,-0.824068832
5380,SO2454,-0.708498105,-0.613575786,-0.853126014
5381,SO2454,-0.481390779,-0.153152015,-0.568308039
5382,SO2455,-0.156500233,-0.144478055,-0.622979427
5383,SO2455,-0.123386917,-0.231802955,-0.550408722
5384,SO2456,-0.949064695,-0.14145079,-1.059414923
5385,SO2456,-0.845466044,-0.40988003,-1.842640899
5386,SO2456F,0.300430118,0.362741319,0.078935849
5387,SO2456F,0.388347877,0.235121378,0.006392225
5388,SO2457,0.16635741,0.123603713,-0.469903232
5389,SO2457,0.159778159,-0.082886249,-0.523694302
5390,SO2457F,-1.548825103,-0.994028508,-1.589462482
5391,SO2457F,-0.874945234,-0.299300711,-1.21124657
5392,SO2458,-0.228949087,-0.090883804,-0.438866303
5393,SO2458,-0.003638829,0.117101932,-0.464661889
5394,SO2459,-0.085652667,0.181732542,-0.529870497
5395,SO2459,-0.367119631,0.026207038,-0.324150566
5396,SO2460,-0.082739309,-0.015702361,-0.433318983
5397,SO2460,-0.177577203,-0.049633584,-0.392427809
5398,SO2461,-0.347512537,-0.456834423,-0.420969594
5399,SO2461,-0.596298618,-0.692202983,-0.745946949
5400,SO2464,-0.838027303,-0.498696617,-1.204750767
5401,SO2464,-1.21467576,-0.583635319,-1.394926342
5402,SO2464F,0.085868304,-0.198593565,-0.254516076
5403,SO2464F,-0.030823107,-0.019886359,-0.207437519
5404,SO2464F,-0.414513761,-0.308977971,-0.617378225
5405,SO2464F,-0.321182814,-0.374028554,-0.644270386
5406,SO2465,-0.021622036,0.228608688,-0.343967054
5407,SO2465,0.222516514,0.296142369,-0.285776973
5408,SO2466,-0.302512669,-0.054048596,-1.33519906
5409,SO2466,-0.763428428,-0.168392305,-1.208125139
5410,SO2466F,-0.022602147,0.081284063,-0.779702882
5411,SO2466F,-0.854299819,-0.401365633,-0.225587181
5412,SO2467,-0.20273443,-0.264051888,-0.603429864
5413,SO2467,-0.227612878,-0.748251406,-1.443804147
5414,SO2468,-0.150436744,0.239672326,-0.655223645
5415,SO2468,-0.210742269,0.153191614,-0.435535862
