,GENE,GSM1089009,GSM1089010,GSM1089011,GSM1089012,GSM1089013,GSM1089014,GSM1089015,GSM1089016
5632,SO_1851,4.839790665,4.563134588,5.744979427,5.01306525,4.765489492,5.119328807,5.085205403,5.22432563
5633,SO_1852,4.676692725,4.363093507,3.933195979,4.300555618,4.543935939,4.040952122,4.263477545,4.406257294
5634,SO_1852,4.4887794,4.210972678,4.551646084,4.367468465,4.300555618,3.854499241,4.024424388,4.468614403
5635,SO_1853,6.014115413,5.620401899,6.367470311,5.658380703,5.734856235,5.377473069,5.636796392,5.847181857
5636,SO_1853,7.377773377,7.223421482,5.658380703,7.470678118,6.981951941,7.002139247,6.961478154,5.975949112
5637,SO_1853,5.236335461,5.085205403,4.504754756,4.948854034,5.119328807,5.313172007,5.383965652,5.022805558
5638,SO_1853,5.518858101,5.874330232,6.413679527,5.46986448,5.88733686,5.788037866,5.807488416,6.273859353
5639,SO_1854,5.197546718,5.202452729,4.504754756,5.077214818,5.15010679,5.294913482,4.910393041,4.220677641
5640,SO_1854,6.326487972,6.151094509,6.336564637,6.130649646,6.204641834,6.750741444,5.949202198,5.090507979
5641,SO_1854,5.003258733,5.182727787,5.257704388,4.991994305,5.15010679,5.197546718,4.861633539,4.406257294
5642,SO_1854,6.470706667,6.439880593,6.043117099,6.836871159,6.466635134,6.57652671,6.245619496,5.420202431
5643,SO_1855,10.81363279,10.87431082,9.82863612,10.9336002,10.74630635,10.9075497,10.93792722,9.386406512
5644,SO_1855,10.71312,10.82982369,9.547983515,10.83462105,10.55189074,10.78320482,10.88727002,9.392054108
5645,SO_1855,11.36714298,11.33245752,10.22075904,11.51397544,11.21818623,11.41656789,11.46977019,9.727711794
5646,SO_1856,4.37617878,5.06649139,4.300555618,4.711485051,4.889279504,4.640999062,4.991994305,5.22432563
5647,SO_1856,4.823960594,4.785244341,6.063483638,5.348995927,5.025576467,5.085205403,4.991994305,6.051298249
5648,SO_1856,4.765489492,4.619151138,5.335660615,4.991994305,4.830313481,4.913388256,4.910393041,5.535477975
5649,SO_1857,5.583269589,5.802650308,4.341086721,5.700596706,5.688408629,5.844830478,5.292614833,4.589541932
5650,SO_1857,5.42860102,5.543233332,6.761585433,6.087547021,5.457605442,5.598237393,5.108915,4.528390923
5651,SO_1857,5.014460755,5.202452729,4.597012778,5.264757602,5.238725477,4.95468115,4.951770534,4.27749373
5652,SO_1857,5.324452914,5.592642648,5.050255302,5.700596706,5.360015296,5.390429148,4.969146795,4.795021245
5653,SO_1858,4.4887794,4.291375053,4.171579342,4.332161275,4.870907849,4.130984597,3.835840407,4.468614403
5654,SO_1858,4.4887794,4.291375053,4.504754756,3.724671438,4.268164753,4.007705114,4.181552028,4.27749373
5655,SO_1858,3.915378556,4.094606054,3.528172152,4.130984597,4.22550575,4.532292908,3.933195979,3.927281254
5656,SO_1860,6.113822177,6.562762196,5.212214981,6.577471163,6.386993887,6.111215826,6.040379707,4.795021245
5657,SO_1860,6.720280048,6.924841947,7.297797879,6.909172812,6.585942964,6.386993887,6.365284494,6.610603798
5658,SO_1860,7.12155853,7.272068776,7.452775519,7.657111984,6.988002361,6.787936016,6.461528416,6.742344376
5659,SO_1860,7.223421482,7.303231683,6.565620821,7.492873561,6.84552166,6.697872708,6.550308947,5.748338101
5660,SO_1861,4.156489854,4.363093507,3.933195979,4.249323851,4.3366309,4.094606054,4.22550575,4.220677641
5661,SO_1861,4.282135694,4.291375053,4.300555618,4.249323851,4.543935939,4.371830196,4.728591072,4.406257294
5662,SO_1861,4.220677641,4.443969737,4.95468115,4.42316759,4.371830196,4.007705114,4.181552028,4.166567028
5663,SO_1861,4.105123284,4.291375053,4.597012778,4.65180019,3.979527554,4.249323851,4.406257294,3.927281254
5664,SO_1862,5.420202431,5.202452729,5.993038289,5.14756523,5.226735607,5.142468637,5.212214981,6.205863879
5665,SO_1862,5.753361495,5.620401899,6.396658065,5.631349477,5.677879121,5.844830478,6.426315903,6.821009047
5666,SO_1862,5.518858101,5.517874474,5.894933397,5.252983016,5.226735607,5.494074406,5.663726699,6.051298249
5667,SO_1863,4.029954698,4.249323851,5.564338779,4.711485051,4.268164753,4.249323851,4.181552028,4.338860531
5668,SO_1863,3.860719351,3.956480165,3.885184961,3.64063296,4.105123284,4.171579342,4.263477545,5.090507979
5669,SO_1863,4.37617878,4.130984597,4.130984597,4.300555618,4.068084418,4.49678919,3.891274444,4.528390923
5670,SO_1864,5.236335461,5.592642648,5.177754123,5.494074406,5.388277865,5.624063102,5.061099638,4.528390923
5671,SO_1864,4.349957289,4.040952122,4.597012778,4.443969737,4.156489854,4.427364373,4.50077747,3.813567979
5672,SO_1865,5.050255302,6.273859353,4.254057194,4.922336771,5.212214981,5.177754123,5.167773438,3.927281254
5673,SO_1865,5.050255302,4.830313481,4.427364373,4.735377089,5.025576467,5.103679772,4.807954896,5.535477975
5674,SO_1865,7.312904527,7.142769823,8.872489773,7.21403874,6.911796181,7.536751253,7.17682037,10.13971424
5675,SO_1865,5.281066327,5.494074406,4.597012778,5.028342065,5.418095122,5.494074406,5.335660615,4.528390923
5676,SO_1866,6.624378221,6.411562662,8.60745464,5.672585408,6.440918841,6.481846857,7.076173401,9.867861508
5677,SO_1866,6.492900898,6.133221154,8.310623507,5.424407837,6.033513417,6.012719574,6.783850436,9.462826582
5678,SO_1866,5.560522624,5.748338101,5.592642648,5.180243098,5.609362211,5.494074406,5.335660615,5.588900729
5679,SO_1866,4.916377266,5.137353976,5.050255302,4.948854034,5.212214981,5.360015296,5.042091083,4.870907849
5680,SO_1867,9.233026085,9.454818201,9.280196269,8.68858641,9.305140875,9.272635291,10.00180732,10.03299599
5681,SO_1867,8.867286031,8.886846899,9.164205793,8.423651112,8.774383049,8.737044017,9.399950478,9.713122029
5682,SO_1867,5.46986448,5.459655862,5.050255302,5.424407837,5.119328807,5.377473069,5.042091083,4.528390923
5683,SO_1868,5.763356114,5.691901456,5.136072473,6.147283101,5.878167898,5.701463355,6.018294847,4.528390923
5684,SO_1868,5.773275905,5.71440101,4.95468115,6.113822177,5.809097521,5.57004415,6.167492869,4.795021245
5685,SO_1868,5.583269589,5.802650308,5.690156099,6.238471861,5.71440101,5.79779592,5.75001451,4.406257294
5686,SO_1868,5.46986448,5.281066327,5.177754123,5.700596706,5.238725477,5.328946448,5.167773438,6.333772616
5687,SO_1870,5.177754123,4.991994305,5.847181857,5.294913482,5.238725477,4.889279504,5.085205403,5.697124892
5688,SO_1870,5.697993629,5.620401899,6.250364988,5.964442822,5.984519004,5.854992222,5.820311276,5.894933397
5689,SO_1870,4.969146795,4.694213767,6.250364988,5.044825233,5.197546718,5.177754123,5.212214981,5.648527962
5690,SO_1871,4.633753121,4.694213767,4.820773628,4.873986084,4.673162837,4.589541932,4.830313481,5.022805558
5691,SO_1871,4.718351818,4.484813362,4.468614403,4.300555618,4.748854111,4.555485759,4.468614403,4.406257294
5692,SO_1871,5.003258733,4.738758166,4.640999062,4.830313481,4.913388256,4.778689401,5.192623968,5.480001367
5693,SO_1872,6.113822177,6.316340429,5.690156099,6.279674079,6.211958626,6.337679935,7.092782718,6.893331771
5694,SO_1872,5.42860102,5.23394148,6.290081888,4.922336771,5.600097497,5.741612916,6.725401921,7.107896165
5695,SO_1872,5.389353907,5.202452729,5.971645,5.090507979,5.609362211,5.585149079,6.769871848,7.467624835
5696,SO_1872,7.874611703,7.722396764,7.643422319,7.536751253,7.606191336,7.506822193,8.562012874,8.395811981
5697,SO_1873,4.4887794,5.644027102,6.147283101,5.294913482,4.811170273,5.88733686,4.807954896,4.795021245
5698,SO_1873,5.160228492,5.281066327,4.775400729,5.482020226,5.15010679,5.243493663,5.292614833,4.406257294
5699,SO_1873,4.765489492,5.137353976,6.350996681,5.197546718,4.765489492,4.721772983,4.991994305,4.468614403
5700,SO_1873,4.74549664,4.785244341,4.254057194,4.895322971,4.889279504,4.615477433,4.861633539,4.528390923
5701,SO_1875,7.280212896,7.186137977,8.379659342,6.59062843,7.035169513,7.401966343,7.630056754,9.023241101
5702,SO_1876,4.765489492,4.536184368,4.597012778,4.551646084,4.725186055,4.95468115,4.50077747,4.27749373
5703,SO_1876,4.655382671,4.484813362,4.504754756,4.300555618,4.371830196,4.468614403,4.673162837,4.528390923
5704,SO_1876,4.37617878,4.484813362,5.090507979,4.711485051,4.543935939,3.854499241,4.367468465,4.658956277
5705,SO_1877,4.694213767,4.384836821,4.775400729,5.028342065,4.600733744,4.694213767,4.615477433,4.948854034
5706,SO_1877,4.676692725,4.589541932,4.775400729,4.873986084,4.65180019,4.49678919,5.042091083,4.406257294
5707,SO_1877,4.823960594,4.640999062,4.95468115,4.852299223,4.57826262,4.532292908,5.085205403,4.406257294
5708,SO_1878,5.281066327,5.436939345,5.564338779,5.539360865,5.360015296,5.003258733,5.212214981,5.357818145
5709,SO_1878,5.366586742,5.568144865,5.869711517,5.644027102,5.197546718,5.119328807,5.585149079,5.588900729
5710,SO_1878,4.676692725,5.202452729,4.775400729,5.236335461,4.788510676,4.555485759,5.167773438,5.357818145
5711,SO_1878,5.306352111,5.436939345,5.476967773,5.631349477,5.348995927,5.390429148,5.484036263,4.948854034
5712,SO_1879,7.143407749,7.512265327,6.496899927,7.510535647,7.333176605,7.1507237,6.740659025,5.294913482
5713,SO_1879,7.033449798,7.197854544,6.166237871,7.086825368,6.995088072,6.841989086,6.776466882,5.420202431
5714,SO_1879,7.829737704,8.194768476,6.932613023,8.485838807,8.0222075,7.711683223,7.434126686,5.294913482
5715,SO_1879,7.367981432,7.646575713,6.821009047,7.746110248,7.588263864,7.391532498,6.814614964,5.975949112
5716,SO_1880,5.324452914,5.26241036,5.443170317,5.775746745,5.226735607,5.119328807,5.383965652,4.528390923
5717,SO_1880,6.131935973,5.810704832,6.250364988,7.066115313,6.275024175,6.128718002,6.11251959,5.894933397
5718,SO_1880,5.688408629,5.691901456,4.775400729,6.577471163,6.171251327,5.854992222,5.691901456,5.938217192
5719,SO_1881,4.410503487,4.384836821,4.820773628,4.532292908,4.520555148,4.249323851,4.781970594,5.22432563
5720,SO_1881,4.427364373,4.291375053,4.775400729,4.711485051,4.543935939,4.615477433,4.532292908,4.589541932
5721,SO_1881,4.249323851,4.640999062,5.409634971,4.50077747,4.22550575,4.410503487,4.105123284,4.468614403
5722,SO_1882,4.74549664,5.031102371,6.082233532,4.852299223,4.92827176,4.943003286,5.404322071,6.051298249
5723,SO_1882,5.83143854,5.758367459,5.257704388,5.794550563,5.71440101,5.482020226,5.538391121,5.090507979
5724,SO_1882,4.873986084,4.830313481,4.468614403,5.01306525,4.951770534,4.640999062,4.991994305,4.406257294
5725,SO_1882,5.14756523,5.031102371,5.768321493,4.95468115,5.212214981,5.155176518,5.484036263,6.205863879
5726,SO_1883,4.282135694,4.484813362,4.551646084,4.50077747,4.600733744,4.341086721,4.181552028,4.658956277
5727,SO_1883,4.536184368,4.443969737,4.95468115,4.099874253,4.371830196,3.92134218,4.555485759,5.588900729
5728,SO_1883,4.105123284,4.210972678,4.551646084,3.979527554,4.22550575,3.816770883,4.105123284,4.658956277
5729,SO_1884,4.536184368,4.094606054,3.64063296,4.099874253,4.371830196,4.300555618,4.156489854,4.035463889
5730,SO_1884,4.220677641,4.094606054,4.380514295,3.724671438,4.22550575,4.555485759,4.024424388,4.468614403
5731,SO_1884,4.37617878,4.291375053,3.570516958,4.130984597,4.268164753,4.300555618,4.367468465,3.432157758
5732,SO_1884,4.314217848,4.42316759,4.254057194,4.484813362,4.543935939,4.615477433,4.468614403,4.166567028
5733,SO_1886,4.718351818,4.895322971,5.050255302,4.795021245,5.103679772,5.103679772,5.192623968,5.22432563
5734,SO_1886,6.292384573,6.033513417,5.443170317,5.775746745,6.086883905,6.481846857,6.346571409,6.130649646
5735,SO_1886,5.050255302,5.26241036,4.254057194,4.795021245,5.061099638,5.494074406,5.14756523,4.589541932
5736,SO_1887,7.172764015,7.124792438,8.321516013,6.995441451,7.076173401,7.160525993,7.662240124,8.513490194
5737,SO_1887,5.658380703,5.23394148,6.522626158,4.758843969,5.403257139,5.197546718,5.625890225,7.107896165
5738,SO_1887,5.457605442,5.26241036,5.212214981,5.044825233,5.302930035,5.509991559,5.820311276,5.480001367
5739,SO_1888,6.131935973,6.255093159,5.504043187,6.191130569,6.171251327,6.090196445,6.668036382,5.799415865
5740,SO_1888,5.980240421,5.202452729,4.913388256,5.22432563,5.360015296,5.360015296,5.324452914,5.648527962
5741,SO_1888,5.160228492,5.212214981,4.380514295,5.22432563,5.418095122,5.328946448,5.504043187,6.893331771
5742,SO_1889,7.987455091,7.810787609,7.811590547,7.857218158,7.581453785,7.703271078,7.545948013,7.481314002
5743,SO_1889,8.214482376,7.972275409,7.777681801,8.038931937,7.767372486,8.095409473,7.842954392,7.937387712
5744,SO_1889,7.319129055,7.371252804,7.22583297,7.123823011,6.995088072,7.143407749,7.050555311,7.958566405
5745,SO_1890,6.066177582,6.023848658,5.294913482,6.250364988,6.033513417,5.88733686,5.515915505,5.799415865
5746,SO_1890,4.589541932,4.785244341,5.050255302,5.236335461,4.830313481,4.468614403,4.644608431,4.27749373
5747,SO_1890,4.873986084,4.738758166,4.094606054,5.01306525,5.061099638,4.615477433,4.468614403,3.927281254
5748,SO_1891,5.568144865,5.654805669,5.945551155,6.130649646,5.654805669,5.79779592,5.422306666,4.870907849
5749,SO_1891,5.378557198,4.913388256,4.171579342,5.457605442,5.238725477,5.119328807,5.167773438,5.480001367
5750,SO_1891,5.658380703,5.829854176,5.690156099,6.991195233,5.734856235,6.059433267,5.292614833,5.420202431
5751,SO_1892,4.765489492,5.182727787,4.867823032,4.694213767,4.951770534,4.95468115,4.673162837,4.658956277
5752,SO_1892,4.604445137,4.673162837,4.775400729,4.585791951,4.65180019,4.673162837,4.969146795,5.090507979
5753,SO_1892,4.655382671,4.694213767,4.341086721,4.758843969,4.788510676,4.913388256,4.427364373,5.090507979
5754,SO_1893,4.694213767,4.830313481,4.504754756,4.532292908,4.600733744,4.778689401,4.781970594,5.420202431
5755,SO_1893,5.236335461,5.011668393,4.640999062,4.758843969,4.913388256,5.119328807,4.807954896,4.27749373
5756,SO_1893,5.506028704,5.167773438,4.551646084,5.044825233,5.025576467,5.003258733,5.042091083,5.022805558
5757,SO_1893,4.951770534,4.991994305,4.468614403,5.607514021,5.119328807,5.177754123,4.951770534,4.528390923
5758,SO_1894,5.085205403,5.23394148,5.794550563,4.758843969,5.26944066,5.426505952,5.212214981,5.938217192
5759,SO_1894,4.951770534,4.536184368,4.427364373,4.585791951,5.212214981,5.260059293,4.755509693,4.27749373
5760,SO_1894,5.494074406,5.543233332,4.551646084,5.212214981,6.048576351,6.128718002,5.568144865,4.728591072
5761,SO_1895,5.085205403,5.06649139,5.294913482,4.873986084,5.302930035,5.260059293,5.355617643,9.287140637
5762,SO_1895,5.26241036,5.103679772,5.443170317,5.127090126,5.15010679,5.119328807,5.212214981,5.480001367
5763,SO_1895,3.777858575,4.291375053,4.341086721,4.673162837,4.427364373,4.300555618,4.181552028,4.658956277
5764,SO_1896,4.37617878,4.589541932,4.254057194,4.300555618,4.300555618,4.371830196,4.181552028,4.406257294
5765,SO_1896,5.405386217,5.23394148,4.867823032,5.212214981,5.15010679,5.155176518,5.127090126,5.697124892
5766,SO_1896,5.050255302,5.202452729,4.504754756,4.895322971,4.983468834,5.155176518,5.085205403,5.847181857
5767,SO_1896,5.209780604,5.031102371,4.300555618,5.01306525,5.445241342,5.06649139,4.969146795,7.986566576
5768,SO_1897,5.35341378,5.517874474,5.177754123,5.424407837,5.445241342,5.46986448,5.324452914,5.894933397
5769,SO_1897,5.535477975,5.202452729,4.913388256,5.548054645,5.26944066,5.230343043,5.292614833,5.152643881
5770,SO_1897,6.078238463,6.411562662,7.55508652,6.167492869,6.263333421,6.205863879,6.469689644,7.03551321
5771,SO_1898,4.718351818,4.536184368,5.294913482,5.236335461,4.765489492,5.155176518,4.755509693,5.152643881
5772,SO_1898,5.26241036,5.405386217,5.504043187,5.726372367,5.494074406,5.494074406,5.404322071,5.22432563
5773,SO_1898,4.676692725,4.830313481,5.409634971,5.180243098,4.830313481,4.889279504,4.532292908,4.166567028
5774,SO_1899,5.197546718,5.558610755,4.913388256,5.449374493,4.92827176,4.889279504,5.085205403,4.728591072
5775,SO_1899,4.555485759,4.384836821,4.427364373,4.630116457,4.464536084,4.007705114,4.615477433,5.480001367
5776,SO_1899,5.366586742,5.351206545,6.625291637,5.83143854,5.061099638,5.690156099,4.991994305,5.938217192
5777,SO_1899,5.35341378,5.543233332,6.522626158,5.746659741,5.426505952,5.494074406,5.383965652,6.500887902
5778,SO_1901,4.410503487,5.23394148,6.605982863,5.236335461,4.694213767,4.913388256,4.951770534,3.973800133
5779,SO_1901,4.37617878,4.991994305,7.621611341,4.389146435,4.105123284,4.555485759,3.979527554,3.697128326
5780,SO_1901,4.633753121,4.536184368,4.341086721,5.077214818,4.830313481,4.913388256,4.728591072,4.658956277
5781,SO_1902,4.349957289,4.210972678,4.341086721,4.484813362,4.371830196,4.371830196,4.156489854,4.27749373
5782,SO_1902,5.677879121,5.26241036,4.597012778,5.264757602,5.388277865,5.243493663,5.167773438,4.589541932
5783,SO_1902,6.184947004,6.411562662,6.043117099,6.325363985,6.128073545,6.410504126,5.636796392,4.948854034
5784,SO_1903,4.969146795,4.640999062,5.375302366,4.532292908,4.748854111,4.795021245,5.383965652,5.420202431
5785,SO_1903,5.324452914,5.047531433,5.090507979,4.948854034,5.226735607,5.212214981,5.679639384,5.588900729
5786,SO_1903,6.90089689,6.459480657,8.047136786,6.211958626,6.382677829,6.379432291,7.065442269,8.131547611
5787,SO_1903,5.085205403,4.694213767,5.894933397,4.673162837,5.077214818,4.778689401,5.484036263,6.821009047
5788,SO_1903,5.568144865,5.26241036,5.294913482,5.162747861,5.426505952,5.348995927,5.783133976,5.975949112
5789,SO_1904,5.688408629,5.961551853,7.376417353,6.36856198,5.974515834,6.012719574,6.130649646,7.107896165
5790,SO_1905,9.310618144,9.036523555,9.271030762,9.250452061,8.964347685,8.746627214,9.268547521,10.25237256
5791,SO_1907,4.105123284,4.130984597,4.504754756,4.062698627,4.600733744,4.206095604,4.263477545,5.152643881
5792,SO_1907,4.220677641,4.363093507,4.504754756,4.367468465,4.268164753,4.272836782,4.181552028,4.468614403
5793,SO_1907,4.823960594,4.484813362,5.136072473,4.551646084,4.830313481,4.95468115,5.324452914,6.205863879
5794,SO_1908,6.858789239,6.674229952,6.382677829,6.199743275,6.591096141,6.881144621,6.717712277,6.96003042
5795,SO_1908,7.704352303,7.429426563,6.585942964,6.668036382,7.34791917,7.647250545,7.70802242,7.797474194
5796,SO_1908,6.761585433,6.508830932,6.209523816,6.10337107,6.429457778,6.61566979,6.657803151,6.500887902
5797,SO_1908,7.504341235,7.40276583,7.085166174,6.850999458,7.169949046,7.466095767,7.3821041,8.409135728
5798,SO_1909,4.676692725,4.855417377,6.250364988,4.991994305,4.913388256,4.721772983,4.807954896,5.588900729
5799,SO_1909,5.050255302,5.031102371,5.050255302,5.162747861,5.085205403,5.003258733,4.830313481,5.648527962
5800,SO_1909,4.867823032,4.991994305,5.794550563,5.197546718,5.132241239,4.532292908,4.615477433,5.294913482
5801,SO_1909,4.943003286,4.951770534,5.768321493,5.180243098,5.077214818,4.694213767,4.861633539,5.294913482
5802,SO_1910,4.349957289,4.130984597,4.094606054,4.630116457,4.748854111,4.721772983,4.589541932,4.099874253
5803,SO_1910,5.129667982,4.785244341,5.050255302,4.873986084,4.65180019,4.823960594,4.615477433,4.27749373
5804,SO_1910,4.029954698,4.210972678,4.820773628,4.484813362,4.406257294,4.589541932,4.532292908,3.854499241
5805,SO_1910,3.915378556,3.90337684,3.829511864,4.171579342,3.835840407,4.427364373,4.468614403,4.468614403
5806,SO_1911,8.396079666,8.133796533,8.774383049,7.439850556,7.818197795,7.782604227,7.239621339,8.60780137
5807,SO_1911,11.38211865,11.10697335,10.90185859,10.68327086,10.89916986,10.92773342,10.64864057,10.73370587
5808,SO_1911,13.91809477,13.86128224,14.62055934,13.30271957,13.82613034,14.01739804,13.43290916,13.99858843
5809,SO_1912,6.498895293,6.385916083,5.794550563,5.984519004,6.348785742,6.286620954,5.988784935,6.391297072
5810,SO_1912,6.5915637,6.255093159,7.132203132,6.172501973,6.151094509,6.379432291,6.008523934,7.58239502
5811,SO_1912,6.990840861,6.759090198,6.367470311,6.250364988,6.591096141,6.971571815,6.461528416,6.559897896
5812,SO_1913,6.014115413,5.970207438,5.945551155,6.130649646,5.993038289,5.820311276,5.783133976,6.015509904
5813,SO_1913,6.492900898,6.531425816,6.166237871,6.426315903,6.495901209,6.446098902,6.411562662,7.248543247
5814,SO_1913,7.099701949,7.326450842,7.752396442,6.873474936,7.29894354,7.225230475,6.985869815,8.582033226
5815,SO_1915,6.656463014,7.018227345,7.811590547,6.742344376,6.509820743,6.293532952,6.710842458,7.280212896
5816,SO_1915,7.113767314,7.158002738,5.794550563,7.230043398,7.09937321,6.954224913,6.875780125,6.168746777
5817,SO_1915,6.551270715,6.614289919,5.003258733,6.794449048,6.275024175,6.293532952,6.59062843,4.658956277
5818,SO_1915,6.955678482,6.912170559,5.690156099,6.96617328,6.690034866,6.539202284,6.504864884,5.588900729
5819,SO_1916,5.389353907,5.436939345,5.744979427,5.281066327,5.494074406,5.426505952,5.734856235,5.294913482
5820,SO_1916,5.35341378,6.808192416,5.744979427,5.294913482,5.403257139,5.820311276,5.46986448,4.795021245
5821,SO_1916,4.983468834,5.362209105,5.443170317,5.14756523,5.494074406,5.328946448,5.625890225,6.168746777
5822,SO_1916,4.839790665,4.873986084,4.640999062,4.673162837,4.788510676,4.341086721,4.589541932,5.090507979
5823,SO_1917,6.5915637,6.661816107,7.274400368,7.117018769,6.458455687,6.568948741,6.575581638,6.500887902
5824,SO_1917,7.024474173,6.952041811,6.382677829,7.586857517,6.777289145,6.677756852,6.426315903,5.748338101
5825,SO_1918,4.536184368,4.830313481,5.003258733,4.630116457,4.694213767,4.300555618,4.644608431,4.948854034
5826,SO_1918,4.74549664,4.291375053,4.341086721,4.42316759,4.543935939,4.130984597,4.468614403,4.099874253
5827,SO_1918,4.105123284,4.785244341,4.775400729,4.300555618,4.371830196,4.427364373,3.933195979,5.357818145
5828,SO_1921,4.37617878,4.830313481,4.867823032,5.01306525,4.913388256,4.694213767,4.991994305,5.480001367
5829,SO_1921,4.916377266,4.895322971,5.050255302,4.95468115,5.061099638,4.846074377,5.292614833,4.658956277
5830,SO_1921,4.839790665,4.443969737,5.050255302,4.95468115,5.103679772,4.427364373,4.969146795,4.528390923
5831,SO_1921,4.74549664,4.589541932,5.136072473,5.061099638,5.132241239,5.003258733,5.250616523,5.357818145
5832,SO_1922,5.324452914,5.26241036,6.308399704,5.383965652,5.212214981,5.177754123,5.538391121,6.130649646
5833,SO_1922,6.040379707,6.10337107,6.821009047,6.159946452,5.957929976,5.970207438,6.238471861,6.452290524
5834,SO_1922,5.236335461,5.351206545,6.10337107,5.22432563,5.15010679,5.119328807,5.422306666,5.535477975
5835,SO_1923,5.236335461,5.103679772,4.867823032,5.180243098,5.180243098,5.119328807,5.085205403,4.658956277
5836,SO_1923,4.589541932,4.443969737,4.597012778,4.171579342,4.600733744,4.49678919,4.468614403,4.27749373
5837,SO_1923,5.160228492,5.249431819,4.551646084,5.306352111,5.328946448,5.025576467,5.212214981,5.697124892
5838,SO_1923,4.349957289,4.249323851,4.867823032,4.389146435,4.694213767,4.040952122,4.105123284,7.187994299
5839,SO_1924,4.410503487,4.130984597,4.130984597,4.268164753,4.406257294,4.272836782,4.406257294,5.22432563
5840,SO_1924,4.4887794,4.811170273,4.300555618,4.781970594,4.788510676,4.748854111,4.781970594,4.795021245
5841,SO_1924,4.589541932,4.210972678,4.300555618,4.300555618,4.371830196,4.49678919,3.979527554,4.948854034
5842,SO_1924,4.427364373,4.210972678,4.468614403,4.630116457,4.427364373,4.371830196,4.589541932,6.527521482
5843,SO_1925,5.101055016,5.482020226,6.082233532,5.942622042,5.445241342,5.539360865,5.484036263,5.975949112
5844,SO_1925,5.292614833,5.644027102,7.22583297,6.199743275,5.783133976,5.409634971,5.585149079,6.716855336
5845,SO_1925,5.14756523,5.031102371,4.683726697,5.763356114,5.388277865,5.155176518,5.302930035,4.528390923
5846,SO_1926,7.396625075,7.318281835,8.358798914,7.487859045,7.34791917,7.325607912,7.536994026,8.423651112
5847,SO_1926,6.61566979,6.725401921,5.504043187,6.725401921,6.643894674,6.623921414,6.905792884,5.894933397
5848,SO_1926,7.188303454,7.287445785,7.752396442,7.097399204,7.103313139,7.160525993,7.22583297,8.513490194
5849,SO_1927,4.951770534,4.951770534,5.050255302,5.1141313,4.830313481,4.795021245,5.267101031,4.948854034
5850,SO_1927,4.633753121,4.873986084,4.341086721,4.873986084,4.830313481,4.615477433,4.991994305,5.294913482
5851,SO_1927.1,5.119328807,5.152643881,6.063483638,5.548054645,5.360015296,5.212214981,5.900981958,5.748338101
5852,SO_1927.1,5.389353907,5.377473069,6.189278281,5.786405087,5.504043187,5.044825233,5.911506301,4.948854034
5853,SO_1927.1,5.482020226,5.592642648,6.082233532,5.942622042,5.482020226,5.260059293,6.080235918,5.152643881
5854,SO_1927.1,5.306352111,5.388277865,5.744979427,5.658380703,5.677879121,5.539360865,5.988784935,5.357818145
5855,SO_1928,6.265093085,6.10337107,4.820773628,6.382677829,6.060109119,5.71440101,5.457605442,6.273859353
5856,SO_1928,5.389353907,5.152643881,4.427364373,5.212214981,5.360015296,5.294913482,5.368770589,5.588900729
5857,SO_1928,5.209780604,5.322200888,5.375302366,5.457605442,5.180243098,5.230343043,5.108915,3.927281254
5858,SO_1929,5.907005266,6.057403809,6.350996681,6.205863879,6.196058409,6.06752267,6.504864884,6.333772616
5859,SO_1929,5.177754123,5.137353976,4.597012778,5.573835234,5.445241342,5.197546718,5.716117298,5.022805558
5860,SO_1929,8.750086771,8.502095296,9.33895051,8.862160338,8.131547611,7.874611703,7.883230464,9.180847433
5861,SO_1929,5.614892614,5.362209105,5.136072473,5.631349477,5.609362211,5.177754123,5.716117298,5.22432563
5862,SO_1930,4.676692725,4.291375053,3.829511864,4.50077747,4.65180019,4.640999062,4.807954896,4.406257294
5863,SO_1930,4.718351818,4.563134588,3.777858575,4.300555618,4.543935939,4.49678919,4.589541932,3.813567979
5864,SO_1930,5.506028704,5.558610755,5.945551155,5.449374493,5.71440101,5.598237393,5.75001451,6.273859353
5865,SO_1930,4.655382671,5.119328807,4.95468115,4.895322971,4.969146795,4.823960594,5.14756523,4.658956277
5866,SO_1931,6.014115413,6.075566968,5.945551155,6.130649646,5.984519004,6.117722896,6.238471861,6.391297072
5867,SO_1931,5.753361495,5.517874474,5.212214981,5.324452914,5.609362211,5.523766206,5.46986448,5.697124892
5868,SO_1931,5.101055016,5.202452729,4.380514295,5.127090126,5.515915505,5.482020226,5.192623968,4.658956277
5869,SO_1931,5.560522624,5.517874474,5.136072473,5.348995927,5.539360865,5.677879121,5.422306666,5.799415865
5870,SO_1932,5.840902978,6.033513417,6.166237871,5.955752477,6.151094509,6.239665595,6.20708489,5.480001367
5871,SO_1932,6.040379707,6.075566968,6.189278281,6.023848658,6.395587459,6.481846857,6.479827756,6.242050105
5872,SO_1932,5.35341378,5.436939345,5.212214981,5.482020226,5.533532604,5.482020226,5.585149079,5.748338101
5873,SO_1932,6.078238463,5.953571687,6.367470311,6.066177582,6.167492869,6.135788088,6.292384573,6.015509904
5874,SO_1933,7.239621339,7.536751253,7.284267792,7.586857517,7.422610357,7.45611713,7.389113932,6.716855336
5875,SO_1933,6.454348507,6.568948741,5.993038289,6.312943439,6.678637327,6.628940468,6.657803151,5.894933397
