SO_0001,{'GO_0010181'}
SO_3973,"{'GO_0008150', 'GO_0106310', 'GO_0003674', 'GO_0005524', 'GO_0004674'}"
SO_3974,"{'GO_0008150', 'GO_0003674'}"
SO_3975,"{'GO_0008150', 'GO_0003674', 'GO_0016020', 'GO_0005575'}"
SO_3980,"{'GO_0042279', 'GO_0005506', 'GO_0030288', 'GO_0042597', 'GO_0042128', 'GO_0016491', 'GO_0019645', 'GO_0020037', 'GO_0046872', 'GO_0005509'}"
SO_3981,"{'GO_0046983', 'GO_0004673', 'GO_0000160', 'GO_0005886', 'GO_0000155', 'GO_0016301', 'GO_0004672', 'GO_0016020', 'GO_0005524'}"
SO_3982,"{'GO_0000160', 'GO_0006355', 'GO_0003677'}"
SO_3983,"{'GO_0008150', 'GO_0003674', 'GO_0005575'}"
SO_3984,"{'GO_0046873', 'GO_0055085', 'GO_0015087', 'GO_0006824', 'GO_1903830', 'GO_0005886', 'GO_0030001', 'GO_0015095', 'GO_0050897', 'GO_0016020', 'GO_0000287'}"
SO_3985,"{'GO_0008150', 'GO_0016788', 'GO_0003674', 'GO_0016787', 'GO_0046872', 'GO_0005575'}"
SO_3986,"{'GO_0009089', 'GO_0004072', 'GO_0009090', 'GO_0009085', 'GO_0016301', 'GO_0009088', 'GO_0005829', 'GO_0005524'}"
SO_3987,"{'GO_0008150', 'GO_0003674', 'GO_0005575'}"
SO_3988,"{'GO_0000976', 'GO_0000156', 'GO_0000160', 'GO_0032993', 'GO_0006355', 'GO_0003677', 'GO_0005737', 'GO_0005829'}"
SO_3990,"{'GO_0006508', 'GO_0008236', 'GO_0008239', 'GO_0016787'}"
SO_3993,"{'GO_0008150', 'GO_0003674', 'GO_0005575'}"
SO_3994,"{'GO_0008150', 'GO_0003674', 'GO_0005575'}"
SO_3996,"{'GO_0008150', 'GO_0003674', 'GO_0016020', 'GO_0005575'}"
SO_3997,"{'GO_0008150', 'GO_0003674', 'GO_0005886', 'GO_0005575'}"
SO_4000,"{'GO_0006313', 'GO_0016020', 'GO_0003677', 'GO_0004803'}"
SO_4002,"{'GO_0004673', 'GO_0000160', 'GO_0034220', 'GO_0030288', 'GO_0042597', 'GO_0005886', 'GO_0000155', 'GO_0016301'}"
SO_4003,"{'GO_0008081', 'GO_0000160'}"
SO_4004,"{'GO_0055085', 'GO_0022857', 'GO_0015293', 'GO_0005886', 'GO_0006835', 'GO_0016020'}"
SO_4005,"{'GO_0008150', 'GO_0005694', 'GO_0003674', 'GO_0003677', 'GO_0005575'}"
SO_4006,"{'GO_0008150', 'GO_0003674', 'GO_0005575'}"
SO_4007,"{'GO_0008150', 'GO_0003674', 'GO_0005575'}"
SO_4008,"{'GO_0008150', 'GO_0003674', 'GO_0005575'}"
SO_4011,"{'GO_0008150', 'GO_0003674', 'GO_0005575'}"
SO_4012,"{'GO_0008150', 'GO_0003674', 'GO_0016020', 'GO_0005575'}"
SO_4013,"{'GO_0008150', 'GO_0003674', 'GO_0005575'}"
SO_4014,"{'GO_0055085', 'GO_0022857', 'GO_0005886', 'GO_0042908', 'GO_0016020', 'GO_0042910'}"
SO_4015,"{'GO_0008150', 'GO_0055085', 'GO_0022857', 'GO_0015562', 'GO_0003674', 'GO_1990281', 'GO_0016020', 'GO_0005575'}"
SO_4016,"{'GO_0008150', 'GO_0005575', 'GO_0003674', 'GO_0004672', 'GO_0005737', 'GO_0005524', 'GO_0004674'}"
SO_4017,"{'GO_0016829', 'GO_0008932'}"
SO_4018,"{'GO_0008150', 'GO_0003674', 'GO_0005575'}"
SO_4019,"{'GO_0008150', 'GO_0003674', 'GO_0004386', 'GO_0016787', 'GO_0003723', 'GO_0005575'}"
SO_4020,"{'GO_0003700', 'GO_0006355'}"
SO_4021,"{'GO_0055085', 'GO_0022857', 'GO_0005886', 'GO_1990961', 'GO_0016020'}"
SO_4022,"{'GO_0046872', 'GO_0006508', 'GO_0008237'}"
SO_4028,"{'GO_0006260', 'GO_0006281', 'GO_0003697', 'GO_0003677', 'GO_0006310', 'GO_0009295'}"
SO_4029,"{'GO_0016020', 'GO_0055085', 'GO_0022857'}"
SO_4030,"{'GO_0005524', 'GO_0009432', 'GO_0006281', 'GO_0009380', 'GO_0006289', 'GO_0004518', 'GO_0003677', 'GO_0046872', 'GO_0005737', 'GO_0016887', 'GO_0009381', 'GO_0008270'}"
SO_4031,"{'GO_0008150', 'GO_0003674', 'GO_0005575'}"
SO_4032,"{'GO_0008150', 'GO_0006508', 'GO_0008235', 'GO_0003674', 'GO_0005575'}"
SO_4034,"{'GO_0000027', 'GO_0009409', 'GO_0070417', 'GO_0005829', 'GO_0006401', 'GO_0004386', 'GO_0005840', 'GO_0003724', 'GO_0005737', 'GO_0016887', 'GO_0033592', 'GO_0003723', 'GO_0005524', 'GO_0016787'}"
SO_4035,"{'GO_0008150', 'GO_0003674', 'GO_0016020', 'GO_0005575'}"
SO_4036,"{'GO_0008150', 'GO_0003674', 'GO_0005575'}"
SO_4037,"{'GO_0008150', 'GO_0003674', 'GO_0005575'}"
SO_4038,"{'GO_0008150', 'GO_0003674', 'GO_0005575'}"
SO_4039,{'GO_0016787'}
SO_4040,"{'GO_0008150', 'GO_0003674', 'GO_0016020'}"
SO_4042,"{'GO_0008684', 'GO_0005737', 'GO_0003824'}"
SO_4043,"{'GO_0031992', 'GO_0055085', 'GO_0015031', 'GO_0005886', 'GO_0098797'}"
SO_4044,"{'GO_0008150', 'GO_0003674', 'GO_0005575'}"
SO_4045,"{'GO_0008150', 'GO_0003674', 'GO_0005575'}"
SO_4046,"{'GO_0008150', 'GO_0003674', 'GO_0005575'}"
SO_4047,"{'GO_0020037', 'GO_0046872', 'GO_0009055'}"
SO_4048,"{'GO_0005506', 'GO_0042597', 'GO_0020037', 'GO_0046872', 'GO_0009055'}"
SO_4050,"{'GO_0008150', 'GO_0003674', 'GO_0016020', 'GO_0005575'}"
SO_4051,{'GO_0016020'}
SO_4052,"{'GO_0003700', 'GO_0006355', 'GO_0006950'}"
SO_4053,"{'GO_0007165', 'GO_0016020', 'GO_0004888', 'GO_0006935'}"
SO_4054,"{'GO_0071949', 'GO_0004489', 'GO_0035999', 'GO_0016491', 'GO_0106312', 'GO_0005829', 'GO_0009086'}"
SO_4055,"{'GO_0009089', 'GO_0004072', 'GO_0004412', 'GO_0008652', 'GO_0009090', 'GO_0016491', 'GO_0009067', 'GO_0016301', 'GO_0009088', 'GO_0005829', 'GO_0050661', 'GO_0005524'}"
SO_4056,"{'GO_0004123', 'GO_0030170', 'GO_0019343', 'GO_0016740', 'GO_0102028', 'GO_0019346', 'GO_0005737', 'GO_0003962'}"
SO_4057,"{'GO_0006555', 'GO_0006355', 'GO_0003677', 'GO_0005737', 'GO_0045892', 'GO_0003700', 'GO_0009086'}"
SO_4058,"{'GO_0008150', 'GO_0005886', 'GO_0003674', 'GO_0016020', 'GO_0005575'}"
SO_4060,"{'GO_0005886', 'GO_0003674', 'GO_0016020'}"
SO_4061,"{'GO_0046872', 'GO_0051539', 'GO_0016491', 'GO_0009055'}"
SO_4062,"{'GO_0033796', 'GO_0016491', 'GO_0046872', 'GO_0051536', 'GO_0043546'}"
SO_4064,{'GO_0003674'}
SO_4066,"{'GO_0004639', 'GO_0016874', 'GO_0006189', 'GO_0006164', 'GO_0005524'}"
SO_4068,"{'GO_0008150', 'GO_0003674', 'GO_0016020', 'GO_0005575'}"
SO_4069,"{'GO_0008150', 'GO_0008168', 'GO_0003674', 'GO_0032259', 'GO_0005575'}"
SO_4070,"{'GO_0008150', 'GO_0003674', 'GO_0006974', 'GO_0005575'}"
SO_4072,"{'GO_0051539', 'GO_0016740', 'GO_0006400', 'GO_0035596', 'GO_0003674', 'GO_0103039', 'GO_0035599', 'GO_0046872', 'GO_0005737', 'GO_0005829'}"
SO_4073,"{'GO_0008150', 'GO_0003674', 'GO_0072344', 'GO_0005575'}"
SO_4075,"{'GO_0008150', 'GO_0003674', 'GO_0071555', 'GO_0005575'}"
SO_4077,"{'GO_0044718', 'GO_0009279', 'GO_0033214', 'GO_0015344'}"
SO_4078,"{'GO_0003674', 'GO_0006508', 'GO_0005829', 'GO_0008237'}"
SO_4079,"{'GO_0008150', 'GO_0003674', 'GO_0005829', 'GO_0005575'}"
SO_4080,"{'GO_0008150', 'GO_0003674', 'GO_0005575'}"
SO_4081,"{'GO_0016020', 'GO_0055085'}"
SO_4082,"{'GO_0008150', 'GO_0003674', 'GO_0005575'}"
SO_4085,"{'GO_0004553', 'GO_0030246', 'GO_0006032', 'GO_0005576', 'GO_0004568', 'GO_0005975', 'GO_0016798'}"
SO_4087,"{'GO_0008150', 'GO_0055085', 'GO_0005886', 'GO_0003674', 'GO_0140359', 'GO_0016020', 'GO_0005575'}"
SO_4088,"{'GO_0008150', 'GO_0055085', 'GO_0005886', 'GO_0003674', 'GO_0140359', 'GO_0016020', 'GO_0005575'}"
SO_4090,"{'GO_0015562', 'GO_0055085', 'GO_0015288', 'GO_1990281'}"
SO_4091,"{'GO_0006508', 'GO_0008233', 'GO_0005829', 'GO_0008237'}"
SO_4092,"{'GO_0016811', 'GO_0016787'}"
SO_4093,"{'GO_0008150', 'GO_0003674', 'GO_0005575'}"
SO_4094,"{'GO_0006364', 'GO_0006396', 'GO_0004540', 'GO_0016787', 'GO_0046872', 'GO_0005737', 'GO_0003723'}"
SO_4095,"{'GO_0036218', 'GO_0016462', 'GO_0003674', 'GO_0047429', 'GO_0009117', 'GO_0016787', 'GO_0005737', 'GO_0036221'}"
SO_4096,"{'GO_0008360', 'GO_0003674', 'GO_0016020', 'GO_0005886'}"
SO_4097,"{'GO_0008360', 'GO_0003674', 'GO_0005886'}"
SO_4098,"{'GO_0008360', 'GO_0003674', 'GO_0000902', 'GO_0005737', 'GO_0005524'}"
SO_4100,{'GO_0003674'}
SO_4101,"{'GO_0003674', 'GO_0016020'}"
SO_4102,"{'GO_0003674', 'GO_0016020'}"
SO_4103,"{'GO_0003674', 'GO_0016020'}"
SO_4104,"{'GO_0003674', 'GO_0016020'}"
SO_4105,"{'GO_0003674', 'GO_0016020'}"
SO_4106,{'GO_0016020'}
SO_4107,"{'GO_0008150', 'GO_0003674', 'GO_0016020', 'GO_0005575'}"
SO_4108,"{'GO_0005886', 'GO_0003674', 'GO_0016020', 'GO_0015628'}"
SO_4109,"{'GO_0005886', 'GO_0003674', 'GO_0016887', 'GO_0000166'}"
SO_4110,"{'GO_0003674', 'GO_0016020'}"
SO_4111,"{'GO_0003674', 'GO_0016887', 'GO_0016020'}"
SO_4112,"{'GO_0015627', 'GO_0009297', 'GO_0019867', 'GO_0003674', 'GO_0009306', 'GO_0016020'}"
SO_4113,{'GO_0003674'}
SO_4114,"{'GO_0003674', 'GO_0016020'}"
SO_4116,"{'GO_0003674', 'GO_0016020'}"
SO_4118,"{'GO_0004470', 'GO_0004473', 'GO_0008948', 'GO_0016616', 'GO_0051287', 'GO_0016491', 'GO_0046872'}"
SO_4120,"{'GO_0019843', 'GO_0003735', 'GO_0006412', 'GO_0005840', 'GO_0046872', 'GO_1990904'}"
SO_4121,"{'GO_0008150', 'GO_0003674', 'GO_0005575'}"
SO_4122,"{'GO_0003678', 'GO_0006302', 'GO_0006260', 'GO_0006270', 'GO_0006268', 'GO_0008270', 'GO_0032508', 'GO_1990077', 'GO_0043138', 'GO_0004386', 'GO_0003677', 'GO_0006310', 'GO_0016787', 'GO_0046872', 'GO_0005737', 'GO_0006269', 'GO_0005524'}"
SO_4123,"{'GO_0004814', 'GO_0006420', 'GO_0004812', 'GO_0006412', 'GO_0005737', 'GO_0006418', 'GO_0005524'}"
SO_4124,"{'GO_0003674', 'GO_0042834', 'GO_0016020', 'GO_0051301'}"
SO_4126,"{'GO_0008150', 'GO_0003674', 'GO_0005575'}"
SO_4128,"{'GO_0008150', 'GO_0003674', 'GO_0016020', 'GO_0005886'}"
SO_4129,"{'GO_0008150', 'GO_0003674', 'GO_0016020', 'GO_0005886'}"
SO_4130,"{'GO_0008150', 'GO_0005886', 'GO_0003674', 'GO_0016020', 'GO_0005575'}"
SO_4131,"{'GO_0008150', 'GO_0003674', 'GO_0009279', 'GO_0005575'}"
SO_4133,"{'GO_0009164', 'GO_0004850', 'GO_0009166', 'GO_0009116', 'GO_0016757', 'GO_0005737', 'GO_0044206', 'GO_0005829'}"
SO_4134,"{'GO_0008150', 'GO_0003674', 'GO_0005575'}"
SO_4135,"{'GO_0006313', 'GO_0003677', 'GO_0004803'}"
SO_4136,"{'GO_0008150', 'GO_0016829', 'GO_0004586', 'GO_0033387', 'GO_0003824', 'GO_0006596', 'GO_0005737'}"
SO_4138,"{'GO_0008150', 'GO_0003674', 'GO_0005575'}"
SO_4139,"{'GO_0008150', 'GO_0003674'}"
SO_4140,"{'GO_0032993', 'GO_0003700', 'GO_0006355'}"
SO_4141,{'GO_0016491'}
SO_4142,"{'GO_0020037', 'GO_0046872', 'GO_0009055'}"
SO_4143,"{'GO_0008150', 'GO_0003674', 'GO_0005575'}"
SO_4144,"{'GO_0046872', 'GO_0016491'}"
SO_4145,"{'GO_0008150', 'GO_0003674', 'GO_0005575'}"
SO_4146,"{'GO_0055085', 'GO_0140359', 'GO_0006869', 'GO_0016887', 'GO_0016020', 'GO_0005524', 'GO_0034040'}"
SO_4147,"{'GO_0055085', 'GO_0035672', 'GO_0140359', 'GO_0015421', 'GO_0016887', 'GO_0016020', 'GO_0005524'}"
SO_4148,"{'GO_0005886', 'GO_0016020', 'GO_0009306'}"
SO_4149,"{'GO_0005886', 'GO_0003674', 'GO_0007156', 'GO_0005509', 'GO_0016020'}"
SO_4150,"{'GO_0016020', 'GO_0015689', 'GO_0015098'}"
SO_4151,"{'GO_0016810', 'GO_0005975'}"
SO_4152,"{'GO_0008150', 'GO_0003674', 'GO_0030638', 'GO_0005575'}"
SO_4153,"{'GO_0010181', 'GO_0016491', 'GO_0005829'}"
SO_4154,"{'GO_0003700', 'GO_0006351', 'GO_0006355', 'GO_0043565'}"
SO_4155,"{'GO_0004673', 'GO_0000160', 'GO_0007165', 'GO_0005886', 'GO_0000155', 'GO_0016301', 'GO_0009927', 'GO_0016020'}"
SO_4157,"{'GO_0000160', 'GO_0006355', 'GO_0003677'}"
SO_4159,"{'GO_0008150', 'GO_0003674', 'GO_0016020', 'GO_0005575'}"
SO_4160,"{'GO_0003674', 'GO_0032259', 'GO_0008168'}"
SO_4162,"{'GO_0004298', 'GO_0006508', 'GO_0030163', 'GO_0051603', 'GO_0005839', 'GO_0008233', 'GO_0009376', 'GO_0046872', 'GO_0005737'}"
SO_4163,"{'GO_0051603', 'GO_0009376', 'GO_0008233', 'GO_0043335', 'GO_0036402', 'GO_0005737', 'GO_1901800', 'GO_0016887', 'GO_0005524'}"
SO_4164,"{'GO_0046872', 'GO_0003674', 'GO_0008150', 'GO_0005575'}"
SO_4169,"{'GO_0008150', 'GO_0003674', 'GO_0005575'}"
SO_4170,"{'GO_0005737', 'GO_0016491'}"
SO_4171,"{'GO_0008150', 'GO_0003674', 'GO_0005575'}"
SO_4172,"{'GO_0000160', 'GO_0003677', 'GO_0043565'}"
SO_4173,"{'GO_0004673', 'GO_0000160', 'GO_0005886', 'GO_0000155', 'GO_0016301', 'GO_0016020'}"
SO_4174,"{'GO_0019305', 'GO_0006556', 'GO_0008831', 'GO_0048269', 'GO_0016491', 'GO_0009243', 'GO_0048270'}"
SO_4176,"{'GO_0008150', 'GO_0003674', 'GO_0005575'}"
SO_4177,"{'GO_0008150', 'GO_0003674', 'GO_0016020', 'GO_0005575'}"
SO_4178,"{'GO_0008150', 'GO_0003674', 'GO_0016020', 'GO_0005575'}"
SO_4179,"{'GO_0016757', 'GO_0016020'}"
SO_4180,"{'GO_0008150', 'GO_0052621', 'GO_0016779', 'GO_0003674', 'GO_0005575'}"
SO_4181,"{'GO_0140098', 'GO_0001522', 'GO_0009982', 'GO_0006396', 'GO_0000455', 'GO_0003723'}"
SO_4182,"{'GO_0006508', 'GO_0008233'}"
SO_4187,"{'GO_0008150', 'GO_0003674', 'GO_0005575'}"
SO_4189,"{'GO_0008150', 'GO_0003674', 'GO_0005829', 'GO_0005575'}"
SO_4190,"{'GO_0004427', 'GO_0016462', 'GO_0016787', 'GO_0046872', 'GO_0005737'}"
SO_4191,"{'GO_0008150', 'GO_0003674', 'GO_0016020', 'GO_0005886'}"
SO_4193,"{'GO_0008150', 'GO_0003674', 'GO_0005575'}"
SO_4194,"{'GO_0008150', 'GO_0003674', 'GO_0016757', 'GO_0005575'}"
SO_4195,"{'GO_0008150', 'GO_0003674', 'GO_0016020'}"
SO_4196,"{'GO_0008150', 'GO_0003674', 'GO_0016020', 'GO_0005575'}"
SO_4197,"{'GO_0051252', 'GO_0019899', 'GO_0060698', 'GO_0005737', 'GO_0008428'}"
SO_4198,"{'GO_0016813', 'GO_0033389', 'GO_0008783', 'GO_0016787', 'GO_0046872', 'GO_0050415'}"
SO_4199,"{'GO_0102955', 'GO_0008168', 'GO_0102027', 'GO_0006744', 'GO_0043770', 'GO_0032259', 'GO_0102094', 'GO_0008425', 'GO_0009060', 'GO_0009234'}"
SO_4200,"{'GO_0008150', 'GO_0006744', 'GO_0003674', 'GO_0005737', 'GO_0032150', 'GO_0005575'}"
SO_4201,"{'GO_0006744', 'GO_0010795', 'GO_0005886', 'GO_0016301', 'GO_0004672', 'GO_0005524'}"
SO_4202,"{'GO_0015031', 'GO_0043953', 'GO_0008320', 'GO_0005886', 'GO_0033281', 'GO_0016020'}"
SO_4203,"{'GO_0015031', 'GO_0043953', 'GO_0008320', 'GO_0005886', 'GO_0033281', 'GO_0016020'}"
SO_4204,"{'GO_0015031', 'GO_0043953', 'GO_0008320', 'GO_0009977', 'GO_0005886', 'GO_0065002', 'GO_0033281', 'GO_0016020'}"
SO_4205,"{'GO_0008150', 'GO_0003674', 'GO_0005575'}"
SO_4206,"{'GO_0016788', 'GO_0004518', 'GO_0046872', 'GO_0008310', 'GO_0006259', 'GO_0005829'}"
SO_4207,"{'GO_0008150', 'GO_0052621', 'GO_0016779', 'GO_0003674', 'GO_0016020'}"
SO_4208,"{'GO_0016829', 'GO_0006783', 'GO_0006782', 'GO_0033014', 'GO_0004655', 'GO_0046872', 'GO_0005829', 'GO_0008270'}"
SO_4211,"{'GO_0006605', 'GO_0008564', 'GO_0015031', 'GO_0005886', 'GO_0065002', 'GO_0031522', 'GO_0006886', 'GO_0005737', 'GO_0046872', 'GO_0043952', 'GO_0017038', 'GO_0016020', 'GO_0005524'}"
SO_4212,"{'GO_0000920', 'GO_0004222'}"
SO_4213,"{'GO_0008150', 'GO_0003674', 'GO_0005575'}"
SO_4214,"{'GO_0009245', 'GO_0019637', 'GO_0006796', 'GO_0103117', 'GO_0008759', 'GO_0016787', 'GO_0046872', 'GO_1901135'}"
SO_4215,"{'GO_0005525', 'GO_0003924', 'GO_0032153', 'GO_0043093', 'GO_0051301', 'GO_0090529', 'GO_0016787', 'GO_0005737', 'GO_0000917', 'GO_0051258'}"
SO_4216,"{'GO_0032153', 'GO_0009898', 'GO_0043093', 'GO_0005886', 'GO_0051301'}"
SO_4217,"{'GO_0032153', 'GO_0043093', 'GO_0005886', 'GO_0003674', 'GO_0051301', 'GO_0090529'}"
SO_4218,"{'GO_0005524', 'GO_0016874', 'GO_0008360', 'GO_0009058', 'GO_0016881', 'GO_0009252', 'GO_0051301', 'GO_0071555', 'GO_0005737', 'GO_0008763'}"
SO_4219,"{'GO_0016758', 'GO_1901137', 'GO_0050511', 'GO_0008360', 'GO_0030259', 'GO_0005975', 'GO_0005886', 'GO_0016757', 'GO_0009252', 'GO_0051301', 'GO_0071555', 'GO_0051991'}"
SO_4220,"{'GO_0032153', 'GO_0008360', 'GO_0043093', 'GO_0005886', 'GO_0003674', 'GO_0008955', 'GO_0016757', 'GO_0015648', 'GO_0009252', 'GO_0051301', 'GO_0071555', 'GO_0015836', 'GO_0016020'}"
SO_4221,"{'GO_0016874', 'GO_0008360', 'GO_0009058', 'GO_0016881', 'GO_0009252', 'GO_0008764', 'GO_0051301', 'GO_0071555', 'GO_0005737', 'GO_0005524'}"
SO_4222,"{'GO_0051992', 'GO_0008360', 'GO_0016740', 'GO_0005886', 'GO_0044038', 'GO_0051301', 'GO_0009252', 'GO_0071555', 'GO_0008963', 'GO_0046872', 'GO_0016020', 'GO_0016780'}"
SO_4223,"{'GO_0047480', 'GO_0016874', 'GO_0008360', 'GO_0009058', 'GO_0016881', 'GO_0009252', 'GO_0051301', 'GO_0071555', 'GO_0005737', 'GO_0008766', 'GO_0005524'}"
SO_4224,"{'GO_0016874', 'GO_0008360', 'GO_0009058', 'GO_0016881', 'GO_0009252', 'GO_0051301', 'GO_0071555', 'GO_0005737', 'GO_0000287', 'GO_0005524'}"
SO_4226,"{'GO_0032153', 'GO_0043093', 'GO_0005886', 'GO_0003674', 'GO_0051301', 'GO_0016020'}"
SO_4227,"{'GO_0008150', 'GO_0006364', 'GO_0008168', 'GO_0070475', 'GO_0003674', 'GO_0032259', 'GO_0071424', 'GO_0005737', 'GO_0005575'}"
SO_4228,"{'GO_0008150', 'GO_2000143', 'GO_0000976', 'GO_0009295', 'GO_0003674', 'GO_0006355', 'GO_0003677', 'GO_0005737', 'GO_0003700', 'GO_0005575'}"
SO_4229,"{'GO_0008150', 'GO_0003674', 'GO_0005575'}"
SO_4230,"{'GO_0005524', 'GO_0004370', 'GO_0006072', 'GO_0005975', 'GO_0016301', 'GO_0019563', 'GO_0005829', 'GO_0006071'}"
SO_4232,"{'GO_0016020', 'GO_0015483', 'GO_0015909'}"
SO_4233,"{'GO_0003861', 'GO_0016829', 'GO_0009098', 'GO_0009316'}"
SO_4234,"{'GO_0051539', 'GO_0016829', 'GO_0009098', 'GO_0019752', 'GO_0046872', 'GO_0003861'}"
SO_4235,"{'GO_0009098', 'GO_0051287', 'GO_0016491', 'GO_0003862', 'GO_0046872', 'GO_0005737', 'GO_0000287', 'GO_0005829'}"
SO_4236,"{'GO_0003985', 'GO_0009098', 'GO_0016740', 'GO_0030145', 'GO_0005737', 'GO_0003852', 'GO_0046872', 'GO_0046912', 'GO_0005829'}"
SO_4239,"{'GO_0006313', 'GO_0016020', 'GO_0003677', 'GO_0004803'}"
SO_4241,"{'GO_0016853', 'GO_0003678', 'GO_0009432', 'GO_0006260', 'GO_0006281', 'GO_0005694', 'GO_0030894', 'GO_0032508', 'GO_0009378', 'GO_0003676', 'GO_0043138', 'GO_0043590', 'GO_0004386', 'GO_0003677', 'GO_0006310', 'GO_0016787', 'GO_0005737', 'GO_0005524'}"
SO_4242,"{'GO_0008150', 'GO_0016289', 'GO_0003674', 'GO_0016787', 'GO_0005575'}"
SO_4243,"{'GO_0008150', 'GO_0003674', 'GO_0016020', 'GO_0005886'}"
SO_4244,"{'GO_0008150', 'GO_0003674', 'GO_0016020', 'GO_0005575'}"
SO_4245,"{'GO_0103045', 'GO_0004042', 'GO_0006526', 'GO_0005737', 'GO_0016746'}"
SO_4246,"{'GO_0043229', 'GO_0022625', 'GO_0003735', 'GO_0006412', 'GO_0005840', 'GO_0005737', 'GO_1990904'}"
SO_4247,"{'GO_0022625', 'GO_0003735', 'GO_0006412', 'GO_0005840', 'GO_1990904'}"
SO_4248,"{'GO_0046872', 'GO_0003674', 'GO_0006508', 'GO_0008237'}"
SO_4249,"{'GO_0004633', 'GO_0071513', 'GO_0016874', 'GO_0010181', 'GO_0003824', 'GO_0015937', 'GO_0004632', 'GO_0015941', 'GO_0016831', 'GO_0046872'}"
SO_4250,"{'GO_0046081', 'GO_0009117', 'GO_0016787', 'GO_0046872', 'GO_0004170', 'GO_0000287', 'GO_0006226'}"
SO_4251,"{'GO_0000976', 'GO_0043590', 'GO_0051301', 'GO_0006355', 'GO_0003677', 'GO_0043565', 'GO_0010974', 'GO_0051302', 'GO_0003700', 'GO_0005737', 'GO_0009295'}"
SO_4252,"{'GO_0006508', 'GO_0004252'}"
SO_4254,"{'GO_0003934', 'GO_0005525', 'GO_0006729', 'GO_0046654', 'GO_0006730', 'GO_0016787', 'GO_0046872', 'GO_0005737', 'GO_0008270'}"
SO_4255,"{'GO_0072528', 'GO_0016757', 'GO_0006221', 'GO_0004588', 'GO_0006207', 'GO_0005737', 'GO_0044205', 'GO_0046132', 'GO_0000287', 'GO_0055086'}"
SO_4256,"{'GO_0016779', 'GO_0006364', 'GO_0008033', 'GO_0016075', 'GO_0000175', 'GO_0000049', 'GO_0009022', 'GO_0003723'}"
SO_4257,"{'GO_0004521', 'GO_0008150', 'GO_0004519', 'GO_0003674', 'GO_0005575'}"
SO_4259,"{'GO_0032196', 'GO_0004803', 'GO_0006313', 'GO_0003677', 'GO_0006310'}"
SO_4261,"{'GO_0008150', 'GO_0003674', 'GO_0005575'}"
SO_4262,"{'GO_0008150', 'GO_0003674', 'GO_0005575'}"
SO_4263,"{'GO_0008150', 'GO_0003674', 'GO_0005575'}"
SO_4264,"{'GO_0004519', 'GO_0009307', 'GO_0009035', 'GO_0003677'}"
SO_4265,"{'GO_0009307', 'GO_0009007', 'GO_0008170', 'GO_0008168', 'GO_0032259', 'GO_0003677'}"
SO_4266,"{'GO_0016779', 'GO_0070733', 'GO_0042803', 'GO_0018117', 'GO_0000287', 'GO_0005524', 'GO_0005575'}"
SO_4267,"{'GO_0009307', 'GO_0009035', 'GO_0004519', 'GO_0003677', 'GO_0006304', 'GO_0005829', 'GO_0005524'}"
SO_4268,"{'GO_0006313', 'GO_0003677', 'GO_0015074', 'GO_0004803'}"
SO_4270,"{'GO_0008150', 'GO_0003674', 'GO_0005575'}"
SO_4274,"{'GO_0046677', 'GO_0008360', 'GO_0005886', 'GO_0050380', 'GO_0009252', 'GO_0071555', 'GO_0016787', 'GO_0016020'}"
SO_4279,"{'GO_0008150', 'GO_0003674', 'GO_0016020'}"
SO_4280,"{'GO_0008150', 'GO_0003674', 'GO_0005575'}"
SO_4281,"{'GO_0098655', 'GO_0008324', 'GO_0006813'}"
SO_4282,"{'GO_0071805', 'GO_0006813', 'GO_0005886', 'GO_0030001', 'GO_0015379', 'GO_0016020'}"
SO_4283,"{'GO_0008150', 'GO_0016740', 'GO_0005886', 'GO_0003674', 'GO_0046872'}"
SO_4284,"{'GO_0032196', 'GO_0004803', 'GO_0006313', 'GO_0003677', 'GO_0006310'}"
SO_4286,"{'GO_0005886', 'GO_0016020'}"
SO_4287,"{'GO_0071978', 'GO_0015031', 'GO_0006935', 'GO_0005886', 'GO_0016020'}"
SO_4288,"{'GO_0003674', 'GO_0016020'}"
SO_4289,"{'GO_0015415', 'GO_0006817', 'GO_0035435', 'GO_0005886', 'GO_0098656', 'GO_0016887', 'GO_0005315', 'GO_0016020', 'GO_0005524'}"
SO_4290,"{'GO_0005886', 'GO_0005315', 'GO_0035435'}"
SO_4291,"{'GO_0006817', 'GO_0055085', 'GO_0005886', 'GO_0005315', 'GO_0016020'}"
SO_4292,"{'GO_0006817', 'GO_0005576', 'GO_0042597', 'GO_0007155', 'GO_0042301'}"
SO_4295,"{'GO_0003955', 'GO_0010181', 'GO_0016491', 'GO_0009055'}"
SO_4296,"{'GO_0015293', 'GO_0005337', 'GO_0005886', 'GO_1901642', 'GO_0016020'}"
SO_4297,"{'GO_0004731', 'GO_0004850', 'GO_0009116', 'GO_0016757', 'GO_0003824', 'GO_0005829'}"
SO_4298,"{'GO_0003700', 'GO_0006355', 'GO_0005829'}"
SO_4299,"{'GO_0016740', 'GO_0008811', 'GO_0016746', 'GO_0046677'}"
SO_4302,"{'GO_0008150', 'GO_0003674', 'GO_0046872', 'GO_0005737', 'GO_0005575'}"
SO_4303,"{'GO_0008150', 'GO_0003674', 'GO_0005575'}"
