0,1
SO_1523,"{'GO_0016301', 'GO_0051287', 'GO_0006741', 'GO_0003951', 'GO_0046872', 'GO_0005524', 'GO_0005737', 'GO_0019674'}"
SO_1524,"{'GO_0005829', 'GO_0006457', 'GO_0051087', 'GO_0051082', 'GO_0042803', 'GO_0000774', 'GO_0005737'}"
SO_1525,"{'GO_0005829', 'GO_0000287', 'GO_0008661', 'GO_0016744', 'GO_0030976', 'GO_0046872', 'GO_0008299', 'GO_0019288', 'GO_0016114', 'GO_0009228', 'GO_0052865', 'GO_0016740'}"
SO_1526,"{'GO_0004659', 'GO_0008299', 'GO_0004337', 'GO_0005737', 'GO_0004161', 'GO_0016740'}"
SO_1527,"{'GO_0005829', 'GO_0008855', 'GO_0006308', 'GO_0004527', 'GO_0005737', 'GO_0009318'}"
SO_1529,"{'GO_0097588', 'GO_0005886', 'GO_0071978', 'GO_0016020', 'GO_0006935'}"
SO_1531,"{'GO_0002937', 'GO_0005829', 'GO_0004810', 'GO_0009229', 'GO_0052837', 'GO_0016783', 'GO_0034227', 'GO_0140741', 'GO_0005524', 'GO_0000049', 'GO_0005737', 'GO_0003723', 'GO_0009228', 'GO_0016740'}"
SO_1533,"{'GO_0006355', 'GO_0043565', 'GO_0003700', 'GO_0006351'}"
SO_1536,"{'GO_0008168', 'GO_0032259', 'GO_0008757', 'GO_0005737', 'GO_0006364'}"
SO_1538,"{'GO_0004449', 'GO_0006099', 'GO_0051287', 'GO_0000287', 'GO_0006102', 'GO_0016616', 'GO_0016491'}"
SO_1539,"{'GO_0006508', 'GO_0008236', 'GO_0008233', 'GO_0008239', 'GO_0016787'}"
SO_1541,"{'GO_0004803', 'GO_0003677', 'GO_0006313', 'GO_0016020'}"
SO_1546,"{'GO_0004803', 'GO_0003677', 'GO_0006313'}"
SO_1547,"{'GO_0004803', 'GO_0003677', 'GO_0006313', 'GO_0016020'}"
SO_1549,"{'GO_0033567', 'GO_0017108', 'GO_0000287', 'GO_0008409', 'GO_0140640', 'GO_0030955', 'GO_0003677', 'GO_0046872', 'GO_0004519', 'GO_0016788'}"
SO_1551,"{'GO_0043709', 'GO_0005886', 'GO_0016779', 'GO_1902201', 'GO_0052621'}"
SO_1556,"{'GO_0000018', 'GO_0006310', 'GO_0009295', 'GO_0003690', 'GO_0005737', 'GO_0043590'}"
SO_1557,"{'GO_0006811', 'GO_0046930', 'GO_0015288', 'GO_0016020', 'GO_0034220', 'GO_0009279'}"
SO_1558,"{'GO_0005829', 'GO_0000156', 'GO_0006817', 'GO_0000976', 'GO_0006355', 'GO_0003677', 'GO_0000160', 'GO_0032993', 'GO_0005737'}"
SO_1559,"{'GO_0000155', 'GO_0016301', 'GO_0016036', 'GO_0004721', 'GO_0005886', 'GO_0006355', 'GO_0000160', 'GO_0016020', 'GO_0006817', 'GO_0004673'}"
SO_1560,"{'GO_0042597', 'GO_0042301', 'GO_0005576', 'GO_0006817', 'GO_0007155'}"
SO_1561,"{'GO_0006508', 'GO_0008270', 'GO_0008237', 'GO_0046872', 'GO_0005737'}"
SO_1562,"{'GO_0004803', 'GO_0003677', 'GO_0006313', 'GO_0016020'}"
SO_1563,"{'GO_0034599', 'GO_0006979', 'GO_0098869', 'GO_0004601'}"
SO_1565,"{'GO_0008324', 'GO_0016020', 'GO_0098655', 'GO_0006812'}"
SO_1566,"{'GO_0008080', 'GO_0016747', 'GO_0016746'}"
SO_1570,"{'GO_0043709', 'GO_0005886', 'GO_0016779', 'GO_1902201', 'GO_0052621', 'GO_0016020'}"
SO_1575,"{'GO_0005829', 'GO_0008168', 'GO_0032259', 'GO_0009383', 'GO_0070475', 'GO_0001510', 'GO_0003723', 'GO_0008173'}"
SO_1577,"{'GO_0005737', 'GO_0043295', 'GO_0004364'}"
SO_1578,"{'GO_0003677', 'GO_0080090', 'GO_0009889'}"
SO_1580,"{'GO_0015232', 'GO_0044718', 'GO_0009279', 'GO_0015344', 'GO_0015886', 'GO_0019867', 'GO_0033214'}"
SO_1583,"{'GO_0046872', 'GO_0016788', 'GO_0016811', 'GO_0016787'}"
SO_1585,"{'GO_0003824', 'GO_0018773', 'GO_0046872', 'GO_0016787'}"
SO_1586,"{'GO_0005829', 'GO_0003700', 'GO_0006355'}"
SO_1597,"{'GO_0018580', 'GO_0000166', 'GO_0046872'}"
SO_1599,"{'GO_0006633', 'GO_0004312', 'GO_0016746', 'GO_0008693', 'GO_0005737', 'GO_0019171', 'GO_0034017', 'GO_0016740'}"
SO_1604,"{'GO_0005829', 'GO_0000287', 'GO_0019878', 'GO_0008897', 'GO_0016740'}"
SO_1606,"{'GO_0046983', 'GO_0046872', 'GO_0018909', 'GO_0018741', 'GO_0016787', 'GO_0030288'}"
SO_1608,"{'GO_0033739', 'GO_0006400', 'GO_0008616', 'GO_0005737', 'GO_0016491'}"
SO_1616,"{'GO_0006310', 'GO_0032196', 'GO_0004803', 'GO_0003677', 'GO_0006313'}"
SO_1620,"{'GO_0001522', 'GO_0009982', 'GO_0008033', 'GO_0006396', 'GO_0160149', 'GO_0140098', 'GO_0016853', 'GO_0003723', 'GO_0000455'}"
SO_1623,"{'GO_0016301', 'GO_0009401', 'GO_0005886', 'GO_0090564', 'GO_0016020', 'GO_1904659', 'GO_0008982'}"
SO_1624,"{'GO_0006730', 'GO_0006189', 'GO_0008864', 'GO_0016787', 'GO_0006164'}"
SO_1626,"{'GO_0006808', 'GO_0008773', 'GO_0016779', 'GO_0008081', 'GO_0016787'}"
SO_1627,"{'GO_0005829', 'GO_0006508', 'GO_0004177', 'GO_0004239', 'GO_0046872', 'GO_0008235', 'GO_0070006'}"
SO_1629,"{'GO_1990904', 'GO_0003735', 'GO_0006412', 'GO_0015935', 'GO_0022627', 'GO_0005840'}"
SO_1630,"{'GO_0005737', 'GO_0006414', 'GO_0003746', 'GO_0006412'}"
SO_1631,"{'GO_0005829', 'GO_0046940', 'GO_0016301', 'GO_0033862', 'GO_0006225', 'GO_0006221', 'GO_0044210', 'GO_0005524', 'GO_0009041', 'GO_0005737'}"
SO_1632,"{'GO_0005829', 'GO_0043023', 'GO_0006412', 'GO_0002184', 'GO_0005737', 'GO_0006415'}"
SO_1634,"{'GO_0004605', 'GO_0016772', 'GO_0005886', 'GO_0016779', 'GO_0016020', 'GO_0016024', 'GO_0006629'}"
SO_1635,"{'GO_0070402', 'GO_0051484', 'GO_0046872', 'GO_0019288', 'GO_0008299', 'GO_0030604', 'GO_0030145', 'GO_0016491'}"
SO_1636,"{'GO_0006508', 'GO_0004222', 'GO_0046872', 'GO_0008237', 'GO_0016020'}"
SO_1637,"{'GO_0043165', 'GO_0051205', 'GO_0009279', 'GO_1990063', 'GO_0071709', 'GO_0019867'}"
SO_1638,"{'GO_0051082', 'GO_0061077', 'GO_0022417', 'GO_0050821', 'GO_0030288', 'GO_0032978'}"
SO_1639,"{'GO_0009245', 'GO_0016410', 'GO_0016747', 'GO_0016746'}"
SO_1640,"{'GO_0006633', 'GO_0016836', 'GO_0009245', 'GO_0005737', 'GO_0019171', 'GO_0016829'}"
SO_1641,"{'GO_0008780', 'GO_0016746', 'GO_0009245', 'GO_0005737', 'GO_0008610'}"
SO_1642,"{'GO_0008915', 'GO_0005543', 'GO_0009245', 'GO_0016757'}"
SO_1643,"{'GO_0004523', 'GO_0006298', 'GO_0006401', 'GO_0043137', 'GO_0046872', 'GO_0004519', 'GO_0005737', 'GO_0032299', 'GO_0003723', 'GO_0030145'}"
SO_1644,"{'GO_0003676', 'GO_0008408', 'GO_0006412', 'GO_0005737', 'GO_0006260', 'GO_0071897', 'GO_0003887'}"
SO_1645,"{'GO_0016879', 'GO_0006400', 'GO_0008033', 'GO_0016874', 'GO_0005524', 'GO_0005737'}"
SO_1646,"{'GO_0043709', 'GO_0005886', 'GO_1902201', 'GO_0005525', 'GO_0046872', 'GO_0052621', 'GO_0016740'}"
SO_1647,"{'GO_0008324', 'GO_0016020', 'GO_0015297', 'GO_1902600', 'GO_0006813'}"
SO_1648,"{'GO_0005829', 'GO_0003676', 'GO_0005737', 'GO_0010468'}"
SO_1651,"{'GO_0008094', 'GO_0140658', 'GO_0006338', 'GO_0016787', 'GO_0003677', 'GO_0005524', 'GO_0004386', 'GO_0008270'}"
SO_1652,"{'GO_0005829', 'GO_0042578', 'GO_0071978', 'GO_0003824', 'GO_0046872', 'GO_0016791', 'GO_0016787', 'GO_0008270'}"
SO_1653,"{'GO_0005829', 'GO_0008831', 'GO_0045226', 'GO_0009243', 'GO_0019305', 'GO_0016491'}"
SO_1656,"{'GO_0003824', 'GO_0016740', 'GO_0046835', 'GO_0004396'}"
SO_1657,"{'GO_0000270', 'GO_0016020', 'GO_0005886', 'GO_0043164'}"
SO_1663,"{'GO_0005737', 'GO_0046872', 'GO_0051539'}"
SO_1664,"{'GO_0005829', 'GO_0003978', 'GO_0006012', 'GO_0033499', 'GO_0016853'}"
SO_1665,"{'GO_0009058', 'GO_0003983', 'GO_0006011', 'GO_0016779'}"
SO_1666,"{'GO_0019293', 'GO_0006559', 'GO_0004497', 'GO_0046872', 'GO_0004505', 'GO_0005506'}"
SO_1667,"{'GO_0008124', 'GO_0016829', 'GO_0006729'}"
SO_1669,"{'GO_0009056', 'GO_0006355', 'GO_0016887', 'GO_0003677', 'GO_0005524', 'GO_0005737'}"
SO_1670,"{'GO_0003824', 'GO_0004334', 'GO_0016787'}"
SO_1671,"{'GO_0016034', 'GO_0006749', 'GO_0006559', 'GO_0004364', 'GO_0003824', 'GO_0016853', 'GO_0005737', 'GO_0009072'}"
SO_1673,"{'GO_0019867', 'GO_0009279', 'GO_0055085'}"
SO_1676,"{'GO_0019281', 'GO_0016746', 'GO_0004414', 'GO_0005737', 'GO_0009086', 'GO_0008899'}"
SO_1677,"{'GO_0016042', 'GO_0016747', 'GO_0006631', 'GO_0003988', 'GO_0016746'}"
SO_1678,"{'GO_0004491', 'GO_0016491', 'GO_0006574', 'GO_0006210'}"
SO_1679,"{'GO_0003995', 'GO_0050660', 'GO_0016491'}"
SO_1680,"{'GO_0003824', 'GO_0006635', 'GO_0016829', 'GO_0004300'}"
SO_1681,"{'GO_0016787', 'GO_0006574', 'GO_0003860'}"
SO_1682,"{'GO_0008442', 'GO_0051287', 'GO_0016054', 'GO_0050661', 'GO_0006574', 'GO_0009083', 'GO_0016616', 'GO_0016491'}"
SO_1683,"{'GO_0030497', 'GO_0016616', 'GO_0003857', 'GO_0016491'}"
SO_1686,"{'GO_0006508', 'GO_0008233', 'GO_0016787', 'GO_0008236'}"
SO_1687,"{'GO_0003677', 'GO_0005507', 'GO_0003700', 'GO_0045893'}"
SO_1689,"{'GO_0043682', 'GO_0005507', 'GO_0005886', 'GO_0016887', 'GO_0006812', 'GO_0055085', 'GO_0015662', 'GO_0019829', 'GO_0016020', 'GO_0005524', 'GO_0046872', 'GO_0016787', 'GO_0098655', 'GO_0035434', 'GO_0055070'}"
SO_1691,"{'GO_0009279', 'GO_0006950', 'GO_0008289'}"
SO_1695,"{'GO_0043709', 'GO_0005886', 'GO_0016779', 'GO_1902201', 'GO_0052621'}"
SO_1697,"{'GO_0004803', 'GO_0003677', 'GO_0006313'}"
SO_1699,"{'GO_0003677', 'GO_0000160', 'GO_0006355'}"
SO_1707,"{'GO_0005886', 'GO_0016020', 'GO_0055085', 'GO_0140359'}"
SO_1708,"{'GO_0008775', 'GO_0006083', 'GO_0016787'}"
SO_1712,"{'GO_0005829', 'GO_0000156', 'GO_0000976', 'GO_0006355', 'GO_0003677', 'GO_0000160', 'GO_0032993', 'GO_0016020'}"
SO_1716,"{'GO_0033228', 'GO_0005886', 'GO_0016020', 'GO_0015171', 'GO_0006865'}"
SO_1722,"{'GO_0005829', 'GO_0005737', 'GO_0006355', 'GO_0006351'}"
SO_1723,"{'GO_0005886', 'GO_0016020', 'GO_0055085'}"
SO_1724,"{'GO_0005886', 'GO_0035435', 'GO_0005315'}"
SO_1725,"{'GO_0015415', 'GO_0005886', 'GO_0005315', 'GO_0016887', 'GO_0016020', 'GO_0005524', 'GO_0035435', 'GO_0006817', 'GO_0098656'}"
SO_1726,"{'GO_0005737', 'GO_0045936', 'GO_0030643', 'GO_0006817'}"
SO_1732,"{'GO_0005829', 'GO_0003676', 'GO_0016020'}"
SO_1738,"{'GO_0005829', 'GO_0003676', 'GO_0008270', 'GO_0004519'}"
SO_1743,"{'GO_0003824', 'GO_0016829', 'GO_0016787'}"
SO_1745,"{'GO_0006694', 'GO_0016616', 'GO_0016491'}"
SO_1751,"{'GO_0008270', 'GO_0043171', 'GO_0042277', 'GO_0008237', 'GO_0016020', 'GO_0005615', 'GO_0005737', 'GO_0070006'}"
SO_1755,"{'GO_0000287', 'GO_0006166', 'GO_0046872', 'GO_0008973', 'GO_0016853', 'GO_0005975', 'GO_0016868'}"
SO_1760,"{'GO_0005886', 'GO_0016020', 'GO_1903785'}"
SO_1762,"{'GO_0003677', 'GO_0043565', 'GO_0003700', 'GO_0006355'}"
SO_1767,"{'GO_0006310', 'GO_0032196', 'GO_0004803', 'GO_0003677', 'GO_0006313'}"
SO_1769,"{'GO_0008117', 'GO_0016830', 'GO_0004351', 'GO_0016831', 'GO_0019752', 'GO_0030149', 'GO_0030170', 'GO_0016829'}"
SO_1770,"{'GO_0031388', 'GO_0016301', 'GO_0008887'}"
SO_1771,"{'GO_0015128', 'GO_0005886', 'GO_0016020', 'GO_0035429'}"
SO_1784,"{'GO_0034755', 'GO_0006826', 'GO_0005886', 'GO_0005525', 'GO_0046872', 'GO_0016020', 'GO_0015093'}"
SO_1786,"{'GO_0005829', 'GO_0006418', 'GO_0006424', 'GO_0004819', 'GO_0004812', 'GO_0006412', 'GO_0006425', 'GO_0005524', 'GO_0005737'}"
SO_1788,"{'GO_0045301', 'GO_0006400', 'GO_0016491'}"
SO_1791,"{'GO_0005829', 'GO_0006418', 'GO_0004817', 'GO_0004812', 'GO_0008270', 'GO_0006412', 'GO_0006423', 'GO_0046872', 'GO_0005524', 'GO_0005737'}"
SO_1792,"{'GO_0005829', 'GO_0016787', 'GO_0035999', 'GO_0006730', 'GO_0004488', 'GO_0004477', 'GO_0000105', 'GO_0006164', 'GO_0009086', 'GO_0016491'}"
SO_1793,"{'GO_0044183', 'GO_0006457', 'GO_0043335', 'GO_0051083', 'GO_0043022', 'GO_0061077', 'GO_0003755', 'GO_0015031', 'GO_0005737', 'GO_0051301'}"
SO_1794,"{'GO_0006508', 'GO_0006515', 'GO_0008236', 'GO_0004176', 'GO_0004252', 'GO_0005737', 'GO_0051117', 'GO_0009368'}"
SO_1795,"{'GO_0006457', 'GO_0009376', 'GO_0051082', 'GO_0016887', 'GO_0046983', 'GO_0046872', 'GO_0005524', 'GO_0051603', 'GO_0008270', 'GO_0140662', 'GO_0051301'}"
SO_1796,"{'GO_0006508', 'GO_0030163', 'GO_0006515', 'GO_0008236', 'GO_0016887', 'GO_0034605', 'GO_0004176', 'GO_0043565', 'GO_0005524', 'GO_0004252', 'GO_0005737'}"
SO_1797,"{'GO_0005829', 'GO_0006310', 'GO_0030527', 'GO_0030261', 'GO_0003677'}"
SO_1798,"{'GO_0003755', 'GO_0016853', 'GO_0005886'}"
SO_1800,"{'GO_0006633', 'GO_0051287', 'GO_0004318', 'GO_0050343', 'GO_0016491'}"
SO_1802,"{'GO_0016887', 'GO_0015833', 'GO_0005524'}"
SO_1803,"{'GO_0005886', 'GO_0016020', 'GO_0055085'}"
SO_1804,"{'GO_0035442', 'GO_0005886', 'GO_0071916', 'GO_0055085', 'GO_0016020'}"
SO_1805,"{'GO_0042938', 'GO_0055085', 'GO_0043190', 'GO_0030288', 'GO_1904680'}"
SO_1806,"{'GO_0006355', 'GO_0016887', 'GO_0003677', 'GO_0043565', 'GO_0005524'}"
SO_1808,"{'GO_0016020', 'GO_0006355', 'GO_0009271'}"
SO_1810,"{'GO_0019003', 'GO_0016887', 'GO_0005525', 'GO_0003924', 'GO_0016787'}"
SO_1812,"{'GO_0019346', 'GO_0018826', 'GO_0030170', 'GO_0005737', 'GO_0016846', 'GO_0016829'}"
SO_1813,"{'GO_0015628', 'GO_0003677', 'GO_0006281', 'GO_0015627'}"
SO_1819,"{'GO_0009432', 'GO_0016787', 'GO_0051539', 'GO_0003678', 'GO_0003676', 'GO_0016887', 'GO_0033677', 'GO_0003677', 'GO_0046872', 'GO_0005524', 'GO_0016818', 'GO_0004386', 'GO_0006139', 'GO_0006281', 'GO_0032508'}"
SO_1820,"{'GO_0009432', 'GO_0008296', 'GO_0003677', 'GO_0000166', 'GO_0045004', 'GO_0006260', 'GO_0071897', 'GO_0003887'}"
SO_1821,"{'GO_0006811', 'GO_0046930', 'GO_0015288', 'GO_0016020', 'GO_0034220', 'GO_0009279'}"
SO_1825,"{'GO_0017038', 'GO_0005886', 'GO_0015031', 'GO_0016020'}"
SO_1826,"{'GO_0017038', 'GO_0005886', 'GO_0015031', 'GO_0016020'}"
SO_1827,"{'GO_0022857', 'GO_0005886', 'GO_0055085', 'GO_0015031', 'GO_0016020'}"
SO_1828,"{'GO_0098797', 'GO_0005886', 'GO_0055085', 'GO_0015031', 'GO_0015891', 'GO_0031992', 'GO_0030288'}"
SO_1833,"{'GO_0004803', 'GO_0003677', 'GO_0006313'}"
SO_1834,"{'GO_0016747', 'GO_0005840', 'GO_0016746'}"
SO_1851,"{'GO_0008168', 'GO_0070043', 'GO_0032259', 'GO_0031167', 'GO_0006396', 'GO_0070476', 'GO_0008990', 'GO_0052915', 'GO_0005737', 'GO_0003723', 'GO_0006364'}"
SO_1853,"{'GO_0043022', 'GO_0016887', 'GO_0003677', 'GO_0005524', 'GO_0016787', 'GO_0005737', 'GO_0006281'}"
SO_1856,"{'GO_0006633', 'GO_0016829', 'GO_0008693', 'GO_0016853', 'GO_0005737', 'GO_0019171', 'GO_0006636', 'GO_0034017'}"
SO_1857,"{'GO_0006508', 'GO_0030163', 'GO_0008236', 'GO_0004176', 'GO_0005524', 'GO_0004252'}"
SO_1860,"{'GO_0003677', 'GO_0000160', 'GO_0006355'}"
SO_1861,"{'GO_0009432', 'GO_0009381', 'GO_0009380', 'GO_0003677', 'GO_0006289', 'GO_0006974', 'GO_0005737', 'GO_0006281', 'GO_0004518'}"
SO_1862,"{'GO_0008444', 'GO_0005886', 'GO_0046474', 'GO_0016020', 'GO_0016780', 'GO_0008654', 'GO_0016740'}"
SO_1863,"{'GO_0005829', 'GO_0003677', 'GO_0030527'}"
SO_1866,"{'GO_0005886', 'GO_0016020', 'GO_0055085', 'GO_0140359'}"
SO_1870,"{'GO_0008295', 'GO_0016831', 'GO_0006527', 'GO_0046872', 'GO_0008792', 'GO_0033388'}"
SO_1871,"{'GO_0004014', 'GO_0016829', 'GO_0006597', 'GO_0008295'}"
SO_1875,"{'GO_0006310', 'GO_0032196', 'GO_0004803', 'GO_0003677', 'GO_0006313'}"
SO_1877,"{'GO_0098869', 'GO_0008379', 'GO_0034599', 'GO_0004601', 'GO_0016209', 'GO_0005737', 'GO_0140824', 'GO_0045454', 'GO_0016491'}"
SO_1878,"{'GO_0005829', 'GO_0005737', 'GO_0006355', 'GO_0006351'}"
SO_1879,"{'GO_0005829', 'GO_0019877', 'GO_0008840', 'GO_0009085', 'GO_0009089', 'GO_0044281', 'GO_0005737', 'GO_0016829'}"
SO_1880,"{'GO_0043165', 'GO_0009279', 'GO_0051205'}"
SO_1881,"{'GO_0022857', 'GO_0055085', 'GO_0016020', 'GO_0015562', 'GO_1990281'}"
SO_1882,"{'GO_0022857', 'GO_0005886', 'GO_0055085', 'GO_0042908', 'GO_0016020', 'GO_0042910'}"
SO_1890,"{'GO_0004803', 'GO_0003677', 'GO_0006313'}"
SO_1891,"{'GO_0008410', 'GO_0008775', 'GO_0016740'}"
SO_1892,"{'GO_0008410', 'GO_0008775', 'GO_0016740'}"
SO_1893,"{'GO_0004419', 'GO_0046872', 'GO_0046951', 'GO_0006552', 'GO_0016829'}"
SO_1894,"{'GO_0004485', 'GO_0046872', 'GO_0016874', 'GO_0005524'}"
SO_1895,"{'GO_0008300', 'GO_0016829', 'GO_0004490'}"
SO_1896,"{'GO_0004485', 'GO_1905202', 'GO_0016874', 'GO_0006552', 'GO_0016740'}"
SO_1898,"{'GO_0003677', 'GO_0003700', 'GO_0006355'}"
SO_1901,"{'GO_0005886', 'GO_0016020', 'GO_0055085', 'GO_0022857'}"
SO_1905,"{'GO_0004803', 'GO_0003677', 'GO_0006313', 'GO_0015074'}"
SO_1907,"{'GO_0006355', 'GO_0003700', 'GO_0000976'}"
SO_1909,"{'GO_0051213', 'GO_0046872', 'GO_0008198', 'GO_0008270', 'GO_0016701'}"
SO_1912,"{'GO_0005829', 'GO_0047617', 'GO_0006637', 'GO_0016787', 'GO_0009062'}"
SO_1915,"{'GO_0004252', 'GO_0006508', 'GO_0008236'}"
SO_1916,"{'GO_0003700', 'GO_0006355', 'GO_0032993'}"
SO_1917,"{'GO_0005886', 'GO_0016020', 'GO_0055085', 'GO_0022857'}"
SO_1918,"{'GO_0005886', 'GO_0055085', 'GO_0042908', 'GO_0016020', 'GO_0015297', 'GO_0042910'}"
SO_1922,"{'GO_0005829', 'GO_0106251', 'GO_0016813', 'GO_0016787'}"
SO_1923,"{'GO_0022857', 'GO_0005886', 'GO_0055085', 'GO_0042908', 'GO_0016020', 'GO_0042910'}"
SO_1924,"{'GO_0022857', 'GO_0005886', 'GO_0055085', 'GO_0042908', 'GO_0016020', 'GO_0042910'}"
SO_1925,"{'GO_0022857', 'GO_0055085', 'GO_0016020', 'GO_0015562', 'GO_1990281'}"
SO_1926,"{'GO_0006099', 'GO_0004108', 'GO_0016746', 'GO_0036440', 'GO_0005737'}"
SO_1927,"{'GO_0006099', 'GO_0005886', 'GO_0045281', 'GO_0046872', 'GO_0016020', 'GO_0009055', 'GO_0016491'}"
SO_1928,"{'GO_0006099', 'GO_0045282', 'GO_0016627', 'GO_0009061', 'GO_0005886', 'GO_0000104', 'GO_0008177', 'GO_0022900', 'GO_0050660', 'GO_0009055', 'GO_0016491'}"
SO_1929,"{'GO_0006099', 'GO_0051539', 'GO_0009060', 'GO_0051536', 'GO_0051538', 'GO_0008177', 'GO_0046872', 'GO_0009055', 'GO_0051537', 'GO_0022904', 'GO_0016491'}"
SO_1930,"{'GO_0005829', 'GO_0006099', 'GO_0016624', 'GO_0030976', 'GO_0004591', 'GO_0045252', 'GO_0016491'}"
SO_1931,"{'GO_0005829', 'GO_0006099', 'GO_0016746', 'GO_0033512', 'GO_0045252', 'GO_0004149'}"
SO_1932,"{'GO_0005829', 'GO_0006099', 'GO_0000287', 'GO_0004775', 'GO_0003824', 'GO_0004776', 'GO_0016874', 'GO_0042709', 'GO_0005524', 'GO_0046872', 'GO_0006104', 'GO_0005737'}"
SO_1933,"{'GO_0009361', 'GO_0006099', 'GO_0004775', 'GO_0003824', 'GO_0000166', 'GO_0004776', 'GO_0016874'}"
SO_1935,"{'GO_0016301', 'GO_0032784', 'GO_0003677', 'GO_0006354', 'GO_0070063'}"
SO_1937,"{'GO_0005829', 'GO_0003700', 'GO_1900705', 'GO_0045892', 'GO_0008270', 'GO_0000976', 'GO_0006355', 'GO_0003677', 'GO_0046872', 'GO_0005737'}"
SO_1938,"{'GO_0036055', 'GO_0036054', 'GO_0008270', 'GO_0034979', 'GO_0046872', 'GO_0070403', 'GO_0005737', 'GO_0004407', 'GO_0040029', 'GO_0016740'}"
SO_1941,"{'GO_0015087', 'GO_0015693', 'GO_1903830', 'GO_0006811', 'GO_0035444', 'GO_0005886', 'GO_0015099', 'GO_0006824', 'GO_0016020', 'GO_0015095'}"
SO_1944,"{'GO_0051213', 'GO_0005506', 'GO_0016705', 'GO_0031418'}"
SO_1945,"{'GO_0016301', 'GO_0016772', 'GO_0005886', 'GO_0000160', 'GO_0016020', 'GO_0007165', 'GO_0004673'}"
SO_1946,"{'GO_0005829', 'GO_0000156', 'GO_0000976', 'GO_0006355', 'GO_0003677', 'GO_0000160', 'GO_0032993'}"
SO_1948,"{'GO_0022857', 'GO_0005886', 'GO_0055085', 'GO_0016020', 'GO_0006835', 'GO_0015293'}"
SO_1952,"{'GO_0036374', 'GO_0006751', 'GO_0006749', 'GO_0016746', 'GO_0016787', 'GO_0006750', 'GO_0103068'}"
SO_1954,"{'GO_0003333', 'GO_0005886', 'GO_0016020', 'GO_0015171', 'GO_0006865'}"
SO_1959,"{'GO_0043190', 'GO_0055085', 'GO_0022857'}"
SO_1961,"{'GO_0016407', 'GO_0008870', 'GO_0016746'}"
SO_1962,"{'GO_0051213', 'GO_0006572', 'GO_0046872', 'GO_0003868', 'GO_0009072'}"
SO_1965,"{'GO_0006355', 'GO_0003700', 'GO_0000976'}"
SO_1971,"{'GO_0031956', 'GO_0003824', 'GO_0016874', 'GO_0006631'}"
SO_1974,"{'GO_0004803', 'GO_0003677', 'GO_0006313', 'GO_0016020'}"
SO_1975,"{'GO_0006508', 'GO_0008270', 'GO_0004181', 'GO_0004180'}"
SO_1980,"{'GO_0006015', 'GO_0000287', 'GO_0002189', 'GO_0009165', 'GO_0004749', 'GO_0005737', 'GO_0006164', 'GO_0016740'}"
SO_1981,"{'GO_0009435', 'GO_0047280', 'GO_0019363', 'GO_0016757'}"
SO_1986,"{'GO_0016987', 'GO_0003700', 'GO_0006355', 'GO_0003677', 'GO_0006352', 'GO_2000142'}"
SO_1988,"{'GO_0008757', 'GO_0008168', 'GO_0032259'}"
SO_1989,"{'GO_0000160', 'GO_0006935', 'GO_0016740'}"
SO_1994,"{'GO_0008933', 'GO_0016757', 'GO_0009253'}"
SO_1997,"{'GO_0006508', 'GO_0008270', 'GO_0008237', 'GO_0046872', 'GO_0005737'}"
SO_2001,"{'GO_0008252', 'GO_0030288', 'GO_0106411', 'GO_0000166', 'GO_0009166', 'GO_0046872', 'GO_0016787', 'GO_0008768', 'GO_0008253', 'GO_0016788'}"
SO_2002,"{'GO_0030435', 'GO_0035821', 'GO_0090729'}"
SO_2006,"{'GO_0102262', 'GO_0008033', 'GO_0000049', 'GO_0010181', 'GO_0017150', 'GO_0050660', 'GO_0002943', 'GO_0016491'}"
SO_2012,"{'GO_0044209', 'GO_0006166', 'GO_0003999', 'GO_0006168', 'GO_0002055', 'GO_0016208', 'GO_0005737', 'GO_0016757', 'GO_0009116'}"
SO_2013,"{'GO_0009360', 'GO_0016887', 'GO_0003677', 'GO_0006261', 'GO_0046872', 'GO_0005524', 'GO_0006260', 'GO_0071897', 'GO_0003887'}"
SO_2014,"{'GO_0005829', 'GO_0003677', 'GO_0009295', 'GO_0005737', 'GO_0043590'}"
SO_2015,"{'GO_0046872', 'GO_0003677', 'GO_0006281', 'GO_0006310'}"
SO_2016,"{'GO_0005829', 'GO_0006457', 'GO_0051082', 'GO_0016887', 'GO_0009408', 'GO_0006974', 'GO_0005524', 'GO_0005737', 'GO_0140662'}"
SO_2018,"{'GO_0005829', 'GO_0046940', 'GO_0016301', 'GO_0009132', 'GO_0004017', 'GO_0044209', 'GO_0004550', 'GO_0009123', 'GO_0006139', 'GO_0050145', 'GO_0005524', 'GO_0005737', 'GO_0009165'}"
SO_2019,"{'GO_0046872', 'GO_0006783', 'GO_0004325', 'GO_0005737', 'GO_0016829'}"
SO_2020,"{'GO_0016301', 'GO_0006166', 'GO_0032264', 'GO_0008906', 'GO_0032263', 'GO_0005524', 'GO_0106366'}"
SO_2021,"{'GO_0008795', 'GO_0009435', 'GO_0004359', 'GO_0003952', 'GO_0016874', 'GO_0046872', 'GO_0005524', 'GO_0005737'}"
SO_2025,"{'GO_0004803', 'GO_0003677', 'GO_0006313', 'GO_0015074'}"
SO_2029,"{'GO_0004803', 'GO_0003677', 'GO_0006313', 'GO_0015074'}"
