SAMPLES,CONCEPTS
GSM1240003,"['GO_0047017', 'GO_1990837', 'GO_1901271', 'GO_0032552', 'GO_0002760', 'GO_1901582', 'GO_0097298', 'GO_0017175', 'GO_0044187', 'GO_1904766']"
GSM1240004,"['GO_0047017', 'GO_0032552', 'GO_1901271', 'GO_1990837', 'GO_0002760', 'GO_0017175', 'GO_1901582', 'GO_0044187', 'GO_1904766', 'GO_0097298']"
GSM1240005,"['GO_0047017', 'GO_0032552', 'GO_1901271', 'GO_1990837', 'GO_0002760', 'GO_0017175', 'GO_1901582', 'GO_0044187', 'GO_1904766', 'GO_0097298']"
GSM1240006,"['GO_0047017', 'GO_1990837', 'GO_1901271', 'GO_0032552', 'GO_0002760', 'GO_1901582', 'GO_0097298', 'GO_0017175', 'GO_0044187', 'GO_1904766']"
GSM1240007,"['GO_0047017', 'GO_1990837', 'GO_1901271', 'GO_0032552', 'GO_0002760', 'GO_1901582', 'GO_0097298', 'GO_0017175', 'GO_0044187', 'GO_1904766']"
GSM1240008,"['GO_0032552', 'GO_0047017', 'GO_0038158', 'GO_1901271', 'GO_0098860', 'GO_0071029', 'GO_0103050', 'GO_1901582', 'GO_0102549', 'GO_0047168']"
GSM1240009,"['GO_0032552', 'GO_0047017', 'GO_0038158', 'GO_1901271', 'GO_0098860', 'GO_0071029', 'GO_0103050', 'GO_1901582', 'GO_0102549', 'GO_0047168']"
GSM1240010,"['GO_0032552', 'GO_0047017', 'GO_0038158', 'GO_1901271', 'GO_0098860', 'GO_0071029', 'GO_0103050', 'GO_1901582', 'GO_0102549', 'GO_0047168']"
GSM1240011,"['GO_0032552', 'GO_0047017', 'GO_1901271', 'GO_0016747', 'GO_0038158', 'GO_0052063', 'GO_0071029', 'GO_0043726', 'GO_1901582', 'GO_1990837']"
GSM1240012,"['GO_0032552', 'GO_0047017', 'GO_1901271', 'GO_0016747', 'GO_0038158', 'GO_0071029', 'GO_1901582', 'GO_0052063', 'GO_0019042', 'GO_1990837']"
GSM1240013,"['GO_0032552', 'GO_0047017', 'GO_1901271', 'GO_0016747', 'GO_0038158', 'GO_0071029', 'GO_1901582', 'GO_0052063', 'GO_0019042', 'GO_1990837']"
GSM1240014,"['GO_0032552', 'GO_0047017', 'GO_1901271', 'GO_0016747', 'GO_0038158', 'GO_0052063', 'GO_0071029', 'GO_0043726', 'GO_1901582', 'GO_1990837']"
GSM1240015,"['GO_0032552', 'GO_0047017', 'GO_1901271', 'GO_0016747', 'GO_0038158', 'GO_0052063', 'GO_0071029', 'GO_0043726', 'GO_1901582', 'GO_1990837']"
GSM1240016,"['GO_0047017', 'GO_1901271', 'GO_0032552', 'GO_0038158', 'GO_0052063', 'GO_0016747', 'GO_0103050', 'GO_0097298', 'GO_0042399', 'GO_0019042']"
GSM1240017,"['GO_0047017', 'GO_1901271', 'GO_0032552', 'GO_0038158', 'GO_0052063', 'GO_0016747', 'GO_0097298', 'GO_0103050', 'GO_0019042', 'GO_0042399']"
GSM1240018,"['GO_0047017', 'GO_1901271', 'GO_0032552', 'GO_0038158', 'GO_0052063', 'GO_0016747', 'GO_0103050', 'GO_0097298', 'GO_0042399', 'GO_0019042']"
GSM1240019,"['GO_0032552', 'GO_0047017', 'GO_1901271', 'GO_0038158', 'GO_0097298', 'GO_0052063', 'GO_0016747', 'GO_0106267', 'GO_0071029', 'GO_0007415']"
GSM1240020,"['GO_1990837', 'GO_0002760', 'GO_0052063', 'GO_0102694', 'GO_0140444', 'GO_1900542', 'GO_0120106', 'GO_0090228', 'GO_0047017', 'GO_1904766']"
GSM1240021,"['GO_1990837', 'GO_0002760', 'GO_0052063', 'GO_0102694', 'GO_0140444', 'GO_1900542', 'GO_0120106', 'GO_0090228', 'GO_0047017', 'GO_1904766']"
GSM3767885,"['GO_0006254', 'GO_0070336', 'GO_0047644', 'GO_0006910', 'GO_1990420', 'GO_1901092', 'GO_0098541', 'GO_2001068', 'GO_0071421', 'GO_0007374']"
GSM3767886,"['GO_0006254', 'GO_0070336', 'GO_0047644', 'GO_0006910', 'GO_1990420', 'GO_1901092', 'GO_0098541', 'GO_2001068', 'GO_0071421', 'GO_0007374']"
GSM3767887,"['GO_0006254', 'GO_0070336', 'GO_0047644', 'GO_0006910', 'GO_1990420', 'GO_1901092', 'GO_0098541', 'GO_2001068', 'GO_0071421', 'GO_0007374']"
GSM3767888,"['GO_0006254', 'GO_0070336', 'GO_0047644', 'GO_0006910', 'GO_1990420', 'GO_1901092', 'GO_0098541', 'GO_2001068', 'GO_0071421', 'GO_0007374']"
GSM3767889,"['GO_0006254', 'GO_0070336', 'GO_0047644', 'GO_0006910', 'GO_1990420', 'GO_1901092', 'GO_0098541', 'GO_2001068', 'GO_0071421', 'GO_0007374']"
GSM3767890,"['GO_0006254', 'GO_0070336', 'GO_0047644', 'GO_0006910', 'GO_1990420', 'GO_1901092', 'GO_0098541', 'GO_2001068', 'GO_0071421', 'GO_0007374']"
GSM3767891,"['GO_0006254', 'GO_0070336', 'GO_0047644', 'GO_0006910', 'GO_1990420', 'GO_1901092', 'GO_0098541', 'GO_2001068', 'GO_0071421', 'GO_0007374']"
GSM3767892,"['GO_0006254', 'GO_0070336', 'GO_0047644', 'GO_0006910', 'GO_1990420', 'GO_1901092', 'GO_0098541', 'GO_2001068', 'GO_0071421', 'GO_0007374']"
GSM3767893,"['GO_0006254', 'GO_0070336', 'GO_0047644', 'GO_0006910', 'GO_1990420', 'GO_1901092', 'GO_0098541', 'GO_2001068', 'GO_0071421', 'GO_0007374']"
GSM3138596,"['GO_0019628', 'GO_0085036', 'GO_0000770', 'GO_0150105', 'GO_2000347', 'GO_1902167', 'GO_0003295', 'GO_1901083', 'GO_0007369', 'GO_0120098']"
GSM3138597,"['GO_0019628', 'GO_0085036', 'GO_0000770', 'GO_0150105', 'GO_2000347', 'GO_1902167', 'GO_0003295', 'GO_1901083', 'GO_0007369', 'GO_0120098']"
GSM3138598,"['GO_0019628', 'GO_0000770', 'GO_1902167', 'GO_0085036', 'GO_0150105', 'GO_1901083', 'GO_2000347', 'GO_0007369', 'GO_0120098', 'GO_0003295']"
GSM3138599,"['GO_0019628', 'GO_0000770', 'GO_1902167', 'GO_0085036', 'GO_0150105', 'GO_1901083', 'GO_2000347', 'GO_0007369', 'GO_0120098', 'GO_0003295']"
GSM1309989,"['GO_0015203', 'GO_0007355', 'GO_0031829', 'GO_0015250', 'GO_0089718', 'GO_0150043', 'GO_0050836', 'GO_0004435', 'GO_2000620', 'GO_0042277']"
GSM1309990,"['GO_0015203', 'GO_0007355', 'GO_0031829', 'GO_0015250', 'GO_0089718', 'GO_0150043', 'GO_0050836', 'GO_0004435', 'GO_2000620', 'GO_0042277']"
GSM1309991,"['GO_0015203', 'GO_0007355', 'GO_0031829', 'GO_0089718', 'GO_0050836', 'GO_0004435', 'GO_0150043', 'GO_0015250', 'GO_0004140', 'GO_2000620']"
GSM1309992,"['GO_0015203', 'GO_0007355', 'GO_0031829', 'GO_0089718', 'GO_0050836', 'GO_0004435', 'GO_0150043', 'GO_0015250', 'GO_0004140', 'GO_2000620']"
GSM1309993,"['GO_2000620', 'GO_1905200', 'GO_0006685', 'GO_0015203', 'GO_0031829', 'GO_0007355', 'GO_0015250', 'GO_0050836', 'GO_0150043', 'GO_0042277']"
GSM1309994,"['GO_1902212', 'GO_0042937', 'GO_0035914', 'GO_1901084', 'GO_0000730', 'GO_0048201', 'GO_0034675', 'GO_0097082', 'GO_0042958', 'GO_0046518']"
GSM1309995,"['GO_1902212', 'GO_0042937', 'GO_0035914', 'GO_1901084', 'GO_0000730', 'GO_0048201', 'GO_0034675', 'GO_0097082', 'GO_0042958', 'GO_0046518']"
GSM1309996,"['GO_1902212', 'GO_0042937', 'GO_0048201', 'GO_0035914', 'GO_0097082', 'GO_0050286', 'GO_1902162', 'GO_1904659', 'GO_0022610', 'GO_1901084']"
GSM1309997,"['GO_1902212', 'GO_0042937', 'GO_0048201', 'GO_0035914', 'GO_0097082', 'GO_0050286', 'GO_1902162', 'GO_1904659', 'GO_0022610', 'GO_1901084']"
GSM1309998,"['GO_0015203', 'GO_0031829', 'GO_0007355', 'GO_0015250', 'GO_0050836', 'GO_0150043', 'GO_0038148', 'GO_0050196', 'GO_2000620', 'GO_0007374']"
GSM1309999,"['GO_0015203', 'GO_0031829', 'GO_0007355', 'GO_0015250', 'GO_0050836', 'GO_0150043', 'GO_0038148', 'GO_0050196', 'GO_2000620', 'GO_0007374']"
GSM1310000,"['GO_0015203', 'GO_0031829', 'GO_0007355', 'GO_0015250', 'GO_0050836', 'GO_0007374', 'GO_0089718', 'GO_0150043', 'GO_0038148', 'GO_2000620']"
GSM1310001,"['GO_0015203', 'GO_0031829', 'GO_0007355', 'GO_0015250', 'GO_0050836', 'GO_0007374', 'GO_0089718', 'GO_0150043', 'GO_0038148', 'GO_2000620']"
GSM1310002,"['GO_0015203', 'GO_2000620', 'GO_1905200', 'GO_0006685', 'GO_0031829', 'GO_0015250', 'GO_0007355', 'GO_0050836', 'GO_0150043', 'GO_1903714']"
GSM1310003,"['GO_0075228', 'GO_0052926', 'GO_1902212', 'GO_0075045', 'GO_0035976', 'GO_0042887', 'GO_0034343', 'GO_0052189', 'GO_0101027', 'GO_0021595']"
GSM1310004,"['GO_0075228', 'GO_0052926', 'GO_1902212', 'GO_0075045', 'GO_0035976', 'GO_0042887', 'GO_0034343', 'GO_0052189', 'GO_0101027', 'GO_0021595']"
GSM1310005,"['GO_1902212', 'GO_0052926', 'GO_0075228', 'GO_0042887', 'GO_0075045', 'GO_0034343', 'GO_0103011', 'GO_0042937', 'GO_0035976', 'GO_0048201']"
GSM1310006,"['GO_1902212', 'GO_0052926', 'GO_0075228', 'GO_0042887', 'GO_0075045', 'GO_0034343', 'GO_0103011', 'GO_0042937', 'GO_0035976', 'GO_0048201']"
GSM77341,"['GO_0098541', 'GO_0032923', 'GO_1990225', 'GO_0019320', 'GO_0070958', 'GO_0070336', 'GO_0045102', 'GO_0102007', 'GO_0008380', 'GO_0033312']"
GSM77342,"['GO_0098541', 'GO_1990225', 'GO_0032923', 'GO_0019320', 'GO_0070958', 'GO_0070336', 'GO_0045102', 'GO_0102007', 'GO_0033312', 'GO_0008380']"
GSM77343,"['GO_0098541', 'GO_1990225', 'GO_0032923', 'GO_0070958', 'GO_0019320', 'GO_0070336', 'GO_0045102', 'GO_0102007', 'GO_0033312', 'GO_0008380']"
GSM77344,"['GO_0098541', 'GO_0032923', 'GO_1990225', 'GO_0019320', 'GO_0070958', 'GO_0070336', 'GO_0045102', 'GO_0102007', 'GO_0008380', 'GO_0033312']"
GSM77345,"['GO_0098541', 'GO_1990225', 'GO_0032923', 'GO_0019320', 'GO_0070958', 'GO_0070336', 'GO_0045102', 'GO_0102007', 'GO_0033312', 'GO_0008380']"
GSM77346,"['GO_0098541', 'GO_0032923', 'GO_1990225', 'GO_0070958', 'GO_0019320', 'GO_0070336', 'GO_0045102', 'GO_0102007', 'GO_0008380', 'GO_0033312']"
GSM77347,"['GO_0098541', 'GO_1990225', 'GO_0032923', 'GO_0070958', 'GO_0019320', 'GO_0070336', 'GO_0045102', 'GO_0102007', 'GO_0033312', 'GO_0008380']"
GSM77348,"['GO_0098541', 'GO_0032923', 'GO_1990225', 'GO_0019320', 'GO_0070958', 'GO_0045102', 'GO_0070336', 'GO_0102007', 'GO_0033312', 'GO_0008380']"
GSM77349,"['GO_0098541', 'GO_1990225', 'GO_0032923', 'GO_0019320', 'GO_0070958', 'GO_0033312', 'GO_0070336', 'GO_0045102', 'GO_0102007', 'GO_0008380']"
GSM77350,"['GO_0098541', 'GO_0032923', 'GO_1990225', 'GO_0019320', 'GO_0070958', 'GO_0070336', 'GO_0045102', 'GO_0102007', 'GO_0008380', 'GO_0033312']"
GSM77351,"['GO_0098541', 'GO_0032923', 'GO_1990225', 'GO_0070958', 'GO_0019320', 'GO_0070336', 'GO_0045102', 'GO_0008380', 'GO_0102007', 'GO_0033312']"
GSM77352,"['GO_0098541', 'GO_0032923', 'GO_1990225', 'GO_0070958', 'GO_0019320', 'GO_0070336', 'GO_0045102', 'GO_0008380', 'GO_0102007', 'GO_0033312']"
GSM77353,"['GO_0098541', 'GO_0032923', 'GO_1990225', 'GO_0070958', 'GO_0019320', 'GO_0070336', 'GO_0045102', 'GO_0102007', 'GO_0008380', 'GO_0033312']"
GSM77354,"['GO_0098541', 'GO_1990225', 'GO_0032923', 'GO_0070958', 'GO_0019320', 'GO_0070336', 'GO_0045102', 'GO_0102007', 'GO_0033312', 'GO_0008380']"
GSM77355,"['GO_0098541', 'GO_0032923', 'GO_1990225', 'GO_0019320', 'GO_0070958', 'GO_0045102', 'GO_0070336', 'GO_0102007', 'GO_0033312', 'GO_0008380']"
GSM77356,"['GO_0098541', 'GO_1990225', 'GO_0032923', 'GO_0019320', 'GO_0070958', 'GO_0033312', 'GO_0070336', 'GO_0045102', 'GO_0102007', 'GO_0008380']"
GSM77357,"['GO_0098541', 'GO_0032923', 'GO_1990225', 'GO_0019320', 'GO_0070958', 'GO_0070336', 'GO_0045102', 'GO_0102007', 'GO_0008380', 'GO_0033312']"
GSM77358,"['GO_0098541', 'GO_0032923', 'GO_1990225', 'GO_0070958', 'GO_0019320', 'GO_0070336', 'GO_0045102', 'GO_0008380', 'GO_0102007', 'GO_0033312']"
GSM77359,"['GO_0098541', 'GO_0032923', 'GO_1990225', 'GO_0070958', 'GO_0019320', 'GO_0070336', 'GO_0045102', 'GO_0008380', 'GO_0102007', 'GO_0033312']"
GSM77360,"['GO_0098541', 'GO_0032923', 'GO_1990225', 'GO_0070958', 'GO_0019320', 'GO_0070336', 'GO_0045102', 'GO_0102007', 'GO_0008380', 'GO_0033312']"
GSM77361,"['GO_0098541', 'GO_1990225', 'GO_0032923', 'GO_0070958', 'GO_0019320', 'GO_0070336', 'GO_0045102', 'GO_0102007', 'GO_0033312', 'GO_0008380']"
GSM99093,"['GO_0060136', 'GO_2000143', 'GO_0030699', 'GO_0032171', 'GO_0071394', 'GO_0071421', 'GO_0006910', 'GO_1902090', 'GO_0042998', 'GO_0033836']"
GSM99094,"['GO_0060136', 'GO_2000143', 'GO_0030699', 'GO_0032171', 'GO_0071394', 'GO_0071421', 'GO_0006910', 'GO_1902090', 'GO_0042998', 'GO_0033836']"
GSM99095,"['GO_0060136', 'GO_2000143', 'GO_0030699', 'GO_0032171', 'GO_0071394', 'GO_0071421', 'GO_0006910', 'GO_1902090', 'GO_0042998', 'GO_0033836']"
GSM99096,"['GO_0060136', 'GO_2000143', 'GO_0030699', 'GO_0032171', 'GO_0071394', 'GO_0071421', 'GO_0006910', 'GO_1902090', 'GO_0042998', 'GO_0033836']"
GSM99097,"['GO_0060136', 'GO_2000143', 'GO_0030699', 'GO_0032171', 'GO_0071394', 'GO_0071421', 'GO_0006910', 'GO_1902090', 'GO_0042998', 'GO_0033836']"
GSM99098,"['GO_0060136', 'GO_2000143', 'GO_0030699', 'GO_0032171', 'GO_0071394', 'GO_0071421', 'GO_0006910', 'GO_1902090', 'GO_0042998', 'GO_0033836']"
GSM99099,"['GO_0060136', 'GO_2000143', 'GO_0030699', 'GO_0032171', 'GO_0071394', 'GO_0071421', 'GO_0006910', 'GO_1902090', 'GO_0042998', 'GO_0033836']"
GSM1639535,"['GO_0006910', 'GO_0022872', 'GO_1900493', 'GO_0060136', 'GO_2000143', 'GO_1990706', 'GO_0060734', 'GO_0034794', 'GO_0035184', 'GO_0050566']"
GSM1639536,"['GO_0006910', 'GO_0022872', 'GO_1900493', 'GO_0060136', 'GO_2000143', 'GO_1990706', 'GO_0060734', 'GO_0034794', 'GO_0035184', 'GO_0050566']"
GSM1639537,"['GO_0006910', 'GO_0022872', 'GO_1900493', 'GO_0060136', 'GO_2000143', 'GO_1990706', 'GO_0060734', 'GO_0034794', 'GO_0035184', 'GO_0050566']"
GSM1639538,"['GO_0035184', 'GO_1904419', 'GO_1900493', 'GO_0050566', 'GO_0033612', 'GO_0060213', 'GO_0051959', 'GO_0050609', 'GO_1990706', 'GO_1990422']"
GSM1639539,"['GO_1904419', 'GO_0035184', 'GO_0050566', 'GO_1900493', 'GO_0033612', 'GO_0051959', 'GO_0050609', 'GO_0060213', 'GO_1990422', 'GO_1990706']"
GSM1639540,"['GO_0035184', 'GO_1904419', 'GO_0050609', 'GO_1900493', 'GO_0050343', 'GO_0050566', 'GO_0003367', 'GO_0033612', 'GO_0051959', 'GO_1990422']"
GSM1639541,"['GO_0006910', 'GO_1900493', 'GO_0022872', 'GO_1990706', 'GO_0060136', 'GO_0033027', 'GO_2000143', 'GO_0034794', 'GO_0060734', 'GO_0035184']"
GSM1639542,"['GO_0006910', 'GO_1900493', 'GO_0022872', 'GO_1990706', 'GO_0060136', 'GO_0033027', 'GO_2000143', 'GO_0034794', 'GO_0060734', 'GO_0035184']"
GSM1639543,"['GO_0006910', 'GO_1900493', 'GO_0022872', 'GO_1990706', 'GO_0060136', 'GO_0033027', 'GO_2000143', 'GO_0034794', 'GO_0060734', 'GO_0035184']"
GSM1639544,"['GO_0035184', 'GO_1904419', 'GO_0050566', 'GO_0060213', 'GO_1900493', 'GO_0033612', 'GO_0051959', 'GO_1902543', 'GO_1990706', 'GO_0021820']"
GSM1639545,"['GO_1904419', 'GO_0035184', 'GO_0050566', 'GO_1900493', 'GO_0060213', 'GO_0051959', 'GO_0033612', 'GO_1990758', 'GO_1990706', 'GO_0050609']"
GSM1639546,"['GO_0035184', 'GO_1904419', 'GO_0050566', 'GO_1900493', 'GO_0050609', 'GO_0033612', 'GO_0060213', 'GO_0050343', 'GO_0051959', 'GO_0003367']"
GSM1639547,"['GO_0035184', 'GO_1904419', 'GO_0060213', 'GO_1900493', 'GO_0050566', 'GO_1990758', 'GO_1990706', 'GO_0051959', 'GO_2000245', 'GO_1990422']"
GSM1639548,"['GO_1904419', 'GO_0035184', 'GO_0050566', 'GO_1990758', 'GO_0060213', 'GO_1900493', 'GO_0051959', 'GO_1990706', 'GO_0071125', 'GO_1990422']"
GSM1639549,"['GO_1904419', 'GO_0035184', 'GO_1900493', 'GO_1990758', 'GO_0060213', 'GO_0050566', 'GO_0051959', 'GO_0050609', 'GO_1990422', 'GO_0033612']"
GSM1639550,"['GO_0035184', 'GO_0060734', 'GO_0060213', 'GO_1902543', 'GO_0006910', 'GO_1903535', 'GO_0090434', 'GO_1900493', 'GO_0060136', 'GO_1901345']"
GSM1639551,"['GO_0060734', 'GO_0035184', 'GO_1902543', 'GO_0060136', 'GO_1903535', 'GO_0044681', 'GO_0033926', 'GO_1901345', 'GO_0106096', 'GO_0006910']"
GSM1639552,"['GO_0035184', 'GO_0060734', 'GO_1900493', 'GO_1902543', 'GO_1903535', 'GO_0090434', 'GO_0006910', 'GO_0060213', 'GO_0033926', 'GO_1901345']"
GSM1639553,"['GO_0035184', 'GO_1904419', 'GO_1900493', 'GO_0050566', 'GO_0033612', 'GO_0060213', 'GO_0051959', 'GO_0050609', 'GO_1990706', 'GO_1990422']"
GSM1639554,"['GO_1904419', 'GO_0035184', 'GO_0050566', 'GO_1900493', 'GO_0033612', 'GO_0051959', 'GO_0050609', 'GO_0060213', 'GO_1990422', 'GO_1990706']"
GSM1639555,"['GO_0035184', 'GO_1904419', 'GO_0050609', 'GO_1900493', 'GO_0050343', 'GO_0050566', 'GO_0003367', 'GO_0033612', 'GO_0051959', 'GO_1990422']"
GSM1639556,"['GO_0035184', 'GO_0060213', 'GO_0060734', 'GO_1902543', 'GO_0090434', 'GO_1901345', 'GO_0006910', 'GO_0106096', 'GO_0001409', 'GO_1990140']"
GSM1639557,"['GO_0060734', 'GO_0035184', 'GO_0060213', 'GO_0044681', 'GO_1901345', 'GO_0060136', 'GO_1902543', 'GO_0106096', 'GO_1990140', 'GO_0033926']"
GSM1639558,"['GO_0035184', 'GO_0060734', 'GO_0060213', 'GO_0090434', 'GO_1901345', 'GO_1900493', 'GO_1902543', 'GO_0006910', 'GO_0106096', 'GO_0033926']"
GSM88415,"['GO_0052886', 'GO_2000173', 'GO_0044729', 'GO_0000086', 'GO_0047721', 'GO_0003839', 'GO_0019024', 'GO_0140545', 'GO_2001308', 'GO_0071039']"
GSM88416,"['GO_0052886', 'GO_2000173', 'GO_0044729', 'GO_0000086', 'GO_0047721', 'GO_0003839', 'GO_0019024', 'GO_0140545', 'GO_2001308', 'GO_0071039']"
GSM88417,"['GO_0052886', 'GO_2000173', 'GO_0044729', 'GO_0000086', 'GO_0047721', 'GO_0003839', 'GO_0019024', 'GO_0140545', 'GO_2001308', 'GO_0071039']"
GSM88418,"['GO_0070317', 'GO_0072562', 'GO_1902600', 'GO_0090007', 'GO_0016490', 'GO_0090632', 'GO_1990943', 'GO_1900820', 'GO_0002106', 'GO_0071744']"
GSM88419,"['GO_1901330', 'GO_0047296', 'GO_1990654', 'GO_0099137', 'GO_0048490', 'GO_0019253', 'GO_0060254', 'GO_0015099', 'GO_1901221', 'GO_0047406']"
GSM88420,"['GO_0047296', 'GO_0099137', 'GO_0015099', 'GO_1901330', 'GO_0048490', 'GO_0047406', 'GO_1990654', 'GO_0060254', 'GO_0060847', 'GO_1901221']"
GSM88421,"['GO_0070317', 'GO_0016490', 'GO_1902600', 'GO_0044729', 'GO_0010871', 'GO_0072562', 'GO_0090632', 'GO_0090007', 'GO_0003901', 'GO_0046225']"
GSM8258455,"['GO_0007131', 'GO_0062064', 'GO_0072012', 'GO_0030846', 'GO_0030305', 'GO_0042364', 'GO_0070477', 'GO_1905257', 'GO_0036202', 'GO_0052084']"
GSM8258456,"['GO_0007131', 'GO_0062064', 'GO_0072012', 'GO_0030846', 'GO_0030305', 'GO_0042364', 'GO_0070477', 'GO_1905257', 'GO_0036202', 'GO_0052084']"
GSM8258457,"['GO_0007131', 'GO_0062064', 'GO_0072012', 'GO_0030846', 'GO_0030305', 'GO_0042364', 'GO_0070477', 'GO_1905257', 'GO_0036202', 'GO_0052084']"
GSM8258458,"['GO_0007131', 'GO_0062064', 'GO_0072012', 'GO_0030846', 'GO_0030305', 'GO_0042364', 'GO_0070477', 'GO_1905257', 'GO_0036202', 'GO_0052084']"
GSM1572266,"['GO_1902682', 'GO_0001855', 'GO_1903472', 'GO_0075178', 'GO_0047129', 'GO_0060980', 'GO_0061115', 'GO_0006530', 'GO_0050891', 'GO_1905755']"
GSM1572267,"['GO_1902682', 'GO_0001855', 'GO_1903472', 'GO_0075178', 'GO_0047129', 'GO_0060980', 'GO_0061115', 'GO_0006530', 'GO_0050891', 'GO_1905755']"
GSM1572268,"['GO_0061115', 'GO_0001855', 'GO_1902682', 'GO_1900281', 'GO_0075178', 'GO_1903472', 'GO_0047129', 'GO_0052511', 'GO_1900820', 'GO_0097259']"
GSM1572269,"['GO_0061115', 'GO_0001855', 'GO_1902682', 'GO_1900281', 'GO_0075178', 'GO_1903472', 'GO_0047129', 'GO_0052511', 'GO_1900820', 'GO_0097259']"
GSM1572270,"['GO_0001855', 'GO_0075178', 'GO_1903472', 'GO_0061115', 'GO_0097259', 'GO_1900281', 'GO_1902682', 'GO_0006530', 'GO_0047129', 'GO_0090156']"
GSM1572271,"['GO_0061115', 'GO_1902682', 'GO_0001855', 'GO_1903472', 'GO_0060980', 'GO_0075178', 'GO_0052511', 'GO_0006530', 'GO_1900281', 'GO_1900614']"
GSM1572272,"['GO_1903472', 'GO_0001855', 'GO_0075178', 'GO_0047129', 'GO_0090156', 'GO_0061115', 'GO_0052511', 'GO_0030829', 'GO_1900614', 'GO_1902682']"
GSM1572273,"['GO_0061115', 'GO_0060980', 'GO_0090705', 'GO_1900080', 'GO_1902682', 'GO_0106280', 'GO_0097259', 'GO_0048699', 'GO_0052175', 'GO_0140469']"
GSM1572274,"['GO_0061115', 'GO_0007369', 'GO_0102890', 'GO_0043663', 'GO_0106280', 'GO_0140469', 'GO_1902682', 'GO_0097259', 'GO_0090705', 'GO_1900281']"
GSM1572275,"['GO_0061115', 'GO_0060980', 'GO_0090705', 'GO_1900080', 'GO_1902682', 'GO_0106280', 'GO_0097259', 'GO_0048699', 'GO_0052175', 'GO_0140469']"
GSM1572276,"['GO_0007369', 'GO_2000866', 'GO_0075227', 'GO_0047263', 'GO_0070607', 'GO_0047132', 'GO_1990814', 'GO_0061898', 'GO_0043110', 'GO_0001057']"
GSM1572277,"['GO_0061115', 'GO_0007369', 'GO_0102890', 'GO_0043663', 'GO_0106280', 'GO_0140469', 'GO_1902682', 'GO_0097259', 'GO_0090705', 'GO_1900281']"
GSM1572278,"['GO_0061115', 'GO_0097259', 'GO_0052629', 'GO_2000796', 'GO_0102890', 'GO_0001892', 'GO_0060980', 'GO_1900281', 'GO_1904094', 'GO_0048841']"
GSM1572279,"['GO_0061115', 'GO_0098997', 'GO_0060980', 'GO_0043663', 'GO_0106280', 'GO_1902682', 'GO_0052670', 'GO_0097259', 'GO_0070175', 'GO_1902325']"
GSM1572280,"['GO_0061115', 'GO_2000796', 'GO_0106280', 'GO_0097259', 'GO_0008946', 'GO_0052801', 'GO_0090705', 'GO_0005095', 'GO_0003436', 'GO_1902682']"
GSM723375,"['GO_1901402', 'GO_2000341', 'GO_1902774', 'GO_0061454', 'GO_0052511', 'GO_1903706', 'GO_0043741', 'GO_0070587', 'GO_0006910', 'GO_0000459']"
GSM723376,"['GO_1901402', 'GO_2000341', 'GO_1902774', 'GO_0061454', 'GO_0052511', 'GO_1903706', 'GO_0043741', 'GO_0070587', 'GO_0006910', 'GO_0000459']"
GSM723377,"['GO_1901402', 'GO_2000341', 'GO_1902774', 'GO_0061454', 'GO_0052511', 'GO_1903706', 'GO_0043741', 'GO_0070587', 'GO_0006910', 'GO_0000459']"
GSM723378,"['GO_1901402', 'GO_2000341', 'GO_1902774', 'GO_0061454', 'GO_0052511', 'GO_1903706', 'GO_0043741', 'GO_0070587', 'GO_0006910', 'GO_0000459']"
GSM723379,"['GO_1901402', 'GO_2000341', 'GO_1902774', 'GO_0061454', 'GO_0052511', 'GO_1903706', 'GO_0043741', 'GO_0070587', 'GO_0006910', 'GO_0000459']"
GSM723380,"['GO_1901402', 'GO_2000341', 'GO_1902774', 'GO_0061454', 'GO_0052511', 'GO_1903706', 'GO_0043741', 'GO_0070587', 'GO_0006910', 'GO_0000459']"
GSM723381,"['GO_1901402', 'GO_2000341', 'GO_1902774', 'GO_0061454', 'GO_0052511', 'GO_1903706', 'GO_0043741', 'GO_0070587', 'GO_0006910', 'GO_0000459']"
GSM723382,"['GO_1901402', 'GO_2000341', 'GO_1902774', 'GO_0061454', 'GO_0052511', 'GO_1903706', 'GO_0043741', 'GO_0070587', 'GO_0006910', 'GO_0000459']"
GSM723383,"['GO_1901402', 'GO_2000341', 'GO_1902774', 'GO_0061454', 'GO_0052511', 'GO_1903706', 'GO_0043741', 'GO_0070587', 'GO_0006910', 'GO_0000459']"
GSM723384,"['GO_1901402', 'GO_2000341', 'GO_1902774', 'GO_0061454', 'GO_0052511', 'GO_1903706', 'GO_0043741', 'GO_0070587', 'GO_0006910', 'GO_0000459']"
GSM7027237,"['GO_1900128', 'GO_1902090', 'GO_1902652', 'GO_0018178', 'GO_0004140', 'GO_0031621', 'GO_0071394', 'GO_0099567', 'GO_0035250', 'GO_0030679']"
GSM7027238,"['GO_1900128', 'GO_1902090', 'GO_1902652', 'GO_0018178', 'GO_0004140', 'GO_0031621', 'GO_0071394', 'GO_0099567', 'GO_0035250', 'GO_0030679']"
GSM7027239,"['GO_1900128', 'GO_1902090', 'GO_1902652', 'GO_0018178', 'GO_0004140', 'GO_0031621', 'GO_0071394', 'GO_0099567', 'GO_0035250', 'GO_0030679']"
