,GENE,GSM2732663,GSM2732664,GSM2732665,GSM2732666,GSM2732667,GSM2732668,GSM2732669,GSM2732670,GSM2732671,GSM2732672,GSM2732673,GSM2732674,GSM2732675,GSM2732676,GSM2732677,GSM2732678,GSM2732679,GSM2732680,GSM2732681,GSM2732682,GSM2732683,GSM2732684
6149,SO_2269,0.57224894,0.9211426,0.87081337,0.56955194,0.723299,0.08736801,0.24108362,-0.23703766,0.20122623,0.06675148,-0.286664,-0.66363096,0.15856886,-0.1887021,-0.06675148,-0.09069824,0.13289022,-0.5994015,-0.7019882,-0.94242954,-0.8008261,-0.46662378
6150,SO_2269,0.34420013,1.2730594,1.2496057,0.46175718,0.5703435,0.01812601,1.9561577,0.20305824,-0.01812601,-0.35624695,-0.5410285,-0.68865585,-0.35831976,0.2549982,0.12725306,0.29414177,-0.4042325,-1.0083823,-0.94802856,-0.1490879,-1.7567205,-0.85968876
6151,SO_2270,-0.70171,-1.3456762,-1.2485697,-0.602144,-0.026216745,0.05579877,-0.14054799,0.002647638,0.04496646,0.112749815,0.22890258,-1.0186241,-0.973274,-0.9581921,0.72508264,-0.80237126,0.7485244,0.7054069,0.48803878,0.31487584,0.9381182,-0.002647638
6152,SO_2270,-0.3314917,0.016948938,0.56490827,-0.09018588,-0.016948938,0.8867948,0.34422708,-0.58527684,0.58633876,1.0765069,-0.91325855,-0.5518625,0.39467502,0.10062766,-0.45768952,-0.835557,-0.04517317,0.12858582,-0.97365904,0.6414416,-0.068635225,0.33974767
6153,SO_2270,0.011545658,-1.3182697,-0.49615622,-0.061920643,-0.25538063,0.09928274,0.16492271,-0.6221273,0.47213697,0.69889975,0.6463795,-0.7126818,-0.18756485,0.014978886,-0.14982224,-0.16970825,0.41785765,-0.109891415,-0.011545658,0.89060783,0.42308283,0.5658736
6154,SO_2271,0.07343483,-0.48793936,-0.4349079,-1.1979322,-0.87048674,-0.9704008,-1.1508613,-1.3550868,-1.1843863,-0.07343483,0.9518318,-0.16015434,1.0143046,0.084643364,0.91350174,0.56903696,0.74099255,0.30769277,1.233223,-1.3212833,0.79444647,0.58127975
6155,SO_2271,-1.6588042,-1.3346021,0.6590612,-0.82007,-0.8700373,-0.7937443,-0.079019785,-1.4537098,-0.47285342,-0.7546847,0.41473508,0.6863539,0.8352144,0.079019785,0.25347352,0.6446445,-0.26844573,0.39152694,0.84270406,-0.5962868,0.3671372,0.26737714
6156,SO_2271,-1.4011357,-1.0474246,-0.9621866,-1.8966019,-0.9522102,-0.6588347,0.011539221,-1.9006128,-0.7514641,-0.75871444,-0.15631747,0.28839517,0.101144075,-0.011539221,0.60824704,1.3449614,0.5606215,0.36118913,0.30500054,0.9029963,0.8645036,0.6308501
6157,SO_2273,0.16075993,1.324728,1.1024294,0.672534,0.920207,0.15089846,0.85684156,-0.5130663,-0.1336422,0.51293325,-0.15698195,-0.47601938,0.12880707,0.032818794,0.16136694,-0.032818794,-1.2640729,-1.4983759,-0.7752962,-0.86053467,-0.7328057,-0.81478643
6158,SO_2273,0.5835571,1.5916414,0.7020712,0.23277473,0.771369,0.5137305,-0.017132282,-0.92661285,0.2906952,0.7998042,0.017132282,-1.0414443,0.48591518,-0.7022066,0.033827305,-0.24981785,-1.5227966,-2.714253,-0.5905032,-1.2806797,-0.249475,-0.96798944
6159,SO_2274,-0.16638684,0.2939651,0.44331908,-0.61123776,-0.6271889,0.45919824,0.005563021,0.48533702,-0.25474668,-0.28227305,0.33820271,0.13731027,-0.07207227,-0.3553965,-0.1131227,-0.005563021,-0.019247293,-0.12912488,0.9487345,0.2781551,0.5970452,0.65924954
6160,SO_2274,0.63044405,0.8633504,-0.03752184,-0.72559834,-0.2790346,0.8241515,0.19649076,1.0541792,-0.7240658,0.08844948,-0.000470638,-0.054994106,-0.6222377,-0.36492586,-0.11022663,-0.16482162,0.26099062,0.000470638,-0.36389446,0.2689581,0.30596447,0.5116005
6161,SO_2274,0.52364826,0.48095894,-0.041417122,-1.0016747,-0.55985546,1.0515227,0.2066865,0.16406155,-1.3110037,-0.3182993,0.041417122,-0.054509163,-0.23197746,-0.6136937,0.21266508,-0.04785061,-0.77408314,-0.48044252,0.63840866,0.58644867,0.7155137,0.8191972
6162,SO_2275,-0.7366712,-1.120743,-1.0572941,-0.46015382,-0.3149569,0.07217145,-0.530267,-1.002331,0.21917033,0.40470815,0.5307734,0.12438321,0.3068931,0.38339353,-0.83430743,-0.6101582,0.7102797,-0.07217145,-1.0113952,0.73618054,0.3246677,0.23849082
6163,SO_2275,-0.23519993,-0.81493855,-0.8876643,-0.626359,-0.67636395,-0.340755,-0.012920857,0.57899284,0.28138208,0.21466017,0.39739847,0.0923295,0.10378933,-0.8989973,-0.84605837,-0.19264078,0.012920857,-0.122936726,0.84965944,0.19010162,0.29104614,0.06643915
6164,SO_2275,0.17288375,0.32377362,-1.4357293,-0.86702037,-0.9064281,-0.4628408,-0.2773974,0.49627948,-0.07342887,0.11811423,0.018539667,0.17693067,-0.17049289,-0.11149478,-1.2884696,-0.6635468,-0.011647463,0.011647463,0.94082713,0.4852965,0.19090915,0.20005727
6165,SO_2276,0.84388375,0.8916557,-0.5938518,-0.4354589,0.2271111,0.9535959,0.97601104,0.7211683,-0.2271111,1.0012558,-0.36634374,0.3414495,-0.36881423,-0.58371377,-0.6643603,-0.38071418,-0.39929795,-0.3176098,0.8276317,-1.3237665,0.32274985,0.34228444
6166,SO_2276,-0.13734198,-0.14817572,-0.5593052,-0.39796352,-0.003954887,-0.13210201,0.5758014,0.638052,0.003954887,0.5931473,0.27827168,0.38867188,0.07195234,0.2190752,-0.52836037,-1.0947065,0.5018287,-0.031006813,-0.09390831,0.079526424,0.013576984,-0.08842802
6167,SO_2276,-0.48920846,-0.88420415,0.05317521,-0.5711906,-0.6661222,-0.10071778,0.4809053,0.48106933,-0.16552901,0.25926566,0.13023067,0.2538712,-0.036699057,0.06488252,-1.2520878,0.231004,-0.08271527,0.7706506,0.25925517,0.004974127,-0.004974127,-0.14134574
6168,SO_2277,-0.4765501,0.6509361,0.8824539,0.1585598,0.33772182,0.650249,0.5429492,-1.668838,-0.03749466,0.98887587,-0.7766123,-0.5369096,-0.25134945,-0.13016891,0.14167643,0.03749466,0.39082766,0.43594503,-0.4141078,-1.1229014,-1.7449064,-1.581655
6169,SO_2277,-0.043934345,0.8082156,0.45434237,-0.10514784,0.24875498,0.70536804,0.44225502,-1.4755569,0.063893795,0.7118883,-0.45528746,-0.49856186,-0.122196674,-0.28436327,0.17137527,0.043934345,0.62814,0.31944752,-0.52880096,-0.80559635,-1.3934813,-1.0633311
6170,SO_2277,0.8593099,-0.3392899,0.03972411,-0.018450975,0.112145185,2.2982,-0.2741363,-1.3381536,-0.08305478,0.93040967,-0.29166675,-0.37302566,-0.46914506,-0.3371184,0.5635226,0.4973762,0.5457823,0.55871034,-0.681607,-0.43074155,0.018450975,0.7302592
6171,SO_2278,0.6058655,0.6583576,0.09371805,0.37376022,0.6519165,0.46972466,-0.072412014,-0.09839249,-0.17375326,0.74889994,0.23311758,-0.52287436,0.04779911,-0.13080883,-0.20176172,0.57750034,-0.007279396,-0.97138834,-0.5716028,-1.3181949,0.007279396,-0.6782365
6172,SO_2278,-0.2341454,0.40515065,0.24359965,-0.07420945,0.31123757,-0.8450339,0.67635226,0.9651725,0.25672793,-0.24034238,-1.8380826,-0.41541886,-1.0156043,-0.6307218,0.3710506,0.8597114,0.07420945,0.5103471,-1.269903,0.37092566,-1.6095192,-0.5205505
6173,SO_2278,1.0061507,0.94345284,0.03502035,1.3592877,1.03722,-0.48763752,-0.012753964,-0.95419645,0.91561794,0.93865824,0.012753964,0.1698184,0.9478493,0.25670815,-0.22489691,-1.3423672,-0.5236907,-1.1898129,-0.05348158,-0.47752953,-0.111427784,-2.7233987
6174,SO_2279,0.53207207,0.48077822,0.47439718,0.85762835,0.7830777,0.23531723,0.20773125,-0.06783247,0.4667096,1.042963,-0.14173222,-0.27197456,0.46794462,0.06783247,-0.9942975,-0.8095803,-0.8849597,-1.0654602,-0.33632994,-0.6156492,-0.6611581,-0.5664754
6175,SO_2279,0.21238804,0.3315673,-0.45606613,-0.03618765,0.03618765,0.5279341,-0.410069,1.2044673,0.19636726,0.11681986,-1.168623,0.14127827,-1.0337472,-0.9432411,-0.07302618,0.19071436,-0.27205133,0.14937544,-0.8816509,-0.7650986,0.17920065,-0.85395813
6176,SO_2279,1.0552642,0.2599213,-0.069773436,1.527992,1.6393964,0.5451391,0.3960812,-2.218475,1.1033075,1.479882,0.069773436,-0.65027213,0.76678777,0.4300115,-1.1446221,-1.1186144,-0.23236918,-2.2570536,-0.55567145,-1.774374,-0.6602218,-1.4345443
6177,SO_2280,-0.47211123,0.850914,0.46588135,0.8514309,0.9871907,-0.23363733,-0.7038226,0.9550886,-0.32697964,0.41689157,0.26171732,1.2082767,-0.1236434,-0.48938417,-0.024457932,0.024457932,1.1427374,-0.36371493,-0.50368,0.12904835,-1.8704858,-1.4991136
6178,SO_2280,0.4854834,0.96161056,2.517927,0.25874114,-0.42384458,1.0368774,1.1655467,1.2172534,-0.06924319,0.030388594,-0.9384153,0.12987542,-1.4515288,-0.36773372,-0.03627181,0.85346675,-1.1923859,-0.030388594,-2.7645388,-0.1892631,-2.468218,0.6164162
6179,SO_2280,0.90871096,1.0258517,-0.33872652,0.99433804,1.3007841,0.7231021,0.30111647,-0.42201853,0.5447931,1.1960826,-0.119989395,-1.6972961,-0.24280357,-0.44437122,0.24157381,-0.35541248,-0.2011404,0.11998963,-1.4619949,-1.5780983,-0.92083216,0.54252386
6180,SO_2281,-0.03779006,0.7200577,2.938985,-0.5238464,-1.2039258,1.0348136,1.1118839,1.7638485,0.03779006,-0.0672586,-1.3688295,-0.14798856,-1.380851,-0.9253881,-1.300194,1.2975647,-0.39828992,0.6604278,-0.9222491,0.24786687,0.59430957,0.5100205
6181,SO_2281,-0.8293402,-0.7385981,1.159661,-0.34542298,0.48033786,-0.08755088,-0.45280385,-1.6565845,0.2543156,0.08755088,1.1044085,0.30423522,-0.12235379,-1.9483869,-0.37431264,0.34208846,0.64040256,0.25320172,-1.1393661,3.4409668,-0.8566072,0.18440795
6182,SO_2281,0.4375739,0.9552827,0.6026993,0.5217662,0.9425311,0.26925802,0.3902049,-0.5931368,0.23439312,0.34618902,-1.4592848,-1.084671,-0.56426716,-0.27647972,-1.3712597,-0.48316526,-0.24751902,0.87497735,0.81105137,-0.23439288,-0.8743992,-0.6537404
6183,SO_2282,-0.4838128,-0.9428177,-0.79518557,-0.98289776,-0.46143723,-0.4146161,0.019723415,0.77739906,-0.000597,0.4315405,0.06045437,0.000597,-0.033471584,-0.27232313,-0.35366488,-0.8258629,0.54528284,0.4882002,1.0121465,0.23316431,1.3256211,0.7614703
6184,SO_2282,-0.43516994,-0.63878083,-0.01870799,-0.88501334,-0.53575015,-0.09276605,0.41789174,0.31842875,0.057399035,1.2713091,0.074098825,0.01870799,-0.024792433,0.09120917,-0.5390508,-0.68859506,-0.27202296,0.3781531,0.40595984,-0.2558329,0.2624719,0.5237849
6185,SO_2282,0.18112373,0.042688847,-1.1028361,-0.58809996,-0.31169748,-0.042688847,0.0987196,0.5249257,-0.19875288,0.6435871,0.72635984,0.2992239,-0.32142687,-0.59423304,-0.37163782,-0.9400902,-0.43748927,0.38476253,0.898232,-0.20530319,0.5281091,0.33731365
6186,SO_2284,-0.17254496,0.3753457,-1.1817985,-0.9306245,-0.8708768,-0.4553671,-0.7964983,0.66494894,-0.632442,-0.49095154,0.23901463,0.21724415,-0.7675834,-0.5064006,0.09798527,0.013247013,0.21283579,0.20312929,-0.013247013,0.34173155,0.72676086,1.10711
6187,SO_2284,-0.26288033,-1.1069946,-0.5960913,-0.76545143,-0.5450554,1.0782762,-0.63533354,-0.24951124,-0.27361488,-0.07271433,0.67522097,0.38404703,-0.26441383,-0.36437607,0.07271433,0.34202003,1.0645032,0.684175,1.3058448,1.0299597,0.63792276,0.5992389
6188,SO_2284,-0.048169136,-0.7152271,-0.8426542,-0.64871025,-0.36046886,-0.08385134,-0.82963943,-0.10368204,-0.572711,0.07191992,0.4153161,0.10585642,-0.38712025,-0.7323141,0.27824545,0.14203453,0.5005169,0.2658682,0.883924,0.19399452,0.7835374,0.048169136
6189,SO_2285,-0.286057,-1.3654714,1.8381057,0.36479807,-0.38053656,1.0913038,-0.28190804,-0.19816351,0.44718838,0.64953756,-0.27842474,-1.0543399,-0.43684053,-0.64199305,-1.184453,2.0053115,0.4443164,1.6812296,0.068683386,-0.068683624,0.6248634,0.37936234
6190,SO_2285,0.09714079,1.2148652,-0.70949507,-1.0535231,-0.7043338,-0.78648806,0.75933886,0.70288706,-0.9955535,-0.6989398,-0.23452854,2.4721022,-0.7833195,-0.8872342,0.24544,-0.19615984,0.77506924,0.7189851,0.75937724,0.68394995,0.86599827,-0.09714079
6191,SO_2285,-0.47412968,-0.9501748,-0.34628677,-1.4027605,-1.6636963,-0.80026245,0.6891632,0.9845791,-0.5891609,0.015519619,0.30712128,-0.049572468,-0.5647888,-0.6993513,-0.015520096,0.5357466,0.6306782,0.5621176,1.0260632,0.8065219,0.5853205,0.063033104
6192,SO_2286,0.76773167,1.1702385,0.7143364,0.58294773,0.74272776,0.7533841,0.12856007,0.33101082,-0.15040398,0.3448577,-0.45097446,-0.95838404,0.5055499,-0.20338345,0.38147163,-2.0586753,-1.7055402,-2.2067304,-0.996685,-1.7873225,-0.12856007,-2.0522704
6193,SO_2286,0.20909214,0.98171186,-0.87662077,0.14944124,0.9597912,-0.7178445,-0.02719307,0.16759968,0.029696941,0.09650183,1.0501461,-0.8333864,-0.6905675,-0.9365988,-0.79152966,-0.8342495,-0.24355793,-0.4346876,0.12876391,0.02719307,0.24741459,-0.8297429
6194,SO_2286,-0.8387935,-1.0520995,0.040874243,-0.82496095,-1.0067904,0.7683947,0.03239274,0.49873424,-0.03239274,-1.0355446,-0.88184524,-0.5209482,-1.7328794,-1.602268,0.11728501,0.11888099,0.16713786,0.26761937,-0.56398463,0.26771998,1.3464968,0.7571089
6195,SO_2287,-1.1231098,-0.82100964,1.3701453,-0.84880257,-1.2368488,-1.5069227,-0.3632226,0.7917528,0.087769985,-2.1644263,1.6032267,0.6406636,-0.087769985,2.7038708,-0.6505132,0.9473834,1.3673167,0.93531275,1.1426611,-0.8340678,-1.0304346,0.656312
6196,SO_2287,0.6649649,-1.3480344,-0.96969604,-0.17213869,0.2782507,-0.21946049,-0.82487774,0.22381687,0.86225414,-0.3222103,-1.0930777,-0.70602417,0.18014002,-0.85858107,0.99443626,-0.60314035,-0.22320175,1.9417772,0.4560852,0.17213821,1.1329832,1.6437345
6197,SO_2288,2.2361498,2.7634711,-2.30055,-0.9437423,-0.6815381,2.1811953,1.5230589,3.297955,-0.019985676,-0.45160532,-0.16201305,0.58090496,-0.34828472,-0.71137524,-0.68982506,1.2789845,0.019985914,1.4678907,0.07919097,-0.039206505,-0.6510515,1.6766338
6198,SO_2288,-0.62429714,-0.76873255,0.26840067,-0.44107103,-0.5484166,-0.10810566,0.12834549,0.5896807,-0.24763918,-1.2056375,-2.5640771,0.10810566,-1.9147992,-1.3311911,0.22407389,0.80616903,0.35652494,1.1635013,-0.77112246,0.6182041,1.4097686,0.35062742
6199,SO_2288,-0.78099203,-1.5585113,-0.32101202,0.22121239,-0.055520535,-1.4656034,-1.0797787,0.5237889,0.28386378,0.055520535,1.1490269,-0.559103,0.6398978,-0.95644283,-0.40460825,-0.83150244,0.7222874,-0.12320757,0.8891907,0.19515514,1.362721,0.95476866
6200,SO_2289,0.42878962,-0.03565216,-1.6771412,-0.7223177,-1.0528269,0.58091974,-0.31346607,0.7451501,0.15043497,0.6278224,0.36735868,0.030115128,-1.3340573,-1.0890837,-0.030115128,-1.2948022,0.9302597,-1.4764776,0.7235856,-1.0657015,1.3733568,0.04107952
6201,SO_2290,-0.2828362,-0.1542356,-0.39288402,0.15721774,-0.1397531,0.1672194,-0.95074105,-1.3528404,-0.33692145,-0.54844975,-0.84779644,0.88373303,0.084584,0.37614894,-0.084584,1.3541768,-0.63756967,0.18364072,0.08684182,0.79575086,0.48828387,0.98960376
6202,SO_2290,-0.3344617,0.095152855,0.06461573,-0.14433718,0.3290453,0.32181692,0.18869829,0.024636269,-0.075498104,0.09368515,-0.66068316,-0.26078796,-0.22249603,0.2616148,0.16386461,0.47615862,-1.4008129,0.67697763,-0.27409172,-0.7890587,-0.71681833,-0.024636269
6203,SO_2290,0.26991987,-0.38100767,-0.8059025,-0.000687122,-0.03108263,0.52054787,-0.9394834,0.000686884,-0.21450186,-0.5075455,-0.26064515,-0.14826918,0.32975292,-2.6915884,0.37915707,0.07664013,0.18190408,1.1912999,0.6920805,-0.20668173,1.336257,1.4000287
6204,SO_2291,-0.036015272,-0.8387883,2.083781,-0.67536235,-0.19777417,-0.037795305,0.049665213,0.67757964,-0.017735243,-0.07626939,-0.02345109,-0.004321814,-0.1518271,-0.26912332,0.29817033,0.004321814,1.1692231,0.26099658,1.0777781,0.48016572,0.22370839,0.122154474
6205,SO_2291,-0.25368834,-0.5956712,-1.0299678,0.34822273,0.29386282,-0.45257282,-0.2617488,-1.8480062,-0.056582928,0.43418837,-0.16345263,0.38861036,0.060038567,0.149364,0.37361002,-0.3351202,0.056582928,-0.57535005,-1.37306,0.46628857,0.60377455,0.32205057
6206,SO_2291,0.11588502,-0.89109063,-2.3016303,-0.66794133,-0.7095611,-0.59411216,-1.2709892,1.1479952,0.38874078,0.28790164,0.7332127,-2.2353227,-0.12361312,-1.2619455,0.20209432,0.122733355,0.74489284,-0.23736978,0.32668185,0.11384654,-0.11384654,0.5976856
6207,SO_2292,-0.49133873,-0.9408884,-1.2572937,-0.49955082,-0.52534294,-0.5473361,-0.7480626,-0.51854706,-0.21455097,0.022379398,0.23763609,0.16404009,-0.019575119,0.06019497,0.101027966,0.019575119,0.20130491,-0.115106106,0.5226016,0.3233385,0.27383757,0.19724989
6208,SO_2292,-0.18552542,-0.42484236,-0.735764,-0.5648303,-0.29950953,0.28193855,-0.23756695,0.26512098,-0.007490635,0.43271542,0.400321,0.15687847,0.007490635,-0.020761967,-0.03963566,-0.20601988,0.17450905,0.011067867,0.31419086,0.008825779,-0.14508438,0.22346306
6209,SO_2292,0.31665087,-0.21969748,-0.89737177,-1.0188632,-0.38551283,0.06639862,-0.3609476,0.024109364,-0.6054306,-0.10736656,0.39691257,-0.26188898,0.40016127,0.3609624,0.21654415,-0.024109364,-0.5681367,-0.6871991,0.43436146,0.065710545,1.042901,0.3058157
6210,SO_2293,1.4052052,-1.5333223,1.9315815,0.035031796,-0.18055916,0.1271162,1.3872476,0.08561087,-1.0953484,1.299952,-0.75043106,1.8658643,-1.3572302,-1.4196672,-0.6683569,-0.54320526,-0.035031796,-0.20462513,0.5890744,0.07405472,-0.2617054,1.3576298
6211,SO_2294,1.1625583,-0.37761998,0.84865975,-0.39240384,-1.9808233,0.47592616,-1.1918113,-0.31292605,-0.018524408,-0.005981445,1.1252038,1.0601704,-0.7137177,-1.7480791,0.05597186,1.3230441,0.16104984,0.7702284,-0.002943277,0.002943277,-0.85492206,0.44281626
6212,SO_2295,0.39055753,0.7796695,1.0221641,-0.03259158,-0.03979373,0.917362,0.56279826,0.9564011,0.2374413,0.24065852,-0.24189925,-0.66857696,-0.78364396,0.21361947,-0.07434249,1.1997464,-0.22749925,0.03259158,-2.1772256,-0.43138814,-1.1954067,-0.047232866
6213,SO_2295,1.013346,1.2124746,0.2577393,0.18483329,0.6233747,1.1987832,0.5035026,-0.6965244,0.41553807,0.92683816,-0.35266805,-2.5628393,-0.045327425,0.045327425,0.46988893,-0.29951882,-0.98374176,-2.1322405,-1.4164639,-1.7124679,-0.53249717,-2.6547668
6214,SO_2295,0.44037223,0.6348121,0.06254172,0.5141952,0.64779353,0.5771797,2.5241158,-0.06254172,0.17915225,0.7012193,0.21418023,-0.6895156,-0.5159838,-0.093842745,-0.699559,-1.0519934,-0.6933503,1.0616167,-1.0695486,-1.0946963,-2.0003278,-2.1833727
6215,SO_2296,1.0481575,-0.07572675,-1.8299916,-0.6998627,-1.1309502,1.1842291,-1.0217311,0.18084884,0.12609553,-0.9715836,-0.91887784,0.60834527,-1.6110461,-1.586467,0.07572675,0.7440164,0.69219804,1.0134137,-1.025379,0.10081649,-0.56285167,0.6118691
6216,SO_2296,0.5310297,0.86256933,0.3990698,-0.010110378,0.71202326,0.64337826,0.46046734,0.71683216,-0.598186,0.36180735,-0.4983654,-1.0923402,-0.010089874,-0.26358366,0.010089874,0.0319314,-0.70183754,-1.3963306,0.16553736,-1.0981817,-0.32487345,-0.012907028
6217,SO_2296,-0.41164923,0.6790383,0.40378308,0.47593522,0.024465322,0.9248321,1.1199563,-1.2065532,0.55868983,0.15145993,-0.940366,-1.9789722,0.63550353,-0.024465322,0.5092857,-0.610955,-0.28965306,-1.4362314,-0.9894595,-0.5380838,0.2558806,-0.48438883
6218,SO_2297,-0.07800341,0.007174969,-0.2597432,-0.68539953,-0.54500055,0.013283253,0.007894039,-0.40302896,-0.4982109,-0.12948704,0.40809298,-0.13327456,0.48659897,-0.007174969,0.57421875,0.32513046,0.3801794,-0.34206724,-2.678128,0.40730524,0.4551468,0.09447384
6219,SO_2297,-0.6383016,0.34665847,-0.18520236,-0.98644423,-0.7812607,0.2244327,0.05892682,0.741451,-0.52006125,-0.46236825,-0.116081,-0.090982676,0.50329804,0.26203322,0.071406126,-0.05892682,0.09377837,-0.136029,-0.44984984,0.34768367,0.1869185,0.12445903
6220,SO_2297,-0.36682677,0.3354423,0.22920442,-1.2241633,-0.4792521,0.07267785,-0.24863458,0.7475822,-0.7854321,-0.19088197,0.1484015,-0.42982268,0.34317136,-0.07267785,0.6811688,0.40226197,0.55870605,-0.70131826,1.1200354,-0.24826169,0.74017024,-0.25113606
6221,SO_2298,-0.2578411,-0.8405323,-0.20998716,0.11597204,-0.11597204,0.39385128,-0.15196514,0.8434999,-1.1885691,0.7247801,1.4158032,-0.37170124,-1.0618901,-0.938838,0.43926668,-0.28085995,1.5605984,0.2326212,0.6346104,0.51392794,0.8162055,-0.2826872
6222,SO_2298,-1.5725858,-1.006108,1.9103115,-0.9354007,-1.0277059,0.8545935,0.7743366,-1.1655524,0.2611773,-0.19446826,-1.3630879,0.3684094,-1.482127,-0.9469588,0.25829625,-0.12303424,0.33629084,1.7737381,0.12303424,-1.1653249,0.26374412,0.52271914
6223,SO_2298,2.9057798,0.41360474,1.5967207,-1.3317494,-0.7317209,1.1737504,1.1461353,-0.03213048,-1.6455035,-0.013349533,-0.5249152,0.38906622,-1.6042728,-1.0358334,-1.0663352,0.7598438,0.013349772,0.6090236,-0.9810364,0.34637403,-1.0038955,0.9507923
6224,SO_2299,0.54888487,0.45733023,-0.14712381,1.0958724,1.1523442,0.13314486,-0.3073511,-0.99869823,0.29996538,0.25840902,0.028626919,-0.357543,0.7031369,0.66142035,0.016819954,-0.5929465,-0.016819954,-0.24346447,-0.09269285,-0.75649786,-0.7732239,-1.6198797
6225,SO_2299,-0.11619568,-0.009325028,0.60043716,0.009325028,0.2560959,0.69878817,0.034193516,-0.8865242,-0.031825066,0.2870183,-0.013664722,-0.32635927,0.025440216,0.11021137,0.27027845,-0.047693253,-0.7748246,-1.141644,0.18268728,-0.068618774,0.106966496,-0.4658599
6226,SO_2299,-0.000153,-0.56526804,0.474607,0.4801135,0.4881053,0.84320736,0.22509098,-1.0014758,0.0554204,0.16326809,-0.2066698,-0.2558937,0.33993578,0.10540533,-0.24261093,0.000153065,-0.70315933,-1.0640011,-0.022325516,-0.20135546,0.39113903,-0.15270424
6227,SO_2300,0.39139485,0.81818986,0.62815976,0.13105989,0.15707135,1.055948,0.45494437,-0.22894263,0.18093896,0.25118423,-0.37270188,-0.10136056,-0.48706603,0.10136056,-0.27597833,0.1212008,-1.308079,-1.1674912,-0.7413418,-0.22629523,-0.3393681,-0.2517302
6228,SO_2300,0.6204488,1.3970773,1.3413503,1.1485698,0.9965484,1.1293662,0.38418508,-0.62563634,0.66620326,0.5270083,-0.432163,-0.4609964,0.020025969,-0.18900132,-0.020025969,-0.16369557,-1.0357912,-0.6769521,0.30051923,-0.102828264,-0.8374107,-1.004422
6229,SO_2300,0.1719408,0.39793587,0.28247166,0.24910355,0.474411,0.78425455,0.16291094,-0.47826767,0.2527008,0.36417818,-0.44575262,-0.4587226,-0.1616621,-0.066093445,0.04090929,0.06257534,-0.9704671,-0.94195604,-0.04090929,-0.50520706,-0.1756177,-0.16004038
6230,SO_2301,1.2209253,0.83143806,0.90137005,1.1901665,1.2983894,1.1709218,0.595407,-1.4430208,0.33780766,0.51882124,-0.69283247,-0.37405825,0.126894,0.5337496,-0.47357988,-0.126894,-1.2401023,-1.0163817,-0.2354598,-0.25242233,-1.8159394,-1.4793763
6231,SO_2301,0.80985785,1.0626569,1.2767243,1.0156369,1.0629745,1.0648642,0.64335823,-1.1585498,0.17091036,0.52629375,-0.57825184,-0.29857254,0.04093218,0.599627,-0.25433636,-0.13215399,-1.0948963,-1.1524544,-4.150272,-0.04093218,-1.4427967,-1.3052254
6232,SO_2302,0.75117683,0.823431,0.60930824,0.6702347,0.73019314,0.6836972,0.2630477,-1.4388676,0.248456,0.24497461,-0.5460105,-0.61670065,0.06326389,0.40854168,-0.35505915,-0.06326389,-0.9766545,-1.3006625,-0.4041295,-0.23509121,-1.4983878,-1.6533275
6233,SO_2302,1.1730335,1.2625797,0.9310949,0.76435447,0.8811977,0.9306166,0.49902844,-1.458936,0.22300124,0.28290296,-0.5723207,-0.60410285,0.19808078,0.2662046,-0.28998637,-0.41614938,-1.4587762,-1.4158323,-0.19808078,-0.5947354,-1.7336328,-1.8100517
6234,SO_2302,0.9914217,0.94188404,0.8215399,1.0449572,0.95156956,0.7390437,0.44138384,-1.2984161,0.15093708,0.24560976,-0.45668936,-0.37769556,0.15463829,0.45049953,-0.4093814,-0.23909855,-1.2495608,-1.0897126,-0.15093756,-0.3371172,-2.2053256,-1.593431
6235,SO_2303,-0.7089944,0.1083684,-0.064319134,-0.98240995,-0.57973146,-0.096821785,-0.2552929,-0.39748,-0.6487956,-0.23789024,-0.075387955,0.13218498,0.11469698,-0.20482492,0.42423344,0.064319134,0.419837,0.51355934,1.1741114,1.0528674,0.2459898,0.3832283
6236,SO_2303,-0.22729445,0.4788146,-0.62019396,-0.616014,-0.47600126,0.08287525,0.003809929,-0.26896238,-0.36917067,-0.46462965,-0.07266617,-0.003809929,0.2319665,0.3372264,0.3877716,0.31483316,0.8079891,0.5114908,1.0486879,0.6828408,-0.18200493,-0.062004566
6237,SO_2303,-0.47625947,0.28261447,-0.44331384,-0.4301169,-0.64028,-0.2030828,-0.02026248,-0.25259805,-0.5883248,-0.3012073,-0.18547893,0.078804255,0.02026248,0.37187362,0.29395413,0.5023849,0.649462,0.35931897,0.9198592,1.0201681,-0.02320075,0.09592748
6238,SO_2304,-0.18879509,-0.062199116,0.2722354,0.3294549,0.57626486,-0.44109917,-0.6065483,-2.07646,-0.48308706,-0.8812785,0.11346626,0.062199116,1.0039592,0.6682124,0.20373726,0.25482988,-0.23210192,-0.6770797,0.3913684,0.085519314,-0.89994717,-1.0317054
6239,SO_2304,0.5635803,0.45604777,0.08384013,0.34033084,0.35596156,-0.47238708,-0.3526218,-0.9740889,-0.7404282,-0.58721423,0.10182214,-0.09204936,0.48591018,0.9131448,0.0301373,0.19628692,-0.27274776,-0.1770122,0.5229399,-0.0301373,-1.3047397,-0.76998115
