,GENE,GSM663193,GSM663194,GSM663195,GSM663196,GSM663197,GSM663198
2104,SO0951,0.807,1.222,0.218,-1.426,-1.69,-0.447
2105,SO0951,1.303,1.322,0.297,-0.874,-1.655,-0.933
2106,SO0952,0.255,0.459,0.222,-1.476,-1.138,-1.406
2107,SO0952,0.907,0.515,0.438,-1.034,-0.972,-1.057
2108,SO0953,0.621,-0.415,0.466,-2.115,-1.959,-1.918
2109,SO0953,0.585,0.515,0.613,-0.907,-1.0,-1.926
2110,SO0954,1.1,1.1,1.341,-0.459,-1.047,-1.967
2111,SO0954,1.222,1.273,1.541,0.107,-0.7,-2.147
2112,SO0955,1.0,0.0,1.7,-1.322,-0.848,-2.585
2113,SO0955,0.322,0.263,1.585,-3.0,-1.807,-2.503
2114,SO0956,1.611,1.835,3.13,0.12,-1.24,-3.434
2115,SO0956,2.216,1.716,3.839,-0.367,-0.812,-2.993
2116,SO0957,0.621,0.0,1.766,-2.585,-1.17,-2.755
2117,SO0957,-0.503,0.415,1.7,-2.585,-1.082,-2.939
2118,SO0957F,,,,,,
2119,SO0957F,,,,,,
2120,SO0958,1.823,1.62,3.004,-0.241,-0.579,-2.861
2121,SO0958,1.675,1.651,3.039,0.112,-0.88,-3.021
2122,SO0959,1.354,1.147,-0.193,-0.363,-0.943,-1.1
2123,SO0959,1.415,0.778,-0.337,-0.874,-1.348,-0.862
2124,SO0960,1.874,1.322,-0.193,-0.874,-1.7,-0.485
2125,SO0960,2.115,1.222,0.515,-1.17,-0.585,-0.415
2126,SO0961,1.222,0.0,0.17,-1.0,-1.0,0.0
2127,SO0961,0.737,0.0,-0.515,-1.585,-0.737,-0.737
2128,SO0961F,,,,,,
2129,SO0961F,,,,,,
2130,SO0961F,,,,,,
2131,SO0961F,,,,,,
2132,SO0962,1.485,1.29,0.706,-0.263,-1.415,-1.322
2133,SO0962,1.415,1.138,1.585,0.0,-0.807,-1.087
2134,SO0963,1.415,0.737,0.415,-2.7,-1.322,-1.678
2135,SO0963,1.222,0.415,0.652,-2.17,-1.459,-1.907
2136,SO0964,-0.637,-1.263,-0.667,-1.585,0.0,-0.893
2137,SO0964,0.17,-1.678,-0.706,-2.0,-0.337,-0.652
2138,SO0964F,,,,,,
2139,SO0964F,,,,,,
2140,SO0964F,,,,,,
2141,SO0964F,,,,,,
2142,SO0967,1.485,1.222,0.0,-1.874,-1.379,-1.585
2143,SO0967,1.322,1.379,1.0,-1.585,-0.778,-0.459
2144,SO0968,1.07,1.478,1.303,-0.115,-1.0,-2.0
2145,SO0968,1.1,1.0,0.585,-0.585,-1.093,-1.7
2146,SO0969,,,,,,
2147,SO0969,,,,,,
2148,SO0969F,,,,,,
2149,SO0969F,,,,,,
2150,SO0970,2.379,3.382,1.38,-1.518,-3.194,-1.865
2151,SO0970,2.463,3.271,1.775,-1.1,-2.63,-1.673
2152,SO0971,1.17,0.415,0.0,-1.222,-1.737,-1.585
2153,SO0971,1.0,0.0,0.0,-1.585,-1.263,-1.322
2154,SO0972,0.0,-0.678,-0.206,0.29,0.692,-0.585
2155,SO0972,-0.585,-0.415,0.0,1.0,0.737,0.0
2156,SO0973,-0.222,-0.848,-0.515,0.678,0.0,-0.737
2157,SO0973,0.0,0.0,-0.415,0.485,0.459,0.0
2158,SO0974,1.042,1.051,-0.134,-0.29,-0.434,0.093
2159,SO0974,0.874,0.748,-0.213,-0.606,-0.866,0.119
2160,SO0975,1.138,2.0,1.874,-1.485,-2.17,-2.369
2161,SO0975,1.0,1.716,1.515,-2.087,-2.893,-2.888
2162,SO0976,1.0,0.637,0.115,-0.503,-0.867,-1.0
2163,SO0976,0.893,0.628,0.107,-0.637,-1.184,-0.874
2164,SO0977,-0.043,0.472,-1.025,-0.69,-0.456,-0.538
2165,SO0977,0.977,0.547,-0.228,-0.71,-0.144,0.037
2166,SO0978,0.328,0.144,0.372,0.093,-0.025,-0.267
2167,SO0978,-0.372,0.0,-0.175,-0.755,-0.561,-0.481
2168,SO0979,0.585,-1.0,0.0,0.0,-0.585,-1.585
2169,SO0979,,,,,,
2170,SO0980,0.585,-0.222,0.0,-0.193,0.0,-0.678
2171,SO0980,0.515,-0.193,0.263,0.17,-0.515,-0.263
2172,SO0981,-0.585,-1.322,-0.222,0.0,0.0,-1.0
2173,SO0981,-0.585,-0.415,0.0,0.415,0.0,-0.415
2174,SO0984,0.387,0.263,-1.531,-1.295,-0.881,-0.107
2175,SO0984,1.0,0.71,-1.07,-0.874,-1.0,0.126
2176,SO0985,,,,,,
2177,SO0985,,,,,,
2178,SO0986,0.807,0.322,0.737,-2.0,-1.222,-1.415
2179,SO0986,1.0,0.0,0.29,-1.585,-1.138,-1.222
2180,SO0987,1.874,1.957,0.485,-1.913,-1.914,-0.907
2181,SO0987,1.35,1.506,0.4,-2.531,-2.165,-1.035
2182,SO0988,1.585,1.415,1.874,-0.737,-2.17,-2.087
2183,SO0988,2.322,2.459,1.737,-2.585,-1.585,-2.0
2184,SO0989,2.307,1.515,0.097,-1.075,-0.933,-0.547
2185,SO0989,2.159,1.112,-0.129,-1.567,-1.251,-0.576
2186,SO0990,2.447,1.222,0.819,-1.339,-1.037,-2.222
2187,SO0990,2.202,1.293,0.942,-1.64,-1.363,-1.524
2188,SO0991,-0.285,-0.205,-0.491,-0.372,-0.126,-0.441
2189,SO0991,0.163,0.075,-0.012,0.476,0.152,0.249
2190,SO0992,0.43,0.363,0.077,0.87,0.481,-0.479
2191,SO0992,0.304,0.106,-0.177,0.528,0.109,-0.165
2192,SO0993,0.807,-0.585,0.093,-1.585,-1.585,-1.322
2193,SO0993,-1.0,-1.0,-1.0,-1.585,-2.0,-2.322
2194,SO0994,0.415,-0.585,-1.415,-0.415,-0.322,-0.322
2195,SO0994,0.585,0.585,-2.322,0.0,0.0,0.0
2196,SO0995,1.585,0.0,-0.585,-1.0,-0.585,-0.585
2197,SO0995,0.0,1.0,-1.322,-0.585,-2.0,-0.585
2198,SO0996,1.807,1.0,0.322,-1.585,-1.585,-1.322
2199,SO0996,1.322,0.737,-0.737,-1.585,-1.415,-1.0
2200,SO0997,2.0,0.737,-0.678,-2.322,-2.322,-2.585
2201,SO0997,1.322,1.0,0.0,-2.0,-1.585,-1.0
2202,SO0998,,,,,,
2203,SO0998,,,,,,
2204,SO0999,1.459,1.0,-0.536,-1.663,-1.585,-0.926
2205,SO0999,1.737,1.474,0.17,-0.83,-1.392,-1.0
2206,SO1000,1.273,0.848,-0.29,-0.214,-0.771,-0.547
2207,SO1000,1.222,0.807,0.515,0.29,-0.334,-0.107
2208,SO1001,0.856,0.665,-0.312,-0.315,-0.716,-0.547
2209,SO1001,1.078,0.899,0.0,0.066,-0.295,-1.036
2210,SO1002,1.48,0.433,0.551,-0.834,-0.415,-1.637
2211,SO1002,1.637,1.0,1.263,-0.337,-0.248,-1.206
2212,SO1003,1.222,1.213,0.761,-0.644,-1.0,-1.23
2213,SO1003,1.459,1.436,0.585,-0.241,-0.585,-1.737
2214,SO1004,1.503,1.107,1.0,0.1,-0.621,-0.766
2215,SO1004,1.17,1.078,0.276,-0.628,-1.0,-1.115
2216,SO1005,,,,,,
2217,SO1005,,,,,,
2218,SO1006,1.263,1.0,0.848,-1.874,-1.585,-2.115
2219,SO1006,1.322,0.415,0.485,-2.115,-2.087,-1.7
2220,SO1007,0.193,0.0,-0.874,0.363,0.0,-0.263
2221,SO1007,0.0,-0.515,-0.531,-0.874,-0.585,-0.485
2222,SO1008,0.0,-1.0,-0.415,0.0,-1.17,-1.0
2223,SO1008,0.0,-1.0,0.0,-0.585,-1.322,-1.0
2224,SO1009,0.631,0.0,-0.585,-0.224,-0.01,0.642
2225,SO1009,0.012,-0.08,-0.994,-1.106,-0.232,0.309
2226,SO1010,0.473,-0.068,-0.748,-0.754,-0.257,0.087
2227,SO1010,0.032,-0.396,-0.957,-1.168,-0.534,-0.029
2228,SO1011,0.011,-0.209,-0.877,-1.006,-0.257,0.018
2229,SO1011,0.508,-0.012,-0.491,-0.334,-0.139,0.288
2230,SO1012,1.07,0.222,-0.585,-0.3,-0.387,-0.363
2231,SO1012,0.918,0.0,-0.263,-0.415,-0.541,-0.222
2232,SO1013,0.724,0.098,-0.805,-0.715,-0.033,0.826
2233,SO1013,1.127,0.149,-0.451,-0.433,-0.142,0.452
2234,SO1014,1.29,0.562,-0.133,-0.569,-0.833,-0.115
2235,SO1014,0.954,0.374,-0.185,-0.627,-0.616,0.074
2236,SO1015,0.523,0.415,-0.199,-1.391,-0.878,-0.692
2237,SO1015,1.052,0.554,0.052,-0.695,-0.608,-0.244
2238,SO1016,1.314,0.915,-0.238,-1.7,-1.519,-0.636
2239,SO1016,1.066,0.602,-0.091,-2.224,-1.403,-0.704
2240,SO1017,1.711,1.444,-0.121,-2.627,-1.733,-0.697
2241,SO1017,2.281,1.66,0.279,-1.84,-1.86,-0.261
2242,SO1018,2.669,2.592,0.943,-1.27,-2.009,-1.227
2243,SO1018,2.656,2.474,0.812,-1.732,-2.225,-1.226
2244,SO1019,3.305,2.39,1.455,-2.36,-1.763,-0.997
2245,SO1019,2.676,2.491,1.131,-0.882,-2.375,-1.718
2246,SO1020,2.656,2.557,1.315,-1.29,-1.971,-1.708
2247,SO1020,2.349,2.251,1.164,-1.711,-2.203,-1.743
2248,SO1021,1.959,1.447,1.0,-0.295,-0.939,-0.453
2249,SO1021,1.862,1.624,0.271,-0.455,-1.379,-0.415
2250,SO1022,,,,,,
2251,SO1022,,,,,,
2252,SO1022F,,,,,,
2253,SO1022F,,,,,,
2254,SO1023,-1.322,0.0,-1.459,-2.17,-2.17,-2.585
2255,SO1023,0.585,-0.585,-0.459,-2.585,-1.138,-1.737
2256,SO1023F,,,,,,
2257,SO1023F,,,,,,
2258,SO1027,1.17,0.848,-1.663,-1.907,-0.7,-0.415
2259,SO1027,1.766,0.848,-0.459,-1.459,-1.0,0.322
2260,SO1028,2.0,0.241,-1.0,-0.893,-0.716,0.459
2261,SO1028,1.585,0.415,-0.788,-0.737,-0.241,0.152
2262,SO1029,1.295,0.652,-1.17,-1.585,-0.562,0.202
2263,SO1029,2.032,0.823,-0.459,-1.322,-0.29,0.354
2264,SO1030,1.807,1.415,0.893,-0.807,-0.585,-2.17
2265,SO1030,2.459,1.807,0.459,-1.322,-1.322,-2.17
2266,SO1031,0.918,1.222,1.115,0.503,-1.0,-0.766
2267,SO1031,1.585,1.322,0.0,0.0,-1.322,-1.459
2268,SO1032,-3.459,-2.807,-3.954,-2.322,0.0,1.0
2269,SO1032,,,,,,
2270,SO1032F,,,,,,
2271,SO1032F,,,,,,
2272,SO1033,1.379,1.524,0.17,-0.893,-1.848,-0.874
2273,SO1033,1.379,1.678,0.83,-0.152,-1.152,-1.0
2274,SO1034,1.0,1.087,-0.1,-1.263,-2.087,-1.222
2275,SO1034,1.17,1.585,0.206,-0.737,-1.585,-1.874
2276,SO1035,1.794,1.981,0.545,-1.115,-1.874,-1.541
2277,SO1035,1.737,1.769,1.087,-1.688,-1.149,-0.848
2278,SO1036,1.963,1.895,1.069,-2.268,-2.541,-2.309
2279,SO1036,2.252,2.066,1.411,-1.903,-2.065,-1.899
2280,SO1037,2.558,2.369,1.923,-1.833,-2.322,-2.339
2281,SO1037,2.213,2.075,1.636,-2.926,-2.544,-2.385
2282,SO1038,1.322,1.75,1.807,-1.497,-1.962,-2.303
2283,SO1038,0.585,1.511,1.273,-2.459,-2.184,-2.426
2284,SO1039,1.17,1.503,0.652,-1.939,-1.888,-1.441
2285,SO1039,1.087,1.678,0.788,-1.193,-1.652,-1.17
2286,SO1040,,,,,,
2287,SO1040,,,,,,
2288,SO1040F,,,,,,
2289,SO1040F,,,,,,
2290,SO1041F,,,,,,
2291,SO1041F,,,,,,
2292,SO1042,1.078,0.637,0.678,-2.0,-1.459,-1.392
2293,SO1042,1.222,1.263,0.652,-1.29,-0.862,-1.766
2294,SO1042F,,,,,,
2295,SO1042F,,,,,,
2296,SO1043,0.415,0.0,0.515,-0.874,-1.322,-1.415
2297,SO1043,0.807,0.415,0.415,-1.0,-1.0,-1.222
2298,SO1044,0.807,0.263,0.0,-0.759,-0.447,-1.078
2299,SO1044,0.553,-0.087,0.126,-1.054,-0.322,-0.926
2300,SO1045,2.202,1.503,1.0,-2.459,-1.773,-1.874
2301,SO1045,2.115,1.503,1.303,-2.0,-1.948,-1.536
2302,SO1046,0.637,0.737,0.663,-0.383,-1.0,-1.237
2303,SO1046,0.322,0.652,0.438,-0.526,-0.823,-0.613
2304,SO1047,2.776,2.585,1.638,-2.789,-2.741,-2.522
2305,SO1047,3.184,2.566,2.083,-2.807,-2.487,-2.03
2306,SO1048,2.505,2.256,1.655,-2.805,-2.587,-2.311
2307,SO1048,2.826,2.462,1.886,-2.302,-2.473,-2.356
2308,SO1049,2.081,1.755,2.0,-1.415,-1.674,-2.17
2309,SO1049,1.692,1.585,1.534,-1.695,-1.757,-2.585
2310,SO1050,,,,,,
2311,SO1050,0.0,0.0,0.0,-2.322,-1.0,-1.585
2312,SO1050F,,,,,,
2313,SO1050F,,,,,,
2314,SO1051,1.316,1.31,0.591,-0.54,-0.763,-1.363
2315,SO1051,1.245,0.894,0.345,-0.948,-1.005,-1.04
2316,SO1052,0.747,1.025,-0.199,0.415,-0.469,0.233
2317,SO1052,-0.069,1.156,-0.524,0.078,-0.959,-0.519
2318,SO1053,0.341,1.034,0.067,0.939,-0.652,-0.637
2319,SO1053,0.363,0.881,-0.079,0.585,-0.866,-0.439
2320,SO1054,0.807,0.459,-0.107,-0.193,-0.778,-0.778
2321,SO1054,0.678,1.0,-0.322,0.222,-0.515,-1.0
2322,SO1055,1.29,0.774,0.144,-0.122,-0.074,-0.177
2323,SO1055,0.728,0.212,-0.229,-0.104,-0.453,-0.865
2324,SO1056,0.765,1.06,0.795,0.073,-0.349,-1.922
2325,SO1056,0.497,0.856,0.577,-0.409,-0.834,-1.505
2326,SO1057,,,,,,
2327,SO1057,1.585,0.0,-1.0,-1.0,-1.585,-1.0
2328,SO1058,,,,,,
2329,SO1058,1.0,0.585,0.531,-1.585,-1.222,-2.0
2330,SO1058F,,,,,,
2331,SO1058F,,,,,,
2332,SO1059,-1.441,-0.816,-0.464,-1.374,-0.88,-0.844
2333,SO1059,-0.405,-0.706,-0.252,-0.694,-0.673,-0.281
2334,SO1060,2.059,1.639,-0.714,-1.363,-1.066,0.505
2335,SO1060,1.798,1.488,-0.303,-0.917,-0.617,1.039
2336,SO1061,0.93,1.311,0.387,-0.604,-1.068,-0.572
2337,SO1061,1.22,1.796,0.431,0.035,-1.447,-0.903
2338,SO1062,1.284,1.75,0.066,0.0,-1.373,-0.401
2339,SO1062,1.268,1.639,0.669,0.222,-0.918,-0.253
2340,SO1063,1.585,1.17,-0.069,-0.794,-1.379,-0.255
2341,SO1063,0.737,0.874,-0.328,-1.35,-1.485,-0.374
2342,SO1063F,,,,,,
2343,SO1063F,,,,,,
2344,SO1064,1.078,1.525,-0.848,-0.952,-1.75,0.329
2345,SO1064,1.536,1.879,-0.585,-0.503,-1.421,-0.528
2346,SO1065,1.127,-0.008,-1.627,-0.963,-0.691,1.189
2347,SO1065,0.476,-0.3,-1.823,-1.914,-1.025,0.943
2348,SO1066,1.0,1.585,1.807,-0.322,-0.678,-1.0
2349,SO1066,1.138,1.263,0.637,-0.363,-0.737,-1.0
2350,SO1067,0.322,0.322,0.0,-0.807,-1.0,-0.415
2351,SO1067,0.0,0.0,-0.415,-0.415,-0.737,-0.737
2352,SO1068,1.459,0.819,-0.149,-2.123,-1.138,-0.485
2353,SO1068,1.885,1.082,0.188,-1.404,-1.564,-0.229
2354,SO1069,1.585,1.348,0.144,-1.678,-1.536,-1.0
2355,SO1069,1.585,0.348,0.0,-1.7,-2.129,-1.0
2356,SO1070,-1.0,-1.044,0.545,-3.358,-1.728,-4.186
2357,SO1070,-0.466,-0.181,0.507,-2.778,-1.841,-3.273
2358,SO1070F,,,,,,
2359,SO1070F,,,,,,
2360,SO1070F,,,,,,
2361,SO1070F,,,,,,
2362,SO1071,-0.652,-0.646,0.472,0.848,0.256,-0.889
2363,SO1071,-0.798,-1.034,0.184,0.082,0.138,-1.059
2364,SO1072,-1.0,-0.737,-0.17,-1.17,-0.848,-1.17
2365,SO1072,0.193,-0.415,0.322,-0.678,-0.263,-0.737
2366,SO1073,,,,,,
2367,SO1073,,,,,,
2368,SO1074,1.341,0.284,0.17,-2.485,-1.874,-1.244
2369,SO1074,1.663,0.688,0.401,-1.441,-1.585,-1.209
2370,SO1075,1.544,1.801,2.609,-2.773,-3.271,-3.28
2371,SO1075,1.978,2.339,3.148,-2.196,-2.03,-3.275
2372,SO1076,,,,,,
2373,SO1076,,,,,,
2374,SO1076F,,,,,,
2375,SO1076F,,,,,,
2376,SO1077,,,,,,
2377,SO1077,1.322,1.415,0.678,-2.807,-2.322,-2.322
2378,SO1078,,,,,,
2379,SO1078,,,,,,
2380,SO1081,,,,,,
2381,SO1081,,,,,,
2382,SO1084F,,,,,,
2383,SO1084F,,,,,,
2384,SO1085,2.248,1.222,0.263,-3.755,-1.907,-1.585
2385,SO1085,2.459,1.379,0.918,-2.392,-2.0,-1.28
2386,SO1086,1.807,0.322,0.322,-1.0,-1.322,-0.415
2387,SO1086,1.415,0.678,0.415,-1.415,-1.415,-0.415
2388,SO1087,0.485,-0.263,0.0,-0.585,-0.807,-0.585
2389,SO1087,0.263,-0.485,-0.515,-1.874,-1.222,-1.0
2390,SO1089,,,,,,
2391,SO1089,,,,,,
2392,SO1089F,,,,,,
2393,SO1089F,,,,,,
2394,SO1090,1.807,0.415,0.0,-1.322,-1.222,-1.322
2395,SO1090,0.585,0.0,-0.263,-1.0,-0.585,-1.322
2396,SO1091,1.585,0.585,0.678,-1.585,-1.415,-1.585
2397,SO1091,2.0,1.0,0.0,-2.0,-2.0,-1.585
2398,SO1092,1.874,1.222,0.0,-1.222,-1.322,-0.263
2399,SO1092,1.322,0.485,-0.29,-2.585,-1.459,-0.485
2400,SO1094,0.0,0.0,-1.585,-0.485,0.0,1.17
2401,SO1094,0.0,-0.415,-1.678,-0.848,-0.322,0.678
2402,SO1094F,,,,,,
2403,SO1094F,,,,,,
2404,SO1095,1.441,1.1,0.3,-1.503,-1.652,-1.515
2405,SO1095,0.222,0.322,0.3,-2.7,-2.678,-1.515
2406,SO1096,0.695,0.466,0.186,-0.436,-0.363,-0.415
2407,SO1096,0.131,0.16,-0.344,-0.784,-0.348,-0.933
2408,SO1097,1.222,1.202,-0.348,-0.485,0.241,-0.206
2409,SO1097,0.515,0.0,-0.628,-1.503,-1.202,-0.348
2410,SO1098,1.0,1.0,-0.415,-3.17,-1.17,-1.0
2411,SO1098,1.737,1.0,0.0,-1.585,-0.807,-0.263
2412,SO1099,0.585,0.0,-0.737,-1.0,0.0,0.0
2413,SO1099,0.0,0.585,-0.585,-1.0,-0.585,0.0
2414,SO1100,1.322,0.778,0.1,-1.078,-0.415,-0.585
2415,SO1100,1.0,0.348,-0.248,-1.392,-0.585,-0.7
2416,SO1101,0.152,0.0,-1.451,-2.974,-1.585,-0.363
2417,SO1101,1.091,0.459,-0.547,-2.193,-1.692,-0.186
2418,SO1101F,,,,,,
2419,SO1101F,,,,,,
2420,SO1102,-0.585,-0.874,-0.515,-1.263,-1.907,-1.138
2421,SO1102,0.652,0.459,-0.241,-0.531,-0.415,-0.874
2422,SO1103,-0.326,-0.863,-1.334,1.243,1.453,1.614
2423,SO1103,-0.726,-1.096,-1.915,0.848,1.25,1.212
2424,SO1104,-1.28,-1.882,-1.583,0.497,1.067,1.631
2425,SO1104,-0.851,-1.576,-1.466,0.797,1.142,0.28
2426,SO1105,-0.68,-1.568,-1.55,1.189,1.295,1.412
2427,SO1105,-1.015,-2.011,-1.697,0.633,1.128,1.196
2428,SO1106,-1.228,-2.541,-2.009,0.737,1.344,1.829
2429,SO1106,-0.826,-1.927,-2.606,0.519,1.77,0.29
2430,SO1107,-0.459,-1.673,-2.086,1.134,1.56,1.73
2431,SO1107,-0.847,-2.222,-2.294,0.308,1.452,1.624
2432,SO1108,-1.189,-2.119,-2.537,0.638,1.075,1.682
2433,SO1108,-0.523,-2.252,-2.314,0.646,1.501,2.132
2434,SO1109,-1.322,-2.379,-2.885,1.615,1.485,2.655
2435,SO1109,-1.742,-2.57,-3.31,0.837,1.471,2.252
2436,SO1110,-0.678,-0.737,-1.914,0.348,0.0,0.322
2437,SO1110,0.138,-0.807,-1.722,0.585,0.0,0.585
2438,SO1110F,,,,,,
2439,SO1110F,,,,,,
2440,SO1110F,,,,,,
2441,SO1110F,,,,,,
2442,SO1111,2.923,1.716,0.606,-2.186,-1.932,-0.704
2443,SO1111,2.636,1.644,0.692,-2.641,-1.752,-0.931
2444,SO1112,2.354,0.678,0.737,-0.737,-1.874,-0.678
2445,SO1112,2.619,1.585,0.652,-1.898,-1.1,-0.585
2446,SO1113,1.585,1.354,0.078,-1.222,-1.755,-1.737
2447,SO1113,1.766,1.755,0.788,-0.7,-1.459,-1.322
2448,SO1114,1.536,0.7,0.7,-1.628,-1.684,-1.322
2449,SO1114,1.07,0.547,0.566,-2.28,-2.095,-1.322
2450,SO1115,0.796,0.186,0.204,-1.932,-1.534,-1.406
2451,SO1115,1.061,0.525,0.322,-1.052,-1.126,-1.078
2452,SO1116,0.807,0.0,-0.263,-0.737,-1.222,-0.848
2453,SO1116,0.0,0.0,-0.363,-1.17,-1.0,-1.0
2454,SO1117,0.184,0.394,0.079,-2.093,-2.485,-1.176
2455,SO1117,1.23,1.222,0.3,-1.073,-0.379,-0.933
2456,SO1118,-1.585,-1.0,-0.322,0.0,-1.0,-0.585
2457,SO1118,-1.0,-0.415,-0.848,-2.0,-0.415,-0.515
2458,SO1118F,,,,,,
2459,SO1118F,,,,,,
2460,SO1119,-2.0,-1.0,-1.222,-1.0,-1.585,-2.0
2461,SO1119,,,,,,
2462,SO1120,0.0,0.515,-0.585,-0.372,-0.737,-0.415
2463,SO1120,0.556,0.737,-0.212,-0.138,-0.823,-0.138
2464,SO1121,2.585,2.248,0.841,-2.28,-2.158,-1.541
2465,SO1121,1.874,1.773,0.722,-2.874,-3.17,-1.67
2466,SO1122,2.907,2.544,1.657,-2.888,-2.29,-1.893
2467,SO1122,2.585,2.684,1.237,-3.104,-2.536,-2.369
2468,SO1123,0.778,0.363,0.0,-0.415,-0.678,-0.363
2469,SO1123,-0.737,0.0,-0.585,-0.848,-0.83,-0.678
2470,SO1124,,,,,,
2471,SO1124,2.0,1.322,0.415,-1.0,-2.0,-2.0
2472,SO1125,1.0,0.415,-0.263,-1.585,-0.807,-0.737
2473,SO1125,1.0,0.737,0.0,-1.322,-1.0,-0.415
2474,SO1126,0.966,1.641,-1.307,-2.296,-1.384,-0.521
2475,SO1126,0.19,0.027,-1.165,-2.97,-2.576,-0.762
2476,SO1127,0.963,1.377,-0.138,-1.071,-1.089,-0.755
2477,SO1127,1.575,1.545,0.439,-0.431,-0.75,-0.151
2478,SO1128,-1.064,-0.16,-1.965,-0.807,0.238,-0.644
2479,SO1128,-0.585,-0.648,-1.19,-0.31,0.078,0.842
2480,SO1128F,,,,,,
2481,SO1128F,,,,,,
2482,SO1131,,,,,,
2483,SO1131,,,,,,
2484,SO1131F,,,,,,
2485,SO1131F,,,,,,
2486,SO1132,-1.0,-0.459,-1.363,-2.0,-1.0,0.0
2487,SO1132,-2.0,0.0,-2.087,-2.0,-0.322,-0.585
2488,SO1132F,,,,,,
2489,SO1132F,,,,,,
2490,SO1135,2.531,2.0,1.515,-1.907,-1.55,-1.531
2491,SO1135,1.963,1.848,0.911,-2.392,-1.728,-1.585
2492,SO1136,-0.28,-0.341,-0.837,0.441,0.415,-0.241
2493,SO1136,-1.415,-1.585,-1.17,-0.1,-0.716,-0.447
2494,SO1137,-0.436,0.0,-1.0,0.0,0.152,0.28
2495,SO1137,0.193,0.0,-0.536,0.536,0.12,0.415
2496,SO1138,,,,,,
2497,SO1138,1.0,1.0,-1.0,-1.0,-2.0,-1.585
2498,SO1138F,,,,,,
2499,SO1138F,,,,,,
2500,SO1139,0.464,-0.485,-0.99,-0.305,0.732,1.395
2501,SO1139,0.87,0.203,-0.804,0.252,0.162,0.98
2502,SO1140,-0.026,-0.438,-0.688,-0.363,-0.306,0.706
2503,SO1140,0.189,-0.222,-0.625,0.027,-0.122,-0.231
2504,SO1140F,,,,,,
2505,SO1140F,,,,,,
2506,SO1141,-0.127,-0.478,-0.588,0.504,-0.031,0.115
2507,SO1141,-0.459,-0.72,-0.881,-0.357,-0.066,-0.103
2508,SO1142,-0.27,0.021,-0.672,-1.063,-0.503,0.196
2509,SO1142,0.171,-0.254,-0.747,-0.668,-0.308,0.086
2510,SO1143,0.138,-0.222,-0.737,-0.126,-0.379,-0.115
2511,SO1143,-0.415,-0.862,-0.553,-0.926,-0.663,0.107
2512,SO1144,-0.263,-0.322,0.0,-1.0,-0.678,-0.848
2513,SO1144,0.222,-0.322,0.193,-0.193,-0.585,-1.322
2514,SO1145,,,,,,
2515,SO1145,,,,,,
2516,SO1146,0.415,0.415,-0.415,-1.0,-1.0,-0.415
2517,SO1146,2.322,0.0,-0.263,-2.0,-1.0,-0.737
2518,SO1147,0.0,-1.0,-0.585,-2.0,0.0,-0.415
2519,SO1147,,,,,,
2520,SO1147F,,,,,,
2521,SO1147F,,,,,,
2522,SO1148,1.0,0.485,0.17,-1.907,-2.222,-1.322
2523,SO1148,1.379,0.678,0.737,-2.0,-2.087,-1.17
2524,SO1149,1.131,0.7,0.037,-0.936,-1.059,-0.606
2525,SO1149,0.834,0.248,-0.115,-2.024,-1.415,-1.026
2526,SO1150,0.628,-0.193,-0.322,0.0,-0.126,0.152
2527,SO1150,1.263,0.181,-0.585,-0.234,-0.17,-0.222
2528,SO1151,1.126,0.469,0.087,-1.959,-2.193,-1.209
2529,SO1151,1.322,0.874,0.263,-1.222,-1.688,-1.051
2530,SO1152,1.585,0.0,0.0,-1.222,-1.585,-1.459
2531,SO1152,0.907,0.0,-0.606,-2.907,-1.7,-2.807
2532,SO1152F,,,,,,
2533,SO1152F,,,,,,
2534,SO1153,2.0,1.28,1.131,-1.295,-1.459,-1.064
2535,SO1153,1.755,1.184,0.798,-1.766,-1.237,-1.387
2536,SO1154,0.807,0.485,0.652,-1.322,-1.7,-1.585
2537,SO1154,1.7,1.138,0.848,-1.115,0.152,-2.0
2538,SO1155,1.0,1.0,-0.737,0.0,-1.322,0.0
2539,SO1155,0.0,0.415,-0.415,0.0,-0.585,-0.585
2540,SO1156,1.0,1.1,0.885,-0.778,-1.064,-1.737
2541,SO1156,-0.585,0.7,0.918,-1.585,-2.369,-1.737
2542,SO1157,-0.17,0.28,-0.372,-2.0,-1.585,-1.524
2543,SO1157,0.541,0.322,-0.07,-1.152,-1.415,-1.17
2544,SO1157F,,,,,,
2545,SO1157F,,,,,,
2546,SO1158,2.261,2.315,0.802,-1.871,-1.524,-0.982
2547,SO1158,1.539,1.549,0.594,-2.199,-2.615,-1.159
2548,SO1159,0.0,0.0,-0.322,-0.322,0.0,0.0
2549,SO1159,0.807,0.415,0.0,0.0,0.0,-0.585
2550,SO1160,0.848,-0.263,0.322,0.0,-0.193,-0.807
2551,SO1160,0.0,-0.263,0.222,0.0,-0.678,-0.485
2552,SO1161,0.797,0.255,-0.27,0.036,0.237,0.263
2553,SO1161,0.299,0.294,-0.758,-0.263,0.072,0.11
2554,SO1162,-0.149,-0.392,-0.576,0.044,-0.485,0.0
2555,SO1162,0.538,0.229,-0.364,0.156,0.048,0.148
2556,SO1163,0.057,0.0,-0.601,1.042,0.547,0.415
2557,SO1163,-0.536,-0.074,-0.801,0.791,0.415,0.354
2558,SO1164,-1.046,-0.974,-1.41,0.619,0.333,-0.027
