,GENE,GSM4233495,GSM4233496,GSM4233497,GSM4233498,GSM4233499,GSM4233500,GSM4233501,GSM4233502,GSM4233503,GSM4233504,GSM4233505,GSM4233506,GSM4233507,GSM4233508,GSM4233509,GSM4233510
5526,SO_2021,8.597703746,8.571278952,8.429407109,8.776741732,7.832297235,7.788718906,8.663891923,8.248372772,7.637669135,7.59796224,8.400961081,8.023340631,7.592366426,7.417750246,7.032600967,7.691440843
5527,SO_2021,9.791519183,9.79365425,9.578077966,9.671154181,8.949644613,9.7788473,9.135228533,9.691798187,8.66128956,9.43818186,8.833345937,9.357731514,8.734986038,9.182519444,8.982156879,9.270413024
5528,SO_2022,6.452757476,7.945627236,7.960907462,7.75926463,7.952195732,8.101319616,7.619074291,8.150223729,7.7470626,7.88638479,7.438950903,7.932327733,8.335336213,8.888801469,8.071397352,7.731024546
5529,SO_2022,11.08613628,11.43179143,10.93737388,11.86685635,10.05091158,9.80639872,10.97403367,10.22222899,9.693520287,9.465860482,10.60085988,9.856649819,9.846450815,9.024153786,8.510592611,9.645298846
5530,SO_2022,8.787800842,8.402745997,8.365229234,8.140350946,9.37612558,8.935809883,9.371096159,9.142506202,9.059818643,8.64932491,9.055164815,8.840444755,8.328760762,7.872023042,7.732509212,7.757100799
5531,SO_2023,10.40869471,10.30253193,10.2960918,10.25650367,9.335669683,9.709784027,9.678985342,10.14078995,9.020772694,9.374809383,9.34544767,9.77975075,8.773099235,9.376573931,8.753698554,9.581001169
5532,SO_2023,8.680689478,8.375718632,8.501961899,8.336646417,10.62219493,10.73439217,10.84615153,10.86764079,10.23741957,10.35261634,10.46775239,10.49043137,9.492267068,9.559712397,9.829257555,9.472158494
5533,SO_2024,,,,,,,,,,,,,,,,
5534,SO_2024,10.90785308,10.72470043,10.74344078,10.80097578,10.78307504,10.75580045,11.41099787,10.98328318,10.40289921,10.37506021,11.04462064,10.60994664,10.50697732,10.25976577,10.67682792,10.31849381
5535,SO_2024,13.17066351,12.73832322,12.94376823,12.90676733,12.16660447,11.88427789,11.86685635,11.18297627,11.78655823,11.51339779,11.49455268,10.816674,12.56018811,12.84684079,12.44994346,12.07944949
5536,SO_2027,9.837381689,10.21458485,10.49707225,10.06529002,10.09622111,9.404010777,9.928564768,9.598459818,9.738124574,9.08502525,9.582177985,9.267270392,9.210489635,9.351740679,9.410425653,9.131906152
5537,SO_2027,7.419697628,7.118617601,7.201205868,7.460712571,6.366870122,6.201513066,6.299782011,6.509281559,6.294972258,6.136101721,6.23278792,6.429726901,6.610384536,6.705032774,6.337963089,6.668269898
5538,SO_2027,8.929258669,9.787851702,9.674357962,9.886220647,9.532538735,9.741835767,9.579257168,9.606231853,9.203700689,9.405182166,9.249529199,9.274131479,9.584176372,9.243963271,9.756275476,9.518198992
5539,SO_2030,9.459623906,9.266274335,9.419631243,9.293902871,8.688141317,8.96965658,8.453013716,9.060949429,8.422670859,8.680866281,8.208480089,8.768351015,8.010110572,8.688863556,8.600680942,8.898186819
5540,SO_2030,9.763368146,10.55047634,10.09844349,10.29659373,10.79078127,10.58081805,10.72938184,10.93606284,10.41096842,10.19700977,10.34791932,10.56136588,10.53820749,10.44276898,10.5007987,10.14492156
5541,SO_2033,8.692506839,9.011664297,8.724300973,8.836938232,7.498101945,7.731531773,7.602699517,7.951649498,7.325477522,7.544387847,7.423014013,7.746432887,7.209639818,7.645345931,7.469797503,7.641738409
5542,SO_2033,8.309476753,8.135228758,8.164436028,8.351077646,9.384986248,9.087380196,9.388824727,9.279683324,9.067905892,8.791021636,9.071848805,8.968001816,8.695403627,8.759015575,9.013550551,8.860273427
5543,SO_2033,9.548039362,9.035400775,8.94407171,9.316211008,8.442814302,7.925554961,8.046612949,8.138112226,8.199306122,7.722938161,7.834591951,7.92046677,8.096815961,7.97953454,7.764169167,8.115793442
5544,SO_2034,10.42646142,10.51406685,10.39593581,10.66358598,10.48227235,10.24365758,10.89994698,10.34817496,10.10060535,9.877409344,10.52431558,9.97578583,10.24141016,10.11368569,10.32399106,9.816714298
5545,SO_2034,12.84088241,12.70630042,12.38379711,13.01556207,11.75745516,11.92050409,12.0217066,11.86494786,11.38806123,11.54822907,11.64482253,11.49295805,11.52818871,11.20087202,11.25389571,11.45405203
5546,SO_2034,,,,,,,,,,,,,,,,
5547,SO_2036,8.258419226,7.779514756,8.234817852,8.052908105,8.714353159,8.354663011,8.629243087,8.326851168,8.446903927,8.119688842,8.371043149,8.093518602,8.82839557,8.650447315,8.640653023,8.353231217
5548,SO_2036,9.754887649,9.365365757,9.467796751,9.408595299,10.15161131,10.3356347,10.32902556,10.35586733,9.790379662,9.965000152,9.957900642,9.983288112,9.665425423,9.858350761,9.960708446,9.56233856
5549,SO_2036,12.83571121,11.73403482,12.1404404,12.04555708,11.97330502,12.24574769,12.56454402,12.86118993,11.60053163,11.8673344,12.19284771,12.48337976,10.20860063,10.20230033,9.984890681,10.99379225
5550,SO_2037,8.609063606,8.157978894,8.271317527,8.156241563,8.317271674,8.546171341,8.550386405,8.668774519,8.084577903,8.294995749,8.298150244,8.404424741,8.978407672,9.238450429,9.088342057,8.821237068
5551,SO_2037,7.586840447,7.407268511,7.173990252,7.460712571,7.529919214,7.588012512,6.897468405,7.188280621,7.354418031,7.409022821,6.780790768,7.043920014,7.722511304,7.757100799,8.002746837,7.663916536
5552,SO_2037,11.45816632,11.80568094,11.82876875,11.56710943,11.079714,11.2379382,11.21217342,11.45265957,10.71044626,10.87413156,10.84770855,11.08565113,10.78454826,11.09301747,11.32165707,11.09215036
5553,SO_2038,7.638210263,7.861669065,7.926852432,7.917931968,8.118454926,8.190751083,7.507051999,7.53940186,7.902867257,7.971473881,7.333885493,7.363754808,8.959151791,8.46755615,8.780807543,8.534620488
5554,SO_2039,9.037289793,9.61142847,9.266054674,9.64030159,7.542307102,7.809366773,7.712957426,7.708868946,7.365942942,7.61760799,7.526648909,7.523466913,7.271641637,7.587452221,8.126964489,7.941526734
5555,SO_2039,8.926203582,9.295984319,9.236537673,9.107053799,8.860214317,8.76497552,8.096221459,8.774890277,8.580683977,8.492555753,7.880848521,8.502907879,8.080919451,8.363807893,7.716522002,8.251572963
5556,SO_2039,7.612869145,7.664670119,7.548100094,7.648358214,7.148159666,7.082482663,7.326149351,7.41177652,7.00864295,6.94859067,7.169490411,7.245734552,7.054133557,7.202311226,6.794664465,7.06831212
5557,SO_2040,9.277214945,8.988418666,8.698704972,9.159792738,6.936270892,7.170238932,7.326149351,7.401680275,6.818027726,7.028117451,7.169490411,7.235599063,7.247219077,7.083682792,6.388346762,7.263155364
5558,SO_2040,5.764044549,5.93147831,6.163022408,6.259156423,5.685627302,5.917374176,5.720246662,6.072134488,5.629914024,5.86620645,5.663213058,6.013051919,6.032467393,6.207997823,6.855106781,6.683263141
5559,SO_2040,11.8339525,11.63675209,11.70746702,11.60824042,10.89630882,10.84920967,11.49580824,10.87142407,10.52131249,10.47182164,11.12804694,10.49481222,10.64071412,10.21832151,10.65235798,10.02187406
5560,SO_2041,6.405142958,5.965064785,6.400347297,6.259156423,6.974057031,6.910269009,6.773552505,7.446825567,6.851987955,6.793852048,6.671811764,7.278627204,7.726774204,7.328566137,8.172210606,8.916496436
5561,SO_2041,15.35244545,15.33589079,15.2840435,15.2087309,14.45151903,14.60407357,14.60407357,14.46086581,13.94704505,14.07545463,14.07545463,13.95355596,13.96681131,13.68512728,13.54647479,13.86293579
5562,SO_2041,16.38354452,15.83134359,16.36047473,15.98939104,16.03692683,15.66418945,15.7671394,15.10697054,15.61411006,15.19877667,15.31555714,14.56521109,16.35696912,16.40545864,16.66483119,15.7472527
5563,SO_2042,8.015938163,8.104926764,7.635945436,7.060359132,9.38093468,9.911204842,9.713816231,8.695119825,9.064289083,9.565376552,9.378471803,8.429748297,9.525313549,9.264487472,9.782005714,9.779186459
5564,SO_2042,7.664447909,7.783817334,7.722594699,7.460712571,7.317130721,7.148795214,7.168986322,5.839993283,7.160064309,7.00864295,7.026735099,5.786769596,8.265558222,7.96300661,8.255414002,7.000215584
5565,SO_2042,7.319390669,8.224152873,8.039090884,7.888363276,7.270296147,6.862638446,7.419697628,7.224605529,7.118490847,6.751381754,7.252255068,7.076017926,6.979643876,6.72647879,6.855106781,7.374662445
5566,SO_2043,8.367142078,8.435410189,8.586253728,8.533695082,9.211051965,8.991256348,9.827094698,9.206251487,8.903939458,8.702238943,9.485867797,8.899603531,8.930054641,7.788435335,8.251572963,8.503032151
5567,SO_2043,16.46336921,16.43608066,16.24615432,16.32633457,15.88828618,15.82089647,15.83717132,15.71873772,15.4549023,15.38996592,15.40926104,15.24855837,15.26807204,15.06790515,14.96137142,15.13958459
5568,SO_2043,11.7120299,12.09513946,11.9157744,12.05834063,11.57031532,11.21721941,11.83692567,11.5640453,11.20349354,10.852837,11.46544862,11.19711324,10.66001295,10.24118668,9.965135472,10.59579979
5569,SO_2044,8.322914371,8.291027173,8.433846575,8.151809805,7.389363211,7.653965272,7.416006523,7.281061486,7.224789187,7.473860998,7.24810906,7.128191604,7.368127763,7.506211394,7.30109949,7.383329563
5570,SO_2044,9.910783378,10.19444919,9.766787838,10.15272068,9.882356603,9.930136835,10.15983204,10.28983889,9.537134183,9.583530138,9.798502791,9.920939534,9.432842786,9.243963271,8.971957705,9.785585907
5571,SO_2044,7.551949206,7.953287579,7.595957399,8.186114675,8.68222683,8.609063606,8.837726752,9.216063964,8.417669545,8.353369075,8.561241651,8.908637689,7.726774204,7.25107171,7.352212333,7.735262403
5572,SO_2045,10.04281372,10.33074195,10.41913733,10.4788013,9.881161904,9.906655895,9.870075825,9.997135491,9.535920029,9.560011065,9.524824014,9.646593141,8.892126503,9.269609746,8.961866753,9.142554807
5573,SO_2045,10.72863808,11.21784418,11.59147856,10.83531034,10.08310543,10.22426563,10.05701878,10.78159031,9.725505371,9.858350761,9.69993092,10.40163327,11.02259781,11.91686627,11.68836796,10.15365542
5574,SO_2045,8.945444093,9.304993148,8.951740295,9.18882084,8.705524701,8.731001053,8.459047687,8.27772369,8.438741456,8.461301928,8.214412036,8.048761375,8.534377316,8.192387159,8.245643632,8.200685941
5575,SO_2046,9.079735001,9.206022493,9.3130958,9.049763721,8.839696167,8.856523068,9.188202685,9.179831575,8.563030839,8.577737081,8.882701516,8.875424163,8.495681688,8.737100712,8.611787005,8.430271173
5576,SO_2046,16.22468298,16.38354452,16.29801501,16.33624339,15.70081306,15.6897566,15.85063783,15.446315,15.22890394,15.21850011,15.41853477,14.95122581,15.27415359,14.98606508,14.90200498,15.12776844
5577,SO_2046,8.560452593,8.516192824,8.628673684,8.896521888,8.865830183,8.89092949,8.80996933,9.107544262,8.585855938,8.608325536,8.534620488,8.808925183,8.313111494,8.269800537,8.400427472,8.512322223
5578,SO_2047,9.409987702,8.477379182,8.718533177,8.447471081,9.523439612,9.671154181,10.18041436,10.18243326,9.194419231,9.337664555,9.818363086,9.820708112,9.62220126,9.966938525,9.814913469,9.532393193
5579,SO_2047,11.93579815,12.00159515,11.84051982,11.79972434,11.53759763,11.50833646,10.57190083,11.24386204,11.17032828,11.13968348,10.18876701,10.87983718,11.60172164,12.14145471,11.61956965,11.02571516
5580,SO_2047,9.908768015,10.12948438,9.849698439,9.997973433,8.643969213,8.925925526,8.789228243,9.218185017,8.38351694,8.639862078,8.516267851,8.910512706,8.591710749,8.907511508,8.525840354,8.902997973
5581,SO_2048,6.889885239,6.330918452,6.338180816,6.596656977,6.280192423,6.363588785,6.154186989,6.777667436,6.213476159,6.292673702,6.093821671,6.67490378,6.428680564,6.384034755,6.690265228,6.36611023
5582,SO_2048,11.36321083,11.89260214,11.90328173,11.44341309,9.05282298,9.674744144,9.6305517,9.458342706,8.759535799,9.341283367,9.297246747,9.134635852,8.838476362,9.024153786,8.488670163,8.884419736
5583,SO_2048,12.78686307,13.7577839,13.57029675,13.52610566,12.98560295,13.2641356,12.80103259,13.45981182,12.59335182,12.8669445,12.43060456,13.03931863,12.39134943,12.23053286,12.11738552,12.3093752
5584,SO_2049,8.118617145,8.330777252,7.981567783,7.92221324,9.182472167,8.984685718,8.813380669,8.748507651,8.877726243,8.695512377,8.537778006,8.476317396,7.178232885,7.482962228,6.89277507,6.720933422
5585,SO_2049,4.014028314,3.75823258,3.00564616,4.116351267,3.45944314,4.074148986,3.810580666,2.410657568,3.306697288,3.88451362,3.620642063,2.20501678,3.631596099,2.983269607,3.005896,2.498361932
5586,SO_2049,7.605711648,7.953287579,7.895765132,8.178665288,8.150223729,8.218715006,8.145614223,8.097867995,7.932327733,7.996934561,7.928076416,7.88275998,7.491505434,7.083682792,7.198939806,7.843256088
5587,SO_2050,9.262315316,8.518038725,9.062636693,8.755513829,9.751857983,10.06722438,10.23005808,10.3790061,9.413668393,9.709655311,9.864602684,10.00345695,10.27865316,10.5007987,10.33624894,10.2202125
5588,SO_2050,6.405142958,5.89254495,5.265618341,6.235417617,5.406207994,5.279613843,5.898603512,5.158613236,5.341643481,5.202873288,5.845969916,5.072282852,5.267503163,4.830692846,5.498462425,5.426906398
5589,SO_2050,6.96542458,6.345961154,6.355903185,6.95274227,6.021675993,5.932216827,6.485327604,6.092758998,5.966225766,5.880051909,6.407592874,6.033155993,6.156470008,6.457694891,6.58337058,6.351277234
5590,SO_2051,,,,,,,,,,,,,,,,
5591,SO_2051,11.90000593,11.59864869,11.31555652,11.37464901,10.61468117,10.72443399,10.67405438,9.71526507,10.22996834,10.34247794,10.2917683,9.379825898,10.34167907,10.11368569,10.34035823,10.21843504
5592,SO_2052,8.856133965,8.864379898,8.517300648,8.843823208,9.484760147,9.62393879,9.219395649,10.11121731,9.158500197,9.290782924,8.912010966,9.750896004,8.588083566,9.22457545,8.944035947,9.328858065
5593,SO_2052,9.209529733,9.556446349,9.160501969,9.308410339,8.566886822,8.207472384,9.086965736,8.117481229,8.314103416,7.987017403,8.790207165,7.902113558,8.469083672,7.664805495,7.380085492,7.14994145
5594,SO_2052,7.765286681,7.573647853,7.617008873,7.431237146,6.936270892,6.735557213,7.236314067,7.212801189,6.818027726,6.637354898,7.087665745,7.066967768,6.35458666,6.175307595,6.357888512,6.808406014
5595,SO_2053,,,,,,,,,,,,,,,,
5596,SO_2053,,,,,,,,,,,,,,,,
5597,SO_2053,12.96976875,12.68934969,12.46808308,12.73961584,12.67417159,12.31436199,12.7181248,12.68161591,12.30816668,11.93491879,12.35215218,12.31462406,12.05966779,11.41297684,11.58605708,13.53250285
5598,SO_2054,11.92558924,12.74623221,12.37642221,12.52679724,10.43107323,10.54843069,10.35480044,10.62588012,10.05255158,10.16548066,9.982307887,10.24103768,10.68355973,10.56898368,10.68355973,10.41305309
5599,SO_2054,9.794568313,10.27142665,10.04426615,10.02799248,9.55470892,9.712849529,9.859098088,9.91620617,9.227210701,9.377726508,9.515121518,9.569417283,8.552502452,8.46755615,8.747942465,8.8174446
5600,SO_2054,14.94289102,14.94998483,14.90384802,15.05145989,14.60602742,14.75584438,14.59647187,14.52537361,14.07952804,14.22190948,14.06860147,14.00706728,14.18518665,13.85203144,13.59266365,14.27306847
5601,SO_2055,7.883598444,7.729833736,8.149747566,7.787291,7.393659345,7.588012512,7.557464374,7.667999159,7.226596467,7.409022821,7.380626678,7.485228593,8.024899344,7.610704702,7.618984692,7.838142662
5602,SO_2055,7.064406909,7.779514756,7.722594699,8.052908105,10.14668811,10.24365758,9.650322691,10.09650939,9.785841295,9.877409344,9.316819763,9.738441283,10.369993,10.58210116,11.24567548,10.9065762
5603,SO_2055,8.109341428,7.815984189,7.635945436,8.082981081,7.301782765,7.779514756,7.636851793,8.208387219,7.147399598,7.588857988,7.456511541,7.987728037,7.054133557,7.558567108,7.214504946,7.7470626
5604,SO_2058,6.594792429,6.770665053,6.465057602,6.805341961,6.296344297,6.583554252,6.438273517,7.188280621,6.229186601,6.497159315,6.36337486,7.043920014,6.125808715,5.814271718,6.4318173,6.573936889
5605,SO_2058,9.635661604,11.23950535,10.98127746,10.72842551,10.95721549,11.02576686,10.83199999,11.3730181,10.58398218,10.65448533,10.45367615,11.00708449,10.77906813,10.84295458,10.3506496,10.81347088
5606,SO_2059,10.14501675,10.06823258,9.803172679,9.834964907,8.990192872,9.118373582,9.191136562,9.130972911,8.700506055,8.818243843,8.885373419,8.829585208,8.209851166,8.139169544,8.410002376,9.228564101
5607,SO_2060,5.21553641,4.879587554,5.349837199,4.377216628,7.111462656,6.942148951,6.266202559,6.546895815,6.975350789,6.8236109,6.202498604,6.463326202,7.375205668,7.622649489,8.304723801,7.553776176
5608,SO_2061,5.490853695,6.058670151,6.229421377,5.347624481,6.398210764,6.306063291,5.699574892,5.796853075,6.325649567,6.236978129,5.642604214,5.747028256,6.668269898,6.332379059,7.169803556,6.351277234
5609,SO_2061,9.216063964,9.814131944,9.567599801,9.396805627,9.140750127,9.153314741,9.368847643,9.394127894,8.838279375,8.850051248,9.052535117,9.076365696,9.262580272,9.655564941,8.827701162,8.784697422
5610,SO_2061,,,,,,,,,,,,,,,,
5611,SO_2062,8.287568508,7.643180402,8.031873959,8.22596095,8.383029601,8.382219098,7.879966618,8.182549976,8.144915043,8.144755755,7.682031614,7.96300661,8.647189933,8.439910354,9.460303076,8.539596512
5612,SO_2062,8.407135335,8.647458742,8.884457008,8.609987004,8.938017667,8.711344634,8.742309732,8.762901341,8.651120338,8.444576501,8.470736664,8.491178193,8.552502452,8.866372148,8.846725625,8.784697422
5613,SO_2062,12.29144955,12.4638676,12.83132582,12.65747898,12.82684018,11.81778316,11.68915175,12.12604906,12.45303436,11.4456391,11.32121665,11.74738808,12.19249137,12.26270611,12.30143021,11.24567548
5614,SO_2063,10.65999597,10.80413109,10.7755332,10.66041387,9.700223103,10.11695319,9.940680777,10.43211784,9.365817464,9.755858371,9.593660267,10.05318823,9.612788582,10.48666574,10.27643749,10.21502527
5615,SO_2063,6.641601485,6.26503059,6.272048164,6.17679823,5.500844678,5.466589203,5.496856584,5.338739514,5.437348557,5.401532467,5.435266163,5.262813801,5.437348557,4.201173451,5.276836405,5.537812557
5616,SO_2063,0.094954654,1.626140524,1.65009236,2.260667036,2.900893529,2.787954056,3.455338775,1.626140524,2.715976951,2.573574308,3.279216555,1.475868307,3.502324286,2.631267524,3.853661167,3.902713914
5617,SO_2064,12.73487499,12.30077262,12.54031729,12.34321177,13.01364437,13.40257495,12.23282377,12.94594102,12.62267111,12.99056167,11.85443759,12.56018811,9.496267852,10.11580009,10.072242,9.722199813
5618,SO_2064,8.943888627,9.195295519,9.07213284,8.929351146,9.703957782,9.963392967,9.600900337,9.993203898,9.368548211,9.614169889,9.269609746,9.643270659,9.438506775,9.843460428,9.94263418,9.592259174
5619,SO_2064,3.640255099,3.75823258,3.108540706,2.888771897,3.45944314,4.121540797,3.353159245,2.936663931,3.306697288,3.938439486,3.203062414,2.740562384,3.9501542,3.941377095,2.645735662,3.005896
5620,SO_2065,5.350942286,5.538191659,4.879587554,5.490853695,5.538191659,5.946908329,5.730472524,5.597124047,5.478377417,5.894523827,5.676496723,5.539752169,5.537812557,6.534600592,6.325649567,6.818427242
5621,SO_2065,,,,,,,,,,,,,,,,
5622,SO_2065,,,,,,,,,,,,,,,,
5623,SO_2066,10.73801314,11.32500679,10.92664353,11.1638266,10.56471525,10.66614085,10.73827709,10.71727486,10.18164193,10.28347228,10.35709188,10.33478348,10.00582681,9.989332943,9.995440888,10.03000374
5624,SO_2066,8.10115544,8.645208399,8.745359494,8.8184826,9.548220027,9.111787965,8.303923814,8.144180687,9.220500168,8.812840339,8.072905026,7.926780046,9.658580374,9.578880477,10.04723522,9.376641755
5625,SO_2067,,,,,,,,,,,,,,,,
5626,SO_2067,7.523317601,7.815984189,7.871520803,7.460712571,8.192755576,8.015938163,7.986198087,8.089616459,7.972730723,7.806672886,7.779024125,7.873946222,7.054133557,7.299383226,7.049376233,6.898832667
5627,SO_2067,8.740729735,8.562242759,8.5000953,8.47940171,8.209453794,8.120724334,8.544240346,8.219320227,7.989148255,7.905125994,8.292409658,7.99834575,7.779024125,7.571423714,7.774501316,7.986661955
5628,SO_2068,,,,,,,,,,,,,,,,
5629,SO_2068,11.15337396,10.19444919,10.50087308,10.09609755,10.66647376,11.20855831,11.05750533,11.49186879,10.28368931,10.84452463,10.68624368,11.1251029,10.77220146,11.62125937,11.2303322,11.14785306
5630,SO_2068,7.448891355,7.681458667,7.472945347,7.527233313,7.568669361,7.175238527,7.19568065,7.196295609,7.390333458,7.033633649,7.051077079,7.051417007,7.216931371,7.724644329,7.716522002,7.038443081
5631,SO_2069,8.168202447,7.745464839,7.710807039,7.891974053,6.945810613,6.990104961,7.064406909,7.111788652,6.82837934,6.86596988,6.930963523,6.975709034,7.059551357,6.990321032,6.705464834,6.808406014
5632,SO_2069,9.327272134,9.164985689,9.160501969,9.295625663,8.892448216,9.243694873,8.908017525,9.359269324,8.609711121,8.933931464,8.623151286,9.042908659,8.882319411,9.010406779,9.33221926,9.212162888
5633,SO_2069,7.568669361,7.384244881,7.668664046,7.39687307,8.326851168,8.379107946,8.503701883,8.563315794,8.093353536,8.141566283,8.253642486,8.310415692,8.577737081,8.921897837,8.542380444,8.57632043
5634,SO_2070,,,,,,,,,,,,,,,,
5635,SO_2070,8.540007261,8.853212347,9.419631243,9.033681336,10.87053336,11.19662139,10.37534504,10.38458151,10.49362445,10.83112442,10.00020305,10.00911182,11.60768592,11.39145527,11.38101246,10.51698072
5636,SO_2070,8.419038824,8.62193771,8.558062244,8.598052827,8.26341634,8.529064808,8.494230933,8.654636343,8.03524795,8.277666932,8.244752127,8.393606593,7.962645195,7.457537894,8.167827706,8.211373059
5637,SO_2071,10.23844217,11.03279915,10.4788013,11.00549304,11.03520726,10.9593455,11.63675209,11.26034995,10.66301911,10.58609539,11.2697223,10.89502167,10.81043638,9.963736555,10.43542975,10.51186419
5638,SO_2071,8.978621343,9.185727416,8.884457008,9.077650483,9.645939988,9.777717788,9.584962666,9.512802352,9.312075475,9.437076601,9.253966532,9.184535399,9.694989642,9.355462056,9.872704317,9.74701872
5639,SO_2071,,,,,,,,,,,,,,,,
5640,SO_2072,7.002464427,6.649706528,6.879201394,6.508786554,6.376126915,6.035488383,6.826946767,6.195989026,6.303559371,5.977717901,6.720505971,6.132893038,5.894523827,6.079892812,5.680018473,5.895281501
5641,SO_2072,8.076983035,7.485075271,7.755931327,7.854479382,8.129927386,7.971184777,8.108688255,8.023581596,7.913564902,7.766034423,7.893227975,7.812701194,8.096815961,8.000635991,8.209546595,8.192387159
5642,SO_2072,9.13024901,9.248298433,9.293400002,9.24146206,9.481673494,9.556506223,9.317554135,9.439895981,9.15589436,9.229014953,9.003132426,9.118260766,8.983760704,8.870134667,9.309804029,9.212162888
5643,SO_2073,12.0217066,11.62603699,11.53139673,11.78582284,11.5780631,11.3550758,11.28702699,11.43019122,11.21068299,10.98945243,10.92157627,11.06334477,11.32510536,11.37628842,10.75067067,11.17836553
5644,SO_2073,7.557464374,6.959640782,6.605480819,6.548341642,6.53430425,6.990104961,6.521601819,7.453014078,6.453585542,6.86596988,6.443260666,7.283844272,6.62735701,6.561580138,7.032600967,6.745091127
5645,SO_2073,7.143065177,6.640698108,6.931107871,6.876901669,6.127996133,6.023063198,6.151652612,5.636627168,6.067173574,5.966225766,6.08786862,5.578006656,5.725887781,6.285755981,5.966225766,5.265160387
5646,SO_2074,9.84136792,9.955150526,9.502148252,9.750968771,9.182472167,9.084891647,9.44086935,9.668718972,8.877726243,8.788882667,9.118990706,9.335712198,8.76555672,8.66562595,7.844237365,8.827601933
5647,SO_2074,7.490600918,7.421802599,7.023755327,7.67375136,6.777667436,6.855258922,7.032046695,6.647909338,6.674462469,6.745091127,6.904864937,6.552963041,6.877518856,7.144215973,6.941638989,6.775450661
5648,SO_2074,8.733545301,8.683214263,8.798674583,8.822272344,9.994132543,9.2112041,10.17629015,9.768132767,9.643890685,8.904033573,9.814312692,9.428269355,9.373858347,9.043250518,9.600471181,9.158342402
5649,SO_2075,8.38545838,8.792078816,8.789024415,8.439181942,7.880157994,7.953287579,7.765286681,7.79705409,7.682251131,7.747901789,7.575920224,7.60515819,7.660578051,7.989148255,7.919349788,7.464701987
5650,SO_2075,,,,,,,,,,,,,,,,
5651,SO_2075,12.19247586,12.07586562,11.80459746,11.99727876,10.05460444,10.33046186,9.973831999,9.674082054,9.697435246,9.959758027,9.624601979,9.340588146,10.22417552,10.10437811,9.62517299,10.51821092
5652,SO_2076,8.275106424,8.05103944,8.019764941,8.267957495,7.725579879,7.832297235,7.729833736,8.125898185,7.538822365,7.637669135,7.543663131,7.910007827,7.402642277,7.431396298,7.30109949,8.085574055
5653,SO_2076,6.937742654,6.621595326,6.96000295,6.618845591,7.34623747,7.225509567,6.684311543,7.013323654,7.18661325,7.077020003,6.587126852,6.88669193,7.525425895,7.928261517,7.561434049,7.118490847
5654,SO_2077,,,,,,,,,,,,,,,,
5655,SO_2077,12.17267169,11.60364087,11.78806834,11.41821503,11.20756733,11.3415015,11.52324037,10.51178362,10.84295458,10.97577213,11.15554189,10.13011249,10.8869019,11.19234314,11.79269641,11.40332185
5656,SO_2077,5.029291107,5.084812122,5.332039694,5.37612844,6.081485309,6.035488383,5.759058279,5.872677043,6.024178449,5.977717901,5.704432911,5.820667319,6.21711686,5.607896291,6.248290584,6.106309132
5657,SO_2078,,,,,,,,,,,,,,,,
5658,SO_2078,10.08609487,9.761291653,9.763471892,9.97140896,9.818232785,10.62359584,9.906514977,9.891688919,9.477417541,10.23887536,9.559891605,9.545966687,8.994584331,9.171068256,9.267563018,9.313918395
5659,SO_2078,,,,,,,,,,,,,,,,
5660,SO_2079,8.41534603,8.215685089,8.121857701,8.237807893,8.307343536,8.482178066,8.323477429,8.537340094,8.075915655,8.234609709,8.090379114,8.286068519,7.902867257,7.890000516,8.11384179,8.054368956
5661,SO_2079,6.696534136,7.331757499,7.431237146,7.185186038,6.737671051,6.405674827,6.684311543,6.556986303,6.638712894,6.332379059,6.587126852,6.474016229,6.461792569,6.4318173,6.039338651,6.055697365
5662,SO_2079,9.787851702,9.866168237,9.873588433,9.826647928,9.794568313,9.63481121,10.18103586,9.550446362,9.453695824,9.301325573,9.819111913,9.222539248,9.271142888,8.568266359,9.066729321,9.56233856
5663,SO_2080,5.651951131,5.446052314,5.458409495,5.81137695,6.007730084,5.544001166,5.680361995,5.918119947,5.950273102,5.484432334,5.628091992,5.866979138,5.572332749,5.492466228,5.383285371,5.376789719
5664,SO_2081,10.07777552,10.44821321,10.55964604,10.18103586,10.06453239,10.08401952,9.732326593,10.14899298,9.707284284,9.726570067,9.39550817,9.78818875,9.55168496,9.963736555,9.91656118,9.808089976
5665,SO_2081,7.37204959,7.331757499,7.612408441,7.173990252,6.949463005,6.660442903,7.026178569,7.249410618,6.830757663,6.567296408,6.899210424,7.099549049,7.115242712,7.083682792,7.092959301,6.920580675
5666,SO_2081,11.75249829,11.6576953,11.556551,11.82876875,10.92058553,10.88555346,11.05008252,11.17215406,10.54549581,10.50954654,10.67773649,10.80412124,9.778211252,9.863247977,9.239047428,9.81361147
5667,SO_2082,10.40444318,10.40354477,10.52747709,10.39255231,10.91515586,10.77079299,10.74816671,10.3790061,10.53905616,10.39106271,10.3676404,10.00345695,11.43353022,11.27165656,11.23235744,11.03451124
5668,SO_2082,7.497353595,7.677940435,7.384784508,7.569144244,5.910644837,5.891785837,6.195373937,6.371233659,5.861561612,5.83732211,6.132250444,6.298413239,5.654288842,6.079892812,6.069189345,5.871606596
5669,SO_2082,6.581672682,6.658659046,7.040975561,6.335950134,7.592691272,7.481547899,7.808562595,7.184256367,7.413260893,7.311070542,7.61577034,7.039471591,7.775118898,7.701005786,7.993577447,7.849720215
