,GENE,GSM358310,GSM358311,GSM358312
6336,SO2849,-1.190702113,-0.950316765,0.810517494
6337,SO2849,0.051019818,0.595465324,0.090914951
6338,SO2850,-0.134147987,0.376434388,-0.016731684
6339,SO2850,-0.09477617,0.565734341,0.626432337
6340,SO2851,0.104156894,0.112855283,-0.161969786
6341,SO2851,-0.182750957,0.508828795,0.471043679
6342,SO2852,-0.386123159,0.267742579,0.13249052
6343,SO2852,-0.95990002,-0.459243148,-0.29229864
6344,SO2853,-0.419995174,-0.059295061,-0.044830403
6345,SO2853,0.368890844,0.709479933,1.353201059
6346,SO2854,0.116950543,-0.069928663,0.001647958
6347,SO2854,-0.527281166,0.182414334,0.028652141
6348,SO2855,-0.108864162,0.62261848,0.504149068
6349,SO2855,-0.706846666,-0.102486679,-0.164374421
6350,SO2856,-0.269306446,-0.160419048,0.238551096
6351,SO2856,0.48742423,-0.023018207,0.073204002
6352,SO2857,0.088458398,-0.219787409,-0.359529645
6353,SO2857,1.21933215,1.133519543,1.129732581
6354,SO2858,-0.876516889,0.067584746,-0.473800299
6355,SO2858,1.132069231,0.817270356,1.232440469
6356,SO2859,-1.865219133,-0.828591839,-0.753048492
6357,SO2859,-0.149080094,-0.101602263,-0.569460874
6358,SO2860,-0.352109264,-0.013483416,-0.578432036
6359,SO2860,0.20362284,0.842403706,1.458507472
6360,SO2861,0.988187475,1.464100062,0.983013131
6361,SO2861,-0.195372121,0.075510623,-0.33019588
6362,SO2862,-0.252360387,0.001446776,-0.024534043
6363,SO2862,0.17908819,-0.08583467,0.105938619
6364,SO2863,-1.854016754,-0.624423998,-0.357150516
6365,SO2863,-0.56578793,0.047936656,-0.320992973
6366,SO2864,-0.670056274,0.100712452,0.404404174
6367,SO2864,-0.521159663,0.278580103,-0.048544722
6368,SO2864F,-0.048045918,-0.173003164,-0.04131624
6369,SO2864F,-0.131404076,0.079646098,0.191604644
6370,SO2865,-0.083555996,0.017129658,0.526090654
6371,SO2865,-0.077863185,-0.188005096,0.091038578
6372,SO2866,0.099997123,0.26901385,0.013495121
6373,SO2866,-0.764764951,-0.260183173,-0.069271933
6374,SO2867,0.236631839,-0.60986912,-0.105799673
6375,SO2867,-1.151905153,-0.549232236,-0.280556732
6376,SO2868,0.07626844,0.201649965,-0.696262976
6377,SO2868,-0.82600638,-0.026831544,0.11931653
6378,SO2869,-0.055598085,-0.576319903,0.136097731
6379,SO2869,-0.545795695,0.550164567,0.049058513
6380,SO2870,-1.564106097,0.073043189,-0.412095721
6381,SO2870,0.209285907,0.202630967,0.42330977
6382,SO2870F,-0.398943986,0.371472051,0.342844254
6383,SO2870F,-0.254549295,0.088246663,0.155457761
6384,SO2871,0.020387945,0.130765629,0.108421477
6385,SO2871,-1.232448297,-0.593674442,-0.223805183
6386,SO2872,-0.516072966,0.084069743,0.264914508
6387,SO2872,-0.419119003,0.130149962,-0.010168318
6388,SO2873,-0.779391153,-0.009183034,-0.530205267
6389,SO2873,-1.106419307,-0.487090099,0.202362125
6390,SO2873F,-0.181259079,0.547164435,-0.099754782
6391,SO2873F,-0.638883099,0.077349734,-0.260980217
6392,SO2876,-1.985143009,-0.317500081,-1.056071381
6393,SO2876,-0.903962159,0.074088159,-0.018228158
6394,SO2877,-0.491944832,-0.221948666,-0.528422023
6395,SO2877,-1.496555665,-0.611632298,-0.462853968
6396,SO2878,-1.787135511,-0.823689871,-1.46979918
6397,SO2878,0.192724658,-0.123513748,-0.035740927
6398,SO2879,-0.249949136,0.305248232,0.350818706
6399,SO2879,-0.25067037,-0.291883656,0.180555419
6400,SO2880,-0.438479597,0.304189725,0.057760978
6401,SO2880,-0.101870009,0.149734833,-0.076251443
6402,SO2881,0.382673106,0.105391028,0.25860795
6403,SO2881,-1.271810123,0.015891429,0.15507645
6404,SO2882,-0.107979638,0.524928522,0.313037381
6405,SO2882,-0.324664162,0.070519379,0.541656219
6406,SO2882F,-2.425827776,-0.836516187,-0.914945122
6407,SO2882F,-0.229934579,-0.011641948,0.124180304
6408,SO2883,-0.147669554,0.521909028,0.397215492
6409,SO2883,-0.161457625,0.253414591,-0.228143461
6410,SO2884,-0.215156825,0.200449542,-0.28402388
6411,SO2884,-0.314465125,-0.206088166,0.253086358
6412,SO2885,0.018565397,0.52953676,-0.136494336
6413,SO2885,1.323441303,0.231063657,1.528367691
6414,SO2886,-2.081713118,0.131947795,0.124452573
6415,SO2886,0.058911468,0.485073377,0.639565608
6416,SO2886F,-0.343640481,-0.091392356,-0.011671502
6417,SO2886F,-0.378797905,-0.483854338,-0.270088985
6418,SO2887,0.071920456,-0.139653699,0.25857873
6419,SO2887,-0.162203776,0.109743333,-0.054937308
6420,SO2888,-0.056334373,0.207609866,0.532538396
6421,SO2888,-0.472785186,-0.131901737,0.344014134
6422,SO2889,-2.241827265,-1.030725696,-1.242569304
6423,SO2889,-1.230436993,-0.141862836,-0.344137663
6424,SO2889F,0.015880152,-0.080372855,-0.096458173
6425,SO2889F,0.082774518,0.165564033,-0.259959211
6426,SO2890,-0.767101828,0.35495748,0.560596995
6427,SO2890,-0.730651217,0.094126892,0.02334735
6428,SO2891,-0.59818651,0.126444807,0.227667755
6429,SO2891,-0.309805843,-0.115491005,-0.036395834
6430,SO2891F,-1.486800448,-0.459970734,-0.334898836
6431,SO2891F,0.100468518,0.745934726,0.332072775
6432,SO2892,-0.462666686,-0.168973622,0.480171976
6433,SO2892,-0.81083998,-0.15524801,-0.340343521
6434,SO2892F,-0.001463929,-0.132302821,-0.114349454
6435,SO2892F,-0.072895707,-0.044028055,0.086313962
6436,SO2893,-0.403064048,0.113545432,-0.056853581
6437,SO2893,-1.57341135,0.366829027,0.054600504
6438,SO2893F,0.124233995,0.293661612,1.236368781
6439,SO2893F,-0.058611751,0.334246631,0.543277319
6440,SO2894,-1.048071562,-0.370986547,0.011891529
6441,SO2894,-0.256439551,0.420779505,-0.046893256
6442,SO2895,-0.799555587,-0.148082632,-0.032645324
6443,SO2895,-0.087017469,0.064628254,-0.635498074
6444,SO2895F,-0.730989668,-0.202565014,-0.417936353
6445,SO2895F,-1.021608724,-0.519733891,-0.142936823
6446,SO2896,0.095025191,0.10663303,-0.085225524
6447,SO2896,0.205500016,0.363908269,-0.423860295
6448,SO2897,-0.523901494,0.057684042,-0.138263272
6449,SO2897,-0.329521178,-0.293080748,0.34160362
6450,SO2898,-0.148319514,-0.385007791,0.133203577
6451,SO2898,-0.453445511,0.147590193,-0.257385076
6452,SO2899,0.243967574,0.032324634,0.0684898
6453,SO2899,-0.07265334,0.094509238,0.050571893
6454,SO2900,-0.182509922,0.155723215,0.087424737
6455,SO2900,-0.376190541,0.077596019,-0.216337343
6456,SO2900F,0.167491982,0.074161665,-0.262110156
6457,SO2900F,0.102862279,0.09828025,-0.12978881
6458,SO2901,-1.433192092,-0.159766993,-0.484484522
6459,SO2901,-0.253836482,0.226537409,0.593874883
6460,SO2902,-0.23519428,0.038979729,-0.159959522
6461,SO2902,-0.668869966,-0.198918782,0.134212788
6462,SO2903,-0.220867264,-0.172627955,-0.157941765
6463,SO2903,-0.095322446,0.375258923,0.882286739
6464,SO2904,-0.571493757,0.287529233,-0.030217193
6465,SO2904,-0.132280251,-0.006497248,-0.428767823
6466,SO2904F,0.300360574,0.163656758,0.092103063
6467,SO2904F,-0.257016527,0.035079785,-0.269452284
6468,SO2905,0.350132369,0.479519217,1.355226383
6469,SO2905,0.184165018,0.05555497,-0.129589257
6470,SO2906,-0.228798269,-0.295605486,-0.150606986
6471,SO2906,-0.271578562,0.357753679,0.242664064
6472,SO2907,-0.602080234,0.211903976,0.417396441
6473,SO2907,-1.545961585,-0.113991479,-0.604249241
6474,SO2908,-0.381505663,-0.22301204,-0.172555521
6475,SO2908,-0.221416754,0.458569633,0.632734538
6476,SO2910,-1.113657797,-0.432768054,-0.407513922
6477,SO2910,-0.586769937,-0.021410431,0.408647845
6478,SO2911,0.082173357,-0.105462506,0.191215642
6479,SO2911,-0.043440963,-0.050497797,-0.127327226
6480,SO2912,-0.763137243,0.038805406,0.635756216
6481,SO2912,0.182087998,-0.770528878,0.504367038
6482,SO2912F,0.012448668,0.018948969,0.017121953
6483,SO2912F,-0.046083789,0.392426274,-0.231803643
6484,SO2913,-0.677365946,0.234930333,-0.155192581
6485,SO2913,-0.535792147,0.311641754,-0.052597795
6486,SO2914,0.039856707,0.415725114,1.004033449
6487,SO2914,-0.141178341,0.723099645,0.460854201
6488,SO2915,0.343314566,-1.850792257,-0.540726718
6489,SO2915,-0.19794666,0.06474534,0.0700307
6490,SO2916,-1.08323729,-0.045120684,0.478430028
6491,SO2916,-0.689809646,0.026450368,0.13401389
6492,SO2917,-0.175890182,-0.411712853,0.067107888
6493,SO2917,-0.286495024,-0.423090775,-0.233040834
6494,SO2917F,-0.245554525,0.234309147,0.08232647
6495,SO2917F,-0.878296866,-0.227483499,-0.247085041
6496,SO2918,-1.396266339,-0.782540015,-0.401034625
6497,SO2918,0.295355557,0.079422318,0.251486058
6498,SO2918F,0.393048105,0.212398898,-0.051005716
6499,SO2918F,-0.006828852,0.112548636,-0.058361757
6500,SO2919,-0.151302152,0.003941323,0.444987263
6501,SO2919,-0.384484178,-0.266518297,-0.563728805
6502,SO2920,-0.777403854,-0.151573277,0.514184713
6503,SO2920,-0.003541784,0.137883237,0.088887973
6504,SO2921,0.136745265,-0.0920132,-0.09501883
6505,SO2921,-0.033620729,-0.175356084,0.181718476
6506,SO2922,0.663116287,0.074301335,-0.24753597
6507,SO2922,-0.060854615,0.274714386,0.072102493
6508,SO2923,-0.470897376,-0.43125438,-0.054152351
6509,SO2923,-1.374419263,-0.271691759,-0.185972631
6510,SO2924,0.013679304,0.317519414,0.509151573
6511,SO2924,-0.054475682,0.170281032,0.395971059
6512,SO2925,-0.167558827,-0.215246795,-0.431503371
6513,SO2925,0.062438292,0.009982059,0.084453651
6514,SO2926,-0.863710447,0.06498905,-0.188975639
6515,SO2926,0.178650203,0.144074719,-0.094679537
6516,SO2927,-0.642106284,0.098422083,-0.739476465
6517,SO2927,-0.631036757,-0.329810866,-0.294540856
6518,SO2928,-0.115364071,-0.019463079,0.234080008
6519,SO2928,-2.230986764,-0.430289845,-0.633439255
6520,SO2928F,-0.305323869,-0.007240278,0.35122351
6521,SO2928F,-2.614587089,-0.624401854,-0.786713406
6522,SO2929,-0.87471846,-0.184852858,-0.318840921
6523,SO2929,-1.103830229,-0.02420112,-0.093895818
6524,SO2930,-1.735123845,-0.758468201,-1.167774964
6525,SO2930,-0.491666547,0.181835106,0.198464836
6526,SO2930F,-2.269835025,-1.908487539,-1.825086738
6527,SO2930F,-0.075435233,0.134398182,0.155315565
6528,SO2931,-0.69618364,0.214045126,-0.203819831
6529,SO2931,0.067816779,0.010586472,0.317803514
6530,SO2932,0.344788657,0.224003817,0.653533228
6531,SO2932,-0.54662467,-0.10133662,0.231530343
6532,SO2933,-0.680938433,0.163580834,-0.103683595
6533,SO2933,-0.159894244,0.064999285,0.093171797
6534,SO2934,0.438577183,-0.843693602,0.02428781
6535,SO2934,-0.033818202,0.298357178,-0.034654817
6536,SO2935,-0.520252462,-0.373594451,0.046322943
6537,SO2935,0.200134866,-0.225889541,0.0599593
6538,SO2936,-0.470756558,-0.531836203,-0.086882453
6539,SO2936,0.063298669,0.294929391,-0.026712916
6540,SO2937,-0.101339575,-0.069925989,-0.16247674
6541,SO2937,0.32295014,0.706596139,1.372516363
6542,SO2938,-0.000681607,0.344156207,-0.030024288
6543,SO2938,0.303665683,0.260744849,0.194032169
6544,SO2939,-0.102255327,0.410789161,0.000363361
6545,SO2939,-0.380421597,0.123536213,-0.250677195
6546,SO2940,-0.483972169,0.356703571,0.02197066
6547,SO2940,-0.478963734,-0.159081852,-0.232831256
6548,SO2941,-0.892609052,0.068430738,0.048392085
6549,SO2941,-0.242392574,-0.222577496,0.253563517
6550,SO2942,-1.437914144,0.368922446,-0.264938103
6551,SO2942,-0.850557651,0.055083298,0.251491493
6552,SO2943,0.006217761,-0.230386118,0.046389222
6553,SO2943,-0.338136047,-0.258612484,0.422925938
6554,SO2944,0.15901071,0.556400414,0.684212764
6555,SO2944,-0.666338526,0.110784202,-0.413681925
6556,SO2945,-1.135969534,-0.161632342,0.033141223
6557,SO2945,0.081882322,-0.098121813,0.02169186
6558,SO2946,-0.70674859,-0.361953503,0.044381954
6559,SO2946,0.511347718,0.037012936,0.555386741
6560,SO2947,1.457228782,1.382244742,1.346867679
6561,SO2947,0.147344026,0.153332434,0.403314008
6562,SO2948,-0.060511907,0.28114385,-0.401308231
6563,SO2948,0.232586828,0.350944496,0.201429035
6564,SO2949,-0.756852282,0.166719789,0.345742735
6565,SO2949,-1.010388584,-0.261062569,-0.53313978
6566,SO2950,-0.432591747,-0.62081944,-0.128903715
6567,SO2950,0.00821603,0.515715826,0.470561664
6568,SO2951,0.284177301,0.703867898,0.297265144
6569,SO2951,-0.655406251,-0.149412855,-0.210559921
6570,SO2952,0.153277526,0.591369864,0.643997387
6571,SO2952,-0.218009982,0.375206971,-0.047571797
6572,SO2953,-0.184258781,0.15265094,0.330866228
6573,SO2953,-0.187636649,0.143308583,-0.175356299
6574,SO2953F,-0.055303939,0.000405491,-0.087092501
6575,SO2953F,-0.616099126,0.334218807,0.04882929
6576,SO2954,-0.271833223,-0.050569019,-0.277452886
6577,SO2954,0.072857659,0.10427938,-0.174378962
6578,SO2954F,0.060540854,-0.139653129,0.199943676
6579,SO2954F,-0.143464041,-0.029218261,-0.170156585
6580,SO2955,-0.407858128,0.3909717,0.032520555
6581,SO2955,-0.012444095,-0.122327149,-0.470892888
6582,SO2956,-0.715088276,-0.163287121,-0.131050962
6583,SO2956,-1.280735175,-1.075019842,-0.643855186
6584,SO2957,-0.363313814,-0.386928863,0.253197905
6585,SO2957,-2.121655401,-1.030755984,-1.26132722
6586,SO2957F,-1.140047773,-0.438979337,-0.249248873
6587,SO2957F,-0.12720763,0.168467542,-0.048453561
6588,SO2958,-0.609881395,-0.069321311,-0.485445762
6589,SO2958,-1.141959675,-0.496118177,-0.669127842
6590,SO2959,-0.235419346,0.075457989,-0.282417673
6591,SO2959,0.023690366,0.121436562,0.068723805
6592,SO2960,-0.132072294,-0.504239733,-0.339051916
6593,SO2960,-0.497030713,-0.138589412,-0.045450208
6594,SO2961,0.140774435,0.18948405,0.347289259
6595,SO2961,-0.464124408,0.389272925,-0.248720165
6596,SO2962,-0.131586824,0.04453669,-0.189490573
6597,SO2962,0.290088744,-0.111974202,0.449852429
6598,SO2963,-0.302772786,0.33833929,0.177748105
6599,SO2963,0.009409112,0.150352625,-0.155937507
6600,SO2964,-0.531603292,-0.197162582,0.084878156
6601,SO2964,0.00694804,0.105006523,0.239503333
6602,SO2964F,-1.058491085,-0.203365378,-0.282825754
6603,SO2964F,0.722016988,0.851518591,1.225272862
6604,SO2965,-0.124738385,0.256594496,0.403484935
6605,SO2965,0.02316929,-0.15061941,-0.256346178
6606,SO2966,0.054348253,-0.278996807,0.52950403
6607,SO2966,-0.575743992,0.192224999,-0.096993009
6608,SO2967,-0.532111004,-0.605903426,0.109377737
6609,SO2967,-0.257055162,0.169965781,0.166050653
6610,SO2968,0.015432928,0.217306046,-0.405760236
6611,SO2968,-1.601089769,-0.720389068,-0.972132042
6612,SO2969,-0.168529907,0.190909423,-0.039526666
6613,SO2969,-0.298402191,-0.049987489,-0.169786274
6614,SO2969F,0.032173546,0.118347263,0.254038466
6615,SO2969F,1.141627536,1.471801897,1.301836863
6616,SO2970,-0.278555855,0.403886391,0.489189123
6617,SO2970,-0.270976346,0.184817438,-0.138966944
6618,SO2971,-0.557472492,0.163871235,0.111604109
6619,SO2971,-0.702982704,-0.313835671,-0.042862367
6620,SO2972,-0.860012445,0.236067873,-0.075819906
6621,SO2972,0.264186557,0.116046558,0.331022991
6622,SO2973,-1.628334067,0.144823687,-0.136331222
6623,SO2973,-0.085437822,-0.28771087,-0.025736324
6624,SO2974,-1.294079037,-0.321168207,-0.360071243
6625,SO2974,-0.744492162,-0.300049784,-0.189194815
6626,SO2975,-0.247418723,0.05799983,-0.030399269
6627,SO2975,0.137968947,0.450038208,0.025131148
6628,SO2976,-0.874474998,0.236188996,0.412655264
6629,SO2976,-0.79149221,0.018562828,0.273492291
6630,SO2977,-0.108518584,0.097293622,0.233291766
6631,SO2977,-0.709251967,-0.09402999,0.067064824
6632,SO2978,-0.268710617,0.329149805,-0.017917826
6633,SO2978,-0.280399526,0.093976816,0.041724823
6634,SO2979,-0.538960375,-0.152749228,-0.045107747
6635,SO2979,-1.296831543,-0.766832645,-1.108101409
6636,SO2980,-0.193970529,-0.151876396,0.109597777
6637,SO2980,0.184111595,0.232153382,0.361399608
6638,SO2981,-1.041871627,-0.466888431,-0.461608265
6639,SO2981,-0.481062571,-0.10705612,-0.294176647
6640,SO2982,-1.008710406,-0.389117193,-0.41795989
6641,SO2982,-0.36700139,0.12402996,-0.437284387
6642,SO2983,-0.511912936,-0.515317021,-0.268849215
6643,SO2983,0.449068054,0.098287611,0.146954137
6644,SO2984,-0.01027502,0.204902887,0.460738391
6645,SO2984,-0.089286924,0.135116952,0.129264399
6646,SO2985,0.166344398,0.070552475,0.190788684
6647,SO2985,-0.20966476,-0.088248796,0.119437743
6648,SO2986,0.492693521,0.003099509,0.548688163
6649,SO2986,0.323622986,-0.345712396,0.254208476
6650,SO2987,-0.954652067,-0.369590218,0.460388917
6651,SO2987,-0.117440088,0.473522057,0.163070172
6652,SO2988,0.166622261,-0.338285025,0.27145469
6653,SO2988,-0.026450862,-0.526963259,-1.30863152
6654,SO2989,-0.002203404,0.053580474,0.004614804
6655,SO2989,-0.234377997,0.136827622,-0.242380634
6656,SO2990,-0.283615497,0.054835288,0.236625674
6657,SO2990,-0.333860559,0.310829538,0.315415578
6658,SO2991,-0.252959228,0.040802287,-0.648016385
6659,SO2991,1.555700126,1.24223498,1.695113491
6660,SO2992,-0.291343723,-0.087287781,0.284251474
6661,SO2992,-0.718759481,-0.151337641,0.11108783
6662,SO2993,-0.348523497,0.026763778,-0.066385891
6663,SO2993,-1.40326023,-0.274277505,-0.353386973
6664,SO2995,0.471733329,0.230580157,0.455711788
6665,SO2995,-0.40170547,0.473752722,-0.102373705
6666,SO2996,-0.067151552,-0.003651407,-0.178364932
6667,SO2996,0.262541725,-0.634284595,0.178607859
6668,SO2996F,-0.830876617,0.299302158,0.378753323
6669,SO2996F,-1.361164727,-1.090257756,-0.579072888
6670,SO2997,-0.950120847,0.146689995,-0.127041954
6671,SO2997,0.016543548,0.240888071,0.034915466
6672,SO2998,-1.136306648,-0.448234809,0.065571006
6673,SO2998,-0.04304599,-0.534815907,0.079626552
6674,SO2999,-0.4312628,-0.003405828,0.110177545
6675,SO2999,-0.245916318,-0.042182132,0.432973128
6676,SO2999F,-0.350574914,0.154868704,0.291562692
6677,SO2999F,-0.69928208,-0.115566103,0.137082349
6678,SO3000,-1.40554464,-0.574475789,-0.301787742
6679,SO3000,-1.043886693,-0.307420019,-0.68271799
6680,SO3000F,-0.43577337,-0.183298762,0.167029378
6681,SO3000F,-0.19292864,0.037108351,0.50580261
6682,SO3001,-0.595242281,0.075258861,-0.043859752
6683,SO3001,-0.267587262,0.126851791,-0.409603077
6684,SO3002,-0.208660946,0.087695102,0.040689319
6685,SO3002,-0.508625125,0.189811139,-0.178373585
6686,SO3003,-1.353899039,-0.463203668,-0.589459001
6687,SO3003,0.880126703,0.807131424,1.101086812
6688,SO3004,-1.416705443,-0.164847024,-0.340912706
6689,SO3004,-0.373349197,0.332135239,-0.26469927
6690,SO3005,0.022449465,0.232254301,0.093197821
6691,SO3005,0.127647551,0.376076054,0.432875721
6692,SO3006,0.097225879,0.014207357,-0.341358811
6693,SO3006,-0.647840232,0.28476438,0.296818689
6694,SO3007,-0.607016769,-0.003128625,0.021486971
6695,SO3007,0.199241371,1.095720573,1.12325561
6696,SO3008,0.446076338,0.463375735,0.651013532
6697,SO3008,0.543252391,0.123905346,-0.232076778
6698,SO3009,-0.253668067,0.623283746,0.651947008
6699,SO3009,-0.56689962,-0.420775921,-0.289394376
6700,SO3010,0.101122174,0.045239459,0.529718591
6701,SO3010,-0.179922049,0.016614869,0.088734036
6702,SO3011,0.250554772,-0.028926956,-0.039965703
6703,SO3011,0.290496085,0.044558248,-0.401284323
6704,SO3012,-0.125188498,0.263968197,-0.047110173
6705,SO3012,0.26299084,-0.01261813,-0.293108429
6706,SO3013,-0.253675846,0.050306554,0.136498462
6707,SO3013,-0.485491131,-0.1497531,0.212409932
6708,SO3014,-2.302307082,-0.886498065,-0.858282272
6709,SO3014,0.460565616,0.300142137,0.183272225
6710,SO3015,0.023386244,-0.091371866,-0.247857934
6711,SO3015,-0.01990025,0.036050857,-0.300316279
6712,SO3015F,0.171875095,0.228488289,0.52954165
6713,SO3015F,0.091158691,0.00023718,0.014401132
6714,SO3016,-0.947331077,-0.180293412,-0.027154988
6715,SO3016,-0.180181654,0.118319514,0.08539038
6716,SO3017,-0.081825268,0.618920528,-0.454521853
6717,SO3017,0.322509341,0.666763412,0.619419438
6718,SO3017F,-0.252201415,0.127625188,0.145970416
6719,SO3017F,-1.207241219,0.291325944,-0.02092196
6720,SO3017F,-1.175633525,0.1294519,-0.120504786
6721,SO3017F,-0.461669793,-0.208554999,0.242660924
6722,SO3018,-0.026158834,-0.138920206,0.322530536
6723,SO3018,-1.25947965,-0.396428591,-0.22235876
6724,SO3018F,0.175909196,0.708407093,0.415763199
6725,SO3018F,-0.867930032,-0.177827137,-0.162527949
6726,SO3019,0.273443975,0.07239096,0.012277717
6727,SO3019,-0.687678035,-0.514054337,-0.422612314
6728,SO3020,-0.590167312,0.678266419,0.279839217
6729,SO3020,0.046627302,-0.275861793,-0.075646409
6730,SO3021,-0.447698618,0.134214571,-0.028548993
6731,SO3021,-0.381911156,0.120993908,0.11589492
6732,SO3022,-0.484262565,0.197722536,0.521543317
6733,SO3022,0.148890015,0.706889964,0.39051406
6734,SO3022F,-1.748837302,-0.568591821,-0.574183214
6735,SO3022F,-0.525664082,-0.138515453,-0.272274272
6736,SO3023,-1.467660336,-0.554731336,-0.527905455
6737,SO3023,-0.880134506,-0.279612364,-0.898610259
6738,SO3024,0.161234775,0.426527338,0.085610165
6739,SO3024,-0.153625152,-0.140869045,0.078297701
6740,SO3024F,-1.396011467,-0.521586624,-0.628300908
6741,SO3024F,-1.184636708,-0.615376685,-0.013307126
6742,SO3024F,0.545503771,0.114843724,0.629315119
6743,SO3024F,-0.974570114,-0.616321198,-0.092078164
6744,SO3025,-2.049365753,-1.29674841,-1.406898406
6745,SO3025,-2.10124761,-0.669747189,-1.20272814
6746,SO3026,-0.797390859,0.082856787,0.102629859
6747,SO3026,-0.448183218,-0.285252987,-0.18592797
6748,SO3027,-0.080292801,0.107718083,0.081759151
6749,SO3027,-0.006238342,0.033492215,0.333760536
6750,SO3028,-0.412506655,-0.199240976,-0.267599258
6751,SO3028,-1.168313795,-0.716852821,0.487238118
6752,SO3028F,-0.080954492,0.021370496,0.053077046
6753,SO3028F,0.124335413,-0.183461881,0.696884084
6754,SO3028F,0.07525286,-0.232416868,-0.094774793
6755,SO3028F,-0.25963469,0.031985185,0.106209416
6756,SO3029,-0.456414444,0.173225114,0.477095598
6757,SO3029,0.039421316,-0.189519164,-0.21194526
6758,SO3030,0.441151199,-0.081952806,0.24513777
6759,SO3030,-0.461401597,0.271385383,0.069875171
6760,SO3031,-0.131330414,0.063616492,0.327493886
6761,SO3031,-0.442634474,0.172895989,-0.058103235
6762,SO3032,-1.001132581,-0.290283929,0.089801246
6763,SO3032,-0.730521028,0.332772424,0.103345764
6764,SO3033,-0.667021489,-0.170573599,-0.066402108
6765,SO3033,-0.089837091,-0.113209236,-0.151727171
6766,SO3034,1.348103913,1.77953102,1.531309252
6767,SO3034,-0.393059734,0.866980574,0.791311219
6768,SO3035,-0.944671053,-0.273743907,-0.208382102
6769,SO3035,0.188312669,-0.00812765,0.06618919
6770,SO3036,-0.220125446,-0.154493923,-0.354903429
6771,SO3036,-0.223076729,-0.110777135,0.250428911
6772,SO3037,-0.148466871,0.051603939,0.332906468
6773,SO3037,-0.174260882,0.065954893,-0.227698354
6774,SO3038,-0.189944544,-0.005478011,-0.187118247
6775,SO3038,-0.186596817,0.035535226,-0.185868206
6776,SO3045,-0.284196132,0.394414211,0.059766048
6777,SO3045,-0.097395287,0.102406272,-0.155837847
6778,SO3046,-0.219230353,0.000713306,-0.592875676
6779,SO3046,0.213067848,0.048346333,0.286387339
6780,SO3047,-2.107711651,-0.235127756,-0.263418848
6781,SO3047,-0.461286548,0.128742174,0.499853654
6782,SO3048,0.017609815,0.128494188,0.63250008
6783,SO3048,-2.28151855,-1.363111108,-1.192996307
6784,SO3049,-0.865009211,-0.16039006,-0.215302066
6785,SO3049,-0.64248273,0.088667269,0.523895902
6786,SO3050,-0.334175827,-0.07013056,-0.085702848
6787,SO3050,0.613209068,0.261045716,0.435567773
6788,SO3051,0.132040265,0.084733416,-0.04084672
6789,SO3051,-0.602796415,0.084597802,-0.183585423
6790,SO3051F,0.018207544,0.058337571,0.305581682
6791,SO3051F,-1.213352891,-0.268343466,-0.491084987
6792,SO3052,-0.073315949,-0.214676644,-0.04663636
6793,SO3052,-0.304750265,0.162390933,0.089730095
6794,SO3053,0.009344729,-0.284182126,0.184399665
6795,SO3053,0.17722984,-0.121142973,-0.010462687
6796,SO3053F,-0.833719132,0.962837616,0.505498014
6797,SO3053F,-0.691795221,-0.124678056,-0.24811671
6798,SO3054,-0.351501818,-0.073145171,-0.630426507
6799,SO3054,-0.044124054,-0.022402516,-0.123012864
6800,SO3055,0.025758689,-0.033098264,-0.024086144
6801,SO3055,-0.909121017,-0.235447177,-0.235135078
6802,SO3056,-0.420153388,0.475234331,-0.656969747
6803,SO3056,0.710142132,0.689837211,0.598943609
6804,SO3057,-0.664564501,0.590056383,0.145173674
6805,SO3057,0.089005255,0.21525521,0.076207206
6806,SO3058,0.019439967,0.109451301,-0.490374945
6807,SO3058,-0.825864146,-0.119726632,-0.089092244
6808,SO3058F,-0.126828468,-0.406213273,-0.459889497
6809,SO3058F,-0.532888004,-0.286657424,-0.498649535
6810,SO3059,0.070534403,0.324557836,0.424318408
6811,SO3059,-0.062588333,0.067457182,-0.134643454
6812,SO3060,0.117245081,0.250824299,-0.230414478
6813,SO3060,-0.391490983,0.193407872,0.720917461
6814,SO3061,-0.181162995,0.064951941,0.134022203
6815,SO3061,0.055215214,-0.059568426,0.057541181
6816,SO3061F,-0.664032724,-0.161010271,0.531903208
6817,SO3061F,0.703937544,0.30155569,0.537762408
6818,SO3062,-1.521510661,-1.047209216,-0.579193881
6819,SO3062,0.68741848,-0.289946971,0.146978248
6820,SO3063,0.317755174,0.3840229,0.966850333
6821,SO3063,-0.288228209,0.426618578,-0.093701493
6822,SO3064,-0.153169819,0.180662888,-0.05016895
6823,SO3064,-0.00516197,0.053449976,0.052406088
6824,SO3064F,-0.625640667,-0.776623035,-0.697838449
6825,SO3064F,0.583226581,0.422890821,0.519880775
6826,SO3065,-0.43880236,-0.072140428,-0.412809198
6827,SO3065,-0.091562277,0.00188692,-0.020700425
6828,SO3066,-0.095674784,0.230457817,0.153761667
6829,SO3066,0.144854007,0.093026428,-0.104302763
6830,SO3067,-1.044948211,-0.098156574,-0.544976662
6831,SO3067,-0.076432149,0.205272285,-0.093850674
6832,SO3068,-0.211564501,-0.090103056,0.021581114
6833,SO3068,0.245225016,0.825180683,0.972068555
6834,SO3069,0.076715701,-0.282357373,0.362538092
6835,SO3069,0.307997133,-0.162013277,0.150530058
6836,SO3069F,0.234382879,0.00053887,-0.260799174
6837,SO3069F,-0.015370834,-0.024987109,0.150004926
