,GENE,GSM509291,GSM509293,GSM509649,GSM509650,GSM509651,GSM509652,GSM509685,GSM509686,GSM509687
2374,SO0098_at,6.766860143829545,6.316507819103109,7.820178962415188,8.088523256616632,7.609548138999429,7.627898615871748,8.480184323698703,7.166916251569974,7.740792672277682
2375,SO0101_at,9.002815015607053,9.257387842692651,10.197462446460598,9.984845649755517,9.78103179102276,9.824640580853423,9.659103963473662,8.79863380155554,9.338290693648256
2376,SO0102_at,8.534497433738169,9.113481728275959,9.087993146362317,8.970393537914676,9.1261882105221,9.148476582178278,9.303552455583718,8.427941332509482,8.678776174123884
2377,SO0103_at,8.599912842187127,8.888743248898258,8.375039431346925,8.72417275014144,8.391028726810188,8.801869996364493,8.750539513354497,8.985272714253448,8.674898433133297
2378,SO0104_at,8.238882373840578,8.532550739284268,8.502632935082918,7.981281854057412,7.340740280630179,8.574025797924806,8.512937943474656,8.067703244373158,8.036723106005525
2379,SO0105_at,8.285864547031847,7.946613905412761,8.273795599214264,8.30514974563003,7.918266959092563,8.142617655446577,8.34739990950854,8.14210705730255,7.98071082890019
2380,SO0106_at,8.03121873061072,8.328674927327947,8.315602456637947,8.25455625190949,8.247452864634932,7.991521846075695,8.825912798784975,7.854245054220128,7.73809225962049
2381,SO0107_x_at,8.069852511125804,8.080551077327602,8.245552706255681,8.406842754655301,8.30560578958543,8.44086916761087,8.997461781112847,8.128767676685552,7.990387651802744
2382,SO0108_at,8.490249210627086,8.619853147391169,8.840463233869542,8.946028989515476,8.993221467368938,8.907491593343053,9.723319639690887,8.554972496152944,8.820178962415188
2383,SO0109_x_at,8.14210705730255,7.795715006501729,8.39360496863922,8.847057346091336,8.613605318063383,7.9140860970127225,9.017921907997263,7.797012977836145,8.45532722030456
2384,SO0110_at,8.50382573799575,8.140574177709901,8.92837032301897,9.188341576010815,9.598424760527719,9.425635535367755,9.630995115475363,8.937520951398323,9.054468656195478
2385,SO0111_x_at,8.325979979394445,7.422064766172812,9.0911708900279,9.099610811960915,8.777748459972281,8.983563697223321,8.473705749619416,8.49545533300987,8.381542951184585
2386,SO0112_at,10.42111808133931,8.332260378172183,8.955359305242995,8.632995197142957,9.140574177709901,9.153805336079035,8.891479945970975,8.803485375595953,8.741129868736127
2387,SO0113_at,7.401732849522621,7.316507819103109,8.77082904603249,8.536441504967378,8.325530331567558,8.307428525192247,7.98071082890019,8.095397022792557,7.685099172006606
2388,SO0114_at,8.114262900594055,7.617651119427331,8.065550770955017,8.13134253912326,7.48058827023386,8.029011086659068,8.325080543554284,7.618385502258606,7.970393537914677
2389,SO0115_x_at,9.715104009236168,9.580070090781133,10.920501732670349,10.93759451137493,10.81962028870001,10.52032402248107,10.503726375411539,9.885238786495927,10.55822936171445
2390,SO0116_x_at,10.96094314282746,10.88927579117162,11.886534905790139,11.87121220808337,11.814902851215363,11.949206612505627,11.441232390418774,11.416744757985509,11.546315722817274
2391,SO0118_at,8.976707311846878,9.543805175964396,8.772149590784542,9.31628153174622,9.354028938054386,9.703211467391146,9.192046178853294,9.288173968112302,9.34318571544788
2392,SO0119_at,9.39746072605472,9.870364719583405,8.575161033425394,8.110613805500897,8.138015753487569,8.668884984266247,8.550362015400728,9.140318539356988,8.657139776593148
2393,SO0120_x_at,8.496254610061278,7.695576306222052,9.262094845370179,8.847683787716848,8.77544567410286,9.17217745317369,9.010667962901852,8.0911708900279,8.420802381631812
2394,SO0121_x_at,8.7632123668144,9.512937943474656,9.330916878114618,9.198445041452363,9.761052518938024,9.309931032395417,9.568906154502084,9.275426158084247,9.170676209499321
2395,SO0122_x_at,5.666756591884804,3.84799690655495,7.304693557471008,7.659639187015652,7.177917792195843,6.91528186586766,7.315602456637947,6.442943495848728,6.368069876532083
2396,SO0123_x_at,7.870364719583405,8.77544567410286,8.882948672716632,8.668175868970138,8.711494906650088,8.710117632043445,7.789859640913649,8.151270288790165,8.862327400517986
2397,SO0125_at,8.081083928687635,9.39938474728795,8.585713708778165,8.183387261248875,8.383704292474052,8.612131300013433,8.271463027904375,8.659639187015653,8.310158317947819
2398,SO0126_x_at,7.8067107179652355,8.387586565819353,8.434628227636725,8.974988111991927,8.928666412304953,8.444600813711503,8.285864547031847,8.852997587613316,8.215290305651234
2399,SO0127_at,9.303780748177102,8.604738534459921,9.028458647425479,9.185866545311335,9.083479327331842,9.642773762533084,9.628810041160062,8.767522386228544,9.391458420049668
2400,SO0129_x_at,9.947198584262056,10.462502272597265,9.854712576246651,9.894211461537772,10.436503346012906,10.25065371775812,9.603626344986193,10.12205144771389,9.847840355630714
2401,SO0130_at,8.067703244373158,8.431288654291592,8.726899318476528,8.807676916265143,8.834471049984222,8.73267622307331,8.390168956200183,8.203592714207707,8.219652565103807
2402,SO0131_x_at,8.447909748742077,8.42710328715284,8.145677455195635,8.62935662007961,8.949534933017013,8.475328122622424,9.429197488479907,8.40896655165431,8.497851836951117
2403,SO0132_at,8.889960199658642,9.979853867163742,8.996049727519756,8.840463233869542,8.58796498888268,9.297145551930386,8.506605115568254,8.44418666269936,8.623881490013458
2404,SO0134_at,7.410239330776022,7.766860143829545,8.061236165747747,7.948367231584678,8.130827934145131,7.622051819456376,8.112700132749362,7.575161033425394,7.729960561018015
2405,SO0135_at,9.460865403845991,9.236014191900084,9.427522370682553,9.45532722030456,9.252428905678526,9.671541066711884,9.387801941656267,9.118162430063126,9.394033895367782
2406,SO0136_at,9.279146244054306,9.20896588630656,8.840777923595054,8.870056418472949,9.018756559476076,9.21698830757675,9.236731772139146,8.691394578538086,9.04930403348226
2407,SO0137_at,8.412358137208985,7.842350343413808,7.651051691178929,7.734032139564932,7.081083928687635,7.79766152585376,7.455327220304561,7.8740592031411465,7.85860271245712
2408,SO0138_at,9.090641751917847,8.4870360800319,8.562624039099871,8.655351828612554,8.316960287364898,8.345183447187665,9.187352073200497,8.448322832507502,8.510170751151772
2409,SO0139_at,9.41574176829009,9.935607074334994,8.839833648417313,8.543418549929418,8.801869996364493,8.692092375427572,9.50561309528514,9.553245292040025,8.987264012072538
2410,SO0141in_at,9.085605236783962,8.237926946626263,9.835102979490992,10.10643207781693,10.127865388044462,9.995625841798802,9.806066226089031,9.027076623140381,9.345848743506068
2411,SO0142_at,8.642051692927977,8.848935855524566,8.847370600905483,8.839203788096944,9.05636676102453,9.072534599722955,9.065012150436948,9.034523875334392,8.76121877592938
2412,SO0144_at,9.06716542701711,8.89087223954207,9.114523197399611,9.133912814239036,9.507001732764124,9.305377785627485,9.208722084862652,9.19918154876397,8.907191125771233
2413,SO0145_at,8.53605290024021,8.348285541851201,8.435461914479276,8.377210530388552,8.552669097514272,8.359310316890442,7.878357510336936,7.90508609876177,7.762215915727782
2414,SO0147_x_at,8.456149034647996,8.829405624404291,8.799929150725292,8.723148957047579,8.85049941375812,9.196233260869594,8.40896655165431,8.529040056095075,8.163901213814542
2415,SO0148_at,9.392102720041422,9.020702203791044,9.576673292516576,9.3409627642517,9.28123458464702,9.487840033823051,8.879889521780559,8.641329261745685,8.898450232807866
2416,SO0150_x_at,8.74550626586916,7.6941837433331495,9.289327293811976,9.421644094048272,9.61378946447258,8.982423226775877,9.060155495254604,8.879583249612784,9.124896745892945
2417,SO0151_x_at,9.307883849494871,9.715618859074816,9.2635039567056,9.602513297451836,9.419749550058496,9.480588270233861,10.144913113434239,9.281002696027876,8.878970510151081
2418,SO0152_at,7.206526015877427,5.877744249949002,7.476543706214256,7.682292371430833,7.4830095771645455,7.625708843064465,8.34385193344212,6.623515741490549,7.611024797307352
2419,SO0154_x_at,7.911092331587135,7.005624549193878,8.956811731662748,9.12360412414095,9.303095761993044,9.248639193984642,9.410027278884572,8.83035674741922,9.013741392058742
2420,SO0157_at,9.206037546246591,8.862637357558794,9.755054471093796,9.479173962258928,9.943393929347506,9.439623137557117,9.2994369994275,9.12360412414095,9.205793249397157
2421,SO0159_at,9.919161283973493,8.143638309922036,9.72349030214343,9.90388184573618,9.971974573734157,9.960436413336502,9.07815080773465,8.958262697329545,9.349834091457247
2422,SO0160_at,8.344739745802993,8.375473912615346,9.189824558880018,9.127736443588828,9.229539857739535,9.257859234639628,9.395319910940284,8.942807706242776,8.829722735086058
2423,SO0162_at,7.552284839943512,7.769507291436245,8.300581359795972,8.636262088806376,7.814422246566793,7.997744026059632,8.754887502163468,8.514911264861354,8.057991722759176
2424,SO0163_x_at,8.241268177329374,7.2143191208007655,8.526694845541975,8.699745947971008,8.666756591884804,8.788555214928863,8.283088353024002,7.990387651802744,8.459021703862302
2425,SO0164_x_at,8.580823849962798,7.710806433699352,8.757556688939452,8.587590019409253,8.367196310025896,9.046851165153976,8.29920801838728,8.501439145158873,8.223519086790732
2426,SO0165_x_at,9.43379405875492,9.679480099505446,8.976707311846878,8.999154423122679,9.008148459910094,9.000281748861532,9.138271800172221,9.084808387804362,9.062585866511256
2427,SO0166_at,9.201878863299966,9.741466986401146,8.771159295556854,8.88782986169403,8.871905237659186,8.79571500650173,9.296916206879288,9.401519543535555,9.035073997377621
2428,SO0167_at,8.274261661257048,8.226412192788786,8.093813673402728,8.24031432933371,7.590961241342599,8.03342300153745,8.554588851677638,7.9372266739794775,8.371123200509636
2429,SO0168_at,9.67542783013302,9.121792505769214,9.45409362036545,10.105777586565452,9.782015335004195,9.643315077669529,9.707531692937604,9.555931161242967,9.51865315567339
2430,SO0169_x_at,9.375039431346925,9.661956197277291,8.458201524737945,8.384999544730041,8.46188866443282,8.711150711243256,8.06177619758669,8.280770770130603,8.534497433738169
2431,SO0170_at,8.736063627871813,8.820178962415188,8.635899465946382,8.904183003245027,8.51056638944875,8.628992257142734,9.258801556711596,8.869748051465065,8.725195817226663
2432,SO0171_x_at,8.979282276411064,9.404077136241234,8.959132576789656,9.222553427423428,9.127736443588828,9.433585441150495,9.410663341077646,8.929850162148504,8.808642467918064
2433,SO0172_at,9.731828127674783,9.693835392482516,9.260213886771416,9.4761386254757,9.455943624945807,9.195249157802179,9.348728154231077,9.498849206531725,9.62333283245184
2434,SO0173_at,8.176921111644361,8.562624039099871,9.153805336079035,8.626804144932251,9.116863757690899,9.056637715113201,9.45717564469693,8.522385366315934,8.611393725845582
2435,SO0174_at,8.100662339005199,7.812498225333564,8.14006285569821,7.909893083770042,8.167418145831737,8.098558517938413,9.279378431234479,8.64457735701838,8.319220502523871
2436,SO0175_x_at,8.707013948435046,8.735386782895342,8.71218305120923,8.863566829323505,8.98042523154384,8.72246602447109,8.765203206653167,8.448322832507502,8.319672120946995
2437,SO0176_x_at,8.15835722604901,8.749534267669262,9.065012150436948,8.96549571679616,9.232900546542492,9.290710068717408,9.011506820396688,8.760553632975741,8.691394578538086
2438,SO0177_at,8.639521599510834,7.774787059601174,9.033973543441055,8.926592510051067,8.841092544693431,8.859224161978204,8.868205226977437,8.187352073200497,8.91079261307751
2439,SO0179_at,7.943686951597095,6.921245888585589,8.368069876532083,7.854245054220128,7.795715006501729,8.62935662007961,7.415319248140376,8.454916137514804,7.941341105485299
2440,SO0180_at,7.706668682179746,6.346956889378885,8.45532722030456,8.57061472176119,8.551516017628014,8.436711542137214,8.419538891513785,7.355791546753647,7.851749041416057
2441,SO0181_x_at,5.452858964713811,6.60584986719498,7.473299871141315,7.772149590784542,7.165911938935689,7.791814071161826,7.489446598622579,6.026800059343715,6.689299160535892
2442,SO0182_at,7.265849421440848,8.526303606206456,8.780703793967605,8.638435913990472,9.083213368248982,8.473705749619416,9.040289721025717,8.740792672277681,8.626439136697316
2443,SO0183_x_at,7.329123596291566,8.306517445249819,7.9536144611993596,8.366759328335174,8.092228584386778,7.78135971352466,7.533719071139903,8.353587949195417,7.88325423134128
2444,SO0184_x_at,7.015693807105145,7.924812503605781,7.445428759238323,7.524345816462544,6.53605290024021,7.609548138999429,7.191799501065075,6.77082904603249,7.9277779620823425
2445,SO0185_at,6.517275693209582,7.708049251702217,7.655351828612554,7.944858445807539,7.2992080183872785,7.369815424283912,7.85860271245712,7.28909670241999,7.507001732764124
2446,SO0186_at,8.779719355143405,8.48944659862258,9.410451351503994,8.749869427396844,8.606960344510274,9.082947360127847,9.191799501065075,8.682994583681683,8.88508622529017
2447,SO0187_at,8.314243346748558,7.994353436858858,8.681238411777805,8.723148957047579,8.794740761079751,8.82781902461732,9.095133251872928,8.34385193344212,8.411934624791181
2448,SO0188_x_at,8.223519086790732,8.32822611878773,9.350055177204501,9.44522181739749,9.24388801221353,9.344961613552895,9.457996407080545,8.637711669476824,9.098821663409437
2449,SO0189_at,8.265380633446183,7.999436337152084,8.209940680290192,8.090112419664289,8.333602628268281,8.113742166049189,9.24174486494015,8.39059890555246,8.264442600226602
2450,SO0190_at,9.44976769496266,8.991521846075695,8.522385366315934,8.4870360800319,8.920650594563984,8.88233736124948,8.676662334857966,9.340072623831118,8.797012977836145
2451,SO0191_x_at,10.245552706255681,10.122180901259753,9.066627409095199,9.327103486219304,9.138015753487569,9.522385366315934,9.185371029235403,9.339627347580395,9.352926213059257
2452,SO0192_at,7.879583249612783,9.013462259806563,8.742140985498146,8.54882190845875,8.762880292917,8.86635165707678,8.410663341077646,8.420802381631812,8.418695949602052
2453,SO0193_at,8.375039431346925,8.260213886771416,8.66426949231891,8.266318057157454,8.612131300013433,8.677014856555722,8.321928094887362,7.405992359675837,8.335390354693924
2454,SO0194_at,8.611024797307353,7.918266959092563,8.846430632336524,8.737754352360277,8.650692767171384,8.874981347653774,8.647098607263409,8.174426393677253,8.428778891337586
2455,SO0195_x_at,7.434628227636725,8.556506054671928,8.323279987887322,8.51175265376738,8.599912842187127,8.277984747299765,9.281930026955443,8.078417701647332,8.19819945543749
2456,SO0196_x_at,8.939285356478686,9.628810041160062,9.095397022792557,8.782998208920414,8.955940451289479,8.805421446171756,8.906590002828832,9.036723106005525,8.718361626138355
2457,SO0197_at,10.937153095244748,11.71054817161538,9.177917792195844,9.03039125995948,8.96405201104085,9.342741399139815,9.18759951253579,10.899810054385002,10.140190703191836
2458,SO0198_x_at,9.22207035524718,9.845646857100814,9.203592714207707,8.669239411252647,9.163901213814542,8.944858445807538,9.19598729802851,9.172927489603836,8.841092544693431
2459,SO0201_x_at,7.203592714207708,8.4655664048094,8.200653436367467,8.148222340386997,8.360188670062712,7.987548258953743,8.610286657081023,7.946613905412761,8.098558517938413
2460,SO0201a_at,8.694183743333149,9.144913113434239,8.480588270233861,8.211401637418472,8.869131119644294,8.17192735435346,8.464341532761104,8.746178380971411,8.264442600226602
2461,SO0202_at,8.362382216236988,7.673839055990439,9.24460168773681,9.235774919150405,9.261859859614974,9.370033469329424,9.495655193790254,8.76983784362944,8.975847968006784
2462,SO0203_x_at,8.573268477675978,7.719046503929944,8.711494906650088,8.908992993250534,8.79863380155554,8.945736442613757,8.82304872916275,7.955359305242994,8.222553427423428
2463,SO0204_at,9.307883849494871,9.295539370406834,8.86635165707678,8.989536420561082,8.914385132155443,9.228818690495881,9.132885253625162,8.435878577309866,8.981567281903015
2464,SO0205_at,7.2143191208007655,8.003939485688056,8.928962440835978,8.879583249612784,8.90327934205614,8.760220946466509,8.717333699453693,9.010947636265312,9.047941843747513
2465,SO0206_x_at,7.657497100444111,3.4462562298895643,7.608069967721664,7.836050355058069,8.134426320220927,7.776103988073165,7.492654371018913,7.027905996569885,7.346956889378885
2466,SO0207_x_at,8.417430612546031,7.393175914348805,8.92955431573285,8.622783966156124,8.804776377955827,8.549592167441752,8.757889990324992,8.295539370406834,7.91169158187234
2467,SO0208_at,8.042753760977197,10.065281485832276,8.59245703726808,8.687550651000702,9.028458647425479,9.334943630726618,8.683345561676575,9.593764587728042,9.19303246844282
2468,SO0211_x_at,8.001126665454285,7.0693154945400805,9.089847680689164,9.111657346263131,9.20163386116965,8.668530470186347,9.578750063855995,8.41574176829009,8.907191125771233
2469,SO0213_at,9.618201941594082,9.496254610061278,9.832098846039134,9.726388479271112,10.046441948007311,9.788718332690458,9.622600964311406,9.388017285345136,9.682994583681683
2470,SO0214_at,10.559759463982642,10.570330101030798,10.108916440217856,10.197462446460598,10.25726997063565,10.335390354693924,9.39059890555246,9.959857075896375,9.825753832883112
2471,SO0215_x_at,6.336283387864432,6.381975478557301,7.79960542245267,8.029011086659068,7.798309782454597,7.441284271927038,7.92184093707449,7.487840033823051,7.4110872267986005
2472,SO0217_x_at,12.507621228930876,11.491051376364119,9.556122817841175,9.64961545906341,9.371776644337924,9.62935662007961,10.083878174048907,10.971399852068997,10.782424947181754
2473,SO0218_at,10.379594971687071,9.044394119358454,8.416586437541905,8.734032139564931,8.402585758232588,8.34562701215377,9.090906345231911,8.578938713093386,8.778077129535358
2474,SO0219_at,11.225568969345066,10.4071615235848,9.524933432399344,9.441491779304727,9.500642736062806,9.650872240337117,9.719217672588968,9.987406142513606,9.897845456005511
2475,SO0220_at,12.972638810380053,11.12166301736623,8.234098897837315,8.571752643503546,8.078951341394822,8.121533517340032,10.14478568376133,10.355351096424812,10.039056121086606
2476,SO0221_x_at,12.839459702018072,10.955504613702692,8.888134388352869,8.559568289922748,8.967802645196393,8.694183743333149,9.887525270741587,10.420697133042243,9.802839440935111
2477,SO0222_at,12.093813673402728,10.780211658523335,8.400879436282183,8.316055208890491,8.035073997377621,8.653561662058392,9.056637715113201,10.011646582570775,9.629720891017257
2478,SO0223_x_at,12.629447696437134,12.192539407931907,9.87329029887475,9.428360172704291,9.99957727351139,9.525129251203973,10.304465409286633,11.665069384861686,10.981995317818004
2479,SO0224_copy1_at,9.459636532356964,9.180655118665992,8.05636676102453,8.050392859979898,7.841092544693431,8.45285896471381,8.141596278383817,9.020146573111777,8.507794640198696
2480,SO0224_copy2_at,9.618201941594082,9.307883849494871,7.948951200441422,7.399171093819823,8.107478646626618,8.258801556711596,8.114262900594055,8.813460556691684,8.684748620421626
2481,SO0224_copy3_at,9.767356854125685,9.259272487037595,7.918863237274595,8.143128072943814,8.246503098280098,8.350497247084133,8.153805336079035,8.692092375427572,8.621319301014191
2482,SO0224_copy4_at,9.446256229889563,9.38586240064146,8.072534599722955,7.673839055990439,7.869131119644294,8.1814007617393,8.13699111208023,8.819540460505722,8.709083812550343
2483,SO0224_copy5_at,9.387371157824793,9.24269776790801,7.816343705284859,8.19574129324645,7.926592510051067,8.04494049127973,8.050936965225226,8.978138415069962,8.773468927905194
2484,SO0224_copy6_at,9.713558356404793,9.114523197399611,7.962317654942308,7.917670434361761,8.006185799946294,7.636624620543649,8.153298682854903,8.666401554343725,8.509775004326936
2485,SO0224_copy7_at,9.610286657081023,9.383920248621584,8.015136243797379,8.295539370406834,8.03121873061072,7.785942819392251,8.0405637111587,8.725536678431059,8.213833283099293
2486,SO0224_copy8_at,9.554972496152944,9.043574173305755,7.718361626138354,7.976707311846879,7.924812503605781,8.10276309662559,8.223519086790732,8.50382573799575,8.417008586788777
2487,SO0225_copy1_at,9.727920454563199,9.811053523641988,8.396604781181859,8.374604819190937,8.715961990255144,8.778077129535358,8.922435740233148,9.461684070368676,8.908092340818271
2488,SO0225_copy2_at,9.855335703366105,9.818262608304474,8.365010076783024,8.626074036090309,8.866660750819985,8.693486957499326,8.90327934205614,9.336283387864432,8.78234303404953
2489,SO0225_copy3_at,9.765037408222726,9.903731243403888,8.589838375772187,8.688250309133178,8.66604642940879,8.378945060252901,8.999436337152083,9.24031432933371,8.85829188728283
2490,SO0225_copy4_at,9.663024332845005,9.589651146514786,8.46597446450407,8.44335800383632,8.294161218694752,8.750204509279872,8.915580653285293,9.214804794948051,9.140318539356988
2491,SO0225_copy5_at,9.74685018309805,10.031770114160672,8.631540867341485,8.475328122622424,8.652486494918165,8.649256177517314,9.006746832440585,9.249824548616184,8.952450058359
2492,SO0225_copy6_at,9.829564188457965,9.422064766172813,8.938697461180865,8.439207554941284,8.408117407991838,8.452447177914701,8.92481250360578,8.966361247293607,8.635536751917849
2493,SO0225_copy7_at,9.691220076567399,9.858136449579625,8.60584986719498,8.402585758232588,8.661065479806949,8.395748328179033,8.935165049603695,8.948075158491081,9.14006285569821
2494,SO0225_copy8_at,10.017504401109415,9.565673329621346,8.550362015400728,8.395319910940284,8.736063627871813,8.521207816223987,9.03039125995948,9.101713100188494,9.081616583314652
2495,SO0226_at,10.077750374265579,8.763876285390722,7.275193333902206,6.451211111832329,5.149747119504682,6.722466024471091,8.369815424283912,7.708049251702217,7.90388184573618
2496,SO0227_x_at,11.8077171604885,11.09453959091912,9.290710068717408,9.429615964201735,9.267020725427319,9.431079674057884,9.745170090861023,10.419538891513785,10.004079982843631
2497,SO0228_at,12.086335295244615,11.528893592071578,9.704422435180481,9.391458420049668,9.700439718141093,9.60139939053183,10.33427328530719,11.097110359268678,10.691394578538086
2498,SO0229_x_at,12.418511490387644,11.238643576349197,9.720244258287567,9.848935855524566,9.59972691589769,9.914086097012722,9.679480099505446,10.586558350556592,10.61351323604383
2499,SO0230_at,10.373843932732447,9.782670658677006,8.550362015400728,8.333602628268281,8.617283787779035,8.73267622307331,9.559377090526683,9.300581359795972,9.136222153170195
2500,SO0231_x_at,9.987690361395709,9.548629279439053,7.420381341196637,7.116863757690899,7.549977142771825,6.95303237725324,8.491051376364119,9.029287226968245,8.988400663729436
2501,SO0232_x_at,9.55822936171445,9.974271173627578,7.615445725304786,7.757556688939453,8.005063080013455,8.066089190457772,8.348728154231077,9.286788759133211,8.686850653393137
2502,SO0233_x_at,10.054332981672324,9.667288984427,8.198690585668917,8.22448410023199,8.491853096329674,8.457791260256041,8.577051109735152,8.989820220117597,8.258330472612425
2503,SO0234_at,11.381975478557301,11.60917873814198,9.452653086006235,9.381326638860784,9.71647653405453,9.568716188731727,9.008148459910094,10.876516946565,10.157094252107816
2504,SO0235_at,10.124509080959566,11.297776062894147,7.846744023244868,7.651051691178929,8.00786824333334,7.74617838097141,8.320574933893157,10.545833264517325,9.375039431346925
2505,SO0236_at,10.879047116817283,11.26883436934376,8.474922700379798,8.5713734359732,8.698010061537433,8.663558104217273,9.742646278261782,10.400559276120893,10.128123242386684
2506,SO0237_at,10.893680738390907,11.156083076288681,8.818582177480858,8.905387005018131,9.107740170245732,8.727239777484808,9.686325432208687,10.278333294522936,10.289788366056516
2507,SO0238_at,10.79433463123418,10.399277924508967,8.562242424221072,8.296457407371244,8.494655612900209,8.537606691495291,8.470048726011326,9.624429938999683,9.027629591733156
2508,SO0239_at,10.204937884506457,10.570330101030798,9.049576317155973,9.192046178853294,9.096451624477593,9.13647851834917,8.183883459032232,9.962606859121063,8.792139552277902
2509,SO0240_at,10.257034197626316,9.828929827651486,9.263269200372662,8.844234987758751,8.78888143201129,9.149747119504681,8.925406083141366,9.889808136940093,9.169423978676072
2510,SO0241_at,11.745254141957256,9.78985964091365,7.742140985498147,7.909893083770042,7.778734244117836,7.739443097772448,9.218684313362168,9.223277732538243,8.831940560335877
2511,SO0242_at,12.117350896836147,10.542064542283443,8.480184323698703,7.816343705284859,8.249824548616184,8.279378431234479,9.43567026093655,10.100530940030575,9.64421681845824
2512,SO0243_at,12.231101151172377,10.806307944283597,9.23697088625934,8.92392167613636,8.630449157080621,8.853621455748828,10.104336659814736,10.14108531856233,9.860000597625215
2513,SO0244_at,10.91169158187234,10.354249381945241,8.239359850277467,8.228337711981379,7.894817763307944,8.42584530563943,8.654277995261236,9.252665432450248,8.58796498888268
2514,SO0245_at,10.692702670966888,10.883941501719132,7.766860143829545,7.368069876532083,7.968666793195208,7.762215915727782,8.718704105674892,10.426579261488408,9.668175868970138
2515,SO0246_at,11.813540722003898,12.02448175384684,8.963185093614129,8.851436735961675,8.971830914780503,9.043300754364182,9.825594849463382,11.324743110494417,10.533913701162579
2516,SO0247_x_at,10.778734244117837,11.128767676685552,7.683696454306515,7.805421446171756,7.854868383260237,7.990387651802744,8.925999418556223,10.268542000300123,9.736740155453209
2517,SO0248_at,11.14293668754378,10.978924917156087,8.570235214974604,8.40173284952262,8.651051691178928,8.861707286585856,8.681941137091693,10.426159903868745,9.870056418472949
2518,SO0249_at,11.561908428377263,12.001795207001969,8.762215915727783,9.28909670241999,8.805421446171756,9.057179470673788,9.942221244835967,11.791529214936764,10.863102168293917
2519,SO0250_x_at,11.914684105328389,11.739949336168504,9.233619676759702,9.291400959483692,9.426055045414587,9.28748152987444,9.665868834155178,10.88050187112799,10.335390354693924
2520,SO0251_x_at,10.992159438728564,10.333826215256854,8.72383156649532,8.658211482751796,8.672778900370739,8.706668682179746,8.663202278579536,10.021118786413187,9.234338448695631
2521,SO0252_x_at,11.872367072494551,11.24394749865992,8.339404657907824,8.824640580853423,8.158862106208455,8.623149900220454,9.60584986719498,10.506704280089783,9.618201941594082
2522,SO0253_at,10.857125696094206,10.881572857474032,7.504620392403552,7.560714954474479,7.764871590736091,8.1261882105221,9.534108304931793,10.343518862901362,9.542644986886279
2523,SO0254_at,10.551131452774108,10.664713931816244,7.729960561018015,7.811856314292545,7.445428759238323,8.452035273546196,8.85611423397746,9.683696454306515,8.897240425574799
2524,SO0255_x_at,10.43003431857349,10.299322513450303,7.564530600816343,7.304693557471008,7.615445725304786,7.438791852578261,8.47937609116166,9.626074036090309,9.255972741999608
2525,SO0256_copy1_at,10.263269200372662,10.60917873814198,7.4990485977338786,7.569096095262135,7.771489469500598,7.727239777484807,8.092757140919852,9.184875342908283,8.94982671075911
2526,SO0256_copy2_at,10.186733289128867,10.03768421622772,8.119459934459325,7.693486957499325,7.668175868970137,7.569855608330948,8.400879436282183,9.17217745317369,8.990387651802743
2527,SO0256_copy3_at,10.479275030250205,10.2977187551009,7.801546703356778,6.826548487290915,7.33360262826828,8.012903833230638,8.260684356379658,9.326429487122303,8.836681593327116
2528,SO0256_copy4_at,10.41679752760606,9.888286627580667,6.996614714815362,7.504620392403552,7.446256229889564,7.417008586788777,8.176921111644361,9.395748328179033,8.961449694398196
2529,SO0256_copy5_at,10.216503368062641,10.46903123881146,7.866660750819986,7.522777669524576,7.8189016758856384,7.20163386116965,8.422485315670292,9.593017561152962,8.820498107431618
2530,SO0256_copy6_at,10.379053399158888,10.165535141377925,7.4797802640291,7.4379600883344725,7.841721581128462,7.951284714966972,8.139551352398794,9.40343816300828,8.684397983637572
2531,SO0256_copy7_at,10.324518111267372,9.954341736024908,7.457791260256042,7.354028938054387,7.73674015545321,7.258330472612426,7.944272817611599,9.16012353414655,8.902977995832403
2532,SO0256_copy8_at,10.345848743506068,10.108655129758729,7.082149041353872,7.207502459258789,7.368942914404951,7.404290064444837,8.312882955284355,9.134683004687556,8.89451464427313
2533,SO0257_at,9.07628116657949,8.595070954195444,7.894211461537772,7.911092331587135,7.687900522480746,7.817623257511431,8.080551077327602,8.290018846932618,8.325979979394445
2534,SO0258.1_at,9.15152399406487,8.900564957359103,9.46332001105809,9.634992509833726,9.674192268145683,9.742983041811604,9.465158229664254,8.792139552277902,9.20725841036353
2535,SO0258_x_at,8.073070419614309,9.278217121471306,8.938991438775542,9.129540618059997,9.16591193893569,8.919459269111574,8.725877459120227,8.468420401864552,8.860776615631602
2536,SO0259_at,11.832177982378854,12.160155055717958,9.11608399276377,9.122569192216446,9.702519029153285,9.314243346748558,9.930737337562887,12.027629591733156,10.68220457086233
2537,SO0260_at,10.445635671399435,11.33862497324988,8.373300196608389,7.996614714815362,8.631540867341485,8.038918989292302,8.82750149516938,11.028734893484895,10.010388235311854
2538,SO0261_at,7.92837032301897,8.860155834623363,7.832890014164741,7.943686951597095,7.712870867689905,8.108524456778168,7.703211467391146,8.44335800383632,8.252192340122386
2539,SO0262_at,7.820817181864166,9.188341576010815,7.754887502163468,8.14006285569821,8.110091751925129,7.986979709176577,7.867278739709662,8.53954658023841,8.551516017628014
2540,SO0263_x_at,9.923178899493845,11.816663699750158,9.017365205292732,9.50720000048118,9.488442705296366,9.318090837568423,9.3371758685863,11.099084760891863,10.430766146937039
